# time,CO,CO2,Inert
1.109999999999999876e-02,1.250640273363235977e+01,2.564027377615296643e+00,1.739109117003884464e+01
1.139999999999999868e-02,1.245492571481238819e+01,2.729605364723718619e+00,1.768454802809522164e+01
1.169999999999999860e-02,1.238697764594397910e+01,2.896675065229945556e+00,1.795030762097625043e+01
1.199999999999999852e-02,1.230436992455344658e+01,3.064860512531766279e+00,1.818975663003650922e+01
1.229999999999999843e-02,1.220877143870368542e+01,3.233802986124714174e+00,1.840427656172938953e+01
1.259999999999999835e-02,1.210171471505559815e+01,3.403161541772382392e+00,1.859523026635639908e+01
1.289999999999999827e-02,1.198460296510255496e+01,3.572613315025849001e+00,1.876395145484292470e+01
1.319999999999999819e-02,1.185871765646197140e+01,3.741853632632914817e+00,1.891173671740291695e+01
1.349999999999999811e-02,1.172522632581910784e+01,3.910595962404951997e+00,1.903983961615513465e+01
1.379999999999999803e-02,1.158519042160584611e+01,4.078571728449555067e+00,1.914946648536818685e+01
1.409999999999999795e-02,1.143957302104235829e+01,4.245530015342782626e+00,1.924177362780159939e+01
1.439999999999999787e-02,1.128924631056007932e+01,4.411237181803108420e+00,1.931786564373249959e+01
1.469999999999999779e-02,1.113499875319764776e+01,4.575476401727765818e+00,1.937879467110971632e+01
1.499999999999999771e-02,1.097754189325540608e+01,4.738047148043374790e+00,1.942556035138432691e+01
1.529999999999999763e-02,1.081751676890015901e+01,4.898764632684684095e+00,1.945911036650879922e+01
1.559999999999999755e-02,1.065549991882845582e+01,5.057459214125918479e+00,1.948034141896440374e+01
1.589999999999999747e-02,1.049200898057564935e+01,5.213975782224839151e+00,1.949010054903560274e+01
1.619999999999999912e-02,1.032750788644708884e+01,5.368173128678577655e+00,1.948918670242766638e+01
1.650000000000000078e-02,1.016241166902798021e+01,5.519923310110960379e+00,1.947835247720172092e+01
1.680000000000000243e-02,9.997090892341349289e+00,5.669111009693791559e+00,1.945830599230688307e+01
1.710000000000000409e-02,9.831875727402817233e+00,5.815632902231305579e+00,1.942971283110349745e+01
1.740000000000000574e-02,9.667059692506679625e+00,5.959397026790985485e+00,1.939319802252410696e+01
1.770000000000000739e-02,9.502903079341455950e+00,6.100322170230512597e+00,1.934934803019778826e+01
1.800000000000000905e-02,9.339636086184686548e+00,6.238337264335980237e+00,1.929871272621533862e+01
1.830000000000001070e-02,9.177461679132960626e+00,6.373380798739051833e+00,1.924180733144902788e+01
1.860000000000001236e-02,9.016558201711525555e+00,6.505400251309425563e+00,1.917911430864235456e+01
1.890000000000001401e-02,8.857081752378057615e+00,6.634351537314688407e+00,1.911108519800392358e+01
1.920000000000001567e-02,8.699168348463198086e+00,6.760198478293697910e+00,1.903814238790674551e+01
1.950000000000001732e-02,8.542935894033986344e+00,6.882912291294764451e+00,1.896068081561784879e+01
1.980000000000001897e-02,8.388485968068973619e+00,7.002471098879704314e+00,1.887906959485554026e+01
2.010000000000002063e-02,8.235905448227716974e+00,7.118859460083329260e+00,1.879365356847074153e+01
2.040000000000002228e-02,8.085267984406135255e+00,7.232067922340286614e+00,1.870475478573855455e+01
2.070000000000002394e-02,7.936635335209411224e+00,7.342092594242769721e+00,1.861267390468183791e+01
2.100000000000002559e-02,7.790058579457408428e+00,7.448934738869811056e+00,1.851769152057410395e+01
2.130000000000002724e-02,7.645579213871415369e+00,7.552600387327952802e+00,1.842006942232375621e+01
2.160000000000002890e-02,7.503230147179597687e+00,7.653099972061438550e+00,1.832005177885556790e+01
2.190000000000003055e-02,7.363036600024500444e+00,7.750447979424611056e+00,1.821786625790576508e+01
2.220000000000003221e-02,7.225016919259307002e+00,7.844662620958194665e+00,1.811372507985476332e+01
2.250000000000003386e-02,7.089183314479827303e+00,7.935765522772073588e+00,1.800782600935520605e+01
2.280000000000003552e-02,6.955542523954639123e+00,8.023781432408670256e+00,1.790035328758707678e+01
2.310000000000003717e-02,6.824096416484213279e+00,8.108737942541315746e+00,1.779147850799816766e+01
2.340000000000003882e-02,6.694842535138698203e+00,8.190665230849974776e+00,1.768136143837810437e+01
2.370000000000004048e-02,6.567774588290140159e+00,8.269595815410900386e+00,1.757015079207458541e+01
2.400000000000004213e-02,6.442882892865830158e+00,8.345564324936631806e+00,1.745798495109937321e+01
2.430000000000004379e-02,6.320154774301566469e+00,8.418607283206743119e+00,1.734499264379320493e+01
2.460000000000004544e-02,6.199574927264553281e+00,8.488762907037997962e+00,1.723129357962929120e+01
2.490000000000004710e-02,6.081125740842059813e+00,8.556070917153297373e+00,1.711699904363610614e+01
2.520000000000004875e-02,5.964787591551315771e+00,8.620572361322635047e+00,1.700221245281646887e+01
2.550000000000005040e-02,5.850539107215936063e+00,8.682309449164719695e+00,1.688702987683284107e+01
2.580000000000005206e-02,5.738357404471427614e+00,8.741325398015019843e+00,1.677154052512010196e+01
2.610000000000005371e-02,5.628218302405517903e+00,8.797664289284540473e+00,1.665582720247923376e+01
2.640000000000005537e-02,5.520096514605286053e+00,8.851370934752749164e+00,1.653996673509809057e+01
2.670000000000005702e-02,5.413965821670644551e+00,8.902490752258067630e+00,1.642403036884108758e+01
2.700000000000005868e-02,5.309799226060955668e+00,8.951069650269580791e+00,1.630808414154761365e+01
2.730000000000006033e-02,5.207569090966351233e+00,8.997153920844160879e+00,1.619218923098073759e+01
2.760000000000006198e-02,5.107247264736329839e+00,9.040790140493754734e+00,1.607640227997283944e+01
2.790000000000006364e-02,5.008805192254067506e+00,9.082025078507861338e+00,1.596077570022414527e+01
2.820000000000006529e-02,4.912214014513923921e+00,9.120905612296661857e+00,1.584535795612326048e+01
2.850000000000006695e-02,4.817444657541010145e+00,9.157478649339935828e+00,1.573019382987622272e+01
2.880000000000006860e-02,4.724467911684119059e+00,9.191791055346516970e+00,1.561532466915196338e+01
2.910000000000007025e-02,4.633254502215683246e+00,9.223889588247965676e+00,1.550078861837764421e+01
2.940000000000007191e-02,4.543775152084151614e+00,9.253820837668744304e+00,1.538662083474680919e+01
2.970000000000007356e-02,4.456000637583929169e+00,9.281631169533101300e+00,1.527285368993671000e+01
3.000000000000007522e-02,4.369901837635472575e+00,9.307366675486173691e+00,1.515951695846827008e+01
3.030000000000007687e-02,4.285449777302400065e+00,9.331073126823737240e+00,1.504663799358291598e+01
3.060000000000007853e-02,4.202615666112790471e+00,9.352795932641095433e+00,1.493424189145474834e+01
3.090000000000008018e-02,4.121370931697934559e+00,9.372580101927168172e+00,1.482235164450408504e+01
3.120000000000008183e-02,4.041687249212903232e+00,9.390470209344760733e+00,1.471098828452907981e+01
3.150000000000008349e-02,3.963536566958962837e+00,9.406510364452273620e+00,1.460017101632584158e+01
3.180000000000008514e-02,3.886891128587834032e+00,9.420744184135822152e+00,1.448991734242406793e+01
3.210000000000008680e-02,3.811723492231427812e+00,9.433214768033693076e+00,1.438024317952448072e+01
3.240000000000008845e-02,3.738006546867812752e+00,9.443964676747759412e+00,1.427116296718599919e+01
3.270000000000009011e-02,3.665713526204433137e+00,9.453035912648021011e+00,1.416268976927516832e+01
3.300000000000009176e-02,3.594818020332575692e+00,9.460469903088123189e+00,1.405483536865634164e+01
3.330000000000009341e-02,3.525293985382732309e+00,9.466307485860170345e+00,1.394761035557026396e+01
3.360000000000009507e-02,3.457115751388381675e+00,9.470588896727482719e+00,1.384102421011890449e+01
3.390000000000009672e-02,3.390258028545735325e+00,9.473353758883773068e+00,1.373508537924717388e+01
3.420000000000009838e-02,3.324695912038863721e+00,9.474641074196149759e+00,1.362980134858637093e+01
3.450000000000010003e-02,3.260404885583244816e+00,9.474489216098369582e+00,1.352517870950012302e+01
3.480000000000010169e-02,3.197360823825962317e+00,9.472935924008792696e+00,1.342122322165118042e+01
3.510000000000010334e-02,3.135539993727324060e+00,9.470018299155489316e+00,1.331793987138637547e+01
3.540000000000010499e-02,3.074919055036556159e+00,9.465772801698182803e+00,1.321533292621735711e+01
3.570000000000010665e-02,3.015475059963216520e+00,9.460235249043863703e+00,1.311340598565655036e+01
3.600000000000010830e-02,2.957185452136042780e+00,9.453440815259309460e+00,1.301216202865026794e+01
3.630000000000010996e-02,2.900028064931921001e+00,9.445424031490233574e+00,1.291160345783531405e+01
3.660000000000011161e-02,2.843981119249563427e+00,9.436218787302365740e+00,1.281173214083014145e+01
3.690000000000011326e-02,2.789023220795078029e+00,9.425858332865532319e+00,1.271254944875761872e+01
3.720000000000011492e-02,2.735133356939966287e+00,9.414375281906959714e+00,1.261405629218366009e+01
3.750000000000011657e-02,2.682290893206076277e+00,9.401801615364856701e+00,1.251625315464350940e+01
3.780000000000011823e-02,2.630475569426541593e+00,9.388168685678087044e+00,1.241914012391609035e+01
3.810000000000011988e-02,2.579667495626876583e+00,9.373507221651983912e+00,1.232271692119638296e+01
3.840000000000012154e-02,2.529847147665861939e+00,9.357847333844558690e+00,1.222698292830560085e+01
3.870000000000012319e-02,2.480995362671895244e+00,9.341218520421071148e+00,1.213193721306979356e+01
3.900000000000012484e-02,2.433093334306807520e+00,9.323649673428706208e+00,1.203757855298881019e+01
3.930000000000012650e-02,2.386122607885835301e+00,9.305169085446292954e+00,1.194390545730943565e+01
3.960000000000012815e-02,2.340065075379512916e+00,9.285804456567436915e+00,1.185091618760895038e+01
3.990000000000012981e-02,2.294902970320514601e+00,9.265582901678175887e+00,1.175860877698832496e+01
4.020000000000013146e-02,2.250618862636067696e+00,9.244530957993225329e+00,1.166698104796765101e+01
4.050000000000013312e-02,2.207195653424371518e+00,9.222674592817519112e+00,1.157603062917027437e+01
4.080000000000013477e-02,2.164616569691455439e+00,9.200039211502055281e+00,1.148575497087635533e+01
4.110000000000013642e-02,2.122865159063136886e+00,9.176649665565584257e+00,1.139615135952113611e+01
4.140000000000013808e-02,2.081925284485116823e+00,9.152530260955634489e+00,1.130721693120830551e+01
4.170000000000013973e-02,2.041781118922803007e+00,9.127704766424518112e+00,1.121894868430410952e+01
4.200000000000014139e-02,2.002417140071125701e+00,9.102196421997824416e+00,1.113134349117345678e+01
4.230000000000014304e-02,1.963818125083424349e+00,9.076027947514594629e+00,1.104439810911534536e+01
4.260000000000014470e-02,1.925969145327436571e+00,9.049221551220163917e+00,1.095810919055081634e+01
4.290000000000014635e-02,1.888855561175424747e+00,9.021798938394066880e+00,1.087247329251357364e+01
4.320000000000014800e-02,1.852463016834636544e+00,8.993781319996907442e+00,1.078748688548952472e+01
4.350000000000014966e-02,1.816777435223489112e+00,8.965189421321486662e+00,1.070314636164889777e+01
4.380000000000015131e-02,1.781785012898199350e+00,8.936043490634572706e+00,1.061944804251138841e+01
4.410000000000015297e-02,1.747472215033893939e+00,8.906363307797054318e+00,1.053638818608224170e+01
4.440000000000015462e-02,1.713825770463737630e+00,8.876168192851213945e+00,1.045396299349454061e+01
4.470000000000015627e-02,1.680832666779026541e+00,8.845477014564842477e+00,1.037216861519081057e+01
4.500000000000015793e-02,1.648480145492806193e+00,8.814308198922930160e+00,1.029100115667458581e+01
4.530000000000015958e-02,1.616755697269117054e+00,8.782679737558547473e+00,1.021045668386079974e+01
4.560000000000016124e-02,1.585647057219610412e+00,8.750609196115249233e+00,1.013053122805176542e+01
4.590000000000016289e-02,1.555142200268964103e+00,8.718113722534232224e+00,1.005122079056383200e+01
4.620000000000016455e-02,1.525229336590212759e+00,8.685210055260096595e+00,9.972521347028051153e+00
4.650000000000016620e-02,1.495896907110846552e+00,8.651914531359663485e+00,9.894428851386726009e+00
4.680000000000016785e-02,1.467133579090299511e+00,8.618243094549129069e+00,9.816939239606179868e+00
4.710000000000016951e-02,1.438928241769251937e+00,8.584211303125087511e+00,9.740048433124758986e+00
4.740000000000017116e-02,1.411270002090944997e+00,8.549834337795736872e+00,9.663752342053854250e+00
4.770000000000017282e-02,1.384148180494586322e+00,8.515127009408956837e+00,9.588046868148451196e+00
4.800000000000017447e-02,1.357552306780746010e+00,8.480103766574355717e+00,9.512927907562730212e+00
4.830000000000017613e-02,1.331472116048520782e+00,8.444778703176872625e+00,9.438391353405132023e+00
4.860000000000017778e-02,1.305897544704133884e+00,8.409165565779909812e+00,9.364433098106314191e+00
4.890000000000017943e-02,1.280818726540534414e+00,8.373277760916197465e+00,9.291049035612669371e+00
4.920000000000018109e-02,1.256225988887458511e+00,8.337128362265090686e+00,9.218235063417054675e+00
4.950000000000018274e-02,1.232109848831358878e+00,8.300730117715152900e+00,9.145987084437766867e+00
4.980000000000018440e-02,1.208461009504528283e+00,8.264095456311224552e+00,9.074301008755899289e+00
5.010000000000018605e-02,1.185270356442680528e+00,8.227236495085442414e+00,9.003172755220708368e+00
5.040000000000018771e-02,1.162528954010204396e+00,8.190165045771800933e+00,8.932598252931899907e+00
5.070000000000018936e-02,1.140228041892281441e+00,8.152892621404244977e+00,8.862573442607054375e+00
5.100000000000019101e-02,1.118359031652986335e+00,8.115430442798244215e+00,8.793094277842060436e+00
5.130000000000019267e-02,1.096913503358490027e+00,8.077789444916168904e+00,8.724156726271781181e+00
5.160000000000019432e-02,1.075883202264440675e+00,8.039980283116873849e+00,8.655756770637655251e+00
5.190000000000019598e-02,1.055260035566587762e+00,8.002013339289995031e+00,8.587890409768599298e+00
5.220000000000019763e-02,1.035036069213692400e+00,7.963898727875687200e+00,8.520553659481107545e+00
5.250000000000019929e-02,1.015203524781753464e+00,7.925646301770576052e+00,8.453742553404005378e+00
5.280000000000020094e-02,9.957547764085762365e-01,7.887265658120872658e+00,8.387453143733017313e+00
5.310000000000020259e-02,9.766823477876956927e-01,7.848766144003606726e+00,8.321681501919929502e+00
5.340000000000020425e-02,9.579789092206708601e-01,7.810156861997118227e+00,8.256423719300830300e+00
5.370000000000020590e-02,9.396372747267561776e-01,7.771446675641951352e+00,8.191675907667558931e+00
5.400000000000020756e-02,9.216503992089667419e-01,7.732644214793412907e+00,8.127434199786325308e+00
5.430000000000020921e-02,9.040113756755498997e-01,7.693757880867079457e+00,8.063694749867059031e+00
5.460000000000021086e-02,8.867134325158813057e-01,7.654795851978610344e+00,8.000453733986928384e+00
5.490000000000021252e-02,8.697499308298132226e-01,7.615766087979277899e+00,7.937707350471169931e+00
5.520000000000021417e-02,8.531143618095023973e-01,7.576676335388647487e+00,7.875451820234200540e+00
5.550000000000021583e-02,8.368003441727626113e-01,7.537534132225886196e+00,7.813683387083727894e+00
5.580000000000021748e-02,8.208016216469872228e-01,7.498346812741198519e+00,7.752398317990510712e+00
5.610000000000021914e-02,8.051120605027030086e-01,7.459121512048933589e+00,7.691592903326053055e+00
5.640000000000022079e-02,7.897256471358234942e-01,7.419865170663879184e+00,7.631263457070594391e+00
5.670000000000022244e-02,7.746364856976855062e-01,7.380584538942359885e+00,7.571406316993355645e+00
5.700000000000022410e-02,7.598387957719613395e-01,7.341286181429650171e+00,7.512017844807141742e+00
5.730000000000022575e-02,7.453269100975460359e-01,7.301976481115327822e+00,7.453094426298963349e+00
5.760000000000022741e-02,7.310952723365525818e-01,7.262661643598145922e+00,7.394632471438502108e+00
5.790000000000022906e-02,7.171384348865275093e-01,7.223347701161993761e+00,7.336628414465916848e+00
5.820000000000023072e-02,7.034510567360462430e-01,7.184040516764558681e+00,7.279078713960513980e+00
5.850000000000023237e-02,6.900279013628385361e-01,7.144745787940252058e+00,7.221979852891647234e+00
5.880000000000023402e-02,6.768638346736155498e-01,7.105469050618991922e+00,7.165328338653124796e+00
5.910000000000023568e-02,6.639538229847888884e-01,7.066215682862408975e+00,7.109120703082334458e+00
5.940000000000023733e-02,6.512929310432713503e-01,7.026990908519013423e+00,7.053353502465208535e+00
5.970000000000023899e-02,6.388763200865790193e-01,6.987799800799914252e+00,6.998023317528052623e+00
6.000000000000024064e-02,6.266992459414604255e-01,6.948647285776586635e+00,6.943126753417225849e+00
6.030000000000024230e-02,6.147570571602847256e-01,6.909538145802232911e+00,6.888660439667581237e+00
6.060000000000024395e-02,6.030451931944541544e-01,6.870477022858236360e+00,6.834621030160519695e+00
6.090000000000024560e-02,5.915591826040959011e-01,6.831468421827200821e+00,6.781005203072409948e+00
6.120000000000024726e-02,5.802946413033223116e-01,6.792516713694029207e+00,6.727809660814164872e+00
6.150000000000024891e-02,5.692472708403479853e-01,6.753626138676541046e+00,6.675031129962626153e+00
6.180000000000025057e-02,5.584128567117732089e-01,6.714800809287003069e+00,6.622666361184393224e+00
6.210000000000025222e-02,5.477872667103499404e-01,6.676044713326053426e+00,6.570712129152720848e+00
6.240000000000025387e-02,5.373664493055690938e-01,6.637361716810346479e+00,6.519165232458012937e+00
6.270000000000025553e-02,5.271464320564084316e-01,6.598755566835370345e+00,6.468022493512463278e+00
6.300000000000025024e-02,5.171233200556016874e-01,6.560229894374717041e+00,6.417280758449272149e+00
6.330000000000024496e-02,5.072932944048003101e-01,6.521788217017190803e+00,6.366936897016970853e+00
6.360000000000023967e-02,4.976526107200076043e-01,6.483433941643042431e+00,6.316987802469187230e+00
6.390000000000023439e-02,4.881975976666838024e-01,6.445170367040622850e+00,6.267430391450298011e+00
6.420000000000022911e-02,4.789246555239229930e-01,6.407000686464734862e+00,6.218261603877338395e+00
6.450000000000022382e-02,4.698302547771268101e-01,6.368927990137897233e+00,6.169478402818445950e+00
6.480000000000021854e-02,4.609109347385986766e-01,6.330955267695805411e+00,6.121077774368237634e+00
6.510000000000021325e-02,4.521633021955031029e-01,6.293085410578110661e+00,6.073056727520346421e+00
6.540000000000020797e-02,4.435840300846394246e-01,6.255321214365769933e+00,6.025412294037438166e+00
6.570000000000020268e-02,4.351698561934953524e-01,6.217665381066085573e+00,5.978141528318934306e+00
6.600000000000019740e-02,4.269175818870528660e-01,6.180120521346578855e+00,5.931241507266683755e+00
6.630000000000019211e-02,4.188240708598287010e-01,6.142689156718811105e+00,5.884709330148818474e+00
6.660000000000018683e-02,4.108862479126475509e-01,6.105373721673254650e+00,5.838542118462007657e+00
6.690000000000018154e-02,4.031010977536496620e-01,6.068176565766279396e+00,5.792737015792243760e+00
6.720000000000017626e-02,3.954656638230476529e-01,6.031099955660292444e+00,5.747291187674409052e+00
6.750000000000017097e-02,3.879770471411584376e-01,5.994146077118086779e+00,5.702201821450748831e+00
6.780000000000016569e-02,3.806324051792417951e-01,5.957317036952388456e+00,5.657466126128425365e+00
6.810000000000016041e-02,3.734289507526908358e-01,5.920614864931589061e+00,5.613081332236264487e+00
6.840000000000015512e-02,3.663639509361257818e-01,5.884041515642648434e+00,5.569044691680862691e+00
6.870000000000014984e-02,3.594347259999510213e-01,5.847598870312102903e+00,5.525353477602163110e+00
6.900000000000014455e-02,3.526386483679503359e-01,5.811288738586100067e+00,5.482004984228613154e+00
6.930000000000013927e-02,3.459731415954929723e-01,5.775112860270398940e+00,5.438996526732003289e+00
6.960000000000013398e-02,3.394356793679436102e-01,5.739072907031186332e+00,5.396325441082118424e+00
6.990000000000012870e-02,3.330237845188687151e-01,5.703170484057601186e+00,5.353989083901232071e+00
7.020000000000012341e-02,3.267350280676445395e-01,5.667407131686834632e+00,5.311984832318605854e+00
7.050000000000011813e-02,3.205670282760776924e-01,5.631784326992600676e+00,5.270310083825004988e+00
7.080000000000011284e-02,3.145174497236611355e-01,5.596303485337822181e+00,5.228962256127343444e+00
7.110000000000010756e-02,3.085840024010884641e-01,5.560965961892339493e+00,5.187938787003505858e+00
7.140000000000010227e-02,3.027644408216657590e-01,5.525773053116378897e+00,5.147237134157415461e+00
7.170000000000009699e-02,2.970565631502612436e-01,5.490725998210592707e+00,5.106854775074409325e+00
7.200000000000009170e-02,2.914582103494429144e-01,5.455825980533402841e+00,5.066789206876968876e+00
7.230000000000008642e-02,2.859672653424620292e-01,5.421074128986353990e+00,5.027037946180847428e+00
7.260000000000008114e-02,2.805816521927434470e-01,5.386471519368241978e+00,4.987598528951665777e+00
7.290000000000007585e-02,2.752993352995574128e-01,5.352019175698642606e+00,4.948468510361980321e+00
7.320000000000007057e-02,2.701183186095463262e-01,5.317718071511629674e+00,4.909645464648890290e+00
7.350000000000006528e-02,2.650366448437921907e-01,5.283569131120229301e+00,4.871126984972220519e+00
7.380000000000006000e-02,2.600523947401142677e-01,5.249573230852370820e+00,4.832910683273278885e+00
7.410000000000005471e-02,2.551636863102943464e-01,5.215731200258890254e+00,4.794994190134254097e+00
7.440000000000004943e-02,2.503686741119306447e-01,5.182043823294285367e+00,4.757375154638278758e+00
7.470000000000004414e-02,2.456655485346296575e-01,5.148511839470766738e+00,4.720051244230150544e+00
7.500000000000003886e-02,2.410525351002511807e-01,5.115135944986235472e+00,4.683020144577764832e+00
7.530000000000003357e-02,2.365278937769253464e-01,5.081916793826787071e+00,4.646279559434268513e+00
7.560000000000002829e-02,2.320899183065686378e-01,5.048854998844265474e+00,4.609827210500959005e+00
7.590000000000002300e-02,2.277369355456302646e-01,5.015951132809461477e+00,4.573660837290936421e+00
7.620000000000001772e-02,2.234673048188045574e-01,4.983205729441510634e+00,4.537778196993520474e+00
7.650000000000001243e-02,2.192794172854532209e-01,4.950619284413955157e+00,4.502177064339472068e+00
7.680000000000000715e-02,2.151716953184840964e-01,4.918192256338095092e+00,4.466855231466994702e+00
7.710000000000000187e-02,2.111425918954379921e-01,4.885925067724045334e+00,4.431810507788561004e+00
7.739999999999999658e-02,2.071905900015434399e-01,4.853818105920036707e+00,4.397040719858551050e+00
7.769999999999999130e-02,2.033142020444980436e-01,4.821871724030455830e+00,4.362543711241712252e+00
7.799999999999998601e-02,1.995119692807476586e-01,4.790086241813075851e+00,4.328317342382471899e+00
7.829999999999998073e-02,1.957824612530331965e-01,4.758461946555957667e+00,4.294359490475076591e+00
7.859999999999997544e-02,1.921242752389793196e-01,4.726999093934466600e+00,4.260668049334581653e+00
7.889999999999997016e-02,1.885360357105112517e-01,4.695697908848861957e+00,4.227240929268698544e+00
7.919999999999996487e-02,1.850163938038799361e-01,4.664558586242864457e+00,4.194076056950500231e+00
7.949999999999995959e-02,1.815640268000879298e-01,4.633581291903669630e+00,4.161171375291969454e+00
7.979999999999995430e-02,1.781776376155094210e-01,4.602766163243776631e+00,4.128524843318431614e+00
8.009999999999994902e-02,1.748559543025018370e-01,4.572113310065066827e+00,4.096134436043834981e+00
8.039999999999994373e-02,1.715977295598115904e-01,4.541622815305508709e+00,4.063998144346903096e+00
8.069999999999993845e-02,1.684017402525801455e-01,4.511294735768902164e+00,4.032113974848150484e+00
8.099999999999993316e-02,1.652667869417599744e-01,4.481129102837999589e+00,4.000479949787766998e+00
8.129999999999992788e-02,1.621916934227541907e-01,4.451125923171417753e+00,3.969094106904366370e+00
8.159999999999992260e-02,1.591753062730980328e-01,4.421285179384665476e+00,3.937954499314598955e+00
8.189999999999991731e-02,1.562164944090022323e-01,4.391606830715656606e+00,3.907059195393636220e+00
8.219999999999991203e-02,1.533141486505839035e-01,4.362090813675063572e+00,3.876406278656496784e+00
8.249999999999990674e-02,1.504671812948041865e-01,4.332737042680874673e+00,3.845993847640267749e+00
8.279999999999990146e-02,1.476745256976936260e-01,4.303545410679098460e+00,3.815820015787151132e+00
8.309999999999989617e-02,1.449351358655038002e-01,4.274515789751410999e+00,3.785882911328388722e+00
8.339999999999989089e-02,1.422479860536016716e-01,4.245648031709185588e+00,3.756180677169028925e+00
8.369999999999988560e-02,1.396120703726520529e-01,4.216941968673435959e+00,3.726711470773551138e+00
8.399999999999988032e-02,1.370264024021861649e-01,4.188397413640903011e+00,3.697473464052334347e+00
8.429999999999987503e-02,1.344900148116908167e-01,4.160014161036841962e+00,3.668464843248971707e+00
8.459999999999986975e-02,1.320019589892023892e-01,4.131791987255089005e+00,3.639683808828427125e+00
8.489999999999986446e-02,1.295613046772738086e-01,4.103730651185797385e+00,3.611128575366021831e+00
8.519999999999985918e-02,1.271671396161406509e-01,4.075829894731170633e+00,3.582797371437268286e+00
8.549999999999985389e-02,1.248185691939088515e-01,4.048089443309459412e+00,3.554688439508517650e+00
8.579999999999984861e-02,1.225147161036012344e-01,4.020509006347410264e+00,3.526800035828443924e+00
8.609999999999984333e-02,1.202547200069126604e-01,3.993088277761432714e+00,3.499130430320340324e+00
8.639999999999983804e-02,1.180377372045346845e-01,3.965826936427698346e+00,3.471677906475237219e+00
8.669999999999983276e-02,1.158629403129175228e-01,3.938724646641393878e+00,3.444440761245835425e+00
8.699999999999982747e-02,1.137295179473418461e-01,3.911781058565380054e+00,3.417417304941235745e+00
