-3.322281626342533933e-02,-2.990514200930794592e-02,-3.115187253151063471e-02,-3.080834821589870792e-02,-3.089163733261003630e-02
-8.282837074309858938e-01,-7.623250713529943212e-01,-8.200640438442923230e-01,-8.070033482105442024e-01,-8.129333840229010510e-01
-3.911174315271225499e+00,-3.609357889822162324e+00,-3.870171109853489888e+00,-3.811093701231873965e+00,-3.837757085871462248e+00
-1.057961525832790883e+01,-9.791239256764768584e+00,-1.045627543013995719e+01,-1.030516721803566860e+01,-1.037264754888330209e+01
-2.126832980596542910e+01,-1.974249763797942236e+01,-2.100125257219596620e+01,-2.071443093380136702e+01,-2.084125372611184801e+01
-3.548915281228972418e+01,-3.303226492963065652e+01,-3.501537326482925749e+01,-3.456220436404353080e+01,-3.476058912814784918e+01
-5.216116772057112883e+01,-4.865201615158173354e+01,-5.141890771109699898e+01,-5.078452024827444689e+01,-5.105915343408415197e+01
-7.001454631703934695e+01,-6.538865144525244943e+01,-6.894054640393447642e+01,-6.812278399145708363e+01,-6.847215194739808908e+01
-8.788818196833366869e+01,-8.211216915163768704e+01,-8.641453868604257593e+01,-8.541885260466943919e+01,-8.583756539001946351e+01
-1.048807796291519878e+02,-9.793104604503315613e+01,-1.029342838907013657e+02,-1.017691485141005501e+02,-1.022501282521408683e+02
-1.203867238211426525e+02,-1.122374528931852069e+02,-1.178910526292484633e+02,-1.165649363018588929e+02,-1.171009774139502042e+02
-1.340649738516588059e+02,-1.246847215915958031e+02,-1.309446781741169445e+02,-1.294645788729754941e+02,-1.300492257414304618e+02
-1.457805091162178428e+02,-1.351342894608205256e+02,-1.419654324303954809e+02,-1.403365442785856203e+02,-1.409644371439192412e+02
-1.555427353865874522e+02,-1.435965309705553352e+02,-1.509718376364258745e+02,-1.491978566569455609e+02,-1.498647410686074011e+02
-1.634526359988816182e+02,-1.501781500634384372e+02,-1.580766890940520852e+02,-1.561603750035824589e+02,-1.568629390954096152e+02
-1.696624257674391743e+02,-1.550408774857266678e+02,-1.634454573907473502e+02,-1.613892112333136879e+02,-1.621248630277926566e+02
-1.743472199718846412e+02,-1.583717435086850003e+02,-1.672668399510495760e+02,-1.650731771991878816e+02,-1.658398265149040185e+02
-1.776865459216440684e+02,-1.603631972911996684e+02,-1.697333965355862517e+02,-1.674052731544761343e+02,-1.682011490873715331e+02
-1.798531373073605835e+02,-1.612008068098311924e+02,-1.710297726510021903e+02,-1.685707742123063326e+02,-1.693942860002852058e+02
-1.810068586143069069e+02,-1.610563481691386301e+02,-1.713262638324637805e+02,-1.687406764799693519e+02,-1.695903173849333143e+02
-1.812919553731290989e+02,-1.600845518819745052e+02,-1.707759182072391013e+02,-1.680687155202813869e+02,-1.689430018763457610e+02
-1.808363812975118776e+02,-1.584221792384225864e+02,-1.695138598688316165e+02,-1.666906350112176369e+02,-1.675880719960541683e+02
-1.797523386187265260e+02,-1.561884932324280157e+02,-1.676579165592158347e+02,-1.647247829334629614e+02,-1.656438494687153025e+02
-1.781384571092762599e+02,-1.534860369355045577e+02,-1.653100680278971595e+02,-1.622733870251769304e+02,-1.632125758341465485e+02
-1.760813324989054536e+02,-1.504021920960221337e+02,-1.625580863978566981e+02,-1.594241809176617153e+02,-1.603820498166296602e+02
-1.736503706961626676e+02,-1.470139487659205884e+02,-1.594763987560735359e+02,-1.562523368702827611e+02,-1.572272805272354503e+02
-1.709085950563941765e+02,-1.433852927030626461e+02,-1.561289016885293677e+02,-1.528218061853511927e+02,-1.538122257154954582e+02
-1.679101752555143889e+02,-1.395704935130000877e+02,-1.525699925979845375e+02,-1.491869702993616329e+02,-1.501912813208422222e+02
-1.647016798910800617e+02,-1.356154738994762283e+02,-1.488459251818827624e+02,-1.453940028803041287e+02,-1.464106446454405273e+02
-1.613231607719113185e+02,-1.315590215866149606e+02,-1.449959958973096263e+02,-1.414820654835841083e+02,-1.425095097595498146e+02
-1.578090849056117122e+02,-1.274338445438237954e+02,-1.410535696142165989e+02,-1.374843430267147824e+02,-1.385211020361961687e+02
