# t,Ke0,Kd0,Ke1,Ke2,Ke3
0.072,1.01026981671297E+019,-66402638463329.7,3.16986178253509E+032,1.7959469958034E+034,-30104789.9779881
0.074,9.42338343866181E+018,-61937664200178.4,2.95580386581055E+032,1.68450655003104E+034,-28715249.2903547
0.076,8.7809158927146E+018,-57714877674931.2,2.75346008391187E+032,1.57805710041176E+034,-27324671.0914912
0.078,8.17444933429138E+018,-53728717054991.7,2.56254744070882E+032,1.47662668765275E+034,-25944352.124476
0.08,7.60297448705432E+018,-49972548612180.3,2.38273323149762E+032,1.38019945945173E+034,-24583684.6138785
0.082,7.06535530813165E+018,-46438905411339.1,2.21364638455683E+032,1.28872266403486E+034,-23250389.0167598
0.084,6.56036024285504E+018,-43119692740365.7,2.05488720299468E+032,1.20211286724425E+034,-21950720.9175092
0.086,6.0866890337354E+018,-40006364319396.4,1.90603570353832E+032,1.1202614621011E+034,-20689651.1089133
0.088,5.64299560542096E+018,-37090072718145.1,1.76665871913449E+032,1.04303953169674E+034,-19471030.3260799
0.09,5.22790748472115E+018,-34361796999169.9,1.6363159118627E+032,9.70302121810795E+033,-18297736.3832258
0.092,4.84004216546356E+018,-31812450280219.6,1.51456482665173E+032,9.01891976365287E+033,-17171806.3702571
0.094,4.47802078595899E+018,-29432969633105.2,1.40096510270701E+032,8.37642785863383E+033,-16094555.5669593
0.096,4.14047944963811E+018,-27214390491439.5,1.29508194749282E+032,7.77381996009405E+033,-15066683.7922723
0.098,3.82607848563591E+018,-25147907518419.6,1.19648896722975E+032,7.20933220716132E+033,-14088369.1324849
0.1,3.53350991540004E+018,-23224923683012.9,1.10477043797027E+032,6.68118300685837E+033,-13159352.1618022
0.102,3.26150336302521E+018,-21437089107248,1.01952309227455E+032,6.18759045724761E+033,-12279009.6994923
0.104,3.0088306214761E+018,-19776331078953.6,9.40357488271987E+031,5.72678695969831E+033,-11446420.2753082
0.106,2.77430906330318E+018,-18234876469559.7,8.66899020414857E+031,5.29703134311318E+033,-10660420.4029933
0.108,2.55680406299657E+018,-16805267655723.5,7.987886244098E+031,4.89661879487624E+033,-9919654.72157439
0.11,2.35523057895877E+018,-15480372917231.5,7.35683222674663E+031,4.52388886669615E+033,-9222619.58249359
0.112,2.16855402532032E+018,-14253392167286.8,6.77255951104734E+031,4.1772317982333E+033,-8567699.75234418
0.114,1.99579054820965E+018,-13117858768389.1,6.23196202930362E+031,3.8550933776675E+033,-7953201.14818605
0.116,1.83600680678034E+018,-12067638093046.4,5.73209520967117E+031,3.55597853627308E+033,-7377377.88481641
0.118,1.68831934658824E+018,-11096923405193.6,5.27017365538524E+031,3.27845385349845E+033,-6838455.82157309
0.12,1.55189364156385E+018,-10200229563258,4.84356781769209E+031,3.02114913010844E+033,-6334652.33265871
0.122,1.42594287061203E+018,-9372384979126.77,4.44979986758232E+031,2.78275816954392E+033,-5864192.75514864
0.124,1.30972648592998E+018,-8608522207967.45,4.08653894306906E+031,2.56203889171137E+033,-5425323.76130872
0.126,1.20254862205688E+018,-7904067491352.68,3.75159592371345E+031,2.35781288892351E+033,-5016324.97729666
0.128,1.10375638764765E+018,-7254729529480,3.44291786194609E+031,2.16896452054206E+033,-4635517.72745863
0.13,1.01273807570066E+018,-6656487717431.65,3.15858218123244E+031,1.99443963096275E+033,-4281272.17115745
0.132,9.28921322495931E+017,-6105580044308.26,2.89679073403085E+031,1.83324396487333E+033,-3952012.87159892
0.134,8.51771240660307E+017,-5598490822336.49,2.65586379744883E+031,1.68444134404624E+033,-3646222.91476871
0.136,7.807885475907E+017,-5131938385413.4,2.43423407144427E+031,1.54715166132419E+033,-3362446.75530657
0.138,7.15507706790711E+017,-4702862872586.02,2.23044073300182E+031,1.42054873974347E+033,-3099292.15564698
0.14,6.55495096473541E+017,-4308414190694.66,2.04312358979774E+031,1.30385809787256E+033,-2855431.15746482
0.142,6.00347217024142E+017,-3945940232460.27,1.87101736833586E+031,1.19635465638039E+033,-2629600.47921851
0.144,5.49688946530662E+017,-3612975410500.24,1.71294616413317E+031,1.09736041545073E+033,-2420601.10895718
0.146,5.03171851538011E+017,-3307229554324.3,1.56781807520546E+031,1.00624212792006E+033,-2227297.51368599
0.148,4.60472558413561E+017,-3026577205704.62,1.43462003469645E+031,9.22408988849852E+032,-2048616.46525536
0.15,4.21291189232476E+017,-2769047338117.46,1.31241285388815E+031,8.45310358591416E+032,-1883545.4554
0.152,3.85349864797354E+017,-2532813517462.09,1.20032648292676E+031,7.74433533207855E+032,-1731130.92961392
0.154,3.52391276361975E+017,-2316184514324,1.09755549333598E+031,7.09301573353001E+032,-1590476.22755036
0.156,3.22177326706371E+017,-2117595372092.09,1.0033547836578E+031,6.49471200305889E+032,-1460739.54373666
0.158,2.94487840492483E+017,-1935598930438.24,9.17035507286852E+030,5.94530765781596E+032,-1341131.54564935
0.16,2.69119343198181E+017,-1768857799533.86,8.37961219735954E+030,5.44098300375878E+032,-1230913.1572678
0.162,2.45883907443128E+017,-1616136777223.17,7.65544241050682E+030,4.97819643971495E+032,-1129393.1955286
0.164,2.24608065113701E+017,-1476295698685.68,6.99242227916633E+030,4.5536666015784E+032,-1035925.97038635
0.166,2.05131783385722E+017,-1348282706070.2,6.38554949055463E+030,4.1643553562036E+032,-949908.979190158
0.168,1.87307502503016E+017,-1231127924045.88,5.83021256815503E+030,3.80745164559011E+032,-870780.610465356
0.17,1.7099923299077E+017,-1123937525997.89,5.32216247333393E+030,3.48035617434217E+032,-798017.820552642
0.172,1.56081709853516E+017,-1025888174774.01,4.85748601295968E+030,3.18066692727314E+032,-731134.011522211
0.174,1.42439601237593E+017,-936221821405.583,4.43258097110018E+030,2.90616549900902E+032,-669676.82812083
0.176,1.29966768981564E+017,-854240844886.766,4.04413288185365E+030,2.6548042134998E+032,-613226.117089537
0.178,1.18565578474045E+017,-779303516031.452,3.68909336021084E+030,2.42469400822152E+032,-561391.954364919
0.18,1.08146255252253E+017,-710819768547.236,3.36465990861827E+030,2.21409305558415E+032,-513812.732305125
0.182,9.86262858018902E+016,-648247260636.442,3.06825711809839E+030,2.02139609229842E+032,-470153.342536759
0.184,8.99298600794728E+016,-591087710826.55,2.79751918470378E+030,1.84512442638976E+032,-430103.462679274
0.186,8.19873533364126E+016,-538883492124.073,2.5502736642449E+030,1.68391659084458E+032,-393375.895006469
0.188,7.4734844902901E+016,-491214469093.986,2.32452639075838E+030,1.5365196126004E+032,-359705.022194603
0.19,6.81136716718248E+016,-447695063016.327,2.11844748695657E+030,1.4017808656508E+032,-328845.331291199
0.192,6.20700141132294E+016,-407971530856.476,1.9303583977966E+030,1.27864047734102E+032,-300570.022822833
0.194,5.65545127392371E+016,-371719444380.16,1.75871988133946E+030,1.16612425747084E+032,-274669.697720779
0.196,5.15219130403632E+016,-338641356404.548,1.60212089416339E+030,1.063337120537E+032,-250951.132972102
0.198,4.6930737004062E+016,-308464641766.83,1.45926831168137E+030,9.69456972286656E+031,-229236.119685147
0.2,4.2742979428629E+016,-280939501267.953,1.3289774268327E+030,8.83729032725606E+031,-209360.373597152
0.202,3.89238273354767E+016,-255837117435.851,1.2101631736464E+030,8.05460568745101E+031,-191172.526275056
0.204,3.54414008809525E+016,-232947951599.714,1.10183202520149E+030,7.34016010642557E+031,-174533.169408497
0.206,3.22665142577832E+016,-212080172352.461,1.00307451840679E+030,6.68812427927375E+031,-159313.969030806
0.208,2.93724551661519E+016,-193058206066.374,9.13058360873328E+029,6.09315340965577E+031,-145396.830376349
0.21,2.67347815203995E+016,-175721400693.7,8.31022077867558E+029,5.55034846162271E+031,-132673.134477891
0.212,2.43311341395523E+016,-159922794626.366,7.56269159978199E+029,5.05522033545234E+031,-121043.010627077
0.214,2.21410642494576E+016,-145527982908.612,6.88162674629721E+029,4.60365676740973E+031,-110414.669936988
0.216,2.01458747006077E+016,-132414073598.687,6.26120306984562E+029,4.19189176455718E+031,-100703.780959868
0.218,1.8328473876676E+016,-120468727544.58,5.69609798052821E+029,3.81647739656239E+031,-91832.8943142609
0.22,1.66732413383326E+016,-109589275292.69,5.18144750002857E+029,3.47425777704243E+031,-83730.9026105675
0.222,1.51659043120114E+016,-99681905277.6554,4.71280770711957E+029,3.16234507710599E+031,-76332.5459888747
0.224,1.37934241934324E+016,-90660917836.9006,4.2861193153867E+029,2.87809742356398E+031,-69577.9486968772
0.226,1.25438922957471E+016,-82448039987.6379,3.89767514128025E+029,2.61909854365283E+031,-63412.1927161136
0.228,1.14064341241913E+016,-74971796247.2608,3.5440902377213E+029,2.3831390270018E+031,-57784.9235949009
0.23,1.03711215130727E+016,-68166931130.1536,3.22227448478579E+029,2.16819908417903E+031,-52649.982840489
0.232,9.42889200698931E+015,-61973879259.7024,2.92940744402944E+029,1.97243268915814E+031,-47965.0740915111
0.234,8571474914496408,-56338279336.5271,2.66291529726456E+029,1.7941530007389E+031,-43691.4468096222
0.236,7791323504345593,-51210528480.4162,2.42044970389858E+029,1.63181896520745E+031,-39793.611195326
0.238,7081552853758301,-46545373721.6733,2.19986842329597E+029,1.48402300931642E+031,-36239.0715486505
0.24,6435882895265705,-42301537661.5761,1.99921756025437E+029,1.34947973913223E+031,-32998.081380766
0.242,5848586242796330,-38441375545.4159,1.81671530242126E+029,1.22701556630797E+031,-30043.4175605716
0.244,5314440409989327,-34930561204.9689,1.65073702856487E+029,1.11555918904335E+031,-27350.1723884565
0.246,4828684063116456,-31737799519.2035,1.499801675918E+029,1.01413286028744E+031,-24895.5620763276
0.248,4386976978922794,-28834563226.6514,1.3625592634994E+029,9.21844380720051E+030,-22658.7503668078
0.25,3985363403287315,-26194852090.5458,1.23777947638052E+029,8.37879758702608E+030,-20620.6862153756
0.252,3.62023853052452E+015,-23794972575.1921,1.12434122332682E+029,7.61496483722553E+030,-18763.9546735726
0.254,3.28831784512842E+015,-21613336336.5431,1.02122308717093E+029,6.92017363905289E+030,-17072.6398228565
0.256,2986609088358946,-19630275965.204,9.27494593683321E+028,6.28824881933161E+030,-15532.1986776357
0.258,2712386630944023,-17827876544.1619,8.42308230645025E+028,5.71356027221546E+030,-14129.3455276145
0.26,2463168050767218,-16189821699.5844,7.64892154307996E+028,5.19097565458237E+030,-12851.9453849069
0.262,2.23669273052443E+015,-14701252928.2386,6.94543525508444E+028,4.71581709644142E+030,-11688.9166277593
0.264,2030902305457459,-13348641085.0533,6.30622422367784E+028,4.28382159574813E+030,-10630.1413907838
0.266,1.84392280490191E+015,-12119669003.7374,5.72546280856988E+028,3.89110479317319E+030,-9666.38340386801
0.268,1.67404834431094E+015,-11003124308.3292,5.19784818468928E+028,3.53412784639007E+030,-8789.21268972419
0.27,1.51972623608861E+015,-9988801550.20322,4.71855399937215E+028,3.20966714588634E+030,-7990.93658552813
0.272,1379543398438294,-9067412876.66444,4.28318807311512E+028,2.91478663487165E+030,-7264.53615334638
0.274,1.25221395139113E+015,-8230506502.55295,3.88775379836161E+028,2.64681251506291E+030,-6603.60856774313
0.276,1.13656789842047E+015,-7470392317.19118,3.52861491935938E+028,2.40331013768087E+030,-6002.31381149944
0.278,1.03154080046175E+015,-6780074014.14908,3.20246340269007E+028,2.18206289537478E+030,-5455.32601695273
0.28,936164356982735,-6153187182.83299,2.90629013226023E+028,1.98105294575554E+030,-4957.7889724733
0.282,849557815883357,-5583942847.8281,2.63735818501888E+028,1.79844361116995E+030,-4505.27539200032
0.284,770920140590986,-5067075985.02054,2.39317846408187E+028,1.63256331205772E+030,-4093.74964821091
0.286,699522868763154,-4597798583.57076,2.17148748489297E+028,1.48189090306828E+030,-3719.53351906771
0.288,634703602562978,-4171756859.00866,1.97022712734068E+028,1.34504229193963E+030,-3379.27514942912
0.29,575860075553057,-3784992256.35756,1.78752618263656E+028,1.22075823111953E+030,-3069.92041804063
0.292,522444745961949,-3433905912.92013,1.62168353839335E+028,1.10789318132292E+030,-2788.6868861068
0.294,473959870332333,-3115226278.56664,1.47115285866965E+028,1.00540515463181E+030,-2533.04000144735
0.296,429953015518728,-2825979617.12543,1.33452862805587E+028,9.12346452535019E+029,-2300.67119681887
0.298,390012970602011,-2563463136.38653,1.21053344010955E+028,8.2785522142907E+029,-2089.47815977979
0.3,353766023586425,-2325220515.69873,1.09800642074612E+028,7.51147754650732E+029,-1897.54648801054
0.302,320872570792448,-2109019620.31077,9.95892686649739E+027,6.81511476138595E+029,-1723.1331965701
0.304,291024029604921,-1912832209.60127,9.03233747395306E+027,6.18298546330076E+029,-1564.65153098992
0.306,263940027806419,-1734815463.22639,8.19158767905315E+027,5.60920035977281E+029,-1420.65710878957
0.308,239365845026125,-1573295164.36678,7.42876615095166E+027,5.08840618201142E+029,-1289.83530301695
0.31,217070083974510,-1426750393.30896,6.73668619198034E+027,4.61573733368244E+029,-1170.98973096786
0.312,196842551080751,-1293799597.36738,6.10881986325901E+027,4.18677185279453E+029,-1063.03171609662
0.314,178492327920789,-1173187914.84694,5.53923804360799E+027,3.79749130730698E+029,-964.970704356607
0.316,161846016467978,-1063775641.481,5.02255589353501E+027,3.44424427790698E+029,-875.905517587188
0.318,146746142668921,-964527737.520368,4.5538832422809E+027,3.12371311131152E+029,-795.016355988163
0.32,133049704220943,-874504282.612041,4.12877945842445E+027,2.83288365501477E+029,-721.557536268724
0.322,120626849666007,-792851793.796435,3.74321240312784E+027,2.56901770945503E+029,-654.850855197501
0.324,109359677049492,-718795329.379597,3.39352110054568E+027,2.32962795662596E+029,-594.279534895204
0.326,99141141432597.7,-651631308.265112,3.07638179217384E+027,2.11245514516815E+029,-539.282718514265
0.328,89874061495801.6,-590720980.597786,2.78877707142328E+027,1.91544733122815E+029,-489.350438671394
0.33,81470216330391.3,-535484491.183159,2.52796782162387E+027,1.73674099195868E+029,-444.019048686244
0.332,73849524309768.2,-485395482.408624,2.29146770521742E+027,1.57464384460144E+029,-402.867048064824
0.334,66939296651787.1,-439976188.078127,2.07701997436836E+027,1.42761921881182E+029,-365.5112861376
0.336,60673558936776.1,-398792973.916559,1.88257639362508E+027,1.29427184327435E+029,-331.603498758525
0.338,54992434454441.7,-361452284.450453,1.70627808397429E+027,1.17333491994508E+029,-300.827161073308
0.34,49841583788849,-327596959.534811,1.54643811464451E+027,1.06365837045026E+029,-272.89461563051
0.342,45171695560554.7,-296902887.120246,1.40152568453397E+027,9.64198149388587E+028,-247.54446302645
0.344,40938023692098,-269075961.809131,1.27015174929401E+027,8.7400652861948E+028,-224.539179152214
0.346,37099966982433.6,-243849321.497467,1.15105596302011E+027,7.92223265148152E+028,-203.66295601411
0.348,33620687152405.8,-220980836.877389,1.04309481525086E+027,7.18067572982934E+028,-184.719728663822
0.35,30466761867495,-200250830.838934,9.45230854695966E+026,6.50830826432549E+028,-167.531378084174
0.352,27607869560397.9,-181460006.882003,8.56522900900436E+026,5.89869928793174E+028,-151.936108675124
0.354,25016503159469.1,-164427567.521594,7.7611715392801E+026,5.34601286259459E+028,-137.786954339843
0.356,22667710092017.6,-148989505.391603,7.03239120274682E+026,4.84495332288458E+028,-124.95043348712
0.358,20538856167509.6,-134997051.303363,6.37186280598032E+026,4.39071552544817E+028,-113.305317624564
0.36,18609411162793.5,-122315264.949233,5.7732143157494E+026,3.97893965029216E+028,-102.741515633807
0.362,16860754128542.5,-110821755.227529,5.23066640329685E+026,3.60567014071934E+028,-93.1590559269055
0.364,15275996614183.6,-100405518.341447,4.73897755438017E+026,3.26731840580451E+028,-84.4671611791651
0.366,13839822174087.1,-90965882.9113421,4.29339423605569E+026,2.96062894325989E+028,-76.5834114428748
0.368,12538340664095.4,-82411552.3004059,3.88960565722283E+026,2.68264857126884E+028,-69.4329742164758
0.37,11358955974375.7,-74659735.2536315,3.52370270211962E+026,2.43069848603612E+028,-62.947914485301
0.372,10290245967059.8,-67635356.7566239,3.1921406541914E+026,2.20234888736779E+028,-57.066560596954
0.374,9321853499001.99,-61270341.7535621,2.89170536248919E+026,1.99539593783648E+028,-51.73293042038
0.376,8444387512492.15,-55502965.0400891,2.61948253462008E+026,1.80784084242659E+028,-46.896209211718
0.378,7649333268812.89,-50277261.2495828,2.37282986887385E+026,1.63787085472592E+028,-42.5102749785705
0.38,6928970884562.17,-45542489.4117444,2.14935176453719E+026,1.48384203342726E+028,-38.5332689444759
0.382,6276301406668.04,-41252647.0610037,1.94687637314787E+026,1.34426358884145E+028,-34.9272012124527
0.384,5684979732608.07,-37366029.3370172,1.76343477515542E+026,1.21778367370702E+028,-31.6575968871343
0.386,5149253745021.37,-33844828.9308276,1.59724208619958E+026,1.10317648585744E+028,-28.6931715372538
0.388,4663909088125.04,-30654773.1133571,1.4466803150758E+026,9.99330562317446E+027,-26.0055377920474
0.39,4224219065623.55,-27764794.4261706,1.31028281182905E+026,9.05238155421335E+027,-23.5689380542332
0.392,3825899187509.52,-25146731.9282732,1.18672015918628E+026,8.1998559149524E+027,-21.3600024505823
0.394,3465065936333.51,-22775060.1766667,1.07478737402105E+026,7.42744521733044E+027,-19.3575281105187
0.396,3138199363437.61,-20626643.3800696,9.73392297786991E+025,6.72763983153111E+027,-17.5422792923657
0.398,2842109160707.92,-18680512.3967022,8.81545065978444E+025,6.09363195029326E+027,-15.8968058735276
