# t,Ke0,Kd0,Ke1,Ke2,Ke3
0.088,1.1071430036313E+019,-72769827092229.2,3.52883350275342E+032,1.40672173628554E+034,-38905130.6144427
0.09,1.02459592630567E+019,-67344208061840.5,3.26520947253025E+032,1.30713384170633E+034,-36525953.3939017
0.092,9.47563428968902E+018,-62281048947713.2,3.0192553376565E+032,1.21360286661949E+034,-34246369.62614
0.094,8.75756246843123E+018,-57561337085399.3,2.79003720436364E+032,1.12588280283071E+034,-32068550.2755192
0.096,8.08889586326666E+018,-53166353689114.2,2.57663667124916E+032,1.0437206580025E+034,-29993463.5274455
0.098,7.46684864930945E+018,-49077788213654.5,2.37815627422762E+032,9.6685969514696E+033,-28021062.4992754
0.1,6.88871096173475E+018,-45277829380087.8,2.19372380385797E+032,8.9504217976536E+033,-26150452.3909489
0.102,6.35185967561596E+018,-41749236029094,2.02249564917473E+032,8.28011688993978E+033,-24380038.2661124
0.104,5.85376654493725E+018,-38475390616864.9,1.86365930494035E+032,7.6551503269289E+033,-22707653.2468305
0.106,5.39200408093921E+018,-35440337852016,1.71643516373461E+032,7.07303832188628E+033,-21130672.5776511
0.108,4.9642495061549E+018,-32628810684645.7,1.58007770023327E+032,6.53135798326567E+033,-19646112.063728
0.11,4.56828708116717E+018,-30026245599571.9,1.45387614229353E+032,6.02775746627212E+033,-18250713.3095436
0.112,4.20200906501564E+018,-27618788928846.1,1.33715471196846E+032,5.55996383694807E+033,-16941017.5687738
0.114,3.86341553819021E+018,-25393295688485.8,1.22927250921449E+032,5.12578895602494E+033,-15713428.5841912
0.116,3.55061328796868E+018,-23337322252028.9,1.12962310177447E+032,4.7231336579499E+033,-14564266.4863933
0.118,3.26181392997745E+018,-21439114004050.2,1.03763387640587E+032,4.34999047096985E+033,-13489813.7089437
0.12,2.99533141668482E+018,-19687588964174.6,9.52765199230212E+031,4.00444509704825E+033,-12486352.376645
0.122,2.74957906297309E+018,-18072318236836,8.74509426389292E+031,3.6846768454761E+033,-11550197.0585612
0.124,2.52306620059591E+018,-16583504021958,8.02389800381869E+031,3.38895819143432E+033,-10677719.5941689
0.126,2.31439455728494E+018,-15211955815612.9,7.35959262292475E+031,3.11565361012793E+033,-9865371.71096213
0.128,2.12225444187391E+018,-13949065335876.6,6.74799205596626E+031,2.86321781852515E+033,-9109700.79367512
0.13,1.94542080443433E+018,-12786780627061,6.18518193241792E+031,2.63019353995306E+033,-8407363.79269044
0.132,1.78274922936445E+018,-11717579723213.5,5.66750656214129E+031,2.41520889172754E+033,-7755136.73848359
0.134,1.6331719097507E+018,-10734444188661.1,5.1915558875394E+031,2.21697448250572E+033,-7149922.47075119
0.136,1.49569364302889E+018,-9830832798421.22,4.75415252733704E+031,2.03428029402337E+033,-6588755.10519033
0.138,1.36938788063058E+018,-9000655573537.31,4.35233901408242E+031,1.86599241116229E+033,-6068803.34068064
0.14,1.25339285809746E+018,-8238248345232.94,3.98336530756578E+031,1.71104965480066E+033,-5587371.51532353
0.142,1.14690782660803E+018,-7538347985686.29,3.64467664924798E+031,1.56846016352521E+033,-5141899.44406651
0.144,1.0491894023313E+018,-6896068413211.28,3.33390180800926E+031,1.43729796286544E+033,-4729961.34718644
0.146,9.5954804590566E+017,-6306877452719.32,3.04884175502013E+031,1.31669955424403E+033,-4349263.26984525
0.148,8.77344681045393E+017,-5766574610689.73,2.78745879480858E+031,1.20586055014161E+033,-3997640.41490486
0.15,8.01987458351194E+017,-5271269804429.49,2.54786617057327E+031,1.1040323770259E+033,-3673053.39291019
0.152,7.32928667977763E+017,-4817363069823.81,2.3283181541933E+031,1.01051906329323E+033,-3373584.05782471
0.154,6.69661802819893E+017,-4401525258376.42,2.12720062504104E+031,9.24674125743756E+032,-3097431.27308755
0.156,6.11718772156251E+017,-4020679723148.08,1.94302213646185E+031,8.45897564906968E+032,-2842905.99312051
0.158,5.58667264362862E+017,-3671984984536.19,1.77440546448815E+031,7.73632976786E+032,-2608426.6473502
0.16,5.10108256127279E+017,-3352818358923.04,1.62007962987391E+031,7.0736478624298E+032,-2392513.9916248
0.162,4.65673664752738E+017,-3060760527863.2,1.47887238175581E+031,6.46615605258294E+032,-2193786.26754936
0.164,4.25024139407614E+017,-2793581020488.92,1.34970312910031E+031,5.9094371763181E+032,-2010954.14799794
0.166,3.87846986644887E+017,-2549224578465.25,1.23157630441672E+031,5.39940690284226E+032,-1842815.87210846
0.168,3.53854225113291E+017,-2325798370063.82,1.12357514303702E+031,4.93229110172829E+032,-1688252.38914577
0.17,3.22780764107797E+017,-2121560018234.09,1.02485586040114E+031,4.50460444877788E+032,-1546222.68208515
0.172,2.94382700416043E+017,-1934906406178.37,9.34642209279043E+030,4.11313024157746E+032,-1415759.19351188
0.174,2.6843572783551E+017,-1764363223497.85,8.52220398595809E+030,3.75490139163459E+032,-1295963.38421537
0.176,2.44733653689547E+017,-1608575215610.18,7.76934355477573E+030,3.42718255525364E+032,-1186001.52177731
0.178,2.2308701672211E+017,-1466297099509.66,7.08181312281371E+030,3.12745336179798E+032,-1085100.57479107
0.18,2.03321800810254E+017,-1336385109310.48,6.45407700643793E+030,2.85339269538975E+032,-992544.349746506
0.182,1.85278239059508E+017,-1217789135854.34,5.88105334985748E+030,2.60286398441235E+032,-907669.755562019
0.184,1.68809702989347E+017,-1109545425598.04,5.35807868400449E+030,2.37390145217832E+032,-829863.304475338
0.186,1.53781671679518E+017,-1010769805060.96,4.880875044075E+030,2.16469728170824E+032,-758557.736504006
0.188,1.40070775940715E+017,-920651398392.03,4.44551948673585E+030,1.97358964767965E+032,-693228.884133455
0.19,1.27563912765348E+017,-838446806865.931,4.04841585448001E+030,1.79905156909527E+032,-633392.675131549
0.192,1.16157425520674E+017,-763474720494.988,3.68626864135248E+030,1.63968053705126E+032,-578602.318302325
0.194,1.0575634556238E+017,-695110933337.277,3.35605882117207E+030,1.49418887309106E+032,-528445.657947997
0.196,9.62736911530797E+016,-632783735458.165,3.05502150629332E+030,1.3613947749335E+032,-482542.686700109
0.198,8.7629819789534E+016,-575969655931.997,2.78062531188135E+030,1.24021400783872E+032,-440543.210205167
0.2,7.97518302474298E+016,-524189532630.8,2.53055330745861E+030,1.12965220144744E+032,-402124.672659319
0.202,7.25730108658176E+016,-477004885928.668,2.30268544422466E+030,1.02879771361938E+032,-366990.110787671
0.204,6.60323307877115E+016,-434014574750.719,2.09508235310658E+030,9.36815024495332E+031,-334866.235898593
0.206,6.00739710761696E+016,-394851714711.918,1.90597041486719E+030,8.5293862577867E+031,-305501.668175106
0.208,5.46468928095683E+016,-359180839312.183,1.733728009647E+030,7.76467371974313E+031,-278665.270336422
0.21,4.97044394440297E+016,-326695286361.429,1.57687285919182E+030,7.06759262079667E+031,-254144.605825552
0.212,4.52039709035807E+016,-297114792941.77,1.43405038059848E+030,6.4322662193855E+031,-231744.497184469
0.214,4.11065270257188E+016,-270183283315.968,1.30402297575125E+030,5.85331659157009E+031,-211285.692546282
0.216,3.73765181477878E+016,-245666835229.059,1.18566018571283E+030,5.32582364126875E+031,-192603.632190265
0.218,3.3981440769963E+016,-223351811027.734,1.07792964411636E+030,4.84528732280435E+031,-175547.288606917
0.22,3.08916163718818E+016,-203043140966.02,9.7988876819721E+029,4.40759284247107E+031,-159978.103819605
0.222,2.80799515952369E+016,-184562746943.573,8.90677130369729E+029,4.00897862040704E+031,-145769.004066877
0.224,2.55217181303386E+016,-167748095752.771,8.09509457325134E+029,3.64600680821706E+031,-132803.482985903
0.226,2.31943507635823E+016,-152450871694.351,7.35669207428075E+029,3.31553617118536E+031,-120974.753576804
0.228,2.10772621555698E+016,-138535759157.904,6.6850268076561E+029,3.01469715668119E+031,-110184.972203976
0.23,1.91516730224417E+016,-125879326445.507,6.07413619552748E+029,2.74086898246994E+031,-100344.509776955
0.232,1.74004564933497E+016,-114369002770.365,5.51858259735489E+029,2.49165859009591E+031,-91371.2895265234
0.234,1.58079955068069E+016,-103902140958.357,5.01340797565543E+029,2.26488131933402E+031,-83190.1671855109
0.236,1.43600521952735E+016,-94385158943.767,4.55409237648206E+029,2.05854316986153E+031,-75732.367725615
0.238,1.30436482868904E+016,-85732753679.1564,4.13651591527326E+029,1.87082452594191E+031,-68934.9591651857
0.24,1.18469556275372E+016,-77867181562.9457,3.7569239822961E+029,1.70006522884393E+031,-62740.370598436
0.242,1.07591959957702E+016,-70717599947.8874,3.41189540416114E+029,1.5447508902291E+031,-57095.9495868746
0.244,9.77054944732297E+015,-64219464710.6471,3.0983133182629E+029,1.40350034757457E+031,-51953.552087929
0.246,8872070485688004,-58313979262.3567,2.81333853614598E+029,1.27505417012393E+031,-47269.1670525036
0.248,8055611410493469,-52947590735.0559,2.55438518942547E+029,1.15826413073035E+031,-43002.5706111665
0.25,7313752247047965,-48071529426.2019,2.31909846825561E+029,1.05208356538003E+031,-39117.0082868293
0.252,6639736707714491,-43641387887.9727,2.10533427755286E+029,9.5555854819055E+030,-35578.9022150584
0.254,6027413679814754,-39616736341.369,1.91114065015243E+029,8.67819815222464E+030,-32357.583833443
0.256,5471183775684366,-35960771362.7184,1.73474076908666E+029,7.88075375635777E+030,-29425.0464847857
0.258,4965950517778153,-32639995035.1203,1.57451746313772E+029,7.15603753519536E+030,-26755.7202306903
0.26,4507075766783666,-29623921988.33,1.4289990509114E+029,6.49747808194069E+030,-24326.2636009965
0.262,4.09033903252925E+015,-26884811958.9098,1.2968464188501E+029,5.89909084901449E+030,-22115.373749872
0.264,3711900337119271,-24397425698.901,1.17684122806433E+029,5.35542651647053E+030,-20103.6117529488
0.266,3368266327068158,-22138802238.7946,1.06787515350818E+029,4.86152381483414E+030,-18273.2425488628
0.268,3056259356148399,-20088055676.7798,9.68940067046418E+028,4.41286642816102E+030,-16608.0884848024
0.27,2772989283961787,-18226189817.4473,8.7911908330097E+028,4.00534363330389E+030,-15093.3951953707
0.272,2.51582775644619E+015,-16535929123.7331,7.975783939549E+028,3.6352143594096E+030,-13715.7081593653
0.274,2282384754061689,-15001564573.9164,7.23559822416862E+028,3.29907437745974E+030,-12462.7604391093
0.276,2.07048721154138E+015,-13608813134.3381,6.56374036479612E+028,2.99382635348954E+030,-11323.3696110045
0.278,1.87815952948868E+015,-12344689666.8009,5.95394361869325E+028,2.71665252106397E+030,-10287.3432334031
0.28,1.70360581340707E+015,-11197390190.1113,5.40051144417879E+028,2.46498974881945E+030,-9345.39272895838
0.282,1.54519368966184E+015,-10156185506.206,4.89826613034648E+028,2.23650679752296E+030,-8489.05452472001
0.284,1.40143956067137E+015,-9211324286.11294,4.44250199722878E+028,2.02908357821672E+030,-7710.61750932841
0.286,1270995173445276,-8353944788.20612,4.0289427663115E+028,1.84079223881869E+030,-7003.05763957713
0.288,1152635386274213,-7575994451.59648,3.65370273551791E+028,1.66987992101962E+030,-6359.97708239858
0.29,1045247028360792,-6870156673.19109,3.31325142429996E+028,1.51475304268285E+030,-5775.54941348977
0.292,947818756170043,-6229784135.89317,3.00438138323531E+028,1.3739629731798E+030,-5244.46924356378
0.294,859431818597147,-5648838110.34677,2.72417888889034E+028,1.24619298032538E+030,-4761.90626847715
0.296,779251650711602,-5121833202.57416,2.46999726899136E+028,1.13024633794854E+030,-4323.46300837633
0.298,706520222688323,-4643787065.39581,2.23943262495689E+028,1.02503549255274E+030,-3925.136909388
0.3,640549077027490,-4210174633.73792,2.03030173917803E+028,9.29572196243216E+029,-3563.28498504593
0.302,580712992923103,-3816886482.05616,1.84062197296802E+028,8.42958521063874E+029,-3234.5920142186
0.304,526444222000150,-3460190937.22672,1.66859297802393E+028,7.64378677172872E+029,-2936.04138204856
0.306,477227244519816,-3136699612.35896,1.51258005978009E+028,6.93091563991193E+029,-2664.88851544802
0.308,432593999641748,-2843336056.44446,1.37109904522037E+028,6.28423989589993E+029,-2418.63654592944
0.31,392119547335905,-2577307241.1617,1.24280252064393E+028,5.69764499181606E+029,-2195.01425258056
0.312,355418123371511,-2336077631.26515,1.12646731676825E+028,5.16557758736301E+029,-1991.95585589049
0.314,322139552122934,-2117345606.82857,1.02098312933178E+028,4.68299444431237E+029,-1807.58264538269
0.316,291965985101936,-1919022026.39993,9.25342173278479E+027,4.24531592954559E+029,-1640.18617939384
0.318,264608935942318,-1739210738.6716,8.38629777611762E+027,3.84838371614823E+029,-1488.21302263223
0.32,239806585167460,-1576190867.36867,7.60015836249017E+027,3.48842230803943E+029,-1350.25079470779
0.322,217321330436866,-1428400709.61187,6.88747037747759E+027,3.16200404659702E+029,-1225.01552426052
0.324,196937560125427,-1294423102.18869,6.24139803613249E+027,2.86601728767935E+029,-1111.34003264131
0.326,178459630077266,-1172972123.2458,5.65573871181992E+027,2.59763746500868E+029,-1008.16343873793
0.328,161710025152083,-1062881008.57704,5.12486462783671E+027,2.35430078094275E+029,-914.521524006091
0.33,146527688846127,-963091172.623679,4.643669880943E+027,2.1336802885723E+029,-829.538047843631
0.332,132766505753450,-872642234.058892,4.20752231347622E+027,1.93366415001185E+029,-752.416739076828
0.334,120293923002225,-790662954.821706,3.81221979405494E+027,1.75233587485729E+029,-682.434101812262
0.336,108989698045025,-716363009.646056,3.45395050640419E+027,1.5879563602249E+029,-618.932773261214
0.338,98744761317808.4,-649025510.588531,3.12925688179693E+027,1.43894756967854E+029,-561.315559243355
0.34,89460183311478.1,-588000217.84264,2.83500284345096E+027,1.30387770288319E+029,-509.039949709969
0.342,81046236547652,-532697374.329462,2.56834406108596E+027,1.18144772104695E+029,-461.613155385887
0.344,73421543803702.4,-482582107.189144,2.32670094112764E+027,1.07047910531127E+029,-418.587583521595
0.346,66512304715788.9,-437169344.424812,2.10773410278358E+027,9.69902736227227E+028,-379.556721616328
0.348,60251593599258.9,-396019199.650413,1.90932211286445E+027,8.78748792519874E+028,-344.151387162147
0.35,54578721976022.6,-358732782.132495,1.7295412727804E+027,7.96137576481706E+028,-312.036336103309
0.352,49438659886530.8,-324948393.216984,1.56664726983041E+027,7.2127118165922E+028,-282.907153388105
0.354,44781510601929.8,-294338073.736076,1.41905852202898E+027,6.53425926124333E+028,-256.487437594389
0.356,40562033841756.9,-266604470.234711,1.28534106115327E+027,5.91945481510415E+028,-232.526241541842
0.358,36739213046507.8,-241477990.757843,1.16419481287591E+027,5.36234634322461E+028,-210.795743382771
0.36,33275862660947.3,-218714223.616034,1.05444114566373E+027,4.85753621757021E+028,-191.089126302602
0.362,30138271750180.3,-198091594.963592,9.55011571836236E+026,4.40012989505311E+028,-173.218654465208
0.364,27295880608376.6,-179409243.221848,8.64937494803203E+026,3.98568923768171E+028,-157.013923727847
0.366,24720987323572.2,-162485090.402637,7.83340906185062E+026,3.61019014049889E+028,-142.32026908069
0.368,22388481539285.6,-147154092.18725,7.09425945309974E+026,3.26998407237305E+028,-128.997320867383
0.37,20275602907113.4,-133266650.293279,6.42471241603834E+026,2.96176317070286E+028,-116.917689781022
0.372,18361721952449.5,-120687172.158297,5.81822967641838E+026,2.68252856365331E+028,-105.965772653784
0.374,16628141285215.6,-109292764.344897,5.26888537271118E+026,2.4295616233751E+028,-96.0366695479931
0.376,15057915276341.7,-98972047.3190204,4.77130889213311E+026,2.20039788063521E+028,-87.0351950160019
0.378,13635686494041.7,-89624080.3842075,4.32063302037325E+026,1.99280335594643E+028,-78.8749860533572
0.38,12347537349600.6,-81157386.5852498,3.91244691349585E+026,1.80475308460135E+028,-71.4776868437326
0.382,11180855545459.7,-73489068.330981,3.54275344579594E+026,1.6344116334271E+028,-64.7722096342119
0.384,10124212047872,-66544005.3381684,3.20793052838022E+026,1.48011542555931E+028,-58.6940653212004
0.386,9167250423521.12,-60254127.2673292,2.90469603050803E+026,1.34035670633946E+028,-53.1847522953309
0.388,8300586487017.09,-54557754.1304964,2.63007596974133E+026,1.21376899879646E+028,-48.1912041076804
0.39,7515717302706.98,-49398998.1814636,2.38137566762421E+026,1.09911391102416E+028,-43.6652865614292
0.392,6804938672824.24,-44727221.5856165,2.15615359566316E+026,9.95269170442672E+027,-39.5633402915368
0.394,6161270323860.57,-40496544.6881023,1.95219766176396E+026,9.01217771411521E+027,-35.8457687796568
0.396,5578388076220.74,-36665400.1810677,1.76750371036476E+026,8.16038133104085E+027,-32.4766594806297
0.398,5050562347761.55,-33196128.9023819,1.60025603047089E+026,7.38895174045211E+027,-29.4234440417365
