# t,Ke0,Kd0,Ke1,Ke2,Ke3
0.216,2.38734180200897E+017,-1569114485238.3,7.86923652267419E+030,3.78971303417074E+031,-2539992.77566882
0.218,2.15504858157612E+017,-1416436446803.63,7.10354904697682E+030,3.42041811334873E+031,-2301722.40998935
0.22,1.94541281626199E+017,-1278650344748.57,6.41254484905106E+030,3.08719326195545E+031,-2085668.63355056
0.222,1.7562200486238E+017,-1154300695235.23,5.78892469286716E+030,2.78650926674299E+031,-1889777.20911888
0.224,1.5854725141559E+017,-1042074438956.04,5.22610359823408E+030,2.5151824490736E+031,-1712181.5965121
0.226,1.43136794285483E+017,-940787008165.173,4.71814096706374E+030,2.27034087521344E+031,-1551186.14867877
0.228,1.29228042898526E+017,-849369753056.019,4.2596775268803E+030,2.04939385717097E+031,-1405250.68056121
0.23,1.16674316856804E+017,-766858595727.806,3.84587843078842E+030,1.85000442646502E+031,-1272976.42360503
0.232,1.05343288337836E+017,-692383792638.383,3.47238191633505E+030,1.67006449335549E+031,-1153093.27221636
0.234,9.51155767469383E+016,-625160697751.331,3.1352529830201E+030,1.50767243144818E+031,-1044448.07219231
0.236,8.58834808151939E+016,-564481429071.425,2.8309416001934E+030,1.36111285244078E+031,-945994.0180689
0.238,7.7549834754286E+016,-509707350557.103,2.55624500411322E+030,1.22883835830306E+031,-856780.957010927
0.24,7.00269763749856E+016,-460262289933.392,2.30827368550492E+030,1.10945307858439E+031,-775946.578290566
0.242,6.32358162452666E+016,-415626420597.024,2.0844207075451E+030,1.00169781906253E+031,-702708.401821034
0.244,5.71049980206397E+016,-375330742771.375,1.88233402904401E+030,9.04436664683427E+030,-636356.450642737
0.246,5.15701410386144E+016,-338952105345.638,1.69989153916052E+030,8.16644894918814E+030,-576246.608738397
0.248,4.65731571321976E+016,-306108715537.346,1.53517853852385E+030,7.37398083402312E+030,-521794.585740616
0.25,4.20616344014857E+016,-276456088642.365,1.38646742736972E+030,6.65862266096591E+030,-472470.402929149
0.252,3.79882813887141E+016,-249683394793.5,1.25219938468064E+030,6.01285073514178E+030,-427793.404453578
0.254,3.43104257407593E+016,-225510163850.721,1.13096784330371E+030,5.42987732634544E+030,-387327.695785548
0.256,3.09895620204894E+016,-203683313325.523,1.02150358511095E+030,4.90357853372447E+030,-350678.022148721
0.258,2.79909438509257E+016,-183974467689.131,9.2266129740642E+029,4.4284292272875E+030,-317486.011355091
0.26,2.52832160445353E+016,-166177540491.342,8.3340744731308E+029,3.99944437257536E+030,-287426.75304222
0.262,2.28380827966592E+016,-150106553512.913,7.52809344903872E+029,3.61212611263935E+030,-260205.702121885
0.264,2.06300084068162E+016,-135593669714.057,6.80025278469502E+029,3.26241604254364E+030,-235555.863853237
0.266,1.8635947335159E+016,-122487418992.253,6.14295616741359E+029,2.9466521668807E+030,-213235.233635579
0.268,1.68351007169429E+016,-110651097837.773,5.54934783201891E+029,2.66153008069145E+030,-193024.476368418
0.27,1.52086967386425E+016,-99961325825.3773,5.01324016898364E+029,2.40406795912886E+030,-174724.809932194
0.272,1.37397925334894E+016,-90306743543.4395,4.52904842591545E+029,2.1715749819484E+030,-158156.101480108
0.274,1.24130954854638E+016,-81586838089.2371,4.09173180619746E+029,1.96162285547041E+030,-143155.121118616
0.276,1.12148020365832E+016,-73710883607.1315,3.696740337053E+029,1.77202012782949E+030,-129573.968972668
0.278,1.01324522802328E+016,-66596985581.9648,3.33996694086595E+029,1.60078902315188E+030,-117278.641868343
0.28,9.15479879090963E+015,-60171218704.0347,3.01770419917969E+029,1.4461445472445E+030,-106147.734880598
0.282,8271688294556800,-54366849130.1307,2.72660534899214E+029,1.30647564170413E+030,-96071.2638298365
0.284,7473954918741044,-49123632855.525,2.46364909607637E+029,1.1803281852279E+030,-86949.5952526951
0.286,6753323887412388,-44387182733.7691,2.22610787094557E+029,1.06638966072396E+030,-78692.4780454917
0.288,6102324635669274,-40108397410.8874,2.01151918980887E+029,9.63475324630629E+029,-71218.1636641616
0.29,5514212420679738,-36242946102.2321,1.81765981603359E+029,8.70515730932033E+029,-64452.6097423379
0.292,4982897596013473,-32750803737.816,1.64252244755266E+029,7.86545476868666E+029,-58328.7539160734
0.294,4502881797979377,-29595831537.9062,1.484294682632E+029,7.10693050418758E+029,-52785.8615796492
0.296,4.06920036676986E+015,-26745398567.7141,1.34134004067928E+029,6.42171671394879E+029,-47768.9298346263
0.298,3677370391310126,-24170040254.7237,1.21218083680708E+029,5.80271028679682E+029,-43228.1490830516
0.3,3.32334382730403E+015,-21843150250.5136,1.09548272851831E+029,5.24349825655776E+029,-39118.413545197
0.302,3003465191222419,-19740702368.3246,9.90040770795646E+028,4.73829054568801E+029,-35398.8803941925
0.304,2.71443338272986E+015,-17840999655.4015,8.94766831922174E+028,4.2818592834083E+029,-32032.5667692926
0.306,2.45326723107764E+015,-16124447942.0078,8.08678236843521E+028,3.86948405372657E+029,-28985.9866375459
0.308,2.21727440136155E+015,-14573351473.0792,7.30887517979699E+028,3.49690249221032E+029,-26228.8215957616
0.31,2004023331841319,-13171728462.4775,6.60593165146713E+028,3.16026570733011E+029,-23733.6212383255
0.312,1.81131790605373E+015,-11905144621.7228,5.97071276909219E+028,2.85609805385347E+029,-21475.5339968836
0.314,1.63717459229242E+015,-10760562905.9236,5.3966802522865E+028,2.58126083201303E+029,-19432.0603525654
0.316,1479801809369755,-9726207892.40018,4.87792853945699E+028,2.33291952819158E+029,-17582.8321723273
0.318,1.33758130120194E+015,-8791443362.42198,4.40912339400728E+028,2.1085142504844E+029,-15909.4101392422
0.32,1.20905132397809E+015,-7946661796.5147,3.98544648531997E+028,1.90573304657189E+029,-14395.1024430488
0.322,1.09289146904201E+015,-7183184620.62534,3.60254536124937E+028,1.7224878220095E+029,-13024.7993542508
0.324,987908961765772,-6493172153.59154,3.25648828594021E+028,1.55689260467602E+029,-11784.823180441
0.326,893026292488778,-5869542309.66271,2.943723468334E+028,1.40724392607722E+029,-10662.7935745017
0.328,807270049591261,-5305897202.29415,2.66104225317434E+028,1.27200311268039E+029,-9647.50416132442
0.33,729760837476948,-4796456878.67826,2.4055458881859E+028,1.14978030071693E+029,-8728.81187071107
0.332,659704173789720,-4335999490.36171,2.1746155189392E+028,1.03932000619331E+029,-7897.53585377429
0.334,596382270405575,-3919807272.685,1.96588509691203E+028,9.39488098300581E+028,-7145.36678932078
0.336,539146612175610,-3543617767.46717,1.77721691707565E+028,8.49260039313522E+028,-6464.78394627506
0.338,487411255727706,-3203579778.46305,1.60667952898868E+028,7.67710267445997E+028,-5848.98081335261
0.34,440646778257423,-2896213598.90578,1.45252779041718E+028,6.94002611230075E+028,-5291.79710626162
0.342,398374813087180,-2618375095.69651,1.31318485503881E+028,6.27381634882025E+028,-4787.65771050279
0.344,360163114897504,-2367223274.93816,1.18722590614446E+028,5.67164823955058E+028,-4331.51703518112
0.346,325621103170498,-2140190990.56984,1.07336346658142E+028,5.12735529434585E+028,-3918.80897458306
0.348,294395837346175,-1934958490.52446,9.7043413176954E+027,4.63536596444774E+028,-3545.40122375034
0.35,266168381759820,-1749429524.74312,8.77386587515216E+027,4.19064610927631E+028,-3207.55428259581
0.352,240650522501562,-1581709766.28549,7.93270787862463E+027,3.788647041815E+028,-2901.88409753814
0.354,217581802037895,-1430087320.94004,7.1722818035249E+027,3.42525861001806E+028,-2625.32831325206
0.356,196726840740527,-1293015122.60377,6.48482877030935E+027,3.09676682461581E+028,-2375.11575324056
0.358,177872917505747,-1169095031.55126,5.86333679459704E+027,2.79981559153703E+028,-2148.73878049958
0.36,160827784318553,-1057063470.34606,5.301468748892E+027,2.53137215010666E+028,-1943.92823568403
0.362,145417692088831,-955778448.372266,4.79349728831347E+027,2.28869585717055E+028,-1758.6308218623
0.364,131485607277039,-864207840.345533,4.33424606534779E+027,2.06930999230845E+028,-1590.98852484699
0.366,118889600824697,-781418797.339923,3.91903662416845E+027,1.87097629089912E+028,-1439.32014000934
0.368,107501392699856,-706568180.593314,3.54364042446243E+027,1.69167194042215E+028,-1302.10444736976
0.37,97205036984724.3,-638893919.066662,3.20423549800549E+027,1.52956880107441E+028,-1177.96495903491
0.372,87895733907113.2,-577707201.349271,2.89736728953915E+027,1.3830146350539E+028,-1065.65620278499
0.374,79478756524359,-522385421.136808,2.61991327700971E+027,1.25051614982192E+028,-964.051236917147
0.376,71868480970953.2,-472365803.393957,2.36905100553195E+027,1.13072367958395E+028,-872.13042557107
0.378,64987510253288.4,-427139645.37156,2.14222920492903E+027,1.0224173463184E+028,-788.971169022923
0.38,58765882544335.5,-386247113.012127,1.93714169267219E+027,9.24494557073269E+027,-713.738730168624
0.382,53140355814437.9,-349272539.08108,1.75170379302208E+027,8.359587081992E+027,-645.677842366432
0.384,48053761416505.7,-315840174.515167,1.58403102919154E+027,7.55908979708767E+027,-584.105161482761
0.386,43454419969288.2,-285610349.232271,1.43241986895465E+027,6.83531114307868E+027,-528.402421859858
0.388,39295613517647.9,-258276002.829031,1.29533032539933E+027,6.18089085877384E+027,-478.010232034226
0.39,35535108539407.3,-233559549.475579,1.17137023365875E+027,5.58917571389926E+027,-432.422492631158
0.392,32134724888174.5,-211210044.731415,1.05928104189639E+027,5.05415148629342E+027,-391.181308167683
0.394,29059946241134.7,-191000625.156703,9.57924970377339E+026,4.57038149562178E+027,-353.872401323935
0.396,26279568045896.6,-172726194.394433,8.66273406654712E+026,4.13295106033171E+027,-320.120961524925
0.398,23765379350623.9,-156201331.953403,7.83396417639123E+026,3.73741730579168E+027,-289.587889429516
