# t,Ke0,Kd0,Ke1,Ke2,Ke3
0.042,1.37838675355644E+021,-9.05957523972562E+015,4.55014684798581E+034,1.50562739228317E+035,-4189085230.19476
0.044,1.27978767440166E+021,-8411524420026240,4.22457472205812E+034,1.40713617627679E+035,-4213386663.08181
0.046,1.18523234736255E+021,-7790051357889524,3.9123706865106E+034,1.31107579656419E+035,-4183179925.69956
0.048,1.09518885006336E+021,-7198232564718066,3.61507711125781E+034,1.21824299787531E+035,-4110915503.70614
0.05,1.00993659425061E+021,-6637904524953185,3.33361380332621E+034,1.12920424403647E+035,-4006554092.06714
0.052,9.296127538393E+020,-6109968848672441,3.06843129596356E+034,1.04434367440129E+035,-3878107347.27305
0.054,8.54247411804022E+020,-5614623277940211,2.81962687486128E+034,9.63901094743971E+034,-3732050319.7687
0.056,7.83790383130396E+020,-5151537983336527,2.58703311276171E+034,8.88002280397151E+034,-3573633324.28019
0.058,7.181318630086E+020,-4719991276404683,2.37028601314764E+034,8.16683318604862E+034,-3407120876.44833
0.06,6.57118452966068E+020,-4318974943169276,2.16887789239356E+034,7.4991028808596E+034,-3235975156.66247
0.062,6.00565686611681E+020,-3947276570996372,1.98219870556476E+034,6.87595250672162E+034,-3062999349.69149
0.064,5.48267869376328E+020,-3.6035442214524E+015,1.80956850572984E+034,6.2960929126833E+034,-2890451201.42034
0.066,5.00005829167932E+020,-3.28633737244029E+015,1.65026300808149E+034,5.75793168053111E+034,-2720133814.25542
0.068,4.55553021159949E+020,-2.99416704265957E+015,1.50353372247868E+034,5.25966007824829E+034,-2553470382.06559
0.07,4.14680321078097E+020,-2.72552729612384E+015,1.36862375839608E+034,4.79932388570991E+034,-2391565593.95265
0.072,3.77159763618298E+020,-2478919813415965,1.24478014948933E+034,4.37488082828983E+034,-2235257088.552
0.074,3.42767426442182E+020,-2252872847140520,1.13126335945559E+034,3.98424684112139E+034,-2085158945.07263
0.076,3.11285618957598E+020,-2045955608013459,1.02735449463562E+034,3.62533299548104E+034,-1941698556.40071
0.078,2.82504504198628E+020,-1.85678892491615E+015,9.32360646827424E+033,3.2960746139361E+034,-1805148242.77781
0.08,2.56223258522174E+020,-1.68405286719757E+015,8.4561871182862E+033,2.99445385821804E+034,-1675652150.09635
0.082,2.32250855374008E+020,-1526491896123662,7.66497968325975E+033,2.71851687649095E+034,-1553249458.36856
0.084,2.10406486760492E+020,-1.38291763513463E+015,6.94401462015647E+033,2.4663857786259E+034,-1437904874.42651
0.086,1.90519958809872E+020,-1.25221146967932E+015,6.28767305077188E+033,2.23626936624934E+034,-1329486522.54509
0.088,1.72431620081052E+020,-1133324076117006,5.6906843433003E+033,2.02646768787867E+034,-1227826085.22936
0.09,1.55992225761361E+020,-1.02527452919515E+015,5.14812158472932E+033,1.83537513838321E+034,-1132718432.83298
0.092,1.41062721963524E+020,-927148884349132,4.65539442226258E+033,1.66148199273387E+034,-1043925053.89575
0.094,1.27513935223325E+020,-838098136915278,4.2082387815435E+033,1.50337428042115E+034,-961182997.654284
0.096,1.15226188054988E+020,-757335695356665,3.80270414919843E+033,1.35973231325817E+034,-884213283.517875
0.098,1.04088864544614E+020,-684134526103055,3.43513921064374E+033,1.22932820685553E+034,-812727570.030618
0.1,9.39999446278554E+019,-617824092562905,3.10217645795839E+033,1.11102266693064E+034,-746433354.39046
0.102,8.48655210206559E+019,-557787180116050,2.80071622842165E+033,1.00376125122719E+034,-685038090.831076
0.104,7.65993095089439E+019,-503456677461971,2.5279105265813E+033,9.06570274391441E+033,-628252479.599355
0.106,6.91221609109067E+019,-454312368952022,2.2811469038918E+033,8.18552490372723E+033,-575793059.535176
0.108,6.23615811563158E+019,-409877780273512,2.05803260829343E+033,7.38882660628063E+033,-527384217.825086
0.11,5.6251264406717E+019,-369717109843157,1.85637916592599E+033,6.66803094604508E+033,-482759740.625008
0.112,5.0730642886926E+019,-333432270039309,1.67418751590007E+033,6.0161923072623E+033,-441663921.912803
0.114,4.57444560672453E+019,-300660055610867,1.50963378497494E+033,5.42695310799483E+033,-403852373.532984
0.116,4.12423409851369E+019,-271069451034799,1.3610557610508E+033,4.89450187965489E+033,-369092528.474149
0.118,3.7178444809695E+019,-244359084058737,1.2269401016544E+033,4.41353297724789E+033,-337163900.262707
0.12,3.3511060190748E+019,-220254829001395,1.10591029522717E+033,3.97920812797286E+033,-307858186.401798
0.122,3.02022834958479E+019,-198507560484132,9.96715378455987E+032,3.58711995440584E+033,-280979177.231269
0.124,2.72176956880298E+019,-178891055969843,8.98219401400511E+032,3.23325755047049E+033,-256342574.971307
0.126,2.4526065329591E+019,-161200043727731,8.09391623351159E+032,2.91397414200816E+033,-233775690.733562
0.128,2.20990729960363E+019,-145248391519142,7.29297415695732E+032,2.62595682699814E+033,-213117090.073989
0.13,1.99110562371841E+019,-130867430329037,6.57089843259669E+032,2.36619836197004E+033,-194216164.891179
0.132,1.79387741198946E+019,-117904406801540,5.92001892190536E+032,2.13197093920863E+033,-176932673.408642
0.134,1.61611903221932E+019,-106221057604934,5.33339310346681E+032,1.92080188329119E+033,-161136253.93901
0.136,1.45592737123441E+019,-95692298718890.9,4.80474024940393E+032,1.73045118382097E+033,-146705923.043761
0.138,1.31158153335497E+019,-86205022548031.1,4.32838101797857E+032,1.55889077347774E+033,-133529565.789908
0.14,1.18152607216153E+019,-77656995814043.5,3.89918210787391E+032,1.40428545571565E+033,-121503430.269473
0.142,1.0643556502432E+019,-69955851302628.9,3.51250562643037E+032,1.26497538415008E+033,-110531623.001443
0.144,9.58801024724627E+018,-63018166748625.6,3.16416283437582E+032,1.13945999530948E+033,-100525620.530815
0.146,8.63716260293133E+018,-56768624399186.3,2.85037194238898E+032,1.0263832975524E+033,-91403788.3863073
0.148,7.7806707582042E+018,-51139245084722.6,2.5677196495793E+032,9.24520421262172E+032,-83090930.7365513
0.15,7.00920235561858E+018,-46068690944477.2,2.31312612985098E+032,8.32765338593485E+032,-75517838.2815703
0.152,6.3143390085113E+018,-41501631282420.8,2.08381318868076E+032,7.50119664817742E+032,-68620877.0684776
0.154,5.68848863421407E+018,-37388166368522.8,1.87727532978606E+032,6.75682457548614E+032,-62341585.8971257
0.156,5.12480586500512E+018,-33683304331666.5,1.69125348800852E+032,6.0864093460405E+032,-56626295.2748606
0.158,4.61711984918393E+018,-30346486625212,1.52371120135886E+032,5.48262035891744E+032,-51425776.828811
0.16,4.15986880337135E+018,-27341157865455.6,1.37281301132214E+032,4.93884759372183E+032,-46694902.553934
0.162,3.74804072444164E+018,-24634376154758,1.2369048961404E+032,4.44913205801436E+032,-42392332.0288117
0.164,3.3771197143883E+018,-22196460296426.6,1.11449655664249E+032,4.00810271479135E+032,-38480218.0943496
0.166,3.04303741459686E+018,-20000670591637.7,1.00424538838273E+032,3.61091932639831E+032,-34923932.5960282
0.168,2.7421290862459E+018,-18022920173393.3,9.04941987185873E+031,3.25322069339649E+032,-31691808.0557547
0.17,2.47109391169741E+018,-16241514083431.5,8.15497047770398E+031,2.93107780722307E+032,-28754901.3560144
0.172,2.22695912726339E+018,-14636913531334.4,7.34929526874519E+031,2.64095147363963E+032,-26086771.724342
0.174,2.00704763110584E+018,-13191522994019.4,6.62355953254992E+031,2.37965399988528E+032,-23663275.5862549
0.176,1.80894874055729E+018,-11889498015407.8,5.96980777116575E+031,2.14431457220516E+032,-21462376.9186317
0.178,1.63049180204058E+018,-10716571754935.5,5.38087660952363E+031,1.93234798191136E+032,-19463971.3019045
0.18,1.46972238286248E+018,-9659898505639.5,4.85031622487562E+031,1.7414263874654E+032,-17649724.1380406
0.182,1.32488079872176E+018,-8707912564152.76,4.37231948445864E+031,1.5694538272787E+032,-16002921.2471545
0.184,1.19438275292733E+018,-7850200979937.68,3.94165805237042E+031,1.41454322309177E+032,-14508330.7819675
0.186,1.07680188399315E+018,-7077388847574.97,3.55362479442774E+031,1.27499563703805E+032,-13152076.4530721
0.188,9.70854037013056E+017,-6381035928828.05,3.20398187182614E+031,1.14928156687832E+032,-11921521.549486
0.19,8.75383091440193E+017,-5753543504273.56,2.88891397122391E+031,1.03602408355794E+032,-10805160.5502115
0.192,7.89348193612163E+017,-5188070457737.57,2.60498617069115E+031,9.33983633247603E+031,-9792522.27305638
0.194,7.11812256685254E+017,-4678457691034.54,2.34910598830594E+031,8.42044342548357E+031,-8874078.46570768
0.196,6.41931603700848E+017,-4219160051880.43,2.11848920325098E+031,7.59201680619346E+031,-8041161.76271322
0.198,5.78946641383159E+017,-3805185036553.55,1.91062907847262E+031,6.84551345756781E+031,-7285889.54797463
0.2,5.22173463082978E+017,-3432037599337.54,1.7232686496082E+031,6.17279256508747E+031,-6601094.81304903
0.202,4.70996289065793E+017,-3095670465587.04,1.55437577727025E+031,5.56652538844376E+031,-5980262.59562089
0.204,4.2486066125704E+017,-2792439403480.68,1.40212068911841E+031,5.02011411285144E+031,-5417471.91186387
0.206,3.83267317621558E+017,-2519062962759.9,1.26485576478014E+031,4.52761879354179E+031,-4907342.83276142
0.208,3.45766678658327E+017,-2272586236660.6,1.14109734083623E+031,4.0836915928685E+031,-4444987.78769316
0.21,3.11953885115662E+017,-2050348246791.87,1.02950933485804E+031,3.68351758702644E+031,-4025967.50876086
0.212,2.81464332003893E+017,-1849952589978.36,9.28888507297022E+030,3.32276149006896E+031,-3646250.61587969
0.214,2.53969649412694E+017,-1669241021779.35,8.38151197848653E+030,2.99751970661891E+031,-3302176.7083337
0.216,2.29174085517866E+017,-1506269683425.49,7.56321389077102E+030,2.70427718251899E+031,-2990422.77200256
0.218,2.06811251578329E+017,-1359287707991.81,6.82519964648504E+030,2.439868574862E+031,-2707972.60148723
0.22,1.86641192725961E+017,-1226717967858.34,6.15955042695166E+030,2.20144331012314E+031,-2452088.85006502
0.222,1.68447751938603E+017,-1107139749155.31,5.55913276703317E+030,1.9864341417583E+031,-2220287.55646785
0.224,1.52036197831794E+017,-999273160191.721,5.01752027036185E+030,1.79252885719107E+031,-2010315.05475079
0.226,1.37231089844289E+017,-901965100160.931,4.52892315859454E+030,1.61764481886595E+031,-1820126.87231211
0.228,1.23874357020631E+017,-814176631749.912,4.08812486958601E+030,1.45990605547325E+031,-1647868.5215734
0.23,1.1182356897461E+017,-734971616868.598,3.69042499770255E+030,1.31762264769821E+031,-1491858.11314474
0.232,1.00950379767461E+017,-663506488883.913,3.331587940393E+030,1.18927217842635E+031,-1350570.31192201
0.234,9.11391273567973E+016,-599021047354.828,3.00779667870529E+030,1.07348304029426E+031,-1222622.09774773
0.236,8.22855730131033E+016,-540830172717.641,2.71561117687309E+030,9.69019414224536E+030,-1106759.4837351
0.238,7.42957666664857E+016,-488316368666.838,2.4519309376937E+030,8.74767751237271E+030,-1001845.65122369
0.24,6.70850255585457E+016,-440923049235.129,2.21396129699893E+030,7.89724606673386E+030,-906850.078492206
0.242,6.05770148327688E+016,-398148495885.509,1.99918308222986E+030,7.12985691057977E+030,-820838.701534844
0.244,5.47029198478882E+016,-359540417455.405,1.80532529794568E+030,6.43736015517395E+030,-742964.926777187
0.246,4.94007010208366E+016,-324691052537.202,1.63034053483364E+030,5.81241021879728E+030,-672461.54672448
0.248,4.46144229295079E+016,-293232759934.649,1.47238282937063E+030,5.24838598661784E+030,-608633.316104567
0.25,4.02936502369896E+016,-264834048320.313,1.32978772867356E+030,4.73931894066252E+030,-550850.263526195
0.252,3.63929037487902E+016,-239196001109.597,1.20105433974273E+030,4.27982846048985E+030,-498541.606104727
0.254,3.28711705825131E+016,-216049057007.412,1.08482916450098E+030,3.86506357559092E+030,-451190.220158113
0.256,2.96914630382981E+016,-195150110634.873,9.79891541993735E+029,3.49065052288118E+030,-408327.620655803
0.258,2.68204213003277E+016,-176279901247.981,8.85140537034087E+029,3.15264552758916E+030,-369529.434506977
0.26,2.42279555886095E+016,-159240660741.71,7.99583130770722E+029,2.84749228452219E+030,-334411.247699389
0.262,2.18869238207323E+016,-143853995051.528,7.22323583108828E+029,2.57198366907956E+030,-302624.876134933
0.264,1.97728412392544E+016,-129958975648.529,6.52553850029818E+029,2.32322725490327E+030,-273854.962717324
0.266,1.78636188154056E+016,-117410420171.443,5.89544950549847E+029,2.09861425744088E+030,-247815.900243609
0.268,1.61393275591055E+016,-106077343331.399,5.32639188636311E+029,1.8957915610297E+030,-224249.040603537
0.27,1.45819861553742E+016,-95841561129.749,4.81243144896153E+029,1.71263652150796E+030,-202920.151572023
0.272,1.31753696027374E+016,-86596433115.4977,4.34821361373404E+029,1.54723426724652E+030,-183617.137410988
0.274,1.19048367647946E+016,-78245728949.561,3.92890650489358E+029,1.39785724936502E+030,-166147.940399791
0.276,1.07571749532106E+016,-70702606912.2164,3.55014966048752E+029,1.26294681685593E+030,-150338.66359176
0.278,9.7204598499798E+015,-63888693226.6623,3.20800780457645E+029,1.14109661487052E+030,-136031.858126249
0.28,8783929245537200,-57733252191.1172,2.89892917877448E+029,1.03103762461825E+030,-123084.973417401
0.282,7937869221188390,-52172438100.5764,2.61970798066549E+029,9.31624681530561E+029,-111368.951678206
0.284,7173511542186157,-47148620852.9895,2.3674505018037E+029,8.41824324693418E+029,-100766.95408577
0.286,6482941150087490,-42609777933.2799,2.1395445986485E+029,7.60703845260333E+029,-91173.2111942098
0.288,5859012754331063,-38508946203.0485,1.93363216635281E+029,6.87421414784693E+029,-82491.9717282459
0.29,5295275622465620,-34803727576.7213,1.74758431823798E+029,6.21217186314889E+029,-74636.5627545478
0.292,4785905758246162,-31455843255.5378,1.57947900338115E+029,5.61405271794069E+029,-67528.5254002802
0.294,4325644737673561,-28430731721.0005,1.42758082136317E+029,5.07366508929901E+029,-61096.8442123077
0.296,3.90974454506923E+015,-25697186164.4149,1.29032281721611E+029,4.5854193936977E+029,-55277.2372108157
0.298,3533917817543749,-23227027463.9816,1.16629006114529E+029,4.14426927795029E+029,-50011.5230618036
0.3,3194292964211669,-20994809200.8964,1.05420483702602E+029,3.74565858566215E+029,-45247.0420680621
0.302,2887373679895767,-18977551559.4895,9.52913281153851E+028,3.38547352859168E+029,-40936.1327041036
0.304,2.61000242054759E+015,-17154501265.3683,8.613733284152E+028,3.0599995489631E+029,-37035.6597031411
0.306,2359327450479269,-15506915000.3933,7.78643837233866E+028,2.76588240996472E+029,-33506.5834049437
0.308,2132773110239940,-14017863985.1207,7.03874777371497E+028,2.5000930975566E+029,-30313.5727816171
0.31,1.92801298859302E+015,-12672057648.9688,6.36298376134059E+028,2.25989615809527E+029,-27424.6539598435
0.312,1.74294571336722E+015,-11455684513.1662,5.75221128857841E+028,2.04282113348591E+029,-24810.8906272796
0.314,1575673104246207,-10356268597.7421,5.20016588870108E+028,1.8466367891709E+029,-22446.0969851467
0.316,1.42448045573761E+015,-9362539829.41077,4.70118860460689E+028,1.66932786030865E+029,-20306.5764053345
0.318,1287818741662501,-8464317078.70632,4.25016725979386E+028,1.50907406879972E+029,-18370.885372412
0.32,1.16428855285849E+015,-7652402589.04632,3.84248344933939E+028,1.36423118814822E+029,-16619.6193117658
0.322,1.05262559851783E+015,-6918486682.71168,3.47396469112432E+028,1.23331395528273E+029,-15035.2189399647
0.324,951687618134711,-6255061738.38481,3.14084123239389E+028,1.11498064819896E+029,-13601.7954840161
0.326,860442566200916,-5655344533.83437,2.83970705663034E+028,1.00801916622691E+029,-12304.9714015147
0.328,777957945291993,-5113206136.57194,2.56748468029626E+028,9.11334465758469E+028,-11131.7374371688
0.33,703391175386928,-4623108605.24456,2.32139336944455E+028,8.23937218807959E+028,-10070.3219220082
0.332,635980898330616,-4180047837.31005,2.09892044240914E+028,7.44933574792784E+028,-9110.07376453192
0.334,575039126207677,-3779501963.49421,1.89779535763922E+028,6.73515917723096E+028,-8241.35533944257
0.336,519944151379714,-3417384748.25265,1.71596631515932E+028,6.08954521554579E+028,-7455.44678831848
0.338,470134143987617,-3090003508.73469,1.55157912681559E+028,5.50590016037492E+028,-6744.45815037395
0.34,425101369974457,-2794021112.16393,1.40295813437078E+028,4.97826583973689E+028,-6101.25083213608
0.342,384386969246375,-2526421654.7567,1.26858897619335E+028,4.50125818573676E+028,-5519.36581626026
0.344,347576239497476,-2284479464.21528,1.14710302271985E+028,4.07001176577402E+028,-4992.95932323321
0.346,314294376526323,-2065731102.51386,1.03726331848595E+028,3.6801296911876E+028,-4516.74414355177
0.348,284202626709455,-1867950077.6584,9.37951884319038E+027,3.32763837978331E+028,-4085.93651229154
0.35,256994811589270,-1689124001.17884,8.4815824763347E+027,3.00894670010952E+028,-3696.20849138892
0.352,232394188462539,-1527433954.04388,7.66969081583327E+027,2.72080907125579E+028,-3343.64436921461
0.354,210150614370652,-1381235846.70013,6.93558845523402E+027,2.46029213384762E+028,-3024.70147818757
0.356,190037984066939,-1249043579.85514,6.271813296535E+027,2.22474464524142E+028,-2736.17475340904
0.358,171851915405155,-1129513831.46433,5.6716201620773E+027,2.01177028588455E+028,-2475.16446861061
0.36,155407658173760,-1021432312.33384,5.12891178079812E+027,1.81920309433221E+028,-2239.04722452582
0.362,140538204740728,-923701348.147388,4.63817643456788E+027,1.64508527590323E+028,-2025.44962800805
0.364,127092582967236,-835328659.460477,4.1944316199808E+027,1.48764715486529E+028,-1832.22449996938
0.366,114934313754413,-755417223.788867,3.79317314339207E+027,1.34528906237062E+028,-1657.42930481192
0.368,103940017302598,-683156115.094241,3.4303291237637E+027,1.21656497265712E+028,-1499.30661213441
0.37,93998153696469,-617812226.160897,3.10221842871956E+027,1.10016771820625E+028,-1356.26657167479
0.372,85007884840261.9,-558722788.551431,2.80551311537125E+027,9.94915631043008E+027,-1226.87086743677
0.374,76878046014346.6,-505288613.056054,2.53720448897027E+027,8.99740472192034E+027,-1109.81827464316
0.376,69526216468630.4,-456967981.078706,2.29457242998306E+027,8.13676524712148E+027,-1003.93165321273
0.378,62877879489368.6,-413271124.089277,2.07515767405418E+027,7.35850737828357E+027,-908.146071722718
0.38,56865663304037.9,-373755234.397134,1.87673675982498E+027,6.65473820571269E+027,-821.498140977367
0.382,51428655025616.7,-338019955.980986,1.69729938726371E+027,6.01832193218497E+027,-743.116333162026
0.384,46511780593762.4,-305703309.090465,1.5350279539815E+027,5.44280713689946E+027,-672.212213845845
0.386,42065244344434.3,-276478006.760385,1.38827905954713E+027,4.9223610409229E+027,-608.072531479818
0.388,38044022466186.3,-250048125.503198,1.25556678813164E+027,4.45171009855959E+027,-550.052062538077
0.39,34407405146210.6,-226146096.016853,1.13554759809589E+027,4.02608630429664E+027,-497.56709062736
0.392,31118582719560.7,-204529983.111475,1.02700666374268E+027,3.64117866420466E+027,-450.08959568464
0.394,28144271580957.8,-184981026.973653,9.28845529388413E+026,3.29308933391375E+027,-407.141885341899
0.396,25454376032669.2,-167301420.63221,8.40070949402065E+026,2.97829397339916E+027,-368.291847303868
0.398,23021682609637.2,-151312300.876327,7.59784800070068E+026,2.69360591231853E+027,-333.148570561803
