# t,Ke0,Kd0,Ke1,Ke2,Ke3
0.132,1.57709092761391E+019,-103657094448304,5.18939875238516E+032,3.43136829658175E+033,-106336677.878575
0.134,1.42918633100697E+019,-93935803433923.2,4.70269914226045E+032,3.11173114403106E+033,-97258899.7528919
0.136,1.29491128683735E+019,-85110338761138.9,4.2608524574899E+032,2.82123488799079E+033,-88921320.1169487
0.138,1.17304393966861E+019,-77100391840619.7,3.85983730847465E+032,2.55731162031348E+033,-81268021.6245312
0.14,1.06246717769784E+019,-69832538540290.4,3.49597710096695E+032,2.31760729734382E+033,-74246726.4689055
0.142,9.62160330880661E+018,-63239693530444.9,3.16591269911732E+032,2.0999656852578E+033,-67808640.7207326
0.144,8.71191428961909E+018,-57260601429253,2.86657693361455E+032,1.90241325347699E+033,-61908293.1624506
0.146,7.88709996747317E+018,-51839363260114.4,2.59517087987004E+032,1.72314500103782E+033,-56503371.8088551
0.148,7.13940362157162E+018,-46924996611295.3,2.34914182551745E+032,1.5605111929494E+033,-51554553.3731677
0.15,6.46175451475853E+018,-42471027818828.1,2.12616284282578E+032,1.41300497749637E+033,-47025343.0945418
0.152,5.84771045693945E+018,-38435114453954.5,1.92411387981039E+032,1.27925085099172E+033,-42881907.7874131
0.154,5.29140471639755E+018,-34778696388937.2,1.74106428335462E+032,1.15799393328779E+033,-39092917.2238489
0.156,4.78749701800505E+018,-31466673724212.8,1.57525666829197E+032,1.04809001521563E+033,-35629389.6362893
0.158,4.33112837237369E+018,-28467109895114.7,1.42509204801962E+032,9.48496337930355E+032,-32464540.8148644
0.16,3.91787948631699E+018,-25750958317505.9,1.28911614441605E+032,8.58263063597388E+032,-29573641.4607289
0.162,3.54373251368936E+018,-23291810988323,1.1660067976438E+032,7.76525396948196E+032,-26933877.9323426
0.164,3.20503591510621E+018,-21065667520170.2,1.05456239957584E+032,7.02496317770759E+032,-24524222.4150764
0.166,2.89847220550431E+018,-19050723156391.2,9.53691278007395E+031,6.35459885300028E+032,-22325306.8421779
0.168,2.62102837934898E+018,-17227174385630.4,8.62401962423149E+031,5.74765076663104E+032,-20319306.1284379
0.17,2.36996881452432E+018,-15577040847875.4,7.7979426578137E+031,5.19820122926685E+032,-18489825.8772935
0.172,2.14281046721038E+018,-14084002298488,7.05051120501472E+031,4.7008730783969E+032,-16821798.0314199
0.174,1.93730018132107E+018,-12733249470483.9,6.37431110532244E+031,4.25078196003337E+032,-15301381.6720633
0.176,1.7513939470349E+018,-11511347747590.5,5.76261645034956E+031,3.84349258919323E+032,-13915871.3655409
0.178,1.58323795375541E+018,-10406112631521.2,5.2093272274311E+031,3.4749786908937E+032,-12653609.9513227
0.18,1.4311512932882E+018,-9406496055522.84,4.70891239498335E+031,3.14158634082191E+032,-11503908.335615
0.182,1.29361017887601E+018,-8502482661260.35,4.25635794750099E+031,2.84000044196585E+032,-10456969.8922038
0.184,1.16923355544338E+018,-7684995219595.86,3.84711955956907E+031,2.56721409031542E+032,-9503820.43189282
0.186,1.0567699853641E+018,-6945808434977.17,3.47707942818296E+031,2.32050059904892E+032,-8636242.97723386
0.188,9.55085702728163E+017,-6277470430019.82,3.14250696094992E+031,2.0973879663112E+032,-7846717.21219459
0.19,8.63153737187459E+017,-5673231260054.87,2.84002298451657E+031,1.8956355867858E+032,-7128363.52862658
0.192,7.80044016061816E+017,-5126977857497.81,2.56656717268002E+031,1.7132130216182E+032,-6474890.85586053
0.194,7.04914360575095E+017,-4633174852991.46,2.31936841717012E+031,1.54828065486478E+032,-5880548.5962956
0.196,6.37002298744799E+017,-4186810764194.62,2.09591788613882E+031,1.39917207754474E+032,-5340082.27177087
0.198,5.75617623718097E+017,-3783349084126.47,1.89394453589318E+031,1.26437805248794E+032,-4848692.22113869
0.2,5.20135632110423E+017,-3418683838955.33,1.71139286054589E+031,1.14253192458578E+032,-4401995.97487143
0.202,4.69990982344622E+017,-3089099220853.04,1.54640268201317E+031,1.03239635172653E+032,-3995993.19054507
0.204,4.24672117928632E+017,-2791232933987.39,1.39729079920063E+031,9.32851241639448E+031,-3627033.57297935
0.206,3.83716205293588E+017,-2522042922579.07,1.26253433048788E+031,8.42882789183301E+031,-3291787.09629885
0.208,3.46704540033396E+017,-2278777177597.12,1.14075559768135E+031,7.61573517244394E+031,-2987217.01794874
0.21,3.13258379379141E+017,-2058946344952.93,1.03070841257651E+031,6.88093232417E+031,-2710554.62708724
0.212,2.83035162337117E+017,-1860298881695.39,9.3126563924941E+030,6.21690814071064E+031,-2459276.37701198
0.214,2.55725082299014E+017,-1680798528881.14,8.41407916202998E+030,5.61686762277934E+031,-2231082.74994719
0.216,2.31047979974033E+017,-1518603889821.52,7.60213432618047E+030,5.07466436405944E+031,-2023878.82719162
0.218,2.08750527345829E+017,-1372049921138.62,6.86848662253098E+030,4.58473922046815E+031,-1835756.68303998
0.22,1.88603675933809E+017,-1239631161017.39,6.2055996707196E+030,4.14206469324104E+031,-1664978.92752362
0.222,1.70400345015583E+017,-1119986534626.5,5.60665990486946E+030,3.74209450586264E+031,-1509963.9238632
0.224,1.53953327643664E+017,-1011885591051.77,5.06550767272723E+030,3.38071790046427E+031,-1369272.11560539
0.226,1.39093394279881E+017,-914216039092.08,4.57657483751236E+030,3.05421822108454E+031,-1241593.50024436
0.228,1.25667575690268E+017,-825972461282.588,4.13482827838963E+030,2.75923538954039E+031,-1125736.23002467
0.23,1.13537608407345E+017,-746246096421.426,3.73571874020046E+030,2.49273191478611E+031,-1020616.16756999
0.232,1.02578527581762E+017,-674215590834.767,3.37513453307949E+030,2.25196210881664E+031,-925247.307481441
0.234,9.26773934339343E+016,-609138627755.334,3.04935962813892E+030,2.03444421156608E+031,-838733.080680225
0.236,8.37321387799965E+016,-550344352483.565,2.7550357370059E+030,1.83793515416247E+031,-760258.358289503
0.238,7.56505262544457E+016,-497226518545.341,2.48912800089117E+030,1.66040771445961E+031,-689082.194429419
0.24,6.83492049042463E+016,-449237286994.105,2.248893949398E+030,1.50002984119736E+031,-624531.170592497
0.242,6.17528567813629E+016,-405881617231.937,2.0318554206772E+030,1.35514594357527E+031,-565993.336615796
0.244,5.57934250358568E+016,-366712193520.535,1.83577316319923E+030,1.22425996171229E+031,-512912.685322179
0.246,5.04094157925293E+016,-331324836438.377,1.65862386536751E+030,1.10602005041689E+031,-464784.110421522
0.248,4.55452668235191E+016,-299354353370.455,1.49857938291028E+030,9.99204724204721E+030,-421148.814870527
0.25,4.1150776674868E+016,-270470786339.897,1.35398795547108E+030,9.02710325574115E+030,-381590.102919108
0.252,3.71805885045851E+016,-244376019443.519,1.22335722334595E+030,8.15539691365082E+030,-345729.583905549
0.254,3.359372342336E+016,-220800711649.985,1.10533887309075E+030,7.36791903703109E+030,-313223.6862585
0.256,3.03531586253281E+016,-199501523988.761,9.98714756799461E+029,6.65653022608E+030,-283760.491987197
0.258,2.74254460336495E+016,-180258613031.931,9.02384344511708E+029,6.01387707000258E+030,-257056.850259199
0.26,2.47803675953385E+016,-162873365256.678,8.15353382454767E+029,5.43331639573799E+030,-232855.759825307
0.262,2.23906237206993E+016,-147166349258.992,7.36723641866501E+029,4.90884678950495E+030,-210923.968327467
0.264,2.02315516976682E+016,-132975464981.863,6.65683654074921E+029,4.43504669755607E+030,-191049.81330976
0.266,1.82808712105023E+016,-120154271091.153,6.01500337386521E+029,4.00701847783626E+030,-173041.230997057
0.268,1.65184543651817E+016,-108570473427.173,5.43511430326844E+029,3.62033783377046E+030,-156723.969069438
0.27,1.492611787161E+016,-98104559085.1629,4.91118653892016E+029,3.2710081151712E+030,-141939.940939729
0.272,1.3487435255629E+016,-88648562145.008,4.43781532840831E+029,2.95541902012499E+030,-128545.745012758
0.274,1.21875671770975E+016,-80104948407.5412,4.01011812730421E+029,2.670309276005E+030,-116411.308545267
0.276,1.10131081144326E+016,-72385607700.1254,3.62368415439732E+029,2.41273291786619E+030,-105418.662057087
0.278,9.95194784080249E+015,-65410943405.6536,3.27452881392947E+029,2.18002881881483E+030,-95460.8180555555
0.28,8993146269642859,-59109049861.5549,2.95905251657661E+029,1.96979315993558E+030,-86440.7605499392
0.282,8126820381810260,-53414969168.7932,2.67400347564746E+029,1.77985455711223E+030,-78270.5198704093
0.284,7344042070966988,-48270019762.4785,2.41644409564152E+029,1.60825158914964E+030,-70870.3361071853
0.286,6636745854927606,-43621189828.191,2.18372060699303E+029,1.45321249603279E+030,-64167.8967785861
0.288,5997645502190885,-39420589315.0793,1.97343563406906E+029,1.31313683830615E+030,-58097.6484756819
0.29,5420158713374625,-35624954891.218,1.7834234134962E+029,1.18657892855948E+030,-52600.1671968297
0.292,4898339080850258,-32195202736.3392,1.61172740718642E+029,1.07223286420254E+030,-47621.5892737726
0.294,4426814624145086,-29096024554.568,1.45658007890442E+029,9.68919007040972E+029,-43113.0946897134
0.296,4000732266110310,-26295522634.3834,1.31638462554225E+029,8.75571770058269E+029,-39030.436362337
0.298,3615707676364225,-23764880185.701,1.18969847434617E+029,7.91228585213347E+029,-35333.5159009507
0.3,3267779963544432,-21478063546.5525,1.07521837551575E+029,7.1501993819972E+029,-31985.9946954981
0.302,2.95337074799545E+015,-19411553181.2089,9.71766936065803E+028,6.46160367110864E+029,-28954.94533663
0.304,2669247191467321,-17544100686.0779,8.78280455661822E+028,5.83940331860674E+029,-26210.5312784538
0.306,2.41248860155902E+015,-15856509291.7763,7.93797938616377E+028,5.27718870209385E+029,-23725.7189208472
0.308,2180456265257808,-14331435588.4145,7.17451168345833E+028,4.76916964344516E+029,-21476.0154352433
0.31,1.9707661994454E+015,-12953210423.6397,6.48455741568027E+028,4.31011549304734E+029,-19439.231225612
0.312,1.78126453624714E+015,-11707677118.397,5.86102969454634E+028,3.89530101177081E+029,-17595.2639583838
0.314,1610005288589567,-10582045327.1418,5.29752561900955E+028,3.52045748982001E+029,-15925.9030776557
0.316,1.45523026562521E+015,-9564759028.33533,4.78826019169138E+028,3.1817285957433E+029,-14414.6527724581
0.318,1.31535093019309E+015,-8645377279.47652,4.32800662510416E+028,2.87563049802871E+029,-13046.5711874008
0.32,1.18893201040951E+015,-7814466501.29141,3.91204241941157E+028,2.59901584567863E+029,-11808.1241246949
0.322,1.07467669581982E+015,-7063503176.83985,3.53610065365735E+028,2.34904123440171E+029,-10687.0536401047
0.324,971413264693586,-6384785957.04475,3.19632598602642E+028,2.12313782095861E+029,-9672.25729221914
0.326,878083004168266,-5771356263.68445,2.88923490771586E+028,1.91898478098781E+029,-8753.68045300379
0.328,793729298088567,-5216926567.26356,2.61167983891489E+028,1.7344853350315E+029,-7922.21713717524
0.33,717487769608840,-4715815597.53297,2.36081669524051E+028,1.56774509414572E+029,-7169.62108947216
0.332,648577376555403,-4262889816.17742,2.13407558893931E+028,1.41705250054764E+029,-6488.42478614942
0.334,586292367358028,-3853510545.74535,1.92913436163381E+028,1.28086116047991E+029,-5871.86610966
0.336,529995014330809,-3483486207.81652,1.74389467471432E+028,1.15777388609724E+029,-5313.8219672954
0.338,479109049094275,-3149029176.20698,1.5764604100203E+028,1.04652828094156E+029,-4808.7479941705
0.34,433113732267344,-2846716798.91028,1.42511815735489E+028,9.45983719569143E+028,-4351.62418052204
0.342,391538496042093,-2573456185.50596,1.28831958701909E+028,8.55109586374062E+028,-3937.90514540103
0.344,353958104276731,-2326452395.98969,1.164665525071E+028,7.72974651715951E+028,-3563.47567103276
0.346,319988280051004,-2103179702.11213,1.05289156666458E+028,6.98737475269963E+028,-3224.60986509584
0.348,289281755474508,-1901355624.04013,9.51855078756645E+027,6.31637737178536E+028,-2917.93456608834
0.35,261524702945568,-1718917474.18047,8.60523457843439E+027,5.70988407202106E+028,-2640.39593632865
0.352,236433510965344,-1554001165.63116,7.7796352141703E+027,5.16168670783024E+028,-2389.22939096371
0.354,213751871214447,-1404922066.49114,7.03331923538628E+027,4.66617538768857E+028,-2161.93218044209
0.356,193248146798579,-1270157702.17096,6.35866495551282E+027,4.21828074649719E+028,-1956.23869414502
0.358,174712994493249,-1148332127.19116,5.74878422527131E+027,3.81342179568063E+028,-1770.09803138442
0.36,157957216446565,-1038201805.10252,5.19745174680402E+027,3.44745881135496E+028,-1601.65368123857
0.362,142809819164602,-938642850.833619,4.69904120813738E+027,3.1166507733212E+028,-1449.22514281165
0.364,129116259754304,-848639503.80265,4.24846757896174E+027,2.81761691466944E+028,-1311.29127767719
0.366,116736861338071,-767273712.954672,3.84113497263805E+027,2.54730198451345E+028,-1186.47521909924
0.368,105545381297747,-693715726.288908,3.47288953675195E+027,2.30294486477449E+028,-1073.53071036001
0.37,95427717590791.6,-627215587.890918,3.13997688665037E+027,2.08205021676826E+028,-971.329731428864
0.372,86280739803830.2,-567095454.826835,2.83900364325575E+027,1.88236286467861E+028,-878.851314117117
0.374,78011232902966.1,-512742654.751972,2.56690267890326E+027,1.70184465137656E+028,-795.171402864653
0.376,70534942798481.1,-463603412.719131,2.32090171325622E+027,1.53865352764702E+028,-719.453653744586
0.378,63775713902244.7,-419177182.617672,2.09849493595656E+027,1.39112465901101E+028,-650.941125276025
0.38,57664709792364.2,-379011524.857327,1.89741736388629E+027,1.25775335519095E+028,-588.948760838129
0.382,52139708971209.3,-342697477.609208,1.71562166916884E+027,1.13717964614473E+028,-532.856564693343
0.384,47144468469269.4,-309865373.982758,1.55125723954859E+027,1.0281743456346E+028,-482.103431647181
0.386,42628148751745.6,-280181062.119985,1.40265125579379E+027,9.29626458665805E+027,-436.181565207002
0.388,38544794012340.7,-253342489.333802,1.26829159155166E+027,8.4053180301183E+027,-394.631415906827
0.39,34852862514845.6,-229076615.197478,1.14681135992924E+027,7.59982727626123E+027,-357.0371042798
0.392,31514802155929.3,-207136621.852067,1.03697494800293E+027,6.87158822046026E+027,-323.02227548268
0.394,28496666889648.6,-187299392.892376,9.37665395803431E+026,6.21318521137992E+027,-292.246350279405
0.396,25767770073803.6,-169363234.920962,8.47872990170496E+026,5.61791518778089E+027,-264.401122772203
0.398,23300371180331.6,-153145818.398778,7.66684956386957E+026,5.07971912414159E+027,-239.207693670299
