# t,Ke0,Kd0,Ke1,Ke2,Ke3
0.118,6.06385016244783E+018,-39856174952744.2,1.95405112403292E+032,5.53094376052135E+033,-25959503.452983
0.12,5.56116783249407E+018,-36552169523484.2,1.79194857728209E+032,5.08419130527897E+033,-24003691.4009211
0.122,5.09826779285786E+018,-33509643134794.2,1.64268801282817E+032,4.67144984365265E+033,-22181358.9442902
0.124,4.67222614887258E+018,-30709377760947.2,1.50532404416561E+032,4.29037619560144E+033,-20485084.7986319
0.126,4.2803063655939E+018,-28133386844291.5,1.37897205024131E+032,3.93875833126993E+033,-18907637.5445136
0.128,3.91995084405725E+018,-25764859928235.2,1.26280541817246E+032,3.61451204999698E+033,-17442007.0543896
0.13,3.58877234982237E+018,-23588106319307.9,1.15605274253406E+032,3.31567710135494E+033,-16081427.0041146
0.132,3.28454540042508E+018,-21588498478973.9,1.05799501520075E+032,3.0404128789365E+033,-14819392.1827107
0.134,3.00519769940151E+018,-19752415721766.8,9.6796283371808E+031,2.78699379912033E+033,-13649670.2687325
0.136,2.74880168866588E+018,-18067188691115.6,8.8533365101186E+031,2.55380446072775E+033,-12566308.8656372
0.138,2.5135662769351E+018,-16521044992469.7,8.09529084751034E+031,2.33933466697674E+033,-11563639.2100014
0.14,2.29782878992535E+018,-15103056283912.6,7.40012300831315E+031,2.14217437837599E+033,-10636276.79901
0.142,2.10004717769647E+018,-13803087057067.5,6.76285482145433E+031,1.96100865398274E+033,-9779118.89282995
0.144,1.91879250581122E+018,-12611745283349.6,6.17887390987325E+031,1.79461262860225E+033,-8987340.52520209
0.146,1.75274174940095E+018,-11520335051202.8,5.64391031047423E+031,1.64184656492661E+033,-8256388.37322375
0.148,1.60067090302797E+018,-10520811278913.7,5.15401412943797E+031,1.50165101215235E+033,-7581973.42704664
0.15,1.46144841382108E+018,-9605736552347.24,4.70553425536484E+031,1.37304209613629E+033,-6960062.61644707
0.152,1.3340289410646E+018,-8768240108251.74,4.29509813871058E+031,1.25510696058565E+033,-6386869.418372
0.154,1.21744744168162E+018,-8001978959617.25,3.91959263430588E+031,1.14699937397594E+033,-5858844.26137513
0.156,1.11081357809351E+018,-7301101139969.83,3.57614589430738E+031,1.04793551280965E+033,-5372664.21320122
0.158,1.01330644257124E+018,-6660211027854.68,3.26211029127877E+031,9.57189928353012E+032,-4925222.54327832
0.16,9.2416959020035E+017,-6074336699763.07,2.97504634499335E+031,8.74091701044301E+032,-4513618.32573626
0.162,8.42706371141697E+017,-5538899250246.4,2.71270762189009E+031,7.98020784324463E+032,-4135145.79908442
0.164,7.68275551707891E+017,-5049684010353.39,2.4730265725077E+031,7.28404537585822E+032,-3787283.96710427
0.166,7.00287212948534E+017,-4602813590080.44,2.25410126966089E+031,6.64714446261487E+032,-3467686.47842318
0.168,6.38198914880199E+017,-4194722666780.26,2.05418300834742E+031,6.06463025706843E+032,-3174171.64964388
0.17,5.81512114108049E+017,-3822134439123.48,1.87166472732287E+031,5.53200904436457E+032,-2904712.65077658
0.172,5.29768822461138E+017,-3482038665124.76,1.70507021176868E+031,5.04514081412351E+032,-2657428.23223837
0.174,4.82548494191215E+017,-3171671202482.53,1.55304403648694E+031,4.60021351430057E+032,-2430573.73461982
0.176,4.39465129414391E+017,-2888494970241.35,1.41434220941225E+031,4.1937189215527E+032,-2222532.42848469
0.178,4.00164581669545E+017,-2630182252028.07,1.28782347593562E+031,3.82243006029143E+032,-2031807.2392796
0.18,3.64322057729396E+017,-2394598262946.55,1.17244124546901E+031,3.48338010040392E+032,-1857012.86417212
0.182,3.31639798161626E+017,-2179785904490.74,1.06723610281945E+031,3.17384266250101E+032,-1696868.36296137
0.184,3.01844927512277E+017,-1983951634320.49,9.71328868234564E+030,2.89131345929645E+032,-1550190.04018705
0.186,2.74687463407492E+017,-1805452380608.53,8.83914171372437E+030,2.63349320214721E+032,-1415884.70914932
0.188,2.49938474326982E+017,-1642783433529.01,8.04254505923794E+030,2.39827170281127E+032,-1292943.44003387
0.19,2.2738837625675E+017,-1494567249584.49,7.31674733144676E+030,2.18371310199111E+032,-1180435.55947696
0.192,2.06845358902559E+017,-1359543107508.32,6.65557004089261E+030,1.98804215805456E+032,-1077503.05248575
0.194,1.88133932630203E+017,-1236557557658.4,6.05336071903328E+030,1.80963153152083E+032,-983355.321930015
0.196,1.71093587755205E+017,-1124555609866.83,5.50494967063165E+030,1.64699000321614E+032,-897264.247043556
0.198,1.55577558286893E+017,-1022572607835.65,5.00561009974813E+030,1.49875156655371E+032,-818559.590582678
0.2,1.41451682674327E+017,-929726741109.823,4.55102136827369E+030,1.36366533699894E+032,-746624.661093562
0.202,1.28593354552912E+017,-845212148589.048,4.1372351603653E+030,1.24058622445847E+032,-680892.315534891
0.204,1.16890556918318E+017,-768292570401.582,3.76064434013347E+030,1.12846631704995E+032,-620841.180976486
0.206,1.06240973564312E+017,-698295507601.202,3.417954303279E+030,1.02634692738701E+032,-565992.192414677
0.208,9.65511720202567E+016,-634606851823.407,3.10615663630002E+030,9.33351255198792E+031,-515905.308330545
0.21,8.77358526016712E+016,-576665949479.698,2.82250490912852E+030,8.48677622711779E+031,-470176.497926473
0.212,7.97171585487872E+016,-523961067470.389,2.56449243876941E+030,7.71593241779423E+031,-428434.947342899
0.214,7.24240425664862E+016,-476025229611.14,2.32983187258799E+030,7.01428474215055E+031,-390340.431313098
0.216,6.57916854092062E+016,-432432395135.974,2.11643645039837E+030,6.37571549172978E+031,-355580.917013217
0.218,5.97609624547693E+016,-392793952618.894,1.92240281443816E+030,5.79463703719909E+031,-323870.314751982
0.22,5.4277954502905E+016,-356755504576.615,1.74599524562099E+030,5.26594714925223E+031,-294946.409140821
0.222,4.92934993059522E+016,-323993919789.664,1.58563121329922E+030,4.78498793906412E+031,-268568.949433601
0.224,4.47627805923001E+016,-294214632057.524,1.43986813395725E+030,4.34750814240938E+031,-244517.867684239
0.226,4.06449515833083E+016,-267149165668.251,1.30739124204578E+030,3.94962849060791E+031,-222591.648434422
0.228,3.69027902287462E+016,-242552869347.197,1.1870024833479E+030,3.58780992918517E+031,-202605.821717247
0.23,3.35023835927346E+016,-220202841804.563,1.07761034806541E+030,3.25882446210261E+031,-184391.560146388
0.232,3.04128390198665E+016,-199896033302.119,9.78220567090556E+029,2.95972841522511E+031,-167794.402305553
0.234,2.76060198905852E+016,-181447508839.229,8.87927600819669E+029,2.68783792766336E+031,-152673.059977296
0.236,2.5056303945978E+016,-164688859681.523,8.05906855326952E+029,2.44070649362709E+031,-138898.335216626
0.238,2.27403623181887E+016,-149466750984.146,7.31407565794527E+029,2.21610439053325E+031,-126352.109044516
0.24,2.06369575496061E+016,-135641594220.414,6.6374629182929E+029,2.01199984143073E+031,-114926.42237223
0.242,1.87267590194896E+016,-123086334028.101,6.02300973659318E+029,1.82654177122283E+031,-104522.621822155
0.244,1.69921743218625E+016,-111685339898.278,5.46505502278177E+029,1.65804402691191E+031,-95050.5783297045
0.246,1.54171952562688E+016,-101333393910.42,4.95844760354153E+029,1.50497094202762E+031,-86427.9701908618
0.248,1.39872571990054E+016,-91934766415.0617,4.49850094207323E+029,1.36592413469676E+031,-78579.6227831264
0.25,1.26891107237855E+016,-83402372227.9381,4.08095180365223E+029,1.23963043740945E+031,-71436.9007351384
0.252,1.15107044315725E+016,-75657000499.8996,3.7019225319228E+029,1.12493086458269E+031,-64937.1539828632
0.254,1.0441078035544E+016,-68626611991.0526,3.35788662817717E+029,1.02077053140769E+031,-59023.2055976172
0.256,9.47026482459843E+015,-62245697987.4229,3.04563735129931E+029,9.26189444389912E+030,-53642.8843737196
0.258,8589202701586411,-56454695577.5143,2.76225907929479E+029,8.40314090337434E+030,-48748.595269833
0.26,7789653059341568,-51199454444.8467,2.50510119491397E+029,7.62349756477284E+030,-44296.9263116626
0.262,7064126818783677,-46430750734.4317,2.27175427761888E+029,6.91573519816343E+030,-40248.2873493117
0.264,6405817009610824,-42103843922.7488,2.06002840239889E+029,6.27327848911346E+030,-36566.5799501659
0.266,5808537326726293,-38178072964.1837,1.86793336271723E+029,5.69014765867847E+030,-33218.8960510712
0.268,5266666142757409,-34616488299.5099,1.69366065025043E+029,5.16090520670638E+030,-30175.2391266257
0.27,4775095501484709,-31385516602.2169,1.53556703829075E+029,4.68060733918053E+030,-27408.2725018444
0.272,4.32918465687931E+015,-28454655402.1963,1.39215962866361E+029,4.24475967670573E+030,-24893.0867197134
0.274,3.92471775992907E+015,-25796194971.7472,1.26208223396644E+029,3.84927687485272E+030,-22606.9872414125
0.276,3.55786532917404E+015,-23384965081.1285,1.14410297791099E+029,3.49044581802223E+030,-20529.3013536735
0.278,3225149172231805,-21198104436.206,1.03710300659011E+029,3.16489207687382E+030,-18641.1998298303
0.28,2923410454169361,-19214850800.079,9.40066212723034E+028,2.86954934554188E+030,-16925.5358535017
0.282,2649780634705063,-17416349970.3884,8.52069883378264E+028,2.60163159886451E+030,-15366.6961076523
0.284,2.40165502052096E+015,-15785481945.2673,7.72276189430066E+028,2.35860773195741E+030,-13950.466080203
0.286,2.1766687006884E+015,-14306702752.9001,6.99924442080267E+028,2.13817846467126E+030,-12663.9060629807
0.288,1972674653556572,-12965900553.5222,6.34324048287785E+028,1.93825531211556E+030,-11495.2385422468
0.29,1.78772383183539E+015,-11750264743.6369,5.7484810288273E+028,1.75694143945619E+030,-10433.7451005624
0.292,1.62004704955921E+015,-10648166903.5094,5.20927560588143E+028,1.59251423485669E+030,-9469.67229880717
0.294,1.46803850994652E+015,-9649052529.91722,4.72045936140028E+028,1.44340944874505E+030,-8594.14604198383
0.296,1.33024082741977E+015,-8743342589.5917,4.27734485257402E+028,1.30820676075838E+030,-7799.09305843161
0.298,1205331409896843,-7922344013.4148,3.87567823358631E+028,1.18561664770456E+030,-7077.16944964461
0.3,1092110079283974,-7178168328.97115,3.51159942738233E+028,1.07446843694645E+030,-6421.69578940281
0.302,989487818863923,-6503657699.96016,3.18160592373345E+028,9.73699439643792E+029,-5826.59735448771
0.304,896476546202996,-5892317706.04107,2.88251987719552E+028,8.82345067567548E+029,-5286.35010730986
0.306,812179819079456,-5338256255.21056,2.61145820738041E+028,7.9952984559771E+029,-4795.93139337385
0.308,735784390242040,-4836128075.3371,2.36580543049038E+028,7.24459239756387E+029,-4350.77469447613
0.31,666552534285637,-4381084280.60867,2.1431889751903E+028,6.56412227679513E+029,-3946.72877165931
0.312,603815076735256,-3968726553.45018,1.94145675789629E+028,5.94734544869146E+029,-3580.02018269555
0.314,546965061724693,-3595065523.73945,1.75865681270193E+028,5.38832545973899E+029,-3247.21927621828
0.316,495452000315639,-3256482964.43907,1.59301878944964E+028,4.8816762571175E+029,-2945.20910284257
0.318,448776646712638,-2949697456.95782,1.44293715021537E+028,4.42251148976382E+029,-2671.15724463877
0.32,406486254351561,-2671733210.59891,1.30695590967789E+028,4.00639844142617E+029,-2422.48995353194
0.322,368170268183587,-2419891749.01366,1.18375477877818E+028,3.62931617693387E+029,-2196.86884695296
0.324,333456413368064,-2191726202.15197,1.0721365837097E+028,3.28761752018521E+029,-1992.16949406516
0.326,302007144214415,-1985017966.03087,9.71015843828181E+027,2.97799451647567E+029,-1806.46203518711
0.328,273516420455231,-1797755513.99647,8.79408402595672E+027,2.69744706292101E+029,-1637.99346149915
0.33,247706780919217,-1628115162.69008,7.9642201523159E+027,2.44325441903312E+029,-1485.1715923459
0.332,224326687376459,-1474443613.80474,7.2124780548062E+027,2.21294933540504E+029,-1346.5503827225
0.334,203148113798658,-1335242108.89455,6.53152511840941E+027,2.00429456200753E+029,-1220.81663448282
0.336,183964358529089,-1209152049.31114,5.91471450833592E+027,1.81526151909819E+029,-1106.77788764023
0.338,166588058895560,-1094941946.74746,5.35602131473273E+027,1.64401093330881E+029,-1003.35138759009
0.34,150849389661234,-991495582.101097,4.8499846109034E+027,1.48887525930611E+029,-909.554044148343
0.342,136594428411148,-897801261.569898,4.39165488114265E+027,1.34834272368842E+029,-824.493363576799
0.344,123683672505863,-812942068.950931,3.97654632380349E+027,1.22104284254899E+029,-747.359118691277
0.346,111990693636498,-736087022.371773,3.60059358038149E+027,1.10573327761653E+029,-677.4158267128
0.348,101400917297721,-666483052.063797,3.26011248251123E+027,1.00128790816629E+029,-613.995907499488
0.35,91810515651119.1,-603447723.431776,2.95176444606095E+027,9.06686007043597E+028,-556.493433747584
0.352,83125403304841,-546362636.562015,2.67252417543779E+027,8.21002419295984E+028,-504.35849257596
0.354,75260326502730.4,-494667439.687592,2.41965037220468E+027,7.43398651188115E+028,-457.092024946448
0.356,68138037079814.3,-447854399.805311,2.1906591700636E+027,6.73114785754325E+028,-414.241150204999
0.358,61688543341262.8,-405463478.886299,1.98330004387993E+027,6.09462148726322E+028,-375.394929067571
0.36,55848430739999.1,-367077868.861831,1.79553396355634E+027,5.51816655618344E+028,-340.18048773857
0.362,50560245882858.5,-332319942.846867,1.62551358468807E+027,4.99612777097073E+028,-308.259518172613
0.364,45771937993706.9,-300847584.015064,1.47156528707546E+027,4.52338065517552E+028,-279.325089581908
0.366,41436352499300.9,-272350857.067113,1.33217288958457E+027,4.09528190745085E+028,-253.098755148689
0.368,37510771899411.3,-246548990.482733,1.2059628856702E+027,3.70762438145732E+028,-229.327918649851
0.37,33956499526278.8,-223187640.673204,1.09169105824074E+027,3.35659625954094E+028,-207.783447955668
0.372,30738482206262.8,-202036411.83339,9.88230345607789E+026,3.03874403164414E+028,-188.257508433711
0.374,27824968204254.5,-182886607.693558,8.94559842112052E+026,2.75093892664048E+028,-170.561590519611
0.376,25187197166612,-165549193.59012,8.09754827794922E+026,2.49034647579773E+028,-154.524720645506
0.378,22799119081848.4,-149852949.267098,7.32977731256741E+026,2.25439891758307E+028,-139.991839734119
0.38,20637139555999.9,-135642794.631617,6.63469938737697E+026,2.04077017988402E+028,-126.822327290803
0.382,18679888947357.2,-122778272.335111,6.00544370497867E+026,1.84735320002958E+028,-114.888663193381
0.384,16908013136590.3,-111132172.557227,5.43578752922607E+026,1.67223936521235E+028,-104.075211535168
0.386,15303983911206.8,-100589286.709492,4.92009521398602E+026,1.51369987594539E+028,-94.2771196822973
0.388,13851927133609.5,-91045278.0274869,4.45326295056464E+026,1.37016885349873E+028,-85.3993151651089
0.39,12537467031061,-82405658.1263779,4.03066869942909E+026,1.24022802881992E+028,-77.3555982265994
0.392,11347585100334.1,-74584859.6171935,3.64812682158872E+026,1.12259286551096E+028,-70.06781610995
0.394,10270492260237.8,-67505395.7963177,3.3018469700803E+026,1.01609998309955E+028,-63.4651161140065
0.396,9295513012947.27,-61097099.2675814,2.98839684294955E+026,9.19695759262067E+027,-57.4832651336225
0.398,8412980489606.47,-55296432.1020714,2.70466843624684E+026,8.32426000917993E+027,-52.0640337880092
