# t,Ke0,Kd0,Ke1,Ke2,Ke3
0.132,1.25803460052434E+019,-82686894104443.4,4.12875084665092E+032,3.84066965121743E+033,-73176685.3329535
0.134,1.14352156966134E+019,-75160291705802.1,3.752894047138E+032,3.4947232762979E+033,-67074791.1768537
0.136,1.03919022378008E+019,-68302901244664.1,3.41046045985301E+032,3.17905718111637E+033,-61455703.0121686
0.138,9.44166827397789E+018,-62057294689110,3.09858127691337E+032,2.89113550531657E+033,-56284453.1554505
0.14,8.57648476527752E+018,-56370699549540.7,2.81462033833508E+032,2.6286197007377E+033,-51528191.3495045
0.142,7.78897912494576E+018,-51194658006340.5,2.55615708687078E+032,2.38935520765953E+033,-47156110.2875485
0.144,7.07238637913143E+018,-46484705897858.5,2.32097051756287E+032,2.17135874253142E+033,-43139371.8053739
0.146,6.42050329008929E+018,-42200071186153.6,2.10702410253827E+032,1.97280621534777E+033,-39451021.5010263
0.148,5.82764536334011E+018,-38303391377868.2,1.91245166472597E+032,1.79202128463574E+033,-36065906.2843713
0.15,5.28860664373676E+018,-34760449276020.4,1.73554416890342E+032,1.62746454963498E+033,-32960584.2753626
0.152,4.79862219283569E+018,-31539926354910.2,1.57473739461235E+032,1.47772337249411E+033,-30113239.2447076
0.154,4.35333313201151E+018,-28613172999026.9,1.42860045273672E+032,1.34150231789954E+033,-27503590.4540998
0.156,3.94875413003791E+018,-25953994808684.8,1.2958251057635E+032,1.21761419333163E+033,-25112807.7390543
0.158,3.58124321086571E+018,-23538454155590,1.17521585075019E+032,1.10497166990112E+033,-22923425.5389975
0.16,3.2474737560266E+018,-21344686162982.5,1.06568072367049E+032,1.00257946131713E+033,-20919261.4344643
0.162,2.94440857692164E+018,-19352728290569,9.66222784010393E+031,9.09527036864465E+032,-19085335.5960905
0.164,2.66927593365987E+018,-17544362713523.7,8.75932239058838E+031,8.24981843142853E+032,-17407794.1002909
0.166,2.41954738017167E+018,-15902970704983.5,7.93979168283453E+031,7.48183008718927E+032,-15873835.2827273
0.168,2.19291731872792E+018,-14413398254072.5,7.19606809363592E+031,6.78435505624373E+032,-14471639.6257711
0.17,1.98728415124305E+018,-13061832178968.4,6.5212536882836E+031,6.15104741742914E+032,-13190302.3580922
0.172,1.80073291933903E+018,-11835686025262.9,5.90906321767526E+031,5.57611558503518E+032,-12019770.304505
0.174,1.63151932998243E+018,-10723495071207.3,5.35377166695726E+031,5.0542760887815E+032,-10950781.931988
0.176,1.47805506858591E+018,-9714819795135.41,4.8501660331864E+031,4.58071091419666E+032,-9974810.42792194
0.178,1.33889430668457E+018,-8800157194377.94,4.39350102651486E+031,4.15102816940377E+032,-9084010.305986
0.18,1.21272131636397E+018,-7970859378626.25,3.97945840644926E+031,3.76122585382778E+032,-8271167.47595814
0.182,1.09833910882441E+018,-7219058894600.26,3.60410968152231E+031,3.40765851437649E+032,-7529652.18878849
0.184,9.94659019477427E+017,-6537600271930.68,3.26388191737865E+031,3.08700658522848E+032,-6853374.95255883
0.186,9.0069116680459E+017,-5919977312123.59,2.95552641429351E+031,2.79624821794264E+032,-6236745.45045435
0.188,8.15535717045392E+017,-5360275673931.51,2.67609003077136E+031,2.53263341935399E+032,-5674634.32072465
0.19,7.38374891260199E+017,-4853120338129.93,2.42288894484297E+031,2.29366032531862E+032,-5162337.28551697
0.192,6.68465655684148E+017,-4393627563421.73,2.19348465898268E+031,2.07705344877223E+032,-4695541.77341503
0.194,6.05133040469204E+017,-3977360972480.61,1.98566206824225E+031,1.88074375073593E+032,-4270296.34730742
0.196,5.47764035817936E+017,-3600291433053.32,1.79740942413167E+031,1.70285039271625E+032,-3882981.73104352
0.198,4.95802018238746E+017,-3258760423396.76,1.62690003900696E+031,1.54166403837931E+032,-3530284.35321344
0.2,4.48741663187307E+017,-2949446594577.16,1.47247558729437E+031,1.39563158145045E+032,-3209171.6455482
0.202,4.06124303638889E+017,-2669335263731.77,1.33263087068727E+031,1.26334218537369E+032,-2916869.29106445
0.204,3.67533697224018E+017,-2415690592714.39,1.20599992466099E+031,1.14351452847818E+032,-2650840.10123052
0.206,3.32592167488598E+017,-2186030225735.95,1.09134335313358E+031,1.03498515611125E+032,-2408764.55583171
0.208,3.00957087509311E+017,-1978102177209.56,9.87536787013117E+030,9.36697848522359E+031,-2188522.90217155
0.21,2.72317676629166E+017,-1789863777650.57,8.93560370619964E+030,8.47693920119411E+031,-1988178.44644512
0.212,2.46392083429492E+017,-1619462500904.12,8.08489187698316E+030,7.67103372182354E+031,-1805962.35735612
0.214,2.22924730217708E+017,-1465218510250.49,7.31484545869194E+030,6.94136827135234E+031,-1640259.62815952
0.216,2.01683896334584E+017,-1325608774205.85,6.61786045005917E+030,6.28078178103243E+031,-1489596.04451062
0.218,1.82459519460996E+017,-1199252615154.65,5.98704361163336E+030,5.68277892739773E+031,-1352626.32541333
0.22,1.65061195820007E+017,-1084898565271.3,5.41614683362749E+030,5.14146915182342E+031,-1228123.18559382
0.222,1.49316361779483E+017,-981412414733.589,4.89950745785869E+030,4.65151114538856E+031,-1114967.2104175
0.224,1.35068640831384E+017,-887766346906.782,4.43199402766131E+030,4.20806232507968E+031,-1012137.70169869
0.226,1.22176341275893E+017,-803029064061.865,4.00895698435691E+030,3.80673286644215E+031,-918704.137927686
0.228,1.10511091199215E+017,-726356815490.611,3.62618386984124E+030,3.44354389373956E+031,-833818.43500877
0.23,9.99565984803686E+016,-656985247398.314,3.27985863273635E+030,3.11488946209597E+031,-756707.803294632
0.232,9.04075246178958E+016,-594222000894.27,2.96652467023359E+030,2.81750199678608E+031,-686668.212223276
0.234,8.17684621462513E+016,-537439990857.758,2.68305126972565E+030,2.54842088325328E+031,-623058.408233809
0.236,7.39530062964796E+016,-486071304234.436,2.4266031435239E+030,2.30496392747071E+031,-565294.432766585
0.238,6.68829123776787E+016,-439601661753.966,2.19461277688912E+030,2.08470143036572E+031,-512844.608965872
0.24,6.04873311048603E+016,-397565391967.544,1.98475533418137E+030,1.88543264208925E+031,-465224.953294538
0.242,5.47021147841868E+016,-359540871006.116,1.79492589045648E+030,1.70516438218936E+031,-421994.969830102
0.244,4.94691878964789E+016,-325146385613.284,1.6232187765062E+030,1.54209163041817E+031,-382753.820061281
0.246,4.47359761929911E+016,-294036380759.654,1.4679088441714E+030,1.39457990994849E+031,-347136.814227651
0.248,4.04548889456441E+016,-265898056626.802,1.32743447603373E+030,1.26114930046173E+031,-314812.200627605
0.25,3.65828494706236E+016,-240448282877.623,1.20038217935535E+030,1.14045993291312E+031,-285478.243505906
0.252,3.30808694866411E+016,-217430801038.139,1.08547261851167E+030,1.03129883089092E+031,-258860.552084973
0.254,2.99136632664235E+016,-196613688429.963,9.81547953343701E+029,9.32567975536044E+030,-234709.630813587
0.256,2.70492979072569E+016,-177787059501.005,8.87560362801332E+029,8.43273481928107E+030,-212798.663198673
0.258,2.4458876379498E+016,-160760982597.95,8.02561644247921E+029,7.62515784938412E+030,-192921.473022317
0.26,2.2116250314724E+016,-145363592206.065,7.25693788704203E+029,6.89480741660195E+030,-174890.674223314
0.262,1.99977597732548E+016,-131439378519.266,6.56180441456628E+029,6.23431565951141E+030,-158535.980061096
0.264,1.80819974828348E+016,-118847637849.999,5.93319165689783E+029,5.63701518220952E+030,-143702.663023716
0.266,1.63495952694838E+016,-107461068902.006,5.36474434381853E+029,5.09687280600116E+030,-130250.151563759
0.268,1.47830306111332E+016,-97164501304.9398,4.8507128253156E+029,4.60842953947509E+030,-118050.747488323
0.27,1.33664514354024E+016,-87853744061.3192,4.38589558065687E+029,4.16674618975028E+030,-106988.462813853
0.272,1.20855174546562E+016,-79434542689.1643,3.96558715432476E+029,3.76735409017499E+030,-96957.9584071674
0.274,1.09272564912911E+016,-71821634890.1187,3.58553101079442E+029,3.4062104680202E+030,-87863.5744447733
0.276,9.87993438701797E+015,-64937895501.7298,3.24187684700666E+029,3.07965801932098E+030,-79618.4528957296
0.278,8932937221845080,-58713562357.4818,2.9311419441702E+029,2.78438829787545E+030,-72143.7331919754
0.28,8076664686342609,-53085535454.3677,2.65017617941879E+029,2.51740856168226E+030,-65367.8255728486
0.282,7302433557877265,-47996742530.0987,2.39613035305046E+029,2.27601175296628E+030,-59225.7451933067
0.284,6602390329703035,-43395564800.5641,2.16642751921214E+029,2.05774931797729E+030,-53658.5094240254
0.286,5969432130509141,-39235317186.8924,1.95873703697538E+029,1.86040659995335E+030,-48612.588121958
0.288,5397135152062505,-35473777891.594,1.77095108516751E+029,1.68198056338157E+030,-44039.4034159727
0.29,4879689876481879,-32072762666.5497,1.60116340838338E+029,1.52065963023718E+030,-39894.8761854254
0.292,4411842460381668,-28997739548.2439,1.44765008331174E+029,1.37480542925027E+030,-36139.0120434297
0.294,3.98884169374093E+015,-26217480234.0918,1.30885211432626E+029,1.24293627784812E+030,-32735.5264856729
0.296,3.60639100587518E+015,-23703744631.7254,1.18335968521965E+029,1.12371223326898E+030,-29651.5030433539
0.298,3260605040503024,-21430995439.9018,1.06989791020699E+029,1.01592156461808E+030,-26857.0826208646
0.3,2.9479703668479E+015,-19376139914.0313,9.67313942103062E+028,9.18468511541361E+029,-24325.1821814205
0.302,2665309934486568,-17518296238.3514,8.74565308952275E+028,8.30362207784474E+029,-22031.2381008498
0.304,2409750916677249,-15838582169.7709,7.90709362517098E+028,7.50706659329292E+029,-19952.9735395065
0.306,2.17869562032771E+015,-14319923837.4541,7.14893733041868E+028,6.78691677179575E+029,-18070.1865588609
0.308,1.96979517129151E+015,-12946882784.1789,6.46347694673175E+028,6.13584674266624E+029,-16364.558534313
0.31,1780925711039488,-11705499514.0291,5.84374354952825E+028,5.54723244470742E+029,-14819.4794706299
0.312,1610166865890276,-10583151976.9894,5.28343589995557E+028,5.01508449494151E+029,-13419.8896912976
0.314,1455782272494630,-9568427568.73139,4.77685654384645E+028,4.53398746330897E+029,-12152.135808968
0.316,1.31620196374074E+015,-8651007358.28311,4.31885401526508E+028,4.09904494419012E+029,-11003.8402386789
0.318,1190006437888964,-7821561379.2622,3.90477056325281E+028,3.70582987346603E+029,-9963.78277124414
0.32,1.07591225050052E+015,-7071653929.78437,3.53039487519383E+028,3.35033959168457E+029,-9021.79250000652
0.322,972758983972122,-6393657927.07296,3.19191932054779E+028,3.02895520151454E+029,-8168.6507155029
0.324,879497463263381,-5780677452.92977,2.88590128364267E+028,2.73840481022989E+029,-7396.00201533994
0.326,795179098900603,-5226477708.43411,2.60922819541692E+028,2.47573028696647E+029,-6696.27367041881
0.328,718946249681618,-4725421670.83193,2.3590859109828E+028,2.23825719953506E+029,-6062.6028881973
0.33,650023507665061,-4272412812.3591,2.13293011354294E+028,2.02356762746975E+029,-5488.77047854484
0.332,587709817394350,-3862843302.19435,1.92846045555522E+028,1.82947557676975E+029,-4969.14073174841
0.334,531371349600090,-3492547167.44004,1.74359717561864E+028,1.65400474794275E+029,-4498.60700173894
0.336,480435057312941,-3157757939.33491,1.57645995444722E+028,1.49536843256812E+029,-4072.54217918329
0.338,434382849105815,-2855070355.67825,1.42534879586007E+028,1.35195133499966E+029,-3686.7538638196
0.34,392746320477755,-2581405731.80814,1.28872673913143E+028,1.22229313520138E+029,-3337.44366225776
0.342,355101989977464,-2333980649.0056,1.16520422753659E+028,1.10507362625944E+029,-3021.17034885375
0.344,321066991769695,-2110278643.02848,1.05352497460848E+028,9.99099275947176E+028,-2734.81643213556
0.346,290295180982916,-1908024605.69955,9.52553184802059E+027,9.03291076135697E+028,-2475.55772579132
0.348,262473612302762,-1725161639.74578,8.61261998903404E+027,8.16673556794509E+028,-2240.83589102603
0.35,237319356100109,-1559830132.14234,7.78723046941722E+027,7.38364853126247E+028,-2028.33351651295
0.352,214576619753763,-1410348833.41222,7.04097002545962E+027,6.67567725002302E+028,-1835.95148224139
0.354,194014144954330,-1275197750.87728,6.36625042840816E+027,6.03561437513412E+028,-1661.78847209643
0.356,175422854541115,-1153002682.01741,5.75621127138742E+027,5.4569442015497E+028,-1504.12242246777
0.358,158613724975328,-1042521230.84562,5.20465015984103E+027,4.93377630054547E+028,-1361.39361179661
0.36,143415862820954,-942630165.201499,4.70595959613154E+027,4.46078551784726E+028,-1232.18946158337
0.362,129674765694670,-852313986.478988,4.25506991679183E+027,4.03315772754807E+028,-1115.23066440951
0.364,117250749989839,-770654595.520415,3.84739770228283E+027,3.64654079008457E+028,-1009.35866614609
0.366,106017529402804,-696821949.693003,3.47879913476992E+027,3.29700021545696E+028,-913.524280541852
0.368,95860929797020.1,-630065616.064487,3.14552782952737E+027,2.98097908051658E+028,-826.777401694811
0.37,86677727334520.2,-569707134.789757,2.84419671108133E+027,2.69526179240779E+028,-748.257674637342
0.372,78374598058684.6,-515133115.020203,2.57174354627918E+027,2.43694132931678E+028,-677.186035987341
0.374,70867168237659.2,-465788993.098794,2.32539978360841E+027,2.20338962499543E+028,-612.857047949882
0.376,64079155807145.3,-421173389.511853,2.1026623816982E+027,1.99223079549554E+028,-554.631969979716
0.378,57941594175744.1,-380833007.192209,1.90126834033699E+027,1.80131693546167E+028,-501.932454345853
0.38,52392130493050.1,-344358019.242484,1.71917167478867E+027,1.62870623744017E+028,-454.234852636857
0.382,47374391237403.9,-311377899.129368,1.5545225990597E+027,1.47264321131716E+028,-411.065059773004
0.384,42837408667225.1,-281557650.918905,1.40564870622792E+027,1.33154080236196E+028,-371.993826251109
0.386,38735102296304.3,-254594401.163743,1.27103795425521E+027,1.20396422567231E+028,-336.632536394346
0.388,35025810114886.8,-230214317.761457,1.14932328408915E+027,1.08861635230633E+028,-304.629358986204
0.39,31671864784020.9,-208169824.401138,1.03926871344708E+027,9.84324498162958E+027,-275.665777025166
0.392,28639210488899.7,-188237082.255983,9.39756764727555E+026,8.90028480993506E+027,-249.453438808985
0.394,25897056550027.1,-170213713.270232,8.49777099034526E+026,8.04769823806453E+027,-225.731306380043
0.396,23417564265087.7,-153916741.86406,7.68416240599926E+026,7.27681994627974E+027,-204.263075476952
0.398,21175563794296.5,-139180734.103802,6.94848286995324E+026,6.57981583144946E+027,-184.834830739975
