0.000000000000000000e+00,0.000000000000000000e+00,4.689258485655415374e-04,4.689386094719128948e-04,4.689386098191852901e-04,4.689386098192175451e-04,4.689386098192175451e-04,4.689386098192175451e-04,4.689386098191980837e-04,4.689386098191691355e-04,4.689386098191202380e-04
2.000000000000000042e-03,5.784860285422204207e-01,5.789308959382764019e-01,5.789309080444779987e-01,5.789309080448085121e-01,5.789309080448084011e-01,5.789309080448084011e-01,5.789309080448084011e-01,5.789309080448084011e-01,5.789309080448085121e-01,5.789309080448085121e-01
4.000000000000000083e-03,1.955683279579399247e+00,1.956105238861338469e+00,1.956105250344138291e+00,1.956105250345135271e+00,1.956105250345137492e+00,1.956105250345137492e+00,1.956105250345137492e+00,1.956105250345137492e+00,1.956105250345135271e+00,1.956105250345135049e+00
6.000000000000000125e-03,3.794715369017803486e+00,3.795115540619805383e+00,3.795115551509689933e+00,3.795115551510717555e+00,3.795115551510718443e+00,3.795115551510718443e+00,3.795115551510718443e+00,3.795115551510718443e+00,3.795115551510717111e+00,3.795115551510717555e+00
8.000000000000000167e-03,5.622655784229095843e+00,5.623035275217860729e+00,5.623035285544959905e+00,5.623035285545908479e+00,5.623035285545908479e+00,5.623035285545908479e+00,5.623035285545908479e+00,5.623035285545909367e+00,5.623035285545906703e+00,5.623035285545907591e+00
1.000000000000000021e-02,7.128256750231624750e+00,7.128616641533235487e+00,7.128616651326964870e+00,7.128616651327781994e+00,7.128616651327782883e+00,7.128616651327782883e+00,7.128616651327782883e+00,7.128616651327782883e+00,7.128616651327781106e+00,7.128616651327783771e+00
1.200000000000000025e-02,8.202470381286484979e+00,8.202811710790196997e+00,8.202811720078807767e+00,8.202811720079500546e+00,8.202811720079500546e+00,8.202811720079500546e+00,8.202811720079500546e+00,8.202811720079500546e+00,8.202811720079729696e+00,8.202811720079729696e+00
1.400000000000000029e-02,8.866461482942611383e+00,8.866785235503302331e+00,8.866785244313589942e+00,8.866785244314160153e+00,8.866785244314160153e+00,8.866785244314160153e+00,8.866785244314160153e+00,8.866785244314160153e+00,8.866785244314279169e+00,8.866785244314279169e+00
1.600000000000000033e-02,9.196490417852773547e+00,9.196797522506024336e+00,9.196797530863269898e+00,9.196797530863754844e+00,9.196797530863754844e+00,9.196797530863754844e+00,9.196797530863754844e+00,9.196797530863754844e+00,9.196797530863770831e+00,9.196797530863770831e+00
1.800000000000000211e-02,9.278135127796614867e+00,9.278426459321561737e+00,9.278426467249573761e+00,9.278426467249989429e+00,9.278426467249989429e+00,9.278426467249989429e+00,9.278426467249989429e+00,9.278426467249989429e+00,9.278426467249932585e+00,9.278426467249932585e+00
2.000000000000000389e-02,9.186050808788211341e+00,9.186327191125107205e+00,9.186327198646294434e+00,9.186327198646662140e+00,9.186327198646662140e+00,9.186327198646662140e+00,9.186327198646662140e+00,9.186327198646662140e+00,9.186327198646559111e+00,9.186327198646559111e+00
2.200000000000000566e-02,8.978367421245641466e+00,8.978629631341616957e+00,8.978629638477148234e+00,8.978629638477476860e+00,8.978629638477475083e+00,8.978629638477475083e+00,8.978629638477475083e+00,8.978629638477476860e+00,8.978629638477347186e+00,8.978629638477347186e+00
2.400000000000000744e-02,8.697597851456936979e+00,8.697846622908922853e+00,8.697846629678744890e+00,8.697846629679039765e+00,8.697846629679039765e+00,8.697846629679039765e+00,8.697846629679039765e+00,8.697846629679039765e+00,8.697846629678897656e+00,8.697846629678897656e+00
2.600000000000000921e-02,8.373657417762370159e+00,8.373893444056069058e+00,8.373893450479052092e+00,8.373893450479320322e+00,8.373893450479322098e+00,8.373893450479322098e+00,8.373893450479322098e+00,8.373893450479322098e+00,8.373893450479167555e+00,8.373893450479167555e+00
2.800000000000001099e-02,8.027050619053992975e+00,8.027274556388366733e+00,8.027274562482372033e+00,8.027274562482618947e+00,8.027274562482617171e+00,8.027274562482617171e+00,8.027274562482617171e+00,8.027274562482617171e+00,8.027274562482462628e+00,8.027274562482462628e+00
3.000000000000001277e-02,7.671545795635486442e+00,7.671758265387891740e+00,7.671758271169832000e+00,7.671758271170062926e+00,7.671758271170061150e+00,7.671758271170061150e+00,7.671758271170061150e+00,7.671758271170059373e+00,7.671758271169905719e+00,7.671758271169905719e+00
3.200000000000001454e-02,7.316211700565848908e+00,7.316413291465474700e+00,7.316413296951376211e+00,7.316413296951589373e+00,7.316413296951587597e+00,7.316413296951587597e+00,7.316413296951587597e+00,7.316413296951589373e+00,7.316413296951434830e+00,7.316413296951434830e+00
3.400000000000001632e-02,6.966891617830541783e+00,6.967082887899802124e+00,6.967082893104840302e+00,6.967082893105035701e+00,6.967082893105034813e+00,6.967082893105034813e+00,6.967082893105034813e+00,6.967082893105035701e+00,6.967082893104892705e+00,6.967082893104892705e+00
3.600000000000001810e-02,6.627239995284190499e+00,6.627421473595402901e+00,6.627421478533979560e+00,6.627421478534167854e+00,6.627421478534166077e+00,6.627421478534166077e+00,6.627421478534166077e+00,6.627421478534167854e+00,6.627421478534027521e+00,6.627421478534027521e+00
3.800000000000001987e-02,6.299438898461565017e+00,6.299611086744609345e+00,6.299611091430376675e+00,6.299611091430553422e+00,6.299611091430553422e+00,6.299611091430553422e+00,6.299611091430553422e+00,6.299611091430554310e+00,6.299611091430418419e+00,6.299611091430418419e+00
4.000000000000002165e-02,5.984687846195149596e+00,5.984851220322200405e+00,5.984851224768108047e+00,5.984851224768272360e+00,5.984851224768271472e+00,5.984851224768271472e+00,5.984851224768271472e+00,5.984851224768272360e+00,5.984851224768145350e+00,5.984851224768145350e+00
4.200000000000002343e-02,5.683536352611372244e+00,5.683691363978071287e+00,5.683691368196399196e+00,5.683691368196557292e+00,5.683691368196556404e+00,5.683691368196556404e+00,5.683691368196556404e+00,5.683691368196557292e+00,5.683691368196435612e+00,5.683691368196435612e+00
4.400000000000002520e-02,5.396108576815728419e+00,5.396255653632856308e+00,5.396255657635265379e+00,5.396255657635411929e+00,5.396255657635411929e+00,5.396255657635411929e+00,5.396255657635411929e+00,5.396255657635411929e+00,5.396255657635296465e+00,5.396255657635296465e+00
4.600000000000002698e-02,5.122254507586228023e+00,5.122394056092669956e+00,5.122394059890206464e+00,5.122394059890348572e+00,5.122394059890348572e+00,5.122394059890348572e+00,5.122394059890348572e+00,5.122394059890348572e+00,5.122394059890236662e+00,5.122394059890236662e+00
4.800000000000002875e-02,4.861651358269222456e+00,4.861783763874230502e+00,4.861783767477387386e+00,4.861783767477520612e+00,4.861783767477519724e+00,4.861783767477519724e+00,4.861783767477519724e+00,4.861783767477520612e+00,4.861783767477416696e+00,4.861783767477416696e+00
5.000000000000003053e-02,4.613871321217540178e+00,4.613996949578790030e+00,4.613996952997521994e+00,4.613996952997646339e+00,4.613996952997646339e+00,4.613996952997646339e+00,4.613996952997646339e+00,4.613996952997646339e+00,4.613996952997546863e+00,4.613996952997546863e+00
5.200000000000003231e-02,4.378426642073950603e+00,4.378545840116550458e+00,4.378545843360290846e+00,4.378545843360411638e+00,4.378545843360411638e+00,4.378545843360411638e+00,4.378545843360411638e+00,4.378545843360411638e+00,4.378545843360315715e+00,4.378545843360315715e+00
5.400000000000003408e-02,4.154799428827852026e+00,4.154912525708542859e+00,4.154912528786250725e+00,4.154912528786364412e+00,4.154912528786364412e+00,4.154912528786364412e+00,4.154912528786364412e+00,4.154912528786364412e+00,4.154912528786272929e+00,4.154912528786272929e+00
5.600000000000003586e-02,3.942461201780152802e+00,3.942568509800414844e+00,3.942568512720586504e+00,3.942568512720695306e+00,3.942568512720695306e+00,3.942568512720695306e+00,3.942568512720695306e+00,3.942568512720695306e+00,3.942568512720609597e+00,3.942568512720609597e+00
5.800000000000003764e-02,3.740885559691059736e+00,3.740987375162275974e+00,3.740987377932980973e+00,3.740987377933085778e+00,3.740987377933085778e+00,3.740987377933085778e+00,3.740987377933085778e+00,3.740987377933085778e+00,3.740987377933001401e+00,3.740987377933001401e+00
6.000000000000003941e-02,3.549556235649180547e+00,3.549652839712743813e+00,3.549652842341634695e+00,3.549652842341732395e+00,3.549652842341732395e+00,3.549652842341732395e+00,3.549652842341732395e+00,3.549652842341732395e+00,3.549652842341654235e+00,3.549652842341654235e+00
6.200000000000004119e-02,3.367972072956854745e+00,3.368063732361748830e+00,3.368063734856077573e+00,3.368063734856168612e+00,3.368063734856168612e+00,3.368063734856168612e+00,3.368063734856168612e+00,3.368063734856168612e+00,3.368063734856095781e+00,3.368063734856034053e+00
6.400000000000004297e-02,3.195649950378993243e+00,3.195736918219195477e+00,3.195736920585854790e+00,3.195736920585941387e+00,3.195736920585941387e+00,3.195736920585941387e+00,3.195736920585941387e+00,3.195736920585941387e+00,3.195736920585871665e+00,3.195736920585752650e+00
6.600000000000004474e-02,3.032126348665139748e+00,3.032208865079061066e+00,3.032208867324582169e+00,3.032208867324664325e+00,3.032208867324663881e+00,3.032208867324663881e+00,3.032208867324663881e+00,3.032208867324664325e+00,3.032208867324598600e+00,3.032208867324426294e+00
6.800000000000004652e-02,2.876958023052951674e+00,2.877036315886895235e+00,2.877036318017479832e+00,2.877036318017558436e+00,2.877036318017557992e+00,2.877036318017557992e+00,2.877036318017557992e+00,2.877036318017558436e+00,2.877036318017496264e+00,2.877036318017275995e+00
7.000000000000004829e-02,2.729722093532978011e+00,2.729796378970540172e+00,2.729796380992070670e+00,2.729796380992145721e+00,2.729796380992146165e+00,2.729796380992146165e+00,2.729796380992146165e+00,2.729796380992145721e+00,2.729796380992086657e+00,2.729796380991821980e+00
7.200000000000005007e-02,2.590015761749085765e+00,2.590086244908253565e+00,2.590086246826311722e+00,2.590086246826382332e+00,2.590086246826382332e+00,2.590086246826382332e+00,2.590086246826382332e+00,2.590086246826382332e+00,2.590086246826278860e+00,2.590086246826023508e+00
7.400000000000005185e-02,2.457455794184760567e+00,2.457522669684408800e+00,2.457522671504291267e+00,2.457522671504359213e+00,2.457522671504359213e+00,2.457522671504359213e+00,2.457522671504359213e+00,2.457522671504359213e+00,2.457522671504212664e+00,2.457522671503967082e+00
7.600000000000005362e-02,2.331677864735310912e+00,2.331741317232666866e+00,2.331741318959401621e+00,2.331741318959465570e+00,2.331741318959465570e+00,2.331741318959465570e+00,2.331741318959465570e+00,2.331741318959465570e+00,2.331741318959280829e+00,2.331741318959044573e+00
7.800000000000005540e-02,2.212335818477648708e+00,2.212396023178218485e+00,2.212396024816571050e+00,2.212396024816631890e+00,2.212396024816631890e+00,2.212396024816631890e+00,2.212396024816631890e+00,2.212396024816631890e+00,2.212396024816412954e+00,2.212396024816187801e+00
8.000000000000005718e-02,2.099100897432153001e+00,2.099158020573579364e+00,2.099158022128073231e+00,2.099158022128131851e+00,2.099158022128131407e+00,2.099158022128131407e+00,2.099158022128131407e+00,2.099158022128091883e+00,2.099158022127881384e+00,2.099158022127666889e+00
8.200000000000005895e-02,1.991660955006181233e+00,1.991715154317202696e+00,1.991715155792130432e+00,1.991715155792183944e+00,1.991715155792183944e+00,1.991715155792183944e+00,1.991715155792183944e+00,1.991715155792110226e+00,1.991715155791907277e+00,1.991715155791702996e+00
8.400000000000006073e-02,1.889719676353187827e+00,1.889771101489178928e+00,1.889771102888647247e+00,1.889771102888699206e+00,1.889771102888699206e+00,1.889771102888699206e+00,1.889771102888699206e+00,1.889771102888591292e+00,1.889771102888397669e+00,1.889771102888203158e+00
8.600000000000006251e-02,1.792995815555500583e+00,1.793044608511789262e+00,1.793044609839627768e+00,1.793044609839709702e+00,1.793044609839709258e+00,1.793044609839709258e+00,1.793044609839676395e+00,1.793044609839571812e+00,1.793044609839387071e+00,1.793044609839202108e+00
