0.000000000000000000e+00,0.000000000000000000e+00,5.046733575331993722e-08,1.969419543638504499e-07,6.913920123173119806e-07,2.092602465477094304e-06,5.303824386520964323e-06,1.115175077822115995e-05,1.965570069330174489e-05,2.976744365049115582e-05,3.994893702083877321e-05
2.000000000000000042e-03,8.651740652842898616e-01,8.931114782404236951e-01,9.200069434759798881e-01,9.441950000340282312e-01,9.650575045675693353e-01,9.822432212145449926e-01,9.957570305116373310e-01,1.005930782197605566e+00,1.013308049211374184e+00,1.018500618808169111e+00
4.000000000000000083e-03,2.610854222053955898e+00,2.708123221761534971e+00,2.800657162793426913e+00,2.883449292463183600e+00,2.956213600104560246e+00,3.016424450331194329e+00,3.063937089874408493e+00,3.099798053631407146e+00,3.125846961401306245e+00,3.144202175732140336e+00
6.000000000000000125e-03,4.564727502706434237e+00,4.758344569278097680e+00,4.942554093653660274e+00,5.108906464110524404e+00,5.255384537431426750e+00,5.377144158523239348e+00,5.473573423117497505e+00,5.546555637344346756e+00,5.599675749112813072e+00,5.637160195693450504e+00
8.000000000000000167e-03,6.149924678838184278e+00,6.444489451448828454e+00,6.725975765040549170e+00,6.982624705506046858e+00,7.209068300723746603e+00,7.398187551069344892e+00,7.548526676622197229e+00,7.662637638820863017e+00,7.745869461837949999e+00,7.804691897053241512e+00
1.000000000000000021e-02,7.149200482460250861e+00,7.533135623867402764e+00,7.902265106257478244e+00,8.241717072059113747e+00,8.542279488247059405e+00,8.794507718627629700e+00,8.995782601451239202e+00,9.149002067324470744e+00,9.261000684897862101e+00,9.340276361442320763e+00
1.200000000000000025e-02,7.600183717368876657e+00,8.054637793701468595e+00,8.494544946529078544e+00,8.902252545313437793e+00,9.264882547215826492e+00,9.570663507823281790e+00,9.815607124115896198e+00,1.000261400003289758e+01,1.013961028249729246e+01,1.023672312417870245e+01
1.400000000000000029e-02,7.639231596872633645e+00,8.144372749337986050e+00,8.636815287722502177e+00,9.096565758076877728e+00,9.507535302693487012e+00,9.855731758430472667e+00,1.013570734703955800e+01,1.035007584194208263e+01,1.050745138310710480e+01,1.061917735525919682e+01
1.600000000000000033e-02,7.408117799791431146e+00,7.946293863180043715e+00,8.474707993984463172e+00,8.971504226715836694e+00,9.417910910463252350e+00,9.797906825055667568e+00,1.010458525992465972e+01,1.034006105773108786e+01,1.051328886131556928e+01,1.063645167090798793e+01
1.800000000000000211e-02,7.019088185329147578e+00,7.575880399458820413e+00,8.126489805559504731e+00,8.647659749546239283e+00,9.118446459830769513e+00,9.521037245990955356e+00,9.847128331793708611e+00,1.009819699957927419e+01,1.028326516440866101e+01,1.041503695254869299e+01
2.000000000000000389e-02,6.550277755789729817e+00,7.114474587094082203e+00,7.676368529054196976e+00,8.211718204482595596e+00,8.697866725923940834e+00,9.115461657412854635e+00,9.454900454285771971e+00,9.716943486560898791e+00,9.910476040871607495e+00,1.004846772278946787e+01
2.200000000000000566e-02,6.051993246551027994e+00,6.615136443144788991e+00,7.179917165319695371e+00,7.721469067673587539e+00,8.215820881189213054e+00,8.642326607011847628e+00,8.990201805831942394e+00,9.259454436998845850e+00,9.458686445944262999e+00,9.600934259758865608e+00
2.400000000000000744e-02,5.554765790605765474e+00,6.110602013610521688e+00,6.671917396153430602e+00,7.213524547662828468e+00,7.710478772723917018e+00,8.141070956673802428e+00,8.493458614300266163e+00,8.766892549112860422e+00,8.969589134598246360e+00,9.114500199575294559e+00
2.600000000000000921e-02,5.076057735450567598e+00,5.620037038273112628e+00,6.173138084135783465e+00,6.710105786184469068e+00,7.205311782893970118e+00,7.636194383622084025e+00,7.989976885668959028e+00,8.265168964029950160e+00,8.469532732735419955e+00,8.615821402662435347e+00
2.800000000000001099e-02,4.625072222532176980e+00,5.153937410504783045e+00,5.695308414678084574e+00,6.224072021300220747e+00,6.714162200527224122e+00,7.142354516322932945e+00,7.495057926690130046e+00,7.770070601552351519e+00,7.974656602055250509e+00,8.121285468835873544e+00
3.000000000000001277e-02,4.205959591703547495e+00,4.717427838126380557e+00,5.244495383524886201e+00,5.762363365951379102e+00,6.244737222793231624e+00,6.667899764685874864e+00,7.017559513552950712e+00,7.290841358125691229e+00,7.494485863539558146e+00,7.640616100894465745e+00
3.200000000000001454e-02,3.819869183082499564e+00,4.312391965837480079e+00,4.823302902826212879e+00,5.328258785319741619e+00,5.800914687077715293e+00,6.217212383172290302e+00,6.562266984216666543e+00,6.832573503548740490e+00,7.034337078546077926e+00,7.179288609348481565e+00
3.400000000000001632e-02,3.466229150662112346e+00,3.938813510702591447e+00,4.432267980938221719e+00,4.922820096255060562e+00,5.384226606988633534e+00,5.792223436090914390e+00,6.131432152602398489e+00,6.397764159018024976e+00,6.596887200989277389e+00,6.740107512325129946e+00
3.600000000000001810e-02,3.143530325508201884e+00,3.595606142565011876e+00,4.070732474156766756e+00,4.545800550814907304e+00,4.994798607141595959e+00,5.393377032580991326e+00,5.725756623711240501e+00,5.987312715982414879e+00,6.183181073859590704e+00,6.324221051921175452e+00
3.800000000000001987e-02,2.849798801190612352e+00,3.281119827966342051e+00,3.737380469529421045e+00,4.196209780492584862e+00,4.631938178719733124e+00,5.020237475667306271e+00,5.345013580242836682e+00,5.601153503859670479e+00,5.793271905840204461e+00,5.931767128163166092e+00
4.000000000000002165e-02,2.582875990046035408e+00,2.993445392143440742e+00,3.430565564629898478e+00,3.872661397119988802e+00,4.294499597782086120e+00,4.671868304963549434e+00,4.988437826587507118e+00,5.238654047176531492e+00,5.426625442192912985e+00,5.562281612754101268e+00
4.200000000000002343e-02,2.340580816319499657e+00,2.730594464494244811e+00,3.148507377951381692e+00,3.573584405771995876e+00,3.981108112971239343e+00,4.347066955167571578e+00,4.654968636839546647e+00,4.898864047962455892e+00,5.082373375461815002e+00,5.214954867682273232e+00
