0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.537084220785498279e-02,3.679890808509574118e-02,3.843067123584310851e-02,4.041872987889943980e-02,4.278150428549868517e-02,4.554088446040199106e-02,4.872243291278546135e-02
1.417401266036412144e-01,1.467344231327673831e-01,1.524751493527883583e-01,1.595489907989606770e-01,1.680171845543470543e-01,1.779530374273568250e-01,1.894425577152432372e-01
3.224808706099572819e-01,3.324073761654531278e-01,3.439018715327850084e-01,3.582388639433339850e-01,3.755341379818060155e-01,3.959273322861064370e-01,4.195830588170637587e-01
5.543185290041070523e-01,5.692707429777773553e-01,5.867306995109978773e-01,6.087758805952160346e-01,6.355714169433092087e-01,6.673178319294943428e-01,7.042525323936783543e-01
8.070264141880144626e-01,8.261977164733168566e-01,8.487853084784946489e-01,8.776346391832189342e-01,9.129443024884442703e-01,9.549568648271505866e-01,1.003960533107162156e+00
1.056494753699398270e+00,1.078741624481287742e+00,1.105189509798171210e+00,1.139314056935862851e+00,1.181328610823633385e+00,1.231494914934009310e+00,1.290124775274694491e+00
1.288310196883209136e+00,1.312539229756370940e+00,1.341591966596815011e+00,1.379391247138619603e+00,1.426148746141985724e+00,1.482124892312901343e+00,1.547630406173043704e+00
1.496175302064209012e+00,1.521511848633300357e+00,1.552130567970684716e+00,1.592216220724166131e+00,1.641966738179772900e+00,1.701625881188444156e+00,1.771484594128940770e+00
1.679004513654099418e+00,1.704820482242920043e+00,1.736229333785446194e+00,1.777514238588159934e+00,1.828851759203900640e+00,1.890459097351475215e+00,1.962595255596220056e+00
1.838458182509932870e+00,1.864336495725736231e+00,1.895994102576729290e+00,1.937680326539804598e+00,1.989546410245931041e+00,2.051777729518994509e+00,2.124594783978442702e+00
1.977321348456342553e+00,2.003003621427240866e+00,2.034551317530895354e+00,2.076079711760189461e+00,2.127713465950469729e+00,2.189604318788346937e+00,2.261931939330950492e+00
2.098594509521932494e+00,2.123932831268309673e+00,2.155144033116770608e+00,2.196137771621689438e+00,2.247012670355527764e+00,2.307887379637406866e+00,2.378901328358979939e+00
2.205054497797606761e+00,2.229973776178759248e+00,2.260712913483190256e+00,2.300928097617560564e+00,2.350693566860637684e+00,2.410096913473014357e+00,2.479239764217054276e+00
2.299086155220191774e+00,2.323557110028876327e+00,2.353749178017431554e+00,2.393035973966687546e+00,2.441469615045816610e+00,2.499109501079593176e+00,2.566022946429737051e+00
2.382653985265934082e+00,2.406674756952646543e+00,2.436283872773074677e+00,2.474557604044578696e+00,2.521528482087036505e+00,2.577230966704804338e+00,2.641702043998368943e+00
2.457337612550702932e+00,2.480921687150194899e+00,2.509936474938171180e+00,2.547156811119635211e+00,2.592598226324190236e+00,2.646273582710861660e+00,2.708193645091593105e+00
2.524390320004462396e+00,2.547558840488311382e+00,2.575982703864347023e+00,2.612138980300925173e+00,2.656028697884844636e+00,2.707646366350375811e+00,2.766980523191727492e+00
2.584800683367981744e+00,2.607577709704150593e+00,2.635422488853685685e+00,2.670523493654775482e+00,2.712869581478268621e+00,2.762439946982420569e+00,2.819204640800810679e+00
2.639348477694198891e+00,2.661758182353398894e+00,2.689040104067255577e+00,2.723107046923098462e+00,2.763937822071170558e+00,2.811499079517274069e+00,2.865745794379850331e+00
2.688651875691804083e+00,2.710716987448145154e+00,2.737454146784531694e+00,2.770515863985215876e+00,2.809872804972536553e+00,2.855481553614750201e+00,2.907285059219279155e+00
2.733205652627529680e+00,2.754946689755107148e+00,2.781157541152685209e+00,2.813247257858445316e+00,2.851180037542472512e+00,2.894904581401958055e+00,2.944354496226703866e+00
2.773411292266980244e+00,2.794846283142237819e+00,2.820548787796855805e+00,2.851701957548574917e+00,2.888264983754914361e+00,2.930180583721954335e+00,2.977375351079217136e+00
2.809600269627176239e+00,2.830744763817182097e+00,2.855955956267449025e+00,2.886208841226325816e+00,2.921458865037611208e+00,2.961644393457911306e+00,3.006687004976173139e+00
2.842051802020121087e+00,2.862919044650253930e+00,2.887654860516195132e+00,2.917043617772220543e+00,2.951038095545830409e+00,2.989573696350098952e+00,3.032568678182069544e+00
2.871006223447010175e+00,2.891607411657906912e+00,2.915882671924805436e+00,2.944442782865221542e+00,2.977238768849646000e+00,3.014204237530713648e+00,3.055255547898129809e+00
2.896674953681307230e+00,2.917019524277178810e+00,2.940848007586948754e+00,2.968613937492416976e+00,3.000267348829606995e+00,3.035741027104324807e+00,3.074950611050662364e+00
2.919247850530898969e+00,2.939343767817123254e+00,2.962738326534624100e+00,2.989743336626845771e+00,3.020308478757082860e+00,3.054366516743716620e+00,3.091833334479034079e+00
2.938898571383085745e+00,2.958752597210673407e+00,2.981725289375011911e+00,3.008001347996394070e+00,3.037530621333046632e+00,3.070246501717436516e+00,3.106065897884363824e+00
2.955788433948188576e+00,2.975406370443641979e+00,2.997968590658525390e+00,3.023546347302067172e+00,3.052090079359041308e+00,3.083534327882329951e+00,3.117797645818670471e+00
2.970069155582433229e+00,2.989456056471046175e+00,3.011618656062718724e+00,3.036527453813908206e+00,3.064133817501656587e+00,3.094373845501654507e+00,3.127168217068826639e+00
2.981884762645688802e+00,3.001045112485473343e+00,3.022818504031864695e+00,3.047086414189557502e+00,3.073801404708304652e+00,3.102901444782711682e+00,3.134309705438546256e+00
2.991372892312851750e+00,3.010310755018541062e+00,3.031704999424948532e+00,3.055358867723621863e+00,3.081226318770216910e+00,3.109247425624246830e+00,3.139348118215598227e+00
2.998665655523529594e+00,3.017384794727135944e+00,3.038409670936733864e+00,3.061475168661550672e+00,3.086536794520837290e+00,3.113536890947429914e+00,3.142404331674041096e+00
3.003890188189319854e+00,3.022394162560588349e+00,3.043059221116849677e+00,3.065560897022329812e+00,3.089856351240114041e+00,3.115890304840308822e+00,3.143594692067912533e+00
3.007168985776996983e+00,3.025461222620701829e+00,3.045775824902228646e+00,3.067737155593004417e+00,3.091304099827244301e+00,3.116423820142761425e+00,3.143031371989550848e+00
3.008620091846537115e+00,3.026703942244913126e+00,3.046677287450312743e+00,3.068120725025084372e+00,3.090994903701810959e+00,3.115249452353192172e+00,3.140822562791603989e+00
3.008357192376841738e+00,3.026235970950431842e+00,3.045877112945712728e+00,3.066824129431227952e+00,3.089039447246230363e+00,3.112475155771385005e+00,3.137072561772963120e+00
3.006489653449623045e+00,3.024166665533449372e+00,3.043484521572517920e+00,3.063955650115757212e+00,3.085544250403204902e+00,3.108204842004441470e+00,3.131881796294243792e+00
3.003122529061652557e+00,3.020601087779526850e+00,3.039604440928229234e+00,3.059619313965202370e+00,3.080611656628998496e+00,3.102538369127517903e+00,3.125346814610984847e+00
2.998356557703666159e+00,3.015639993100353689e+00,3.034337489975735380e+00,3.053914874719595662e+00,3.074339812883862599e+00,3.095571520968150026e+00,3.117560263995220904e+00
2.992288160264994890e+00,3.009379822342195254e+00,3.027779967547421514e+00,3.046937799182329876e+00,3.066822654028977357e+00,3.087395989452811573e+00,3.108610869897905804e+00
2.985009447319361353e+00,3.001912704528198805e+00,3.020023852936718711e+00,3.038779265898237547e+00,3.058149899367990976e+00,3.078099368166057115e+00,3.098583424905326122e+00
