0.000000000000000000e+00,0.000000000000000000e+00
8.749999999999999098e-04,8.573233019841593086e-05
1.749999999999999820e-03,4.247675529887431694e-04
2.624999999999999729e-03,1.156250939014725511e-03
3.499999999999999639e-03,2.303974304181107685e-03
4.374999999999999549e-03,3.775512259884862727e-03
5.249999999999999459e-03,5.416393876503728354e-03
6.124999999999999369e-03,7.068551285627046495e-03
6.999999999999999278e-03,8.606575493469525648e-03
7.875000000000000056e-03,9.949812183750291611e-03
8.750000000000000833e-03,1.105886920768455427e-02
9.625000000000001610e-03,1.192552922977171970e-02
1.050000000000000239e-02,1.256186773128427185e-02
1.137500000000000316e-02,1.299124580927642388e-02
1.225000000000000394e-02,1.324186683222223701e-02
1.312500000000000472e-02,1.334264358491433523e-02
1.400000000000000550e-02,1.332081810807952613e-02
1.487500000000000627e-02,1.320077899444370602e-02
1.575000000000000705e-02,1.300363347965039634e-02
1.662500000000000783e-02,1.274721949518387541e-02
1.750000000000000860e-02,1.244634999279249296e-02
1.837500000000000938e-02,1.211316051421737830e-02
1.925000000000001016e-02,1.175748441084273344e-02
2.012500000000001094e-02,1.138721447711999075e-02
2.100000000000001171e-02,1.100863087858088875e-02
2.187500000000001249e-02,1.062668766531840205e-02
2.275000000000001327e-02,1.024525707361221075e-02
2.362500000000001404e-02,9.867334376111782518e-03
2.450000000000001482e-02,9.495207622605601055e-03
2.537500000000001560e-02,9.130597078026632743e-03
2.625000000000001638e-02,8.774769033487570327e-03
2.712500000000001715e-02,8.428628247833388001e-03
2.800000000000001793e-02,8.092792747537770962e-03
2.887500000000001871e-02,7.767654168002241163e-03
2.975000000000001948e-02,7.453426308411210607e-03
3.062500000000002026e-02,7.150184116946182306e-03
3.150000000000002104e-02,6.857894929870031464e-03
3.237500000000002182e-02,6.576443455244300115e-03
3.325000000000002259e-02,6.305651714479624560e-03
3.412500000000002337e-02,6.045294925694015900e-03
3.500000000000002415e-02,5.795114124906492782e-03
3.587500000000002492e-02,5.554826167800449438e-03
3.675000000000002570e-02,5.324131630247505402e-03
3.762500000000002648e-02,5.102721024889411011e-03
3.850000000000002726e-02,4.890279669518802358e-03
3.937500000000002803e-02,4.686491477181623302e-03
4.025000000000002881e-02,4.491041884873400551e-03
4.112500000000002959e-02,4.303620094982553261e-03
4.200000000000003036e-02,4.123920769259707686e-03
4.287500000000003114e-02,3.951645287448289287e-03
4.375000000000003192e-02,3.786502660490913014e-03
4.462500000000003270e-02,3.628210170371102845e-03
4.550000000000003347e-02,3.476493794307216126e-03
4.637500000000003425e-02,3.331088459497675864e-03
4.725000000000003503e-02,3.191738165369306310e-03
4.812500000000003580e-02,3.058196002858449159e-03
4.900000000000003658e-02,2.930224094298157760e-03
4.987500000000003736e-02,2.807593472706789231e-03
5.075000000000003814e-02,2.690083915440860066e-03
5.162500000000003891e-02,2.577483744102666407e-03
5.250000000000003969e-02,2.469589600130648634e-03
5.337500000000004047e-02,2.366206203527869076e-03
5.425000000000004124e-02,2.267146100604505027e-03
5.512500000000004202e-02,2.172229405346386578e-03
5.600000000000004280e-02,2.081283538011082044e-03
5.687500000000004358e-02,1.994142963745702997e-03
5.775000000000004435e-02,1.910648933376308135e-03
5.862500000000004513e-02,1.830649228005370175e-03
5.950000000000004591e-02,1.753997908645081897e-03
6.037500000000004668e-02,1.680555071789788116e-03
6.125000000000004746e-02,1.610186611365418356e-03
6.212500000000004824e-02,1.542763988257369549e-03
6.300000000000004208e-02,1.478164006836847405e-03
6.387500000000004285e-02,1.416268598803698507e-03
6.475000000000004363e-02,1.356964614605814592e-03
6.562500000000004441e-02,1.300143622430357604e-03
6.650000000000004519e-02,1.245701714656319249e-03
6.737500000000004596e-02,1.193539321628240722e-03
6.825000000000004674e-02,1.143561032593067104e-03
6.912500000000004752e-02,1.095675423624164558e-03
7.000000000000004829e-02,1.049794892340858484e-03
7.087500000000004907e-02,1.005835499220215793e-03
7.175000000000004985e-02,9.637168152900829361e-04
7.262500000000005063e-02,9.233617759883313561e-04
7.350000000000005140e-02,8.846965409718876485e-04
7.437500000000005218e-02,8.476503596599115845e-04
7.525000000000005296e-02,8.121554422978414242e-04
7.612500000000005373e-02,7.781468363327235203e-04
7.700000000000005451e-02,7.455623078947042678e-04
7.787500000000005529e-02,7.143422281847633740e-04
7.875000000000005607e-02,6.844294645743968179e-04
7.962500000000005684e-02,6.557692762289049323e-04
8.050000000000005762e-02,6.283092140720416326e-04
8.137500000000005840e-02,6.019990249160208327e-04
8.225000000000005917e-02,5.767905595870889994e-04
8.312500000000005995e-02,5.526376848830897226e-04
8.400000000000006073e-02,5.294961992055300694e-04
8.487500000000006151e-02,5.073237517147056270e-04
8.575000000000006228e-02,4.860797648622756126e-04
8.662500000000006306e-02,4.657253601614110071e-04
8.750000000000006384e-02,4.462232870601995447e-04
8.837500000000006461e-02,4.275378547893424132e-04
8.925000000000006539e-02,4.096348670604194769e-04
9.012500000000006617e-02,3.924815594959867298e-04
9.100000000000006695e-02,3.760465396776407898e-04
9.187500000000006772e-02,3.602997297028345206e-04
9.275000000000006850e-02,3.452123111457296926e-04
9.362500000000006928e-02,3.307566723216848995e-04
9.450000000000007006e-02,3.169063577591355670e-04
9.537500000000007083e-02,3.036360197866008834e-04
9.625000000000007161e-02,2.909213721463921819e-04
9.712500000000007239e-02,2.787391455502619630e-04
9.800000000000007316e-02,2.670670450957728830e-04
9.887500000000007394e-02,2.558837094655381735e-04
9.975000000000007472e-02,2.451686718347337139e-04
1.006250000000000755e-01,2.349023224153997389e-04
1.015000000000000763e-01,2.250658725690256204e-04
1.023750000000000770e-01,2.156413204217808282e-04
1.032500000000000778e-01,2.066114179194912677e-04
1.041250000000000786e-01,1.979596392620913345e-04
1.050000000000000794e-01,1.896701506598066976e-04
1.058750000000000802e-01,1.817277813557287790e-04
1.067500000000000809e-01,1.741179958617632790e-04
1.076250000000000817e-01,1.668268673571535936e-04
1.085000000000000825e-01,1.598410522009007233e-04
1.093750000000000833e-01,1.531477655114419311e-04
1.102500000000000840e-01,1.467347577689024306e-04
1.111250000000000848e-01,1.405902923971021979e-04
1.120000000000000856e-01,1.347031242842954891e-04
1.128750000000000864e-01,1.290624792033359398e-04
1.137500000000000872e-01,1.236580340936039852e-04
1.146250000000000879e-01,1.184798981686159265e-04
1.155000000000000887e-01,1.135185948147373610e-04
1.163750000000000895e-01,1.087650442478775174e-04
1.172500000000000903e-01,1.042105468964223342e-04
1.181250000000000910e-01,9.984676747999861324e-05
1.190000000000000918e-01,9.566571975493077216e-05
1.198750000000000926e-01,9.165975189847301976e-05
1.207500000000000934e-01,8.782153250507041876e-05
1.216250000000000941e-01,8.414403716901779518e-05
1.225000000000000949e-01,8.062053562896488495e-05
1.233750000000000957e-01,7.724457945073822697e-05
1.242500000000000965e-01,7.400999022594018789e-05
1.251250000000000973e-01,7.091084826472530435e-05
1.260000000000000842e-01,6.794148176206222861e-05
1.268750000000000711e-01,6.509645641765336125e-05
1.277500000000000580e-01,6.237056549051604086e-05
1.286250000000000449e-01,5.975882027002390789e-05
1.295000000000000318e-01,5.725644094596948441e-05
1.303750000000000187e-01,5.485884786093899807e-05
1.312500000000000056e-01,5.256165312899017521e-05
1.321249999999999925e-01,5.036065260529496438e-05
1.329999999999999793e-01,4.825181819204971844e-05
1.338749999999999662e-01,4.623129046657260675e-05
1.347499999999999531e-01,4.429537161809624204e-05
1.356249999999999400e-01,4.244051868032980632e-05
1.364999999999999269e-01,4.066333704740409928e-05
1.373749999999999138e-01,3.896057426133473964e-05
1.382499999999999007e-01,3.732911405963235249e-05
1.391249999999998876e-01,3.576597067216678394e-05
1.399999999999998745e-01,3.426828335684829795e-05
1.408749999999998614e-01,3.283331116412449840e-05
1.417499999999998483e-01,3.145842792071234948e-05
1.426249999999998352e-01,3.014111742338422296e-05
1.434999999999998221e-01,2.887896883401232115e-05
1.443749999999998090e-01,2.766967226744409413e-05
1.452499999999997959e-01,2.651101456413342870e-05
1.461249999999997828e-01,2.540087523979132173e-05
1.469999999999997697e-01,2.433722260464375769e-05
1.478749999999997566e-01,2.331811004519358885e-05
1.487499999999997435e-01,2.234167246168270417e-05
1.496249999999997304e-01,2.140612285473412178e-05
1.504999999999997173e-01,2.050974905492680881e-05
1.513749999999997042e-01,1.965091058931870668e-05
1.522499999999996911e-01,1.882803567918270535e-05
1.531249999999996780e-01,1.803961836346138547e-05
1.539999999999996649e-01,1.728421574267613068e-05
1.548749999999996518e-01,1.656044533824622381e-05
1.557499999999996387e-01,1.586698256238580057e-05
1.566249999999996256e-01,1.520255829394785035e-05
1.574999999999996125e-01,1.456595655577853595e-05
1.583749999999995994e-01,1.395601228933199867e-05
1.592499999999995863e-01,1.337160922247192336e-05
1.601249999999995732e-01,1.281167782655825857e-05
1.609999999999995601e-01,1.227519335908019026e-05
1.618749999999995470e-01,1.176117398825322751e-05
1.627499999999995339e-01,1.126867899614786044e-05
1.636249999999995208e-01,1.079680705706178448e-05
1.644999999999995077e-01,1.034469458798453539e-05
1.653749999999994946e-01,9.911514168135880637e-06
1.662499999999994815e-01,9.496473024685412310e-06
1.671249999999994684e-01,9.098811581882105620e-06
1.679999999999994553e-01,8.717802070938531864e-06
1.688749999999994422e-01,8.352747198125696289e-06
1.697499999999994291e-01,8.002978868640846780e-06
1.706249999999994160e-01,7.667856963912995368e-06
1.714999999999994029e-01,7.346768170108216990e-06
1.723749999999993898e-01,7.039124855690827504e-06
1.732499999999993767e-01,6.744363995986410640e-06
1.741249999999993636e-01,6.461946142778299405e-06
1.749999999999993505e-01,6.191354437051820123e-06
1.758749999999993374e-01,5.932093663079573573e-06
1.767499999999993243e-01,5.683689342116487343e-06
1.776249999999993112e-01,5.445686864046124340e-06
1.784999999999992981e-01,5.217650655388915468e-06
1.793749999999992850e-01,4.999163382149862017e-06
1.802499999999992719e-01,4.789825186046568135e-06
1.811249999999992588e-01,4.589252952720023591e-06
1.819999999999992457e-01,4.397079610588826122e-06
1.828749999999992326e-01,4.212953459063545248e-06
1.837499999999992195e-01,4.036537524891960823e-06
1.846249999999992064e-01,3.867508945457028881e-06
1.854999999999991933e-01,3.705558377899076595e-06
1.863749999999991802e-01,3.550389432980807105e-06
1.872499999999991671e-01,3.401718132658943031e-06
1.881249999999991540e-01,3.259272390369913134e-06
