"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"31",2983651416776.82,1419464139399.32,-114917891231556912,187405671218100032,-3.42874928986039e+29,5.59153196441895e+29,-1.63121825578586e+29,2.66015629814152e+29,1.32061217251079e+34,-2.15362645412185e+34,3.51208856047066e+34
"32",2831089735422.06,1371569884634.78,-119693402389383696,186499667875467520,-3.38862762902326e+29,5.27997295381859e+29,-1.64167866106751e+29,2.5579732795238e+29,1.43265105755469e+34,-2.23227797925048e+34,3.47821261176597e+34
"33",2686286014518.06,1324185041916.35,-124320541325740048,185484533245991648,-3.33960531480649e+29,4.98264507568117e+29,-1.64623401226488e+29,2.45615844431177e+29,1.5455596995525e+34,-2.30595375806939e+34,3.44045120734834e+34
"34",2548859791431.19,1277443697827.44,-128798759593367232,184378580131357728,-3.28289979513745e+29,4.69955149297991e+29,-1.64533163730539e+29,2.35533255203175e+29,1.658912047279e+34,-2.37477324165051e+34,3.39954608112555e+34
"35",2418444642708.22,1231458692093.38,-133128233454033920,183198126526976992,-3.21963262990118e+29,4.4305452765335e+29,-1.63941920250007e+29,2.25600925286869e+29,1.77231265425918e+34,-2.4388842956625e+34,3.35615535629943e+34
"36",2294689241819.53,1186324277998.79,-137309765150085648,181957686858132768,-3.15083240886668e+29,4.17536346499724e+29,-1.62893908003859e+29,2.15860821488305e+29,1.88539716055717e+34,-2.4984567249743e+34,3.31085998067623e+34
"37",2177257782238.11,1142118401707.43,-141344695322828560,180670145727011168,-3.07743837869703e+29,3.93365480802228e+29,-1.61432377511933e+29,2.06346698073983e+29,1.99783228959032e+34,-2.55367667017154e+34,3.26417015570194e+34
"38",2065829988018.25,1098904674004.23,-145234825210890240,179346915771061440,-3.00030457225245e+29,3.70500236858441e+29,-1.59599228252434e+29,1.97085164009062e+29,2.10931544540378e+34,-2.60474179641224e+34,3.21653161965922e+34
"39",1960100860715.45,1056734090003.81,-148982347487899712,177998081078387648,-2.92020427542441e+29,3.48894191927447e+29,-1.57434725399257e+29,1.88096640230795e+29,2.21957398630053e+34,-2.65185719673997e+34,3.16833168675883e+34
"40",1859780262139.81,1015646539223.65,-152589784772310112,176632527467630944,-2.83783469923704e+29,3.28497688236168e+29,-1.54977286824878e+29,1.79396215236826e+29,2.32836424168599e+34,-2.6952319350075e+34,3.11990497596034e+34
"41",1764592399239.8,975672138799.6,-156059934977838944,175258060816410432,-2.75382175087753e+29,3.09259042022145e+29,-1.52263330540755e+29,1.70994407038618e+29,2.43547033052873e+34,-2.73507615753512e+34,3.07153878811286e+34
"42",1674275255098.65,936832415560.634,-159395822781216576,173881514512106816,-2.6687248184868e+29,2.91125517066697e+29,-1.49327173686402e+29,1.62897839261718e+29,2.5407028320101e+34,-2.77159870721013e+34,3.0234781089024e+34
"43",1588579995035.29,899141357467.051,-162600656572003040,172508846999975264,-2.58304150209887e+29,2.74044103310763e+29,-1.46200975075185e+29,1.55109838866634e+29,2.64389735176465e+34,-2.80500517866752e+34,2.97593022932609e+34
"44",1507270366743.19,862606351037.309,-165677790322278176,171145230314815168,-2.49721223780262e+29,2.5796213406296e+29,-1.42914714157825e+29,1.47630962619302e+29,2.74491302060728e+34,-2.8354963582756e+34,2.92906898595111e+34
"45",1430122106658.38,827229018470.07,-168630689875647136,169795130402470848,-2.41162477452216e+29,2.42827769591515e+29,-1.39496200069762e+29,1.40459459063834e+29,2.84363095679367e+34,-2.86326699772941e+34,2.88303863083921e+34
"46",1356922360238.57,793005965943.169,-171462903207813664,168462379965221504,-2.32661847314104e+29,2.28590370233815e+29,-1.35971105181732e+29,1.33591672349406e+29,2.93995271764521e+34,-2.88850487501347e+34,2.83795734635467e+34
"47",1287469120826.85,759929452848.86,-174178034256807808,167150244499749536,-2.24248840631961e+29,2.15200778332085e+29,-1.32363018271066e+29,1.27022393846248e+29,3.03379876175657e+34,-2.91139010125112e+34,2.7939204236326e+34
"48",1221570689773.3,727987990368.693,-176779719961160032,165861482137091104,-2.15948924450885e+29,2.02611525141028e+29,-1.28693513072465e+29,1.20745167060554e+29,3.12510693895462e+34,-2.93209463645379e+34,2.75100312567126e+34
"49",1159045159166.55,697166876704.489,-179271610179888128,164598397840113696,-2.07783891954993e+29,1.90776976223154e+29,-1.24982228550897e+29,1.14752550932755e+29,3.21383102164898e+34,-2.9507819813827e+34,2.70926325715323e+34
"50",1099719917660.08,667448675395.016,-181657350199851424,163362892465081536,-1.99772206204128e+29,1.79653426650411e+29,-1.21246957766659e+29,1.09036346184517e+29,3.29993928816315e+34,-2.967607016619e+34,2.66874346345578e+34
"51",1043431179316.65,638813642411.567,-183940565564403360,162156507149266752,-1.91929321251038e+29,1.69199155488629e+29,-1.1750374267544e+29,1.0358778897276e+29,3.38341316601526e+34,-2.98271596349843e+34,2.62947328108502e+34
"52",990023535036.825,611240107104.225,-186124848982787936,160980463445921408,-1.84267980948135e+29,1.59374447492598e+29,-1.13766972626997e+29,9.83977157183728e+28,3.46424594088656e+34,-2.99624644480513e+34,2.59147096112636e+34
"53",939349525916.167,584704811538.638,-188213749102730112,159835699590869600,-1.76798495990554e+29,1.50141588635162e+29,-1.10049484698092e+29,9.34567026064258e+28,3.54244153513054e+34,-3.00832762604553e+34,2.55474508637027e+34
"54",891269237746.093,559183212301.939,-190210760949468352,158722903251172736,-1.69528999922537e+29,1.4146484099352e+29,-1.0636266432212e+29,8.87551829058806e+28,3.61801335809758e+34,-3.01908042075144e+34,2.51929600164811e+34
"55",845649915802.832,534649748452.412,-192119317853298144,157642541075476928,-1.62465684966739e+29,1.33310401587422e+29,-1.02716544963115e+29,8.42835449314028e+28,3.69098322924166e+34,-3.02861774560812e+34,2.48511707567334e+34
"56",802365599038.861,511078078930.453,-193942784704758304,156594885337494528,-1.55613018628898e+29,1.25646348980241e+29,-9.91199058293303e+28,8.00322131686212e+28,3.76138037390362e+34,-3.0370448132876e+34,2.45219581138631e+34
"57",761296772786.487,488441292430.583,-195684452392064928,155580037938370208,-1.4897394209057e+29,1.1844258079248e+29,-9.5580366834951e+28,7.59917148070166e+28,3.82924049079823e+34,-3.04445945271067e+34,2.42051482049047e+34
"58",722330039095.222,466712092449.942,-197347533289441888,154597952010215584,-1.42550051436308e+29,1.1167074471958e+29,-9.21044802013499e+28,7.21527336711634e+28,3.89460488954274e+34,-3.05095244808156e+34,2.39005267657529e+34
"59",685357803846.954,445862959973.069,-198935157677742496,153648451341671648,-1.36341762773965e+29,1.05304165176014e+29,-8.86978182449074e+28,6.85061533104758e+28,3.95751969602683e+34,-3.05660788945964e+34,2.3607846599694e+34
"60",650277979821.477,425866296022.346,-200450370990332416,152731247826794592,-1.30348462302059e+29,9.93177672924214e+28,-8.5365057029958e+28,6.5043090798868e+28,4.01803512301619e+34,-3.06150352886974e+34,2.33268340627297e+34
"61",616993704917.082,406694546095.102,-201896131787709632,151845957120699680,-1.24568642360126e+29,9.36879996605808e+28,-8.21100556757595e+28,6.17549226075793e+28,4.07620480308402e+34,-3.06571113702717e+34,2.30571946939014e+34
"62",585413074764.696,388320308319.689,-203275310373877344,150992112669089728,-1.19000024469719e+29,8.83927569428292e+28,-7.89359311981644e+28,5.86333037455021e+28,4.13208518075962e+34,-3.06929685668167e+34,2.27986180882751e+34
"63",555448889008.404,370716426991.677,-204590687976143360,150169178263905728,-1.13639670337814e+29,8.34113032299914e+28,-7.58451288422848e+28,5.56701812102713e+28,4.18573496065516e+34,-3.07232154938246e+34,2.25507821004567e+34
"64",527018410559.274,353856072995.929,-205844956417876896,149376559263745600,-1.08484081752992e+29,7.87241968379924e+28,-7.2839487924048e+28,5.28578026587126e+28,4.23721460826776e+34,-3.07484113314981e+34,2.23133564574753e+34
"65",500043137162.779,337712812479.115,-207040718220882304,148613612605289728,-1.03529290259605e+29,7.4313217072243e+28,-6.99203032480702e+28,5.01887210856141e+28,4.28658590014188e+34,-3.07690690911992e+34,2.20860058515951e+34
"66",474448584652.475,322260665008.871,-208180487080512480,147879655720648576,-9.87709374476119e+28,7.0161293355557e+28,-6.70883822084367e+28,4.76557961938191e+28,4.33391152010794e+34,-3.07856587572231e+34,2.18683925760576e+34
"67",450164081293.722,307474152339.041,-209266688662506368,147173974465212256,-9.42043466471366e+28,6.6252437005478e+28,-6.43440977093021e+28,4.52521930450588e+28,4.37925469837704e+34,-3.07986102936352e+34,2.16601787598869e+34
"68",427122572651.154,293328338794.296,-210301661675843712,146495830151154112,-8.98245867677989e+28,6.25716758568274e+28,-6.16874370650554e+28,4.29713784985294e+28,4.4226788903621e+34,-3.08083165093699e+34,2.14610282516758e+34
"69",405260436442.098,279798864190.87,-211287659180722176,145844465773134304,-8.56265289744087e+28,5.9104991851885e+28,-5.91180470563137e+28,4.08071158718472e+28,4.4642474922069e+34,-3.08151357776685e+34,2.12706081966509e+34
"70",384517306865.447,266861970122.415,-212226850095115616,145219111504901120,-8.16048968431107e+28,5.58392616612576e+28,-5.66352753292571e+28,3.87534581956246e+28,4.50402359012947e+34,-3.08193946082965e+34,2.10885903462729e+34
"71",364835907921.366,254494520360.244,-213121320867314784,144618989538326592,-7.77543105960276e+28,5.2762200350886e+28,-5.42382083326689e+28,3.68047403775396e+28,4.54206974082289e+34,-3.08213900729045e+34,2.09146521350866e+34
"72",346161895261.925,242674016044.667,-213973077285415936,144043318329881472,-7.40693259681459e+28,4.98623080728885e+28,-5.19257059902878e+28,3.49555705435128e+28,4.57844778029906e+34,-3.08213920854475e+34,2.07484775554836e+34
"73",328443706136.175,231378606278.19,-214784046397945376,143491316313600480,-7.05444682178654e+28,4.71288197283972e+28,-4.96964333063468e+28,3.32008207816639e+28,4.61321865870747e+34,-3.08196455408026e+34,2.05897578574097e+34
"74",311632417015.499,220587094671.293,-215556078522716768,142962205134158304,-6.71742617524168e+28,4.45516575278233e+28,-4.75488891000632e+28,3.15356174783454e+28,4.64644229880916e+34,-3.08163723156794e+34,2.04381920968212e+34
"75",295681608506.176,210278942336.999,-216290949323646240,142455212448730384,-6.39532558013435e+28,4.21213863569296e+28,-4.54814320608418e+28,2.99553314041115e+28,4.67817747593241e+34,-3.08117731366376e+34,2.02934875538129e+34
"76",280547237176.261,200434267780.917,-216990361937617536,141969574341802128,-6.08760465354755e+28,3.98291718446824e+28,-4.34923043104825e+28,2.84555676803676e+28,4.70848171738183e+34,-3.08060293205571e+34,2.01553600387925e+34
"77",266187513942.869,191033844088.5,-217655949135626048,141504537392981264,-5.79372959952878e+28,3.76667410202734e+28,-4.15796526521097e+28,2.70321557341461e+28,4.73741121941302e+34,-3.0799304393267e+34,2.00235341028016e+34
"78",252562788684.129,182059093770.53,-218289275504353632,141059360434124688,-5.51317481612176e+28,3.56263454412422e+28,-3.97415476781481e+28,2.56811393284872e+28,4.76502078002156e+34,-3.07917455922726e+34,1.98977431660843e+34
"79",239635440757.201,173492081590.834,-218891839636056096,140633316028680480,-5.24542424693409e+28,3.37007266716796e+28,-3.79760009017064e+28,2.43987667388374e+28,4.79136374592569e+34,-3.07834852596367e+34,1.97777295772227e+34
"80",227369775120.07,165315505666.747,-219465076316202144,140225691703041520,-4.98997250487238e+28,3.18830839885768e+28,-3.62809800674042e+28,2.31814811313577e+28,4.81649197224764e+34,-3.07746421311002e+34,1.96632446135964e+34
"81",215731923770.296,157512687102.376,-220010358699698080,139835790956878976,-4.74632579316787e+28,3.01670441950684e+28,-3.46544227891471e+28,2.20259111867042e+28,4.84045579351698e+34,-3.07653225274789e+34,1.9554048432536e+34
"82",204689752228.584,150067558387.206,-220529000467787680,139462934076851856,-4.51400264649687e+28,2.85466334212621e+28,-3.30942486537718e+28,2.0928862002429e+28,4.86330400473215e+34,-3.07556214542731e+34,1.94499099813243e+34
"83",194212770808.956,142964650767.601,-221022257958837504,139106458775747632,-4.29253451286376e+28,2.70162507962597e+28,-3.15983699209517e+28,1.98873062983924e+28,4.88508385132229e+34,-3.07456236152737e+34,1.93506068731288e+34
"84",184272050430.525,136189080776.18,-221491332267223648,138765720676978736,-4.08146619494699e+28,2.55706438786163e+28,-3.01647009413646e+28,1.88983759422419e+28,4.90584102695097e+34,-3.07354043457654e+34,1.92559252350013e+34
"85",174840142738.411,129726536083.599,-221937371305433408,138440093662424096,-3.88035616780298e+28,2.42048857366573e+28,-2.87911664069533e+28,1.79593538059152e+28,4.92561967819658e+34,-3.07250304707164e+34,1.91656595332608e+34
"86",165891004313.253,123563260818.81,-222361471825296352,138128970099843344,-3.68877678816714e+28,2.29143535746182e+28,-2.74757085392036e+28,1.70676659590806e+28,4.94446241523121e+34,-3.07145610931135e+34,1.90796123808434e+34
"87",157399924760.012,117686040487.184,-222764681394971648,137831760964491696,-3.50631440907565e+28,2.16947088053509e+28,-2.62162933137633e+28,1.62208742012871e+28,4.96241032770032e+34,-3.07040483173629e+34,1.89975943305728e+34
"88",149343458477.547,112082186600.805,-223148000328954816,137547895868109856,-3.33256941214749e+28,2.0541878475253e+28,-2.50109158124663e+28,1.54166689312375e+28,4.97950300508112e+34,-3.0693537912424e+34,1.89194236577444e+34
"89",141699359920.531,106739521121.672,-223512383568927776,137276823007142672,-3.16715616860292e+28,1.94520379520361e+28,-2.38576047869108e+28,1.46528623488869e+28,4.99577856086635e+34,-3.06830699190963e+34,1.88449261349344e+34
"90",134446522174.962,101646360806.296,-223858742513775360,137018009040842144,-3.00970293894374e+28,1.84215947908787e+28,-2.27544265111988e+28,1.39273819839257e+28,5.01127365998488e+34,-3.0672679205624e+34,1.87739348015163e+34
"91",127564918677.681,96791501529.1206,-224187946797531584,136770938908822368,-2.85985172017434e+28,1.7447173699374e+28,-2.16994879952637e+28,1.32382645425325e+28,5.02602354892929e+34,-3.06623959755395e+34,1.87062897300008e+34
"92",121035547918.944,92164202652.3221,-224500826014406560,136535115596647904,-2.71725804849092e+28,1.65256025264166e+28,-2.06909396244055e+28,1.25836500630077e+28,5.04006208811508e+34,-3.06522462314199e+34,1.864183779099e+34
"93",114840380975.384,87754171500.5685,-224798171390384576,136310059857141712,-2.58159076450413e+28,1.56538992047715e+28,-1.9726977285206e+28,1.19617763699564e+28,5.05342178604607e+34,-3.06422521979993e+34,1.85804324182576e+34
"94",108962311728.478,83551547991.3478,-225080737401183072,136095309894288976,-2.45253174727834e+28,1.48292595814853e+28,-1.88058440329029e+28,1.137097381603e+28,5.06613383490603e+34,-3.06324327078491e+34,1.85219333752226e+34
"95",103385109631.071,79546889464.2727,-225349243336620736,135890421015878656,-2.32977562276353e+28,1.40490460745389e+28,-1.79258313505557e+28,1.08096602998036e+28,5.07822814723875e+34,-3.06228035526231e+34,1.84662065238728e+34
"96",98093374891.5218,75731155746.3388,-225604374811668864,135694965260359088,-2.21302945155684e+28,1.33107770981764e+28,-1.70852800459179e+28,1.02763365481263e+28,5.0897333934164e+34,-3.06133778026544e+34,1.84131235970101e+34
"97",93072495951.7453,72095694484.3596,-225846785224654656,135508531002783968,-2.10201240035364e+28,1.26121172031836e+28,-1.62825808278315e+28,9.76958165120108e+27,5.10067703963113e+34,-3.06041660974942e+34,1.83625619745325e+34
"98",88308609141.7206,68632226770.6612,-226077097163252000,135330722544179728,-1.99645540092844e+28,1.19508678820206e+28,-1.55161746001611e+28,9.28804883868958e+27,5.11108538617625e+34,-3.05951769097936e+34,1.83144044643298e+34
"99",83788560399.0714,65332833083.5325,-226295903759037504,135161159688175008,-1.89610080001766e+28,1.13249589921412e+28,-1.47845525077763e+28,8.83046148528422e+27,5.12098360581196e+34,-3.05864167847551e+34,1.82685390882523e+34
"100",79499868948.0218,62189939559.8512,-226503769991510336,134999477308288208,-1.80070200305579e+28,1.07324407540604e+28,-1.40862557658505e+28,8.39560933441394e+27,5.1303957820367e+34,-3.05778905572106e+34,1.8224858873511e+34
"101",75430692837.4282,59196304613.6784,-226701233942573728,134845324908869536,-1.71002311433882e+28,1.01714762837641e+28,-1.34198753007614e+28,7.98234492903588e+27,5.13934494710855e+34,-3.0569601548228e+34,1.81832616497786e+34
"102",71569796242.7397,56345005911.403,-226888808002561024,134698366182332320,-1.62383857585014e+28,9.64033462189947e+27,-1.27840512281355e+28,7.58958023879984e+27,5.1478531196823e+34,-3.05615517430019e+34,1.81436498521897e+34
"103",67906518441.5973,53629427711.1753,-227066980028954560,134558278564982912,-1.5419328066814e+28,9.1373842248426e+27,-1.21774721910577e+28,7.21628347324094e+27,5.15594134194696e+34,-3.05537419516455e+34,1.81059303303715e+34
"104",64430744377.4063,51043248571.8622,-227236214459000672,134424752793466624,-1.46409984470973e+28,8.66108688523188e+27,-1.15988745791598e+28,6.86147607104804e+27,5.16362971616569e+34,-3.05461719543743e+34,1.80700141635846e+34
"105",61132876729.6032,48580429434.5546,-227396953377464832,134297492463582800,-1.39014299195119e+28,8.20999205187102e+27,-1.10470416471866e+28,6.52422985586472e+27,5.17093744053529e+34,-3.05388406324518e+34,1.80358164820061e+34
"106",58003809413.4979,46235202077.7247,-227549617540801984,134176213592986320,-1.3198744647951e+28,7.78273152107236e+27,-1.0520802549708e+28,6.20366434949568e+27,5.17788284429653e+34,-3.0531746086157e+34,1.80032562941507e+34
"107",55034902436.5175,44002057945.4444,-227694607359037536,134060644189080528,-1.25311505013258e+28,7.37801447352273e+27,-1.00190313068776e+28,5.89894423381153e+27,5.18448342203863e+34,-3.05248857409323e+34,1.79722563203913e+34
"108",52217958041.4285,41875737346.6137,-227832303836667744,133950523823216176,-1.18969376822251e+28,6.99462283262807e+27,-9.54064571453818e+27,5.60927695306232e+27,5.19075586715237e+34,-3.05182564427718e+34,1.7942742832514e+34
"109",49545198070.6537,39851219021.8729,-227963069473893344,133845603212141200,-1.12944754298782e+28,6.63140692203165e+27,-9.08460621050256e+27,5.33391044872174e+27,5.19671610439591e+34,-3.05118545438245e+34,1.79146454992219e+34
"110",47009242489.1992,37923710073.7913,-228087249129499200,133745643807493632,-1.0722208803023e+28,6.28728140162053e+27,-8.64991470751574e+27,5.07213101938795e+27,5.20237932154622e+34,-3.05056759791051e+34,1.7887897237481e+34
"111",44603089006.8689,36088636254.9858,-228205170846686080,133650417393994832,-1.01786555471025e+28,5.96122146282953e+27,-8.23561340219294e+27,4.82326129865891e+27,5.20776000011652e+34,-3.04997163351275e+34,1.7862434069589e+34
"112",42320093743.5183,34341632608.0393,-228317146643149536,133559705696878560,-9.66240304919071e+27,5.65225926544862e+27,-7.84078356813488e+27,4.58665834428006e+27,5.21287194512694e+34,-3.04939709112101e+34,1.78381949858368e+34
"113",40153952883.9441,32678534450.4273,-228423473266685408,133473299998984848,-9.17210538313735e+27,5.35948059942377e+27,-7.46454434043164e+27,4.36171183222905e+27,5.21772831392161e+34,-3.04884347741344e+34,1.7815121812619e+34
"114",38098685271.7673,31095368697.1087,-228524432917582208,133391000767851392,-8.70648044663606e+27,5.08202175634044e+27,-7.1060514978699e+27,4.14784234975265e+27,5.22234164403025e+34,-3.0483102806782e+34,1.77931590858489e+34
"115",36148615894.2426,29588345512.9964,-228620293939039136,133312617293051792,-8.26430719123116e+27,4.81906659638269e+27,-6.76449624835109e+27,3.94449978170868e+27,5.22672388007727e+34,-3.04779697513201e+34,1.77722539295237e+34
"116",34298360212.3883,28153850287.1627,-228711311476823200,133237967333954304,-7.84442294567983e+27,4.56984379758639e+27,-6.43910402229911e+27,3.75116178488602e+27,5.23088639974484e+34,-3.04730302474548e+34,1.77523559392839e+34
"117",32542809293.1797,26788435920.3577,-228797728109354208,133166876778010336,-7.44572083257551e+27,4.33362427515516e+27,-6.12913327818086e+27,3.5673323452819e+27,5.2348400388002e+34,-3.04682788662271e+34,1.77334170708098e+34
"118",30877115702.7431,25488815417.2157,-228879774449376000,133099179309623536,-7.06714727769112e+27,4.1097187594834e+27,-5.8338743236741e+27,3.39254041360588e+27,5.23859511519972e+34,-3.04637101397837e+34,1.77153915328953e+34
"119",29296680121.6023,24251854774.3752,-228957669718344896,133034716089600000,-6.70769961112581e+27,3.89747552234519e+27,-5.55264815548867e+27,3.22633861455522e+27,5.24216145228547e+34,-3.04593185875164e+34,1.76982356850405e+34
"120",27797138645.0202,23074566155.6551,-229031622294634464,132973335445137184,-6.36642375901787e+27,3.69627824145926e+27,-5.28480532037456e+27,3.06830202566694e+27,5.24554840109121e+34,-3.04550987389284e+34,1.7681907939405e+34
"121",26374350733.37,21954101345.3842,-229101830236625504,132914892570269888,-6.04241202431775e+27,3.50554399433649e+27,-5.02972479942787e+27,2.91802702179855e+27,5.24876486177716e+34,-3.04510451535533e+34,1.76663686669664e+34
"122",25024387779.2592,20887745470.9831,-229168481781717440,132859249236659744,-5.73480095488981e+27,3.32472137295943e+27,-4.78681291742814e+27,2.77513018152126e+27,5.25181930421374e+34,-3.04471524382241e+34,1.76515801077289e+34
"123",23743522259.8454,19872910985.9387,-229231755822266688,132806273514586448,-5.44276929702943e+27,3.1532887114407e+27,-4.55550227860633e+27,2.6392472519296e+27,5.25471978773593e+34,-3.04434152619608e+34,1.76375062848311e+34
"124",22528217444.3857,18907131904.3742,-229291822359423072,132755839503974944,-5.16553603233255e+27,2.99075241935752e+27,-4.33525072994394e+27,2.51003216857758e+27,5.25747398009052e+34,-3.04398283687215e+34,1.76241129224052e+34
