"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"211",2330952049.1153,2427532428.063,-2304001972177022976,1317770681148574208,-5.37051811821172e+27,3.07166026948733e+27,-5.59303950178083e+27,3.19893106123883e+27,5.30842508779561e+36,-3.03614624824337e+36,1.73651956809478e+36
"212",2211642992.18041,2308806489.03425,-2304007949509091072,1317764423892145152,-5.09564303545975e+27,2.91442445344572e+27,-5.31950850461308e+27,3.04246305290066e+27,5.30845263140109e+36,-3.03613970822777e+36,1.7365030768758e+36
"213",2098440732.28776,2195886245.35459,-2.304013621014e+18,1317758472542743296,-4.83483603008158e+27,2.76523805410099e+27,-5.05935181949426e+27,2.89364770455608e+27,5.30847876581804e+36,-3.03613346994508e+36,1.73648739195818e+36
"214",1991032694.91718,2088487879.95139,-2304019002335218688,1317752812151945472,-4.58737716335989e+27,2.62368893281358e+27,-4.81191576155481e+27,2.7521107769512e+27,5.30850356312178e+36,-3.03612751957875e+36,1.73647247393436e+36
"215",1889122304.5882,1986341443.55274,-2304024108316371456,1317747428501216768,-4.35258333332939e+27,2.48938605899539e+27,-4.57657857329346e+27,2.61749632936702e+27,5.30852709170305e+36,-3.03612184393871e+36,1.73645828532157e+36
"216",1792428165.96082,1889190177.67306,-2304028953042104576,1317742308066319872,-4.12980639062189e+27,2.36195842845629e+27,-4.35274886716148e+27,2.48946582510312e+27,5.3085494164563e+36,-3.03611643043333e+36,1.73644479046795e+36
"217",1700683286.78867,1796789870.57899,-2304033549876869120,1317737437983457024,-3.91843135047595e+27,2.24105403715418e+27,-4.1398641438929e+27,2.36769728065138e+27,5.30857059895821e+36,-3.03611126704267e+36,1.73643195546321e+36
"218",1613634340.78051,1708908244.6756,-2304037911501721600,1317732806017061376,-3.71787469645938e+27,2.12633890776219e+27,-3.93738938301044e+27,2.25188445648207e+27,5.30859069763721e+36,-3.03610634229285e+36,1.7364197480536e+36
"219",1531040968.04833,1625324373.74952,-2304042049949248512,1317728400529151488,-3.52758277057836e+27,2.01749616597093e+27,-3.74481570192632e+27,2.141736087362e+27,5.30860976793434e+36,-3.03610164523153e+36,1.73640813756112e+36
"220",1452675111.45434,1545828128.64242,-2304045976636706048,1317724210450180864,-3.34703024590666e+27,1.9142251642818e+27,-3.56165908037041e+27,2.03697515030701e+27,5.30862786245579e+36,-3.03609716540452e+36,1.73639709480655e+36
"221",1378320386.90429,1470219649.94514,-2304049702397468672,1317720225251305728,-3.17571867725519e+27,1.81624065069998e+27,-3.38745914691501e+27,1.9373381682946e+27,5.30864503111786e+36,-3.0360928928334e+36,1.73638659203635e+36
"222",1307771485.84397,1398308846.42363,-2304053237510873600,1.317716434918e+18,-3.01317512588321e+27,1.72327198001374e+27,-3.22177802464246e+27,1.84257454802365e+27,5.30866132128434e+36,-3.03608881799411e+36,1.73637660285301e+36
"223",1240833608.37839,1329914917.9189,-2304056591730537728,1317712829924966400,-2.85895085462502e+27,1.63506236556229e+27,-3.06419923307182e+27,1.75244595005034e+27,5.30867677789694e+36,-3.03608493179652e+36,1.73636710214886e+36
"224",1177321925.39985,1264865901.49362,-2304059774311231488,1317709401212247040,-2.71262008972844e+27,1.55136816935268e+27,-2.91432664352936e+27,1.66672568967095e+27,5.30869144359912e+36,-3.03608122556488e+36,1.73635806604314e+36
"225",1117061068.18752,1202998239.77177,-2304062794034379776,1317706140162525440,-2.57377884587518e+27,1.47195822848721e+27,-2.77178348554698e+27,1.58519816715197e+27,5.30870535885351e+36,-3.03607769101913e+36,1.73634947182202e+36
"226",1059884644.24985,1144156370.29238,-2304065659232259072,1317703038579514112,-2.44204381156369e+27,1.3966132162718e+27,-2.6362114015825e+27,1.50765832574438e+27,5.30871856205338e+36,-3.03607432025706e+36,1.73634129788168e+36
"227",1005634777.81225,1088192334.9381,-2304068377810959360,1317700088667403776,-2.31705129118414e+27,1.32512503589022e+27,-2.50726954790714e+27,1.43391113623512e+27,5.30873108962843e+36,-3.03607110573726e+36,1.73633352367408e+36
"228",954161673.949853,1034965408.40647,-2304070957272173568,1317697283011312896,-2.19845620149006e+27,1.25729624531725e+27,-2.38463373929068e+27,1.3637711066679e+27,5.30874297614511e+36,-3.03606804026282e+36,1.7363261296554e+36
"229",905323204.930825,984341744.834209,-2304073404733873664,1317694614558689536,-2.08593111916955e+27,1.19293951157236e+27,-2.26799563544184e+27,1.29706181605334e+27,5.30875425440194e+36,-3.03606511696573e+36,1.73631909723697e+36
"230",858984517.786297,936194041.654599,-2304075726949929216,1317692076601620224,-1.9791653772572e+27,1.13187709301047e+27,-2.15706196709151e+27,1.23361547084991e+27,5.30876495551985e+36,-3.03606232929204e+36,1.73631240873869e+36
"231",815017661.955575,890401219.864086,-2304077930328724736,1.31768966276e+18,-1.87786420773996e+27,1.07394034812569e+27,-2.05155379982662e+27,1.1732724831238e+27,5.3087751090279e+36,-3.03605967098762e+36,1.73630604734457e+36
"232",773301235.98862,846848119.91844,-2304080020950826496,1317687366965535744,-1.78174792801796e+27,1.01896926952104e+27,-1.95120583388385e+27,1.11588106935504e+27,5.30878474294476e+36,-3.03605713608459e+36,1.73629999706057e+36
"233",733720052.332247,805425212.458098,-2304082004585744384,1317685183446493952,-1.69055116898244e+27,9.66812041755788e+26,-1.85576573806435e+27,1.06129686883028e+27,5.30879388385586e+36,-3.03605471888833e+36,1.73629424267442e+36
"234",696164819.275575,766028323.168449,-2304083886707838464,1317683106713242880,-1.60402214258573e+27,9.17324621847503e+26,-1.76499351617425e+27,1.00938258070294e+27,5.3088025569867e+36,-3.03605241396511e+36,1.73628876971746e+36
"235",660531839.165999,728558371.06697,-2304085672511413504,1317681131544460544,-1.52192194685999e+27,8.70370341253397e+26,-1.67866090436366e+27,9.60007618783714e+26,5.30881078627237e+36,-3.03605021613022e+36,1.73628356442829e+36
"236",626722722.076664,692921119.579849,-2304087366925039872,1317679252974032128,-1.44402390650171e+27,8.25819528247831e+26,-1.59655079789949e+27,9.13047783217906e+26,5.30881859442356e+36,-3.03604812043669e+36,1.7362786137182e+36
"237",594644114.149485,659026939.77924,-2304088974625144576,1317677466278583808,-1.37011294723756e+27,7.83549149669966e+26,-1.5184567059263e+27,8.68384948217638e+26,5.30882600298915e+36,-3.03604612216448e+36,1.73627390513835e+36
"238",564207439.810189,626790585.167701,-2304090500048905984,1317675766965624576,-1.29998500212357e+27,7.43442470979602e+26,-1.44418223280499e+27,8.25906765037683e+26,5.30883303241562e+36,-3.03604421681015e+36,1.73626942684845e+36
"239",535328657.19926,596130977.47996,-2304091947406490368,1317674150762266624,-1.23344644826874e+27,7.05388733753739e+26,-1.37354058481113e+27,7.85506379493986e+26,5.30883970210343e+36,-3.03604240007702e+36,1.73626516758706e+36
"240",507928026.112393,566971002.946602,-2304093320692663296,1317672613604496896,-1.17031357235817e+27,6.6928284969049e+26,-1.30635410091569e+27,7.47082163290612e+26,5.30884603046054e+36,-3.03604066786577e+36,1.73626111664331e+36
"241",481929887.815654,539237318.492428,-2304094623697806080,1317671151626972160,-1.11041206351533e+27,6.3502511028151e+26,-1.24245380643563e+27,7.10537458458158e+26,5.30885203495313e+36,-3.0360390162654e+36,1.73625726382995e+36
"242",457262456.156909,512860167.430915,-2304095860018370048,1317669761153310976,-1.05357653217296e+27,6.0252091138865e+26,-1.1816789885459e+27,6.75780334323741e+26,5.30885773215379e+36,-3.03603744154474e+36,1.73625359945782e+36
"243",433857619.332809,487773204.136424,-2304097033066795776,1317668438686862080,-9.99650053478148e+26,5.71680491878661e+26,-1.12387679246022e+27,6.42723356327729e+26,5.30886313778721e+36,-3.03603594014416e+36,1.73625011431147e+36
"244",411650751.813937,463913327.299763,-2304098146080925952,1317667180901920256,-9.48483734087311e+26,5.42418685658826e+26,-1.06890183737362e+27,6.11283366165908e+26,5.30886826677356e+36,-3.03603450866779e+36,1.73624679962601e+36
"245",390580535.916895,441220521.323,-2304099202132936704,1317665984635374080,-8.99936301174772e+26,5.14654686438347e+26,-1.016615851145e+27,5.81381272670404e+26,5.30887313326964e+36,-3.03603314387608e+36,1.73624364706511e+36
"246",370588792.477193,419637705.468747,-2304100204137810688,1317664846878759936,-8.53873712397884e+26,4.88311824494445e+26,-9.66887322834464e+26,5.52941852921031e+26,5.3088777507079e+36,-3.03603184267857e+36,1.73624064870003e+36
"247",351620320.215709,399110590.379259,-2304101154861380608,1317663764770703360,-8.10168785881743e+26,4.63317354905311e+26,-9.19591172210259e+26,5.25893563078993e+26,5.30888213183355e+36,-3.03603060212717e+36,1.7362377969897e+36
"248",333622743.319766,379587541.598636,-2304102056927955968,1317662735589732608,-7.6870084912102e+26,4.39602256617674e+26,-8.74608435381644e+26,5.00168358458641e+26,5.30888628873964e+36,-3.03602941940962e+36,1.73623508476182e+36
"249",316546366.812382,361019449.778471,-2304102912827566080,1317661756747438080,-7.29355405817393e+26,4.17101041786022e+26,-8.3182596582198e+26,4.75701522415094e+26,5.30889023290047e+36,-3.03602829184326e+36,1.73623250519474e+36
"250",300344039.333736,343359607.223532,-2304103724922827520,1317660825781971456,-6.92023819787229e+26,3.95751574887183e+26,-7.91136149991779e+26,4.52431503594333e+26,5.30889397520325e+36,-3.03602721686913e+36,1.73623005180043e+36
"251",284971022.954173,326563590.456445,-2304104495455462912,1317659940351858176,-6.56603015063251e+26,3.75494901107803e+26,-7.52436636822772e+26,4.30299761121928e+26,5.30889752597807e+36,-3.03602619204629e+36,1.73622771840806e+36
"252",270384869.647355,310589148.542671,-2304105226552486144,1317659098230114816,-6.22995191335184e+26,3.56275083514601e+26,-7.15630080467654e+26,4.09250617388794e+26,5.30890089502648e+36,-3.03602521504644e+36,1.7362254991486e+36
"253",256545304.06816,295396096.859701,-2304105920232070656,1317658297298651136,-5.91107553911183e+26,3.38039048538416e+26,-6.80623895587882e+26,3.89231118016821e+26,5.30890409164848e+36,-3.03602428364873e+36,1.73622338843998e+36
"254",243414112.357174,280946216.064111,-2304106578409116928,1317657535542948608,-5.60852057559781e+26,3.20736439404929e+26,-6.47330024612468e+26,3.70190898679153e+26,5.30890712466817e+36,-3.03602339573485e+36,1.73622138097312e+36
"255",230955036.618785,267203155.994601,-2304107202900539136,1.317656811047e+18,-5.32145163419501e+26,3.04319477046351e+26,-6.15664716364916e+26,3.52082058429539e+26,5.30891000245815e+36,-3.03602254928434e+36,1.73621947169854e+36
"256",219133674.803931,254132344.273309,-2304107795430274560,1317656121988480512,-5.0490760835702e+26,2.88742828139232e+26,-5.85548315511101e+26,3.34859039227009e+26,5.30891273296256e+36,-3.03602174237008e+36,1.73621765581372e+36
"257",207917385.720019,241700899.378929,-2304108357634042880,1317655466634192128,-4.79064186134918e+26,2.73963479902274e+26,-5.56905062306656e+26,3.18478511357047e+26,5.30891532371905e+36,-3.03602097315403e+36,1.73621592875097e+36
"258",197275198.914704,229877547.958178,-2304108891063859712,1317654843335684096,-4.54543539805762e+26,2.59940621319971e+26,-5.29662902106397e+26,3.02899264441224e+26,5.30891778187953e+36,-3.03602023988311e+36,1.73621428616599e+36
"259",187177729.132657,218632546.190867,-2304109397192318464,1317654250525119488,-4.31277964639673e+26,2.46635530395285e+26,-5.0375330421046e+26,2.88082103791525e+26,5.30892011422995e+36,-3.03601954088533e+36,1.73621272392691e+36
"260",177597095.212018,207937604.996809,-2304109877416655360,1317653686711333632,-4.09203221278518e+26,2.3401146725534e+26,-4.7911108955951e+26,2.7398975182997e+26,5.30892232720899e+36,-3.03601887456605e+36,1.73621123810397e+36
"261",168506843.060369,197765818.890554,-2304110333062603008,1317653150476084480,-3.88258358287155e+26,2.22033572635275e+26,-4.55674266832313e+26,2.60586754317621e+26,5.30892442692586e+36,-3.03601823940444e+36,1.73620982495955e+36
"262",159881872.641487,188091598.328919,-2304110765388051968,1317652640470487296,-3.68385543943651e+26,2.10668771649421e+26,-4.33383876588708e+26,2.47839391188415e+26,5.30892641917711e+36,-3.03601763395004e+36,1.73620848093885e+36
"263",151698368.660558,178890605.346692,-2304111175586519552,1317652155411623936,-3.49529906549035e+26,1.99885682438011e+26,-4.1218384298675e+26,2.35715591717959e+26,5.30892830946269e+36,-3.03601705681959e+36,1.7362072026609e+36
"264",143933734.787183,170139692.36365,-2304111564790444544,1317651694079317248,-3.3163938288663e+26,1.89654529477495e+26,-3.92020832804975e+26,2.24184853873097e+26,5.30893010300107e+36,-3.03601650669388e+36,1.73620598691009e+36
"265",136566531.291746,161816843.960302,-2304111934074313216,1317651255313063936,-3.14664574544445e+26,1.7994706139032e+26,-3.72844121303174e+26,2.13218167575091e+26,5.30893180474367e+36,-3.03601598231483e+36,1.73620483062809e+36
"266",129576415.815954,153901121.512691,-2304112284457623808,1317650838009115648,-2.98558611457528e+26,1.70736472886109e+26,-3.54605464669197e+26,2.0278794173174e+26,5.30893341938853e+36,-3.03601548248269e+36,1.73620373090612e+36
"267",122944087.231107,146372610.536351,-2304112616907701248,1317650441117705216,-2.83277022563394e+26,1.61997330772882e+26,-3.37258978706523e+26,1.92867934840773e+26,5.30893495139326e+36,-3.0360150060533e+36,1.73620268497768e+36
"268",116651232.326881,139212370.590872,-2304112932342364928,1317650063640406272,-2.6877761297804e+26,1.53705503699246e+26,-3.20761023420467e+26,1.83433188968595e+26,5.30893640498733e+36,-3.0360145519356e+36,1.73620169021157e+36
"269",110680475.247602,132402387.650473,-2304113231632464640,1317649704627622400,-2.55020347501369e+26,1.45838095518048e+26,-3.05070093285187e+26,1.74459966979638e+26,5.3089377841838e+36,-3.03601411908911e+36,1.73620074410526e+36
"270",105015329.516103,125925528.797682,-2304113515604281600,1317649363176200960,-2.41967240083689e+26,1.38373382060632e+26,-2.90146712862355e+26,1.65925692827892e+26,5.30893909279032e+36,-3.03601370652166e+36,1.73619984427865e+36
"271",99640152.5079612,119765499.121967,-2304113785041810944,1317649038427159808,-2.29582248937262e+26,1.31290751140851e+26,-2.75953337499337e+26,1.57808894754809e+26,5.3089403344197e+36,-3.03601331328711e+36,1.73619898846802e+36
"272",94540102.2677951,113906800.744023,-2304114040688925184,1317648729563529472,-2.17831177043394e+26,1.24570645645966e+26,-2.6245425892426e+26,1.50089151289008e+26,5.30894151249985e+36,-3.03601293848325e+36,1.73619817452038e+36
"273",89701096.5152401,108334693.830043,-2304114283251426048,1317648435808297472,-2.06681577704079e+26,1.18194509513595e+26,-2.49615515425473e+26,1.42747039868927e+26,5.30894263028323e+36,-3.0360125812498e+36,1.73619740038805e+36
"274",85109773.769575,103035159.518884,-2304114513398994432,1317648156422454528,-1.96102664974583e+26,1.12144736501013e+26,-2.37404806437842e+26,1.35764087986751e+26,5.30894369085589e+36,-3.03601224076641e+36,1.73619666412349e+36
"275",80753456.4523111,97994864.6588445,-2304114731767038208,1317647890703136256,-1.86065228652878e+26,1.06404621561375e+26,-2.25791411297961e+26,1.29122726717466e+26,5.30894469714589e+36,-3.03601191625086e+36,1.73619596387442e+36
"276",76620115.8860707,93201128.2699693,-2304114938958445312,1317647637981855488,-1.76541553637823e+26,1.00958314719177e+26,-2.14746111974619e+26,1.22806246522169e+26,5.30894565193148e+36,-3.0360116069573e+36,1.73619529787916e+36
"277",72698339.0723112,88641889.6496956,-2304115135545249536,1317647397622821120,-1.67505343385513e+26,9.57907772901323e+25,-2.04241119585195e+26,1.16798755217291e+26,5.3089465578487e+36,-3.03601131217455e+36,1.73619466446219e+36
"278",68977297.1888101,84305678.0297508,-2304115322070208512,1317647169021339136,-1.58931647327728e+26,9.08877403675792e+25,-1.94250004485867e+26,1.11085137988326e+26,5.3089474173987e+36,-3.0360110312245e+36,1.73619406202995e+36
"279",65446715.6780517,80181583.7255741,-2304115499048301824,1317646951602292224,-1.50796791955606e+26,8.62356654055668e+25,-1.84747629800334e+26,1.05651019370647e+26,5.30894823295461e+36,-3.03601076346059e+36,1.73619348906681e+36
"280",62096845.8848398,76259230.698368,-2304115666968151808,1317646744818692608,-1.43078315472566e+26,8.18217068436672e+25,-1.75710088203048e+26,1.00482727092082e+26,5.30894900676809e+36,-3.03601050826634e+36,1.7361929441313e+36
"281",58918438.1371504,72528750.4409101,-2304115826293375488,1317646548150306304,-1.35754905772295e+26,7.76336766338235e+25,-1.67114641752184e+26,9.55672576601203e+25,5.3089497409756e+36,-3.03601026505396e+36,1.73619242585242e+36
"282",55902716.2032712,68980757.1701588,-2304115977463860480,1317646361102345216,-1.28806341587585e+26,7.36600105809775e+25,-1.58939664733318e+26,9.08922436713443e+25,5.30895043760424e+36,-3.03601003326303e+36,1.73619193292625e+36
"283",53041353.0624963,65606324.1975719,-2304116120896981248,1317646183204223232,-1.22213436665486e+26,6.98897364147859e+25,-1.51164589216419e+26,8.64459226729895e+25,5.30895109857735e+36,-3.03600981235923e+36,1.73619146411266e+36
"284",50326447.9038467,62396961.4955565,-2304116256988751104,1317646014008370688,-1.15957986771751e+26,6.63124434797035e+25,-1.43769853368613e+26,8.22171076008539e+25,5.30895172571985e+36,-3.03600960183311e+36,1.73619101823215e+36
"285",47750504.3248261,59344594.3203138,-2304116386114915840,1317645853089111040,-1.10022719460083e+26,6.29182540065208e+25,-1.36736852200777e+26,7.81951586094171e+25,5.30895232076326e+36,-3.03600940119899e+36,1.73619059416293e+36
"286",45306409.6158162,56441542.9089428,-2304116508631990016,1317645700041587456,-1.04391246342645e+26,5.96977958146031e+25,-1.30047890789156e+26,7.43699563176813e+25,5.30895288535047e+36,-3.03600920999378e+36,1.73619019083808e+36
"287",42987415.1344716,53680503.1610691,-2304116624878241536,1317645554480747008,-9.90480178718785e+25,5.66421764505548e+25,-1.23686139765248e+26,7.07318763524724e+25,5.3089534210403e+36,-3.036009027776e+36,1.73618980724288e+36
"288",40787117.6706555,51054528.2565713,-2304116735174625792,1317645416040371200,-9.3978280404494e+25,5.37429586322384e+25,-1.17635592962412e+26,6.72717651253747e+25,5.30895392931178e+36,-3.03600885412475e+36,1.7361894424122e+36
"289",38699441.745718,48557011.1875573,-2304116839825670912,1317645284372153856,-8.91680354181614e+25,5.09921369240802e+25,-1.11881027168854e+26,6.39809168144908e+25,5.30895441156824e+36,-3.03600868863876e+36,1.73618909542817e+36
"290",36718622.864207,46181668.135927,-2304116939120320000,1317645159144826112,-8.460400092259e+25,4.83821156674869e+25,-1.06407963828823e+26,6.08510514605371e+25,5.30895486914119e+36,-3.03600853093548e+36,1.73618876541779e+36
"291",34839191.5838933,43922522.6572979,-2304117033332726784,1317645040043323392,-8.02735747559907e+25,4.59056879896361e+25,-1.01202632601623e+26,5.7874294125579e+25,5.30895530329401e+36,-3.0360083806502e+36,1.73618845155077e+36
"292",33055958.4089548,41773890.6565522,-2304117122723013632,1317644926767991552,-7.61647997780926e+25,4.35560158970131e+25,-9.62519367445208e+25,5.50431550949668e+25,5.30895571522538e+36,-3.03600823743524e+36,1.73618815303743e+36
"293",31363999.4741391,39730366.0824608,-2304117207537989888,1317644819033833984,-7.22663308855765e+25,4.13266114112793e+25,-9.15434201523817e+25,5.2350511026872e+25,5.30895610607266e+36,-3.03600810095914e+36,1.73618786912671e+36
"294",29758642.9269814,37786807.3276045,-2304117288011832832,1317644716569795328,-6.85674036358288e+25,3.92113186250241e+25,-8.70652360223056e+25,4.97895870312588e+25,5.308956476915e+36,-3.03600797090592e+36,1.7361875991043e+36
"295",28235456.0583316,35938324.2946214,-2304117364366734080,1317644619118077696,-6.50578045948157e+25,3.72042967436055e+25,-8.280611705348e+25,4.73539396269284e+25,5.3089568287763e+36,-3.03600784697435e+36,1.73618734229082e+36
"296",26790233.0394296,34180266.0926552,-2304117436813512448,1317644526433494784,-6.17278430824473e+25,3.53000039262822e+25,-7.87553470990124e+25,4.50374405290275e+25,5.30895716262807e+36,-3.0360077288773e+36,1.73618709804015e+36
"297",25418983.3073805,32508209.3373739,-2304117505552197888,1317644438282852096,-5.85683244118746e+25,3.34931819817746e+25,-7.49027342083987e+25,4.28342612319254e+25,5.30895747939208e+36,-3.03600761634101e+36,1.73618686573773e+36
"298",24117920.5718023,30917947.0222795,-2304117570772581376,1317644354444363008,-5.55705245599872e+25,3.17788418823729e+25,-7.123858498625e+25,4.07388583449165e+25,5.30895777994294e+36,-3.03600750910455e+36,1.7361866447991e+36
"299",22883452.3225538,29405477.9322953,-2304117632654740736,1317644274707089152,-5.27261659924103e+25,3.01522499383456e+25,-6.77536802004415e+25,3.87459596425146e+25,5.30895806511049e+36,-3.03600740691917e+36,1.73618643466837e+36
"300",21712169.9511797,27966996.5844019,-2304117691369537024,1317644198870411008,-5.00273949025351e+25,2.86089147810603e+25,-6.44392516045918e+25,3.68505508092657e+25,5.30895833568208e+36,-3.03600730954775e+36,1.73618623481685e+36
"301",20600839.3061532,26598883.644067,-2304117747079085824,1317644126743521536,-4.74667594500319e+25,2.71445749177398e+25,-6.12869598567864e+25,3.50478628115392e+25,5.3089585924048e+36,-3.03600721676427e+36,1.7361860447417e+36
"302",19546391.771841,25297696.8260644,-2304117799937205248,1317644058144947968,-4.50371892060449e+25,2.57551869763395e+25,-5.82888735543498e+25,3.3333359907616e+25,5.30895883598747e+36,-3.03600712835327e+36,1.73618586396469e+36
"303",18545915.8102572,24060162.2313327,-2304117850089841152,1317643992902094336,-4.27319756646771e+25,2.44369145602534e+25,-5.54374492732712e+25,3.17027282323654e+25,5.30895906710263e+36,-3.03600704410937e+36,1.73618569203097e+36
"304",17596648.8969732,22883166.1132668,-2304117897675469056,1317643930850806784,-4.05447536626273e+25,2.31861176224093e+25,-5.27255125970589e+25,3.01518649477969e+25,5.30895928638842e+36,-3.0360069638368e+36,1.73618552850797e+36
"305",16695969.9187211,21763747.0390778,-2304117942825477376,1317643871834962176,-3.84694838625998e+25,2.19993424477438e+25,-5.01462400558541e+25,2.86768679142072e+25,5.30895949445031e+36,-3.03600688734897e+36,1.73618537298423e+36
"306",15841391.9125136,20699088.4422666,-2304117985664528896,1317643815706073600,-3.65004360235831e+25,2.08733120856997e+25,-4.76931419666871e+25,2.72740258767056e+25,5.30895969186277e+36,-3.036006814468e+36,1.73618522506846e+36
"307",15030555.2161615,19686511.5366333,-2304118026310907648,1317643762322918144,-3.46321732190192e+25,1.98049173248254e+25,-4.53600461067344e+25,2.5939809128143e+25,5.30895987917087e+36,-3.03600674502436e+36,1.73618508438849e+36
"308",14261220.9461741,18723468.5736428,-2304118064876841216,1317643711551180288,-3.28595368092798e+25,1.87912080987683e+25,-4.31410821776843e+25,2.46708606244866e+25,5.3089600568918e+36,-3.03600667885644e+36,1.73618495059037e+36
"309",13531264.8114719,17807536.4366034,-2304118101468814592,1317643663263115520,-3.11776321878805e+25,1.78293853347712e+25,-4.10306670461433e+25,2.34639875440175e+25,5.30896022551625e+36,-3.03600661581022e+36,1.73618482333744e+36
"310",12838671.2509713,16936410.542294,-2304118136187862272,1317643617337228032,-2.95818152739167e+25,1.69167932289333e+25,-3.90234906924228e+25,2.23161532516566e+25,5.30896038550983e+36,-3.03600655573889e+36,1.73618470230954e+36
"311",12181527.8821843,16107899.0410556,-2304118169129847808,1317643573657965056,-2.80676797211026e+25,1.60509119312954e+25,-3.71145028470055e+25,2.12244696565782e+25,5.30896053731428e+36,-3.0360064985025e+36,1.73618458720213e+36
"312",11558020.1907817,15319917.3028335,-2304118200385726976,1317643532115426304,-2.66310446820057e+25,1.5229350548443e+25,-3.52989002858629e+25,2.01861899466218e+25,5.30896068134876e+36,-3.03600644396769e+36,1.73618447772562e+36
"313",10966426.5469528,14570482.6760484,-2304118230041801216,1317643492605087488,-2.52679433252483e+25,1.4449840576724e+25,-3.35721147543914e+25,1.91987016822104e+25,5.30896081801096e+36,-3.03600639200733e+36,1.73618437360453e+36
"314",10405113.4378368,13857709.4939497,-2304118258179954944,1317643455027537408,-2.39746118505534e+25,1.37102296201847e+25,-3.19298014615632e+25,1.82595202163758e+25,5.30896094767823e+36,-3.03600634250027e+36,1.73618427457691e+36
"315",9872530.96878207,13179804.3327955,-2304118284877881088,1317643419288227840,-2.27474791231939e+25,1.30084754627349e+25,-3.03678281543067e+25,1.73662824466144e+25,5.30896107070859e+36,-3.03600629533102e+36,1.73618418039357e+36
"316",9367208.56907892,12535061.5024814,-2304118310209295360,1317643385297235456,-2.15831567795642e+25,1.23426404097464e+25,-2.88822647274671e+25,1.65167408730387e+25,5.30896118744174e+36,-3.03600625038952e+36,1.73618409081756e+36
"317",8887750.9340144,11921858.7477068,-2304118334244141568,1317643352969035776,-2.04784298772581e+25,1.17108859410484e+25,-2.74693733188602e+25,1.57087579339517e+25,5.3089612982e+36,-3.03600620757088e+36,1.73618400562348e+36
"318",8432834.19495728,11338653.1726799,-2304118357048783360,1317643322222287872,-1.94302480705498e+25,1.11114676643932e+25,-2.61255989193813e+25,1.49403006359763e+25,5.30896140328918e+36,-3.03600616677512e+36,1.73618392459699e+36
"319",8001202.22461446,10783977.3557731,-2304118378686186496,1317643292979630080,-1.8435717097319e+25,1.05427304470369e+25,-2.48475604207725e+25,1.42094354344786e+25,5.30896150299946e+36,-3.03600612790695e+36,1.7361838475342e+36
"320",7591663.20308353,10256435.6652388,-2304118399216095744,1317643265167484672,-1.74920908668766e+25,1.00031038909628e+25,-2.36320421266528e+25,1.35143233789254e+25,5.30896159760614e+36,-3.03600609087557e+36,1.73618377424123e+36
"321",7203086.31062573,9754700.73276765,-2304118418695196672,1317643238715873792,-1.6596763839764e+25,9.49109797508286e+24,-2.24759856272295e+25,1.28532154662281e+25,5.30896168737045e+36,-3.03600605559444e+36,1.73618370453366e+36
"322",6834398.60786712,9277510.126326,-2304118437177273600,1317643213558241792,-1.57472638394053e+25,9.00529894440801e+24,-2.13764821331666e+25,1.22244482566713e+25,5.30896177254024e+36,-3.03600602198106e+36,1.73618363823609e+36
"323",6484582.06774187,8823663.16789405,-2304118454713358848,1317643189631289856,-1.49412452133873e+25,8.54436539916526e+24,-2.03307651433192e+25,1.1626439680776e+25,5.30896185335068e+36,-3.03600598995683e+36,1.73618357518172e+36
"324",6152670.77655853,8392017.92079344,-2304118471351871488,1317643166874814720,-1.41764823844154e+25,8.10702460676271e+24,-1.93362035032161e+25,1.10576850696245e+25,5.30896193002489e+36,-3.03600595944684e+36,1.73618351521189e+36
"325",5837748.2666042,7981488.30130236,-2304118487138753024,1317643145231558656,-1.34508637043449e+25,7.69206898707843e+24,-1.83902947499124e+25,1.05167533489569e+25,5.30896200277458e+36,-3.03600593037969e+36,1.73618345817571e+36
"326",5538944.96439568,7591041.3629582,-2304118502117593856,1317643124647064832,-1.27623855746752e+25,7.29835275013445e+24,-1.74906588547319e+25,1.00022834608134e+25,5.30896207180062e+36,-3.03600590268734e+36,1.73618340392968e+36
"327",5255435.81595007,7219694.68280925,-2304118516329752320,1317643105069539840,-1.21091469749131e+25,6.92478876702212e+24,-1.66350322009082e+25,9.51298091951082e+24,5.30896213729362e+36,-3.03600587630496e+36,1.7361833523373e+36
"328",4986437.99774976,6866513.90000802,-2304118529814470656,1317643086449724416,-1.14893441883862e+25,6.57034555374518e+24,-1.58212619122371e+25,9.04761456835651e+24,5.3089621994344e+36,-3.03600585117074e+36,1.73618330326876e+36
"329",4731208.74733108,6530610.36167623,-2304118542608982272,1317643068740769024,-1.09012658036794e+25,6.2340444126865e+24,-1.50473004288926e+25,8.60501347770933e+24,5.30896225839454e+36,-3.03600582722581e+36,1.73618325660059e+36
"330",4489043.32557557,6211138.88444538,-2304118554748614400,1317643051898115328,-1.03432880195291e+25,5.91495674761426e+24,-1.43112003497712e+25,8.18406399546366e+24,5.30896231433684e+36,-3.03600580441404e+36,1.73618321221538e+36
"331",4259273.07023121,5907295.63313008,-2304118566266886912,1317643035879385344,-9.81387015992031e+24,5.61220149889877e+24,-1.36111095447223e+25,7.78370695187455e+24,5.30896236741577e+36,-3.03600578268196e+36,1.73618317000144e+36
