"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"11",7188026600945744,1762714769425698,-4458124016844500992,1.24774324585485e+20,-3.20451140233934e+34,8.96881164235506e+35,-7.85840104842322e+33,2.19941544791951e+35,1.98748697495657e+37,-5.56259413120103e+38,1.5568632075764e+40
"12",7151725221178674,1845582829812934,-8754438081911821312,1.35439220994715e+20,-6.26093356276558e+34,9.68624092724694e+35,-1.61570406086369e+34,2.49964300751085e+35,7.66401861300279e+37,-1.1856942740606e+39,1.83437825836552e+40
"13",7026592466119201,1905380370934178,-13562671543377659904,1.44845138254454e+20,-9.52993656871467e+34,1.01776775721274e+36,-2.58420481361793e+34,2.75985083255283e+35,1.83946059393546e+38,-1.96448703480028e+39,2.09801140759518e+40
"14",6838350341750679,1944882635840568,-18770333906449108992,1.53050101366632e+20,-1.28358119283941e+35,1.04661021298548e+36,-3.65060964835823e+34,2.97664484561601e+35,3.52325434959593e+38,-2.87280150706756e+39,2.34243335283362e+40
"15",6608338527460947,1967054852372178,-24279305491399737344,1.60139568175558e+20,-1.60445869898811e+35,1.0582564781455e+36,-4.77587256790843e+34,3.15003314636517e+35,5.89484675144713e+38,-3.88807749699522e+39,2.56446812954543e+40
"16",6353107651071731,1974733936594354,-30006990650903605248,1.66209946470283e+20,-1.90637641889894e+35,1.05594968260458e+36,-5.92558227734088e+34,3.28220421894399e+35,9.00419487923416e+38,-4.98746030982098e+39,2.76257463056544e+40
"17",6084853485243021,1970464638983895,-35885123382554882048,1.71358858098153e+20,-2.18355718082715e+35,1.04269354492581e+36,-7.07103666908985e+34,3.3765657045907e+35,1.28774208018119e+39,-6.14923376554593e+39,2.93638582487029e+40
"18",5812201249782376,1956441020780672,-41857673412525760512,1.75679997716079e+20,-2.43285221721265e+35,1.02108750228716e+36,-8.18920692987059e+34,3.43707554062392e+35,1.75206482350967e+39,-7.35355596951291e+39,3.08634615975215e+40
"19",5541037299453014,1934509872308536,-47878664816764059648,1.79260773632686e+20,-2.65297467597698e+35,9.93290633027517e+35,-9.26217497609814e+34,3.46781736310097e+35,2.29236654463604e+39,-8.58276649555320e+39,3.21344249633891e+40
"20",5275240532170968,1906204796325993,-53910260627684147200,1.82181484290799e+20,-2.8438959196306e+35,9.61051150141893e+35,-1.02763997379676e+35,3.4727521915691e+35,2.90631620094483e+39,-9.82145129965533e+39,3.31900932183987e+40
"21",5017265090065710,1872791408672366,-5.9921206880535e+19,1.84515276155692e+20,-3.00640579436314e+35,9.25762053639787e+35,-1.12219921443145e+35,3.45558623953189e+35,3.59055103401988e+39,-1.10563780351443e+40,3.40458871348112e+40
"22",4768577549828866,1835312922239034,-65885611966129364992,1.86328466059825e+20,-3.14180650078421e+35,8.8852174014693e+35,-1.20920715031064e+35,3.41971041540574e+35,4.34091386415137e+39,-1.22763650130617e+40,3.47182972642073e+40
"23",4529972496390795,1794631085460932,-71781999332326105088,1.87681012512813e+20,-3.2517048271138e+35,8.50189824777818e+35,-1.28822207378328e+35,3.36818179206276e+35,5.15265542814607e+39,-1.3472118314885e+40,3.52241624578346e+40
"24",4301794545010891,1751460740365364,-77592569904384262144,1.88627030409641e+20,-3.33787293948056e+35,8.11434730457797e+35,-1.35900339931584e+35,3.3037283833419e+35,6.02060690436676e+39,-1.46360560429165e+40,3.55801566011596e+40
"25",4084091857842162,1706397964603521,-83302621342379638784,1.89215299985408e+20,-3.40215557561321e+35,7.72772666049568e+35,-1.42147423504774e+35,3.22876602766945e+35,6.93932672251188e+39,-1.57621304868692e+40,3.5802429748568e+40
"26",3876721015246488,1659942514729248,-88900083858807259136,1.89489748660645e+20,-3.44640823352613e+35,7.34598890806497e+35,-1.4756902876023e+35,3.14542089907164e+35,7.90322491010296e+39,-1.68456545463156e+40,3.59063648474744e+40
"27",3679418017752840,1612515527805982,-94375143092484718592,1.89489897745797e+20,-3.47245601922491e+35,6.9721254394803e+35,-1.52181383675543e+35,3.05555402477466e+35,8.90666763372697e+39,-1.78831362143399e+40,3.59064213477127e+40
"28",3491846005688616,1564473426661384,-99719928753824890880,1.89251272215439e+20,-3.48206634906597e+35,6.60836298956969e+35,-1.56009178643925e+35,2.96078586342914e+35,9.94406419066791e+39,-1.88721233818943e+40,3.58160440351621e+40
"29",3313627108382036,1516118856560136,-1.04928253725841e+20,1.88805774591555e+20,-3.47693105981136e+35,6.25631932905646e+35,-1.59083704059674e+35,2.862519950857e+35,1.10099384299545e+40,-1.98110602212467e+40,3.56476205191172e+40
"30",3144363536955716,1467709333205567,-1.09995392550927e+20,1.88182025167831e+20,-3.45865501570265e+35,5.91712698248211e+35,-1.61441264256605e+35,2.76196514680351e+35,1.20989863824325e+40,-2.0699155729364e+40,3.54124745962662e+40
"31",2983651416776822,1419464139399317,-1.14917891231557e+20,1.874056712181e+20,-3.4287492898604e+35,5.59153196441895e+35,-1.63121825578586e+35,2.66015629814152e+35,1.32061217251079e+40,-2.15362645412185e+40,3.51208856047066e+40
"32",2831089735422056,1371569884634782,-1.19693402389384e+20,1.86499667875468e+20,-3.38862762902326e+35,5.27997295381859e+35,-1.64167866106751e+35,2.5579732795238e+35,1.43265105755469e+40,-2.23227797925048e+40,3.47821261176597e+40
"33",2686286014518056,1324185041916347,-1.2432054132574e+20,1.85484533245992e+20,-3.33960531480649e+35,4.98264507568117e+35,-1.64623401226488e+35,2.45615844431178e+35,1.5455596995525e+40,-2.30595375806939e+40,3.44045120734834e+40
"34",2548859791431184,1277443697827440,-1.28798759593367e+20,1.84378580131358e+20,-3.28289979513745e+35,4.6995514929799e+35,-1.64533163730539e+35,2.35533255203175e+35,1.658912047279e+40,-2.37477324165051e+40,3.39954608112555e+40
"35",2418444642708222,1231458692093384,-1.33128233454034e+20,1.83198126526977e+20,-3.21963262990118e+35,4.4305452765335e+35,-1.63941920250007e+35,2.25600925286869e+35,1.77231265425918e+40,-2.4388842956625e+40,3.35615535629943e+40
"36",2294689241819530,1186324277998793,-1.37309765150086e+20,1.81957686858133e+20,-3.15083240886668e+35,4.17536346499724e+35,-1.62893908003859e+35,2.15860821488305e+35,1.88539716055717e+40,-2.4984567249743e+40,3.31085998067623e+40
"37",2177257782238106,1142118401707434,-1.41344695322829e+20,1.80670145727011e+20,-3.07743837869703e+35,3.93365480802228e+35,-1.61432377511933e+35,2.06346698073983e+35,1.99783228959032e+40,-2.55367667017154e+40,3.26417015570194e+40
"38",2065829988018246,1098904674004228,-1.4523482521089e+20,1.79346915771061e+20,-3.00030457225246e+35,3.70500236858441e+35,-1.59599228252434e+35,1.97085164009062e+35,2.10931544540378e+40,-2.60474179641224e+40,3.21653161965922e+40
"39",1960100860715454,1056734090003812,-1.489823474879e+20,1.77998081078388e+20,-2.92020427542441e+35,3.48894191927447e+35,-1.57434725399257e+35,1.88096640230795e+35,2.21957398630053e+40,-2.65185719673997e+40,3.16833168675883e+40
"40",1859780262139809,1015646539223649,-1.5258978477231e+20,1.76632527467631e+20,-2.83783469923704e+35,3.28497688236168e+35,-1.54977286824878e+35,1.79396215236826e+35,2.32836424168599e+40,-2.6952319350075e+40,3.11990497596034e+40
"41",1764592399239805,975672138799600,-1.56059934977839e+20,1.7525806081641e+20,-2.75382175087753e+35,3.09259042022145e+35,-1.52263330540755e+35,1.70994407038617e+35,2.43547033052873e+40,-2.73507615753512e+40,3.07153878811286e+40
"42",1674275255098646,936832415560634,-1.59395822781217e+20,1.73881514512107e+20,-2.6687248184868e+35,2.91125517066697e+35,-1.49327173686402e+35,1.62897839261719e+35,2.5407028320101e+40,-2.77159870721013e+40,3.0234781089024e+40
"43",1588579995035286,899141357467051,-1.62600656572003e+20,1.72508846999975e+20,-2.58304150209887e+35,2.74044103310764e+35,-1.46200975075185e+35,1.55109838866634e+35,2.64389735176465e+40,-2.80500517866752e+40,2.97593022932609e+40
"44",1507270366743192,862606351037309,-1.65677790322278e+20,1.71145230314815e+20,-2.49721223780262e+35,2.5796213406296e+35,-1.42914714157825e+35,1.47630962619302e+35,2.74491302060728e+40,-2.83549635827559e+40,2.92906898595111e+40
"45",1430122106658376,827229018470070,-1.68630689875647e+20,1.69795130402471e+20,-2.41162477452216e+35,2.42827769591515e+35,-1.39496200069762e+35,1.40459459063834e+35,2.84363095679367e+40,-2.86326699772941e+40,2.88303863083921e+40
"46",1356922360238568,793005965943169,-1.71462903207814e+20,1.68462379965222e+20,-2.32661847314104e+35,2.28590370233815e+35,-1.35971105181732e+35,1.33591672349406e+35,2.93995271764521e+40,-2.88850487501347e+40,2.83795734635467e+40
"47",1287469120826845,759929452848860,-1.74178034256808e+20,1.6715024449975e+20,-2.2424884063196e+35,2.15200778332085e+35,-1.32363018271066e+35,1.27022393846248e+35,3.03379876175657e+40,-2.91139010125112e+40,2.7939204236326e+40
"48",1221570689773301,727987990368694,-1.7677971996116e+20,1.65861482137091e+20,-2.15948924450885e+35,2.02611525141028e+35,-1.28693513072465e+35,1.20745167060554e+35,3.12510693895462e+40,-2.93209463645379e+40,2.75100312567126e+40
"49",1159045159166554,697166876704489,-1.79271610179888e+20,1.64598397840114e+20,-2.07783891954993e+35,1.90776976223154e+35,-1.24982228550897e+35,1.14752550932755e+35,3.21383102164898e+40,-2.9507819813827e+40,2.70926325715323e+40
"50",1099719917660077,667448675395016,-1.81657350199851e+20,1.63362892465082e+20,-1.99772206204128e+35,1.79653426650411e+35,-1.21246957766659e+35,1.09036346184517e+35,3.29993928816314e+40,-2.967607016619e+40,2.66874346345578e+40
"51",1043431179316655,638813642411567,-1.83940565564403e+20,1.62156507149267e+20,-1.91929321251038e+35,1.69199155488629e+35,-1.1750374267544e+35,1.0358778897276e+35,3.38341316601526e+40,-2.98271596349843e+40,2.62947328108502e+40
"52",990023535036826,611240107104225,-1.86124848982788e+20,1.60980463445921e+20,-1.84267980948135e+35,1.59374447492598e+35,-1.13766972626997e+35,9.83977157183728e+34,3.46424594088656e+40,-2.99624644480513e+40,2.59147096112636e+40
"53",939349525916167,584704811538638,-1.8821374910273e+20,1.5983569959087e+20,-1.76798495990554e+35,1.50141588635162e+35,-1.10049484698092e+35,9.34567026064258e+34,3.54244153513054e+40,-3.00832762604553e+40,2.55474508637027e+40
"54",891269237746094,559183212301939,-1.90210760949468e+20,1.58722903251173e+20,-1.69528999922537e+35,1.4146484099352e+35,-1.0636266432212e+35,8.87551829058807e+34,3.61801335809758e+40,-3.01908042075144e+40,2.51929600164811e+40
"55",845649915802832,534649748452412,-1.92119317853298e+20,1.57642541075477e+20,-1.62465684966739e+35,1.33310401587422e+35,-1.02716544963115e+35,8.42835449314029e+34,3.69098322924166e+40,-3.02861774560812e+40,2.48511707567334e+40
"56",802365599038861,511078078930453,-1.93942784704758e+20,1.56594885337495e+20,-1.55613018628898e+35,1.25646348980241e+35,-9.91199058293303e+34,8.00322131686212e+34,3.76138037390362e+40,-3.0370448132876e+40,2.45219581138631e+40
"57",761296772786486,488441292430583,-1.95684452392065e+20,1.5558003793837e+20,-1.4897394209057e+35,1.1844258079248e+35,-9.5580366834951e+34,7.59917148070167e+34,3.82924049079823e+40,-3.04445945271067e+40,2.42051482049047e+40
"58",722330039095222,466712092449942,-1.97347533289442e+20,1.54597952010216e+20,-1.42550051436308e+35,1.1167074471958e+35,-9.21044802013499e+34,7.21527336711634e+34,3.89460488954274e+40,-3.05095244808156e+40,2.39005267657529e+40
"59",685357803846955,445862959973069,-1.98935157677742e+20,1.53648451341672e+20,-1.36341762773965e+35,1.05304165176014e+35,-8.86978182449075e+34,6.85061533104758e+34,3.95751969602683e+40,-3.05660788945964e+40,2.3607846599694e+40
"60",650277979821477,425866296022346,-2.00450370990332e+20,1.52731247826795e+20,-1.30348462302059e+35,9.93177672924214e+34,-8.5365057029958e+34,6.5043090798868e+34,4.01803512301619e+40,-3.06150352886974e+40,2.33268340627297e+40
"61",616993704917082,406694546095102,-2.0189613178771e+20,1.518459571207e+20,-1.24568642360126e+35,9.36879996605809e+34,-8.21100556757595e+34,6.17549226075793e+34,4.07620480308402e+40,-3.06571113702717e+40,2.30571946939014e+40
"62",585413074764695,388320308319689,-2.03275310373877e+20,1.5099211266909e+20,-1.19000024469719e+35,8.83927569428291e+34,-7.89359311981645e+34,5.86333037455021e+34,4.13208518075962e+40,-3.06929685668167e+40,2.27986180882751e+40
"63",555448889008404,370716426991677,-2.04590687976143e+20,1.50169178263906e+20,-1.13639670337814e+35,8.34113032299914e+34,-7.58451288422848e+34,5.56701812102713e+34,4.18573496065516e+40,-3.07232154938246e+40,2.25507821004567e+40
"64",527018410559274,353856072995929,-2.05844956417877e+20,1.49376559263746e+20,-1.08484081752992e+35,7.87241968379924e+34,-7.2839487924048e+34,5.28578026587126e+34,4.23721460826776e+40,-3.07484113314981e+40,2.23133564574753e+40
"65",500043137162779,337712812479115,-2.07040718220882e+20,1.4861361260529e+20,-1.03529290259605e+35,7.4313217072243e+34,-6.99203032480702e+34,5.01887210856141e+34,4.28658590014188e+40,-3.07690690911992e+40,2.20860058515951e+40
"66",474448584652475,322260665008871,-2.08180487080512e+20,1.47879655720649e+20,-9.87709374476119e+34,7.01612933555569e+34,-6.70883822084366e+34,4.76557961938191e+34,4.33391152010794e+40,-3.07856587572231e+40,2.18683925760576e+40
"67",450164081293722,307474152339041,-2.09266688662506e+20,1.47173974465212e+20,-9.42043466471365e+34,6.6252437005478e+34,-6.43440977093021e+34,4.52521930450588e+34,4.37925469837704e+40,-3.07986102936352e+40,2.16601787598869e+40
"68",427122572651154,293328338794296,-2.10301661675844e+20,1.46495830151154e+20,-8.98245867677989e+34,6.25716758568274e+34,-6.16874370650554e+34,4.29713784985294e+34,4.4226788903621e+40,-3.08083165093699e+40,2.14610282516758e+40
"69",405260436442098,279798864190870,-2.11287659180722e+20,1.45844465773134e+20,-8.56265289744087e+34,5.9104991851885e+34,-5.91180470563137e+34,4.08071158718472e+34,4.4642474922069e+40,-3.08151357776685e+40,2.12706081966509e+40
"70",384517306865447,266861970122415,-2.12226850095116e+20,1.45219111504901e+20,-8.16048968431107e+34,5.58392616612576e+34,-5.66352753292571e+34,3.87534581956246e+34,4.50402359012947e+40,-3.08193946082965e+40,2.10885903462729e+40
"71",364835907921367,254494520360244,-2.13121320867315e+20,1.44618989538327e+20,-7.77543105960277e+34,5.2762200350886e+34,-5.42382083326689e+34,3.68047403775396e+34,4.54206974082289e+40,-3.08213900729045e+40,2.09146521350866e+40
"72",346161895261925,242674016044667,-2.13973077285416e+20,1.44043318329881e+20,-7.4069325968146e+34,4.98623080728886e+34,-5.19257059902879e+34,3.49555705435128e+34,4.57844778029906e+40,-3.08213920854475e+40,2.07484775554836e+40
"73",328443706136176,231378606278190,-2.14784046397945e+20,1.434913163136e+20,-7.05444682178655e+34,4.71288197283972e+34,-4.96964333063468e+34,3.32008207816639e+34,4.61321865870748e+40,-3.08196455408026e+40,2.05897578574098e+40
"74",311632417015498,220587094671293,-2.15556078522717e+20,1.42962205134158e+20,-6.71742617524168e+34,4.45516575278233e+34,-4.75488891000632e+34,3.15356174783454e+34,4.64644229880916e+40,-3.08163723156794e+40,2.04381920968212e+40
"75",295681608506176,210278942336999,-2.16290949323646e+20,1.4245521244873e+20,-6.39532558013435e+34,4.21213863569296e+34,-4.54814320608418e+34,2.99553314041115e+34,4.67817747593241e+40,-3.08117731366376e+40,2.02934875538129e+40
"76",280547237176261,200434267780917,-2.16990361937618e+20,1.41969574341802e+20,-6.08760465354755e+34,3.98291718446824e+34,-4.34923043104825e+34,2.84555676803676e+34,4.70848171738182e+40,-3.08060293205571e+40,2.01553600387925e+40
"77",266187513942869,191033844088500,-2.17655949135626e+20,1.41504537392981e+20,-5.79372959952878e+34,3.76667410202734e+34,-4.15796526521097e+34,2.70321557341461e+34,4.73741121941302e+40,-3.0799304393267e+40,2.00235341028016e+40
"78",252562788684129,182059093770530,-2.18289275504354e+20,1.41059360434125e+20,-5.51317481612176e+34,3.56263454412422e+34,-3.97415476781481e+34,2.56811393284872e+34,4.76502078002156e+40,-3.07917455922726e+40,1.98977431660843e+40
"79",239635440757201,173492081590834,-2.18891839636056e+20,1.4063331602868e+20,-5.24542424693409e+34,3.37007266716796e+34,-3.79760009017064e+34,2.43987667388374e+34,4.79136374592569e+40,-3.07834852596367e+40,1.97777295772227e+40
"80",227369775120070,165315505666747,-2.19465076316202e+20,1.40225691703042e+20,-4.98997250487238e+34,3.18830839885768e+34,-3.62809800674042e+34,2.31814811313577e+34,4.81649197224764e+40,-3.07746421311002e+40,1.96632446135964e+40
"81",215731923770296,157512687102376,-2.20010358699698e+20,1.39835790956879e+20,-4.74632579316786e+34,3.01670441950684e+34,-3.46544227891471e+34,2.20259111867042e+34,4.84045579351698e+40,-3.07653225274789e+40,1.9554048432536e+40
"82",204689752228584,150067558387206,-2.20529000467788e+20,1.39462934076852e+20,-4.51400264649687e+34,2.85466334212621e+34,-3.30942486537718e+34,2.0928862002429e+34,4.86330400473215e+40,-3.07556214542731e+40,1.94499099813243e+40
"83",194212770808956,142964650767601,-2.21022257958838e+20,1.39106458775748e+20,-4.29253451286377e+34,2.70162507962598e+34,-3.15983699209518e+34,1.98873062983924e+34,4.88508385132229e+40,-3.07456236152737e+40,1.93506068731288e+40
"84",184272050430525,136189080776180,-2.21491332267224e+20,1.38765720676979e+20,-4.08146619494699e+34,2.55706438786163e+34,-3.01647009413646e+34,1.88983759422419e+34,4.90584102695097e+40,-3.07354043457654e+40,1.92559252350013e+40
"85",174840142738411,129726536083599,-2.21937371305433e+20,1.38440093662424e+20,-3.88035616780298e+34,2.42048857366573e+34,-2.87911664069534e+34,1.79593538059152e+34,4.92561967819658e+40,-3.07250304707164e+40,1.91656595332608e+40
"86",165891004313252,123563260818810,-2.22361471825296e+20,1.38128970099843e+20,-3.68877678816714e+34,2.29143535746182e+34,-2.74757085392036e+34,1.70676659590806e+34,4.94446241523121e+40,-3.07145610931135e+40,1.90796123808434e+40
"87",157399924760012,117686040487184,-2.22764681394972e+20,1.37831760964492e+20,-3.50631440907565e+34,2.16947088053509e+34,-2.62162933137633e+34,1.62208742012871e+34,4.96241032770032e+40,-3.07040483173629e+40,1.89975943305728e+40
"88",149343458477548,112082186600804,-2.23148000328955e+20,1.3754789586811e+20,-3.3325694121475e+34,2.05418784752531e+34,-2.50109158124663e+34,1.54166689312375e+34,4.97950300508112e+40,-3.0693537912424e+40,1.89194236577444e+40
"89",141699359920531,106739521121672,-2.23512383568928e+20,1.37276823007143e+20,-3.16715616860292e+34,1.94520379520361e+34,-2.38576047869108e+34,1.46528623488869e+34,4.99577856086635e+40,-3.06830699190963e+40,1.88449261349344e+40
"90",134446522174962,101646360806296,-2.23858742513775e+20,1.37018009040842e+20,-3.00970293894374e+34,1.84215947908787e+34,-2.27544265111988e+34,1.39273819839257e+34,5.01127365998488e+40,-3.0672679205624e+40,1.87739348015163e+40
"91",127564918677681,96791501529120.7,-2.24187946797532e+20,1.36770938908822e+20,-2.85985172017434e+34,1.7447173699374e+34,-2.16994879952637e+34,1.32382645425326e+34,5.02602354892928e+40,-3.06623959755395e+40,1.87062897300008e+40
"92",121035547918944,92164202652322.2,-2.24500826014407e+20,1.36535115596648e+20,-2.71725804849092e+34,1.65256025264166e+34,-2.06909396244055e+34,1.25836500630077e+34,5.04006208811508e+40,-3.06522462314199e+40,1.864183779099e+40
"93",114840380975384,87754171500568.6,-2.24798171390385e+20,1.36310059857142e+20,-2.58159076450414e+34,1.56538992047715e+34,-1.9726977285206e+34,1.19617763699564e+34,5.05342178604607e+40,-3.06422521979993e+40,1.85804324182576e+40
"94",108962311728478,83551547991347.8,-2.25080737401183e+20,1.36095309894289e+20,-2.45253174727835e+34,1.48292595814854e+34,-1.88058440329029e+34,1.137097381603e+34,5.06613383490603e+40,-3.06324327078491e+40,1.85219333752226e+40
"95",103385109631071,79546889464272.7,-2.25349243336621e+20,1.35890421015879e+20,-2.32977562276353e+34,1.4049046074539e+34,-1.79258313505557e+34,1.08096602998036e+34,5.07822814723875e+40,-3.06228035526231e+40,1.84662065238728e+40
"96",98093374891521.8,75731155746338.8,-2.25604374811669e+20,1.35694965260359e+20,-2.21302945155684e+34,1.33107770981764e+34,-1.70852800459179e+34,1.02763365481263e+34,5.0897333934164e+40,-3.06133778026544e+40,1.84131235970101e+40
"97",93072495951745.4,72095694484359.6,-2.25846785224655e+20,1.35508531002784e+20,-2.10201240035364e+34,1.26121172031836e+34,-1.62825808278315e+34,9.76958165120109e+33,5.10067703963113e+40,-3.06041660974942e+40,1.83625619745325e+40
"98",88308609141720.5,68632226770661.2,-2.26077097163252e+20,1.3533072254418e+20,-1.99645540092844e+34,1.19508678820206e+34,-1.55161746001611e+34,9.28804883868958e+33,5.11108538617625e+40,-3.05951769097936e+40,1.83144044643298e+40
"99",83788560399071.5,65332833083532.6,-2.26295903759038e+20,1.35161159688175e+20,-1.89610080001766e+34,1.13249589921412e+34,-1.47845525077763e+34,8.83046148528423e+33,5.12098360581196e+40,-3.05864167847552e+40,1.82685390882523e+40
"100",79499868948021.6,62189939559851.2,-2.2650376999151e+20,1.34999477308288e+20,-1.80070200305579e+34,1.07324407540603e+34,-1.40862557658505e+34,8.39560933441395e+33,5.1303957820367e+40,-3.05778905572106e+40,1.8224858873511e+40
"101",75430692837428.1,59196304613678.4,-2.26701233942574e+20,1.3484532490887e+20,-1.71002311433882e+34,1.01714762837641e+34,-1.34198753007614e+34,7.98234492903587e+33,5.13934494710856e+40,-3.0569601548228e+40,1.81832616497786e+40
"102",71569796242739.5,56345005911403,-2.26888808002561e+20,1.34698366182332e+20,-1.62383857585013e+34,9.64033462189943e+33,-1.27840512281355e+34,7.58958023879984e+33,5.1478531196823e+40,-3.05615517430019e+40,1.81436498521897e+40
"103",67906518441597.4,53629427711175.3,-2.27066980028955e+20,1.34558278564983e+20,-1.5419328066814e+34,9.13738422484261e+33,-1.21774721910577e+34,7.21628347324094e+33,5.15594134194697e+40,-3.05537419516455e+40,1.81059303303715e+40
"104",64430744377406.2,51043248571862.2,-2.27236214459001e+20,1.34424752793467e+20,-1.46409984470973e+34,8.66108688523187e+33,-1.15988745791598e+34,6.86147607104804e+33,5.16362971616569e+40,-3.05461719543743e+40,1.80700141635846e+40
"105",61132876729603,48580429434554.7,-2.27396953377465e+20,1.34297492463583e+20,-1.39014299195118e+34,8.20999205187099e+33,-1.10470416471867e+34,6.52422985586472e+33,5.17093744053529e+40,-3.05388406324518e+40,1.80358164820061e+40
"106",58003809413497.7,46235202077724.7,-2.27549617540802e+20,1.34176213592986e+20,-1.3198744647951e+34,7.78273152107234e+33,-1.05208025497079e+34,6.20366434949567e+33,5.17788284429653e+40,-3.0531746086157e+40,1.80032562941507e+40
"107",55034902436517.4,44002057945444.3,-2.27694607359038e+20,1.34060644189081e+20,-1.25311505013258e+34,7.37801447352272e+33,-1.00190313068776e+34,5.89894423381152e+33,5.18448342203863e+40,-3.05248857409323e+40,1.79722563203913e+40
"108",52217958041428.2,41875737346613.6,-2.27832303836668e+20,1.33950523823216e+20,-1.1896937682225e+34,6.99462283262804e+33,-9.54064571453817e+33,5.60927695306231e+33,5.19075586715237e+40,-3.05182564427718e+40,1.7942742832514e+40
"109",49545198070653.4,39851219021872.8,-2.27963069473893e+20,1.33845603212141e+20,-1.12944754298782e+34,6.63140692203162e+33,-9.08460621050254e+33,5.33391044872173e+33,5.19671610439591e+40,-3.05118545438245e+40,1.79146454992219e+40
"110",47009242489198.6,37923710073791.3,-2.28087249129499e+20,1.33745643807494e+20,-1.07222088030229e+34,6.28728140162044e+33,-8.64991470751573e+33,5.07213101938795e+33,5.20237932154622e+40,-3.05056759791051e+40,1.7887897237481e+40
"111",44603089006869.1,36088636254985.8,-2.28205170846686e+20,1.33650417393995e+20,-1.01786555471025e+34,5.96122146282956e+33,-8.23561340219293e+33,4.8232612986589e+33,5.20776000011652e+40,-3.04997163351275e+40,1.7862434069589e+40
"112",42320093743518,34341632608039.4,-2.2831714664315e+20,1.33559705696879e+20,-9.66240304919064e+33,5.65225926544858e+33,-7.84078356813489e+33,4.58665834428006e+33,5.21287194512694e+40,-3.04939709112101e+40,1.78381949858368e+40
"113",40153952883944.1,32678534450427.3,-2.28423473266685e+20,1.33473299998985e+20,-9.17210538313735e+33,5.35948059942377e+33,-7.46454434043165e+33,4.36171183222905e+33,5.21772831392161e+40,-3.04884347741344e+40,1.7815121812619e+40
"114",38098685271767.4,31095368697108.8,-2.28524432917582e+20,1.33391000767851e+20,-8.70648044663608e+33,5.08202175634045e+33,-7.10605149786992e+33,4.14784234975266e+33,5.22234164403025e+40,-3.0483102806782e+40,1.77931590858489e+40
"115",36148615894242.3,29588345512996.5,-2.28620293939039e+20,1.33312617293052e+20,-8.2643071912311e+33,4.81906659638265e+33,-6.76449624835111e+33,3.94449978170869e+33,5.22672388007726e+40,-3.04779697513201e+40,1.77722539295237e+40
"116",34298360212388.1,28153850287162.7,-2.28711311476823e+20,1.33237967333954e+20,-7.84442294567979e+33,4.56984379758637e+33,-6.43910402229912e+33,3.75116178488602e+33,5.23088639974484e+40,-3.04730302474548e+40,1.77523559392839e+40
"117",32542809293179.6,26788435920357.7,-2.28797728109354e+20,1.3316687677801e+20,-7.44572083257548e+33,4.33362427515514e+33,-6.12913327818086e+33,3.5673323452819e+33,5.2348400388002e+40,-3.04682788662271e+40,1.77334170708098e+40
"118",30877115702742.9,25488815417215.6,-2.28879774449376e+20,1.33099179309624e+20,-7.06714727769108e+33,4.10971875948337e+33,-5.83387432367409e+33,3.39254041360588e+33,5.23859511519972e+40,-3.04637101397837e+40,1.77153915328953e+40
