"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"20",52752405321709680,19062047963259928,-5.39102606276841e+20,1.82181484290799e+21,-2.8438959196306e+37,9.61051150141893e+37,-1.02763997379676e+37,3.4727521915691e+37,2.90631620094483e+41,-9.82145129965533e+41,3.31900932183987e+42
"21",50172650900657104,18727914086723660,-5.9921206880535e+20,1.84515276155692e+21,-3.00640579436314e+37,9.25762053639787e+37,-1.12219921443145e+37,3.45558623953189e+37,3.59055103401988e+41,-1.10563780351443e+42,3.40458871348112e+42
"22",47685775498288672,18353129222390340,-6.58856119661294e+20,1.86328466059825e+21,-3.14180650078421e+37,8.88521740146930e+37,-1.20920715031064e+37,3.41971041540574e+37,4.34091386415137e+41,-1.22763650130617e+42,3.47182972642073e+42
"23",45299724963907944,17946310854609314,-7.17819993323261e+20,1.87681012512813e+21,-3.2517048271138e+37,8.50189824777818e+37,-1.28822207378328e+37,3.36818179206276e+37,5.15265542814606e+41,-1.3472118314885e+42,3.52241624578346e+42
"24",43017945450108896,17514607403653640,-7.75925699043843e+20,1.88627030409641e+21,-3.33787293948056e+37,8.11434730457797e+37,-1.35900339931584e+37,3.3037283833419e+37,6.02060690436676e+41,-1.46360560429165e+42,3.55801566011596e+42
"25",40840918578421632,17063979646035208,-8.33026213423796e+20,1.89215299985408e+21,-3.40215557561321e+37,7.72772666049568e+37,-1.42147423504774e+37,3.22876602766945e+37,6.93932672251188e+41,-1.57621304868692e+42,3.58024297485681e+42
"26",38767210152464888,16599425147292482,-8.89000838588072e+20,1.89489748660645e+21,-3.44640823352613e+37,7.34598890806497e+37,-1.4756902876023e+37,3.14542089907164e+37,7.90322491010296e+41,-1.68456545463156e+42,3.59063648474744e+42
"27",36794180177528400,16125155278059820,-9.43751430924847e+20,1.89489897745797e+21,-3.47245601922491e+37,6.9721254394803e+37,-1.52181383675543e+37,3.05555402477466e+37,8.90666763372697e+41,-1.78831362143399e+42,3.59064213477127e+42
"28",34918460056886168,15644734266613834,-9.97199287538249e+20,1.89251272215439e+21,-3.48206634906597e+37,6.6083629895697e+37,-1.56009178643925e+37,2.96078586342914e+37,9.94406419066791e+41,-1.88721233818943e+42,3.58160440351622e+42
"29",33136271083820356,15161188565601364,-1.04928253725841e+21,1.88805774591555e+21,-3.47693105981136e+37,6.25631932905646e+37,-1.59083704059674e+37,2.862519950857e+37,1.10099384299545e+42,-1.98110602212467e+42,3.56476205191172e+42
"30",31443635369557172,14677093332055668,-1.09995392550927e+21,1.88182025167831e+21,-3.45865501570265e+37,5.91712698248211e+37,-1.61441264256605e+37,2.76196514680351e+37,1.20989863824325e+42,-2.0699155729364e+42,3.54124745962662e+42
"31",29836514167768224,14194641393993168,-1.14917891231557e+21,1.874056712181e+21,-3.4287492898604e+37,5.59153196441896e+37,-1.63121825578586e+37,2.66015629814152e+37,1.32061217251079e+42,-2.15362645412185e+42,3.51208856047066e+42
"32",28310897354220564,13715698846347810,-1.19693402389384e+21,1.86499667875468e+21,-3.38862762902326e+37,5.27997295381859e+37,-1.64167866106751e+37,2.5579732795238e+37,1.43265105755469e+42,-2.23227797925048e+42,3.47821261176597e+42
"33",26862860145180552,13241850419163470,-1.2432054132574e+21,1.85484533245992e+21,-3.33960531480649e+37,4.98264507568117e+37,-1.64623401226488e+37,2.45615844431177e+37,1.5455596995525e+42,-2.30595375806939e+42,3.44045120734834e+42
"34",25488597914311848,12774436978274400,-1.28798759593367e+21,1.84378580131358e+21,-3.28289979513745e+37,4.69955149297990e+37,-1.64533163730539e+37,2.35533255203175e+37,1.658912047279e+42,-2.37477324165051e+42,3.39954608112555e+42
"35",24184446427082220,12314586920933838,-1.33128233454034e+21,1.83198126526977e+21,-3.21963262990118e+37,4.43054527653350e+37,-1.63941920250007e+37,2.25600925286869e+37,1.77231265425918e+42,-2.4388842956625e+42,3.35615535629943e+42
"36",22946892418195296,11863242779987934,-1.37309765150086e+21,1.81957686858133e+21,-3.15083240886668e+37,4.17536346499724e+37,-1.62893908003859e+37,2.15860821488305e+37,1.88539716055717e+42,-2.4984567249743e+42,3.31085998067623e+42
"37",21772577822381068,11421184017074342,-1.41344695322829e+21,1.80670145727011e+21,-3.07743837869703e+37,3.93365480802228e+37,-1.61432377511933e+37,2.06346698073983e+37,1.99783228959032e+42,-2.55367667017154e+42,3.26417015570194e+42
"38",20658299880182464,10989046740042278,-1.4523482521089e+21,1.79346915771061e+21,-3.00030457225246e+37,3.70500236858441e+37,-1.59599228252434e+37,1.97085164009062e+37,2.10931544540378e+42,-2.60474179641224e+42,3.21653161965922e+42
"39",19601008607154536,10567340900038120,-1.489823474879e+21,1.77998081078388e+21,-2.92020427542441e+37,3.48894191927447e+37,-1.57434725399257e+37,1.88096640230795e+37,2.21957398630053e+42,-2.65185719673997e+42,3.16833168675883e+42
"40",18597802621398096,10156465392236490,-1.5258978477231e+21,1.76632527467631e+21,-2.83783469923704e+37,3.28497688236168e+37,-1.54977286824878e+37,1.79396215236825e+37,2.32836424168599e+42,-2.6952319350075e+42,3.11990497596034e+42
"41",17645923992398050,9756721387995998,-1.56059934977839e+21,1.7525806081641e+21,-2.75382175087753e+37,3.09259042022145e+37,-1.52263330540755e+37,1.70994407038618e+37,2.43547033052873e+42,-2.73507615753512e+42,3.07153878811286e+42
"42",16742752550986464,9368324155606340,-1.59395822781217e+21,1.73881514512107e+21,-2.6687248184868e+37,2.91125517066697e+37,-1.49327173686402e+37,1.62897839261718e+37,2.5407028320101e+42,-2.77159870721013e+42,3.0234781089024e+42
"43",15885799950352858,8991413574670507,-1.62600656572003e+21,1.72508846999975e+21,-2.58304150209887e+37,2.74044103310764e+37,-1.46200975075185e+37,1.55109838866634e+37,2.64389735176465e+42,-2.80500517866752e+42,2.97593022932609e+42
"44",15072703667431924,8626063510373086,-1.65677790322278e+21,1.71145230314815e+21,-2.49721223780262e+37,2.5796213406296e+37,-1.42914714157825e+37,1.47630962619302e+37,2.74491302060728e+42,-2.83549635827559e+42,2.92906898595111e+42
"45",14301221066583758,8272290184700704,-1.68630689875647e+21,1.69795130402471e+21,-2.41162477452216e+37,2.42827769591515e+37,-1.39496200069762e+37,1.40459459063834e+37,2.84363095679367e+42,-2.86326699772941e+42,2.88303863083921e+42
"46",13569223602385682,7930059659431691,-1.71462903207814e+21,1.68462379965222e+21,-2.32661847314104e+37,2.28590370233815e+37,-1.35971105181732e+37,1.33591672349406e+37,2.93995271764521e+42,-2.88850487501347e+42,2.83795734635467e+42
"47",12874691208268454,7599294528488601,-1.74178034256808e+21,1.6715024449975e+21,-2.24248840631961e+37,2.15200778332085e+37,-1.32363018271066e+37,1.27022393846248e+37,3.03379876175657e+42,-2.91139010125112e+42,2.79392042363261e+42
"48",12215706897733012,7279879903686935,-1.7677971996116e+21,1.65861482137091e+21,-2.15948924450885e+37,2.02611525141028e+37,-1.28693513072465e+37,1.20745167060554e+37,3.12510693895462e+42,-2.93209463645379e+42,2.75100312567126e+42
"49",11590451591665534,6971668767044891,-1.79271610179888e+21,1.64598397840114e+21,-2.07783891954993e+37,1.90776976223154e+37,-1.24982228550897e+37,1.14752550932755e+37,3.21383102164898e+42,-2.9507819813827e+42,2.70926325715323e+42
"50",10997199176600768,6674486753950161,-1.81657350199851e+21,1.63362892465082e+21,-1.99772206204128e+37,1.79653426650411e+37,-1.21246957766659e+37,1.09036346184517e+37,3.29993928816315e+42,-2.967607016619e+42,2.66874346345578e+42
"51",10434311793166546,6388136424115670,-1.83940565564403e+21,1.62156507149267e+21,-1.91929321251038e+37,1.69199155488629e+37,-1.1750374267544e+37,1.0358778897276e+37,3.38341316601526e+42,-2.98271596349843e+42,2.62947328108502e+42
"52",9900235350368252,6112401071042251,-1.86124848982788e+21,1.60980463445921e+21,-1.84267980948135e+37,1.59374447492598e+37,-1.13766972626997e+37,9.83977157183728e+36,3.46424594088656e+42,-2.99624644480513e+42,2.59147096112636e+42
"53",9393495259161670,5847048115386382,-1.8821374910273e+21,1.5983569959087e+21,-1.76798495990554e+37,1.50141588635162e+37,-1.10049484698092e+37,9.34567026064258e+36,3.54244153513054e+42,-3.00832762604553e+42,2.55474508637027e+42
"54",8912692377460931,5591832123019391,-1.90210760949468e+21,1.58722903251173e+21,-1.69528999922537e+37,1.4146484099352e+37,-1.0636266432212e+37,8.87551829058807e+36,3.61801335809758e+42,-3.01908042075144e+42,2.51929600164811e+42
"55",8456499158028318,5346497484524124,-1.92119317853298e+21,1.57642541075477e+21,-1.62465684966739e+37,1.33310401587422e+37,-1.02716544963115e+37,8.42835449314028e+36,3.69098322924166e+42,-3.02861774560812e+42,2.48511707567334e+42
"56",8023655990388610,5110780789304527,-1.93942784704758e+21,1.56594885337495e+21,-1.55613018628898e+37,1.25646348980241e+37,-9.91199058293303e+36,8.00322131686212e+36,3.76138037390362e+42,-3.0370448132876e+42,2.45219581138631e+42
"57",7612967727864862,4884412924305826,-1.95684452392065e+21,1.5558003793837e+21,-1.4897394209057e+37,1.1844258079248e+37,-9.5580366834951e+36,7.59917148070166e+36,3.82924049079823e+42,-3.04445945271067e+42,2.42051482049047e+42
"58",7223300390952221,4667120924499414,-1.97347533289442e+21,1.54597952010216e+21,-1.42550051436308e+37,1.1167074471958e+37,-9.21044802013499e+36,7.21527336711633e+36,3.89460488954274e+42,-3.05095244808156e+42,2.39005267657529e+42
"59",6853578038469543,4458629599730690,-1.98935157677742e+21,1.53648451341672e+21,-1.36341762773965e+37,1.05304165176014e+37,-8.86978182449075e+36,6.85061533104758e+36,3.95751969602683e+42,-3.05660788945964e+42,2.3607846599694e+42
"60",6502779798214768,4258662960223460,-2.00450370990332e+21,1.52731247826795e+21,-1.30348462302059e+37,9.93177672924213e+36,-8.5365057029958e+36,6.5043090798868e+36,4.01803512301619e+42,-3.06150352886974e+42,2.33268340627297e+42
"61",6169937049170816,4066945460951019,-2.0189613178771e+21,1.518459571207e+21,-1.24568642360126e+37,9.36879996605808e+36,-8.21100556757594e+36,6.17549226075793e+36,4.07620480308402e+42,-3.06571113702717e+42,2.30571946939014e+42
"62",5854130747646952,3883203083196885,-2.03275310373877e+21,1.5099211266909e+21,-1.19000024469719e+37,8.83927569428291e+36,-7.89359311981644e+36,5.86333037455021e+36,4.13208518075962e+42,-3.06929685668167e+42,2.27986180882751e+42
"63",5554488890084038,3707164269916764,-2.04590687976143e+21,1.50169178263906e+21,-1.13639670337814e+37,8.34113032299914e+36,-7.58451288422848e+36,5.56701812102713e+36,4.18573496065516e+42,-3.07232154938246e+42,2.25507821004567e+42
"64",5270184105592737,3538560729959287,-2.05844956417877e+21,1.49376559263746e+21,-1.08484081752992e+37,7.87241968379924e+36,-7.2839487924048e+36,5.28578026587126e+36,4.23721460826776e+42,-3.07484113314981e+42,2.23133564574753e+42
"65",5000431371627787,3377128124791152,-2.07040718220882e+21,1.4861361260529e+21,-1.03529290259605e+37,7.4313217072243e+36,-6.99203032480702e+36,5.01887210856141e+36,4.28658590014188e+42,-3.07690690911992e+42,2.20860058515951e+42
"66",4744485846524744,3222606650088710,-2.08180487080513e+21,1.47879655720649e+21,-9.87709374476119e+36,7.01612933555569e+36,-6.70883822084366e+36,4.76557961938191e+36,4.33391152010794e+42,-3.07856587572231e+42,2.18683925760576e+42
"67",4501640812937220,3074741523390406,-2.09266688662506e+21,1.47173974465212e+21,-9.42043466471365e+36,6.6252437005478e+36,-6.43440977093021e+36,4.52521930450587e+36,4.37925469837704e+42,-3.07986102936352e+42,2.16601787598869e+42
"68",4271225726511534,2933283387942962,-2.10301661675844e+21,1.46495830151154e+21,-8.98245867677988e+36,6.25716758568274e+36,-6.16874370650554e+36,4.29713784985294e+36,4.4226788903621e+42,-3.08083165093699e+42,2.14610282516758e+42
"69",4052604364420975,2797988641908700,-2.11287659180722e+21,1.45844465773134e+21,-8.56265289744086e+36,5.9104991851885e+36,-5.91180470563137e+36,4.08071158718472e+36,4.4642474922069e+42,-3.08151357776685e+42,2.12706081966509e+42
"70",3845173068654465,2668619701224154,-2.12226850095116e+21,1.45219111504901e+21,-8.16048968431107e+36,5.58392616612576e+36,-5.66352753292571e+36,3.87534581956246e+36,4.50402359012947e+42,-3.08193946082965e+42,2.10885903462729e+42
"71",3648359079213666,2544945203602438,-2.13121320867315e+21,1.44618989538327e+21,-7.77543105960277e+36,5.2762200350886e+36,-5.42382083326689e+36,3.68047403775395e+36,4.54206974082289e+42,-3.08213900729045e+42,2.09146521350866e+42
"72",3461618952619247,2426740160446672,-2.13973077285416e+21,1.44043318329881e+21,-7.40693259681459e+36,4.98623080728885e+36,-5.19257059902879e+36,3.49555705435128e+36,4.57844778029906e+42,-3.08213920854475e+42,2.07484775554836e+42
"73",3284437061361756,2313786062781904,-2.14784046397945e+21,1.43491316313601e+21,-7.05444682178655e+36,4.71288197283972e+36,-4.96964333063468e+36,3.32008207816639e+36,4.61321865870747e+42,-3.08196455408026e+42,2.05897578574098e+42
"74",3116324170154984,2205870946712930,-2.15556078522717e+21,1.42962205134158e+21,-6.71742617524168e+36,4.45516575278232e+36,-4.75488891000632e+36,3.15356174783454e+36,4.64644229880916e+42,-3.08163723156794e+42,2.04381920968212e+42
"75",2956816085061760,2102789423369991,-2.16290949323646e+21,1.4245521244873e+21,-6.39532558013435e+36,4.21213863569296e+36,-4.54814320608418e+36,2.99553314041115e+36,4.67817747593241e+42,-3.08117731366376e+42,2.02934875538129e+42
"76",2805472371762608,2004342677809169,-2.16990361937618e+21,1.41969574341802e+21,-6.08760465354755e+36,3.98291718446824e+36,-4.34923043104825e+36,2.84555676803676e+36,4.70848171738183e+42,-3.08060293205571e+42,2.01553600387925e+42
"77",2661875139428684,1910338440885003,-2.17655949135626e+21,1.41504537392981e+21,-5.79372959952877e+36,3.76667410202733e+36,-4.15796526521097e+36,2.70321557341461e+36,4.73741121941302e+42,-3.0799304393267e+42,2.00235341028016e+42
"78",2525627886841286,1820590937705296,-2.18289275504354e+21,1.41059360434125e+21,-5.51317481612176e+36,3.56263454412422e+36,-3.97415476781481e+36,2.56811393284872e+36,4.76502078002156e+42,-3.07917455922726e+42,1.98977431660843e+42
"79",2396354407572009,1734920815908339,-2.18891839636056e+21,1.4063331602868e+21,-5.24542424693408e+36,3.37007266716796e+36,-3.79760009017064e+36,2.43987667388374e+36,4.79136374592569e+42,-3.07834852596367e+42,1.97777295772227e+42
"80",2273697751200694,1653155056667470,-2.19465076316202e+21,1.40225691703042e+21,-4.98997250487238e+36,3.18830839885767e+36,-3.62809800674042e+36,2.31814811313577e+36,4.81649197224764e+42,-3.07746421311002e+42,1.96632446135964e+42
"81",2157319237702956,1575126871023761,-2.20010358699698e+21,1.39835790956879e+21,-4.74632579316787e+36,3.01670441950684e+36,-3.46544227891471e+36,2.20259111867041e+36,4.84045579351698e+42,-3.07653225274789e+42,1.9554048432536e+42
"82",2046897522285838,1500675583872056,-2.20529000467788e+21,1.39462934076852e+21,-4.51400264649687e+36,2.85466334212621e+36,-3.30942486537718e+36,2.0928862002429e+36,4.86330400473215e+42,-3.07556214542731e+42,1.94499099813243e+42
"83",1942127708089562,1429646507676006,-2.21022257958837e+21,1.39106458775748e+21,-4.29253451286377e+36,2.70162507962598e+36,-3.15983699209517e+36,1.98873062983924e+36,4.88508385132229e+42,-3.07456236152737e+42,1.93506068731288e+42
"84",1842720504305245,1361890807761798,-2.21491332267224e+21,1.38765720676979e+21,-4.08146619494699e+36,2.55706438786163e+36,-3.01647009413646e+36,1.88983759422419e+36,4.90584102695097e+42,-3.07354043457654e+42,1.92559252350013e+42
"85",1748401427384110,1297265360835987,-2.21937371305433e+21,1.38440093662424e+21,-3.88035616780297e+36,2.42048857366572e+36,-2.87911664069534e+36,1.79593538059152e+36,4.92561967819658e+42,-3.07250304707164e+42,1.91656595332607e+42
"86",1658910043132523,1235632608188102,-2.22361471825296e+21,1.38128970099843e+21,-3.68877678816714e+36,2.29143535746182e+36,-2.74757085392036e+36,1.70676659590806e+36,4.94446241523121e+42,-3.07145610931135e+42,1.90796123808434e+42
"87",1573999247600116,1176860404871842,-2.22764681394972e+21,1.37831760964492e+21,-3.50631440907565e+36,2.16947088053509e+36,-2.62162933137633e+36,1.62208742012871e+36,4.96241032770032e+42,-3.07040483173629e+42,1.89975943305728e+42
"88",1493434584775472,1120821866008045,-2.23148000328955e+21,1.3754789586811e+21,-3.3325694121475e+36,2.05418784752531e+36,-2.50109158124663e+36,1.54166689312375e+36,4.97950300508112e+42,-3.0693537912424e+42,1.89194236577444e+42
"89",1416993599205306,1067395211216721,-2.23512383568928e+21,1.37276823007143e+21,-3.16715616860292e+36,1.94520379520361e+36,-2.38576047869108e+36,1.46528623488869e+36,4.99577856086635e+42,-3.06830699190963e+42,1.88449261349344e+42
"90",1344465221749621,1016463608062957,-2.23858742513775e+21,1.37018009040842e+21,-3.00970293894374e+36,1.84215947908787e+36,-2.27544265111989e+36,1.39273819839257e+36,5.01127365998488e+42,-3.0672679205624e+42,1.87739348015163e+42
"91",1275649186776810,967915015291206,-2.24187946797532e+21,1.36770938908822e+21,-2.85985172017434e+36,1.7447173699374e+36,-2.16994879952637e+36,1.32382645425325e+36,5.02602354892929e+42,-3.06623959755395e+42,1.87062897300008e+42
"92",1210355479189438,921642026523222,-2.24500826014407e+21,1.36535115596648e+21,-2.71725804849092e+36,1.65256025264166e+36,-2.06909396244055e+36,1.25836500630077e+36,5.04006208811508e+42,-3.06522462314199e+42,1.864183779099e+42
"93",1148403809753837,877541715005685,-2.24798171390385e+21,1.36310059857142e+21,-2.58159076450414e+36,1.56538992047715e+36,-1.9726977285206e+36,1.19617763699564e+36,5.05342178604607e+42,-3.06422521979993e+42,1.85804324182576e+42
"94",1089623117284778,835515479913478,-2.25080737401183e+21,1.36095309894289e+21,-2.45253174727834e+36,1.48292595814853e+36,-1.88058440329029e+36,1.137097381603e+36,5.06613383490603e+42,-3.06324327078491e+42,1.85219333752226e+42
"95",1033851096310703,795468894642727,-2.25349243336621e+21,1.35890421015879e+21,-2.32977562276353e+36,1.40490460745389e+36,-1.79258313505557e+36,1.08096602998036e+36,5.07822814723875e+42,-3.06228035526231e+42,1.84662065238728e+42
"96",980933748915217,757311557463388,-2.25604374811669e+21,1.35694965260359e+21,-2.21302945155684e+36,1.33107770981764e+36,-1.70852800459179e+36,1.02763365481263e+36,5.0897333934164e+42,-3.06133778026544e+42,1.84131235970101e+42
"97",930724959517454,720956944843597,-2.25846785224655e+21,1.35508531002784e+21,-2.10201240035364e+36,1.26121172031836e+36,-1.62825808278315e+36,9.76958165120109e+35,5.10067703963113e+42,-3.06041660974942e+42,1.83625619745325e+42
"98",883086091417204,686322267706614,-2.26077097163252e+21,1.3533072254418e+21,-1.99645540092844e+36,1.19508678820206e+36,-1.55161746001612e+36,9.2880488386896e+35,5.11108538617625e+42,-3.05951769097936e+42,1.83144044643298e+42
"99",837885603990713,653328330835326,-2.26295903759038e+21,1.35161159688175e+21,-1.89610080001765e+36,1.13249589921412e+36,-1.47845525077764e+36,8.83046148528423e+35,5.12098360581196e+42,-3.05864167847552e+42,1.82685390882523e+42
"100",794998689480217,621899395598512,-2.2650376999151e+21,1.34999477308288e+21,-1.80070200305579e+36,1.07324407540603e+36,-1.40862557658505e+36,8.39560933441395e+35,5.1303957820367e+42,-3.05778905572106e+42,1.8224858873511e+42
"101",754306928374280,591963046136784,-2.26701233942574e+21,1.3484532490887e+21,-1.71002311433882e+36,1.01714762837641e+36,-1.34198753007614e+36,7.98234492903588e+35,5.13934494710856e+42,-3.0569601548228e+42,1.81832616497786e+42
"102",715697962427397,563450059114030,-2.26888808002561e+21,1.34698366182332e+21,-1.62383857585014e+36,9.64033462189947e+35,-1.27840512281355e+36,7.58958023879985e+35,5.1478531196823e+42,-3.05615517430019e+42,1.81436498521897e+42
"103",679065184415973,536294277111753,-2.27066980028955e+21,1.34558278564983e+21,-1.5419328066814e+36,9.1373842248426e+35,-1.21774721910577e+36,7.21628347324094e+35,5.15594134194697e+42,-3.05537419516455e+42,1.81059303303715e+42
"104",644307443774062,510432485718622,-2.27236214459001e+21,1.34424752793467e+21,-1.46409984470973e+36,8.66108688523186e+35,-1.15988745791598e+36,6.86147607104805e+35,5.1636297161657e+42,-3.05461719543743e+42,1.80700141635846e+42
"105",611328767296029,485804294345547,-2.27396953377465e+21,1.34297492463583e+21,-1.39014299195118e+36,8.20999205187098e+35,-1.10470416471867e+36,6.52422985586472e+35,5.17093744053529e+42,-3.05388406324518e+42,1.80358164820061e+42
"106",580038094134975,462352020777247,-2.27549617540802e+21,1.34176213592986e+21,-1.31987446479509e+36,7.78273152107231e+35,-1.0520802549708e+36,6.20366434949568e+35,5.17788284429653e+42,-3.0531746086157e+42,1.80032562941507e+42
"107",550349024365176,440020579454444,-2.27694607359038e+21,1.34060644189081e+21,-1.25311505013258e+36,7.37801447352274e+35,-1.00190313068776e+36,5.89894423381153e+35,5.18448342203863e+42,-3.05248857409323e+42,1.79722563203913e+42
"108",522179580414281,418757373466136,-2.27832303836668e+21,1.33950523823216e+21,-1.1896937682225e+36,6.99462283262802e+35,-9.54064571453818e+35,5.60927695306232e+35,5.19075586715237e+42,-3.05182564427718e+42,1.7942742832514e+42
"109",495451980706538,398512190218729,-2.27963069473893e+21,1.33845603212141e+21,-1.12944754298783e+36,6.63140692203168e+35,-9.08460621050255e+35,5.33391044872173e+35,5.19671610439591e+42,-3.05118545438245e+42,1.79146454992219e+42
"110",470092424891988,379237100737914,-2.28087249129499e+21,1.33745643807494e+21,-1.07222088030229e+36,6.28728140162048e+35,-8.64991470751575e+35,5.07213101938796e+35,5.20237932154623e+42,-3.05056759791051e+42,1.7887897237481e+42
"111",446030890068692,360886362549857,-2.28205170846686e+21,1.33650417393995e+21,-1.01786555471025e+36,5.96122146282957e+35,-8.23561340219293e+35,4.8232612986589e+35,5.20776000011652e+42,-3.04997163351275e+42,1.7862434069589e+42
"112",423200937435181,343416326080394,-2.2831714664315e+21,1.33559705696879e+21,-9.66240304919066e+35,5.65225926544859e+35,-7.84078356813489e+35,4.58665834428007e+35,5.21287194512695e+42,-3.04939709112101e+42,1.78381949858368e+42
"113",401539528839442,326785344504273,-2.28423473266685e+21,1.33473299998985e+21,-9.17210538313737e+35,5.35948059942378e+35,-7.46454434043165e+35,4.36171183222905e+35,5.21772831392161e+42,-3.04884347741344e+42,1.7815121812619e+42
"114",380986852717673,310953686971087,-2.28524432917582e+21,1.33391000767851e+21,-8.70648044663606e+35,5.08202175634044e+35,-7.1060514978699e+35,4.14784234975265e+35,5.22234164403025e+42,-3.0483102806782e+42,1.77931590858489e+42
"115",361486158942427,295883455129964,-2.28620293939039e+21,1.33312617293052e+21,-8.26430719123118e+35,4.8190665963827e+35,-6.76449624835109e+35,3.94449978170868e+35,5.22672388007727e+42,-3.04779697513201e+42,1.77722539295237e+42
"116",342983602123884,281538502871626,-2.28711311476823e+21,1.33237967333954e+21,-7.84442294567984e+35,4.5698437975864e+35,-6.43910402229911e+35,3.75116178488602e+35,5.23088639974484e+42,-3.04730302474548e+42,1.77523559392839e+42
"117",325428092931799,267884359203577,-2.28797728109354e+21,1.3316687677801e+21,-7.44572083257555e+35,4.33362427515518e+35,-6.12913327818086e+35,3.5673323452819e+35,5.2348400388002e+42,-3.04682788662271e+42,1.77334170708098e+42
