0.13507,7.645e+14,1.4856e+16,1.2867e+16
0.13607,7.4068e+14,1.4716e+16,1.276e+16
0.13707,7.176e+14,1.4578e+16,1.2654e+16
0.13807,6.9525e+14,1.4441e+16,1.2549e+16
0.13907,6.7358e+14,1.4305e+16,1.2444e+16
0.14007,6.526e+14,1.417e+16,1.234e+16
0.14107,6.3226e+14,1.4037e+16,1.2236e+16
0.14207,6.1256e+14,1.3905e+16,1.2134e+16
0.14307,5.9348e+14,1.3774e+16,1.2032e+16
0.14407,5.7498e+14,1.3645e+16,1.193e+16
0.14507,5.5707e+14,1.3516e+16,1.183e+16
0.14607,5.3971e+14,1.3389e+16,1.173e+16
0.14707,5.2289e+14,1.3263e+16,1.163e+16
0.14807,5.066e+14,1.3138e+16,1.1532e+16
0.14907,4.9081e+14,1.3015e+16,1.1434e+16
0.15008,4.7552e+14,1.2892e+16,1.1337e+16
0.15108,4.607e+14,1.2771e+16,1.1241e+16
0.15208,4.4635e+14,1.2651e+16,1.1145e+16
0.15308,4.3244e+14,1.2532e+16,1.105e+16
0.15408,4.1896e+14,1.2414e+16,1.0955e+16
0.15508,4.0591e+14,1.2297e+16,1.0862e+16
0.15608,3.9326e+14,1.2181e+16,1.0769e+16
0.15708,3.8101e+14,1.2067e+16,1.0677e+16
0.15808,3.6913e+14,1.1953e+16,1.0585e+16
0.15908,3.5763e+14,1.1841e+16,1.0494e+16
0.16008,3.4649e+14,1.1729e+16,1.0404e+16
0.16108,3.3569e+14,1.1619e+16,1.0314e+16
0.16208,3.2523e+14,1.151e+16,1.0226e+16
0.16308,3.1509e+14,1.1401e+16,1.0137e+16
0.16408,3.0527e+14,1.1294e+16,1.005e+16
0.16508,2.9576e+14,1.1188e+16,9.9632e+15
0.16608,2.8654e+14,1.1082e+16,9.877e+15
0.16708,2.7761e+14,1.0978e+16,9.7916e+15
0.16808,2.6896e+14,1.0875e+16,9.7068e+15
0.16908,2.6058e+14,1.0773e+16,9.6227e+15
0.17009,2.5246e+14,1.0671e+16,9.5392e+15
0.17109,2.4459e+14,1.0571e+16,9.4564e+15
0.17209,2.3697e+14,1.0471e+16,9.3743e+15
0.17309,2.2959e+14,1.0373e+16,9.2928e+15
0.17409,2.2243e+14,1.0275e+16,9.2119e+15
0.17509,2.155e+14,1.0178e+16,9.1317e+15
0.17609,2.0879e+14,1.0083e+16,9.0522e+15
0.17709,2.0228e+14,9.9877e+15,8.9732e+15
0.17809,1.9597e+14,9.8937e+15,8.895e+15
0.17909,1.8987e+14,9.8006e+15,8.8173e+15
0.18009,1.8395e+14,9.7084e+15,8.7403e+15
0.18109,1.7822e+14,9.617e+15,8.6639e+15
0.18209,1.7266e+14,9.5265e+15,8.5881e+15
0.18309,1.6728e+14,9.4369e+15,8.513e+15
0.18409,1.6207e+14,9.3481e+15,8.4384e+15
0.18509,1.5702e+14,9.2601e+15,8.3645e+15
0.18609,1.5213e+14,9.1729e+15,8.2912e+15
0.18709,1.4739e+14,9.0866e+15,8.2184e+15
0.18809,1.4279e+14,9.0011e+15,8.1463e+15
0.18909,1.3834e+14,8.9164e+15,8.0748e+15
0.1901,1.3403e+14,8.8325e+15,8.0039e+15
0.1911,1.2985e+14,8.7494e+15,7.9335e+15
0.1921,1.2581e+14,8.667e+15,7.8638e+15
0.1931,1.2189e+14,8.5855e+15,7.7946e+15
0.1941,1.1809e+14,8.5047e+15,7.726e+15
0.1951,1.1441e+14,8.4246e+15,7.6579e+15
0.1961,1.1084e+14,8.3453e+15,7.5905e+15
0.1971,1.0739e+14,8.2668e+15,7.5236e+15
0.1981,1.0404e+14,8.189e+15,7.4573e+15
0.1991,1.008e+14,8.1119e+15,7.3915e+15
0.2001,9.7658e+13,8.0356e+15,7.3263e+15
0.2011,9.4614e+13,7.96e+15,7.2616e+15
0.2021,9.1666e+13,7.8851e+15,7.1975e+15
0.2031,8.8809e+13,7.8109e+15,7.1339e+15
0.2041,8.6041e+13,7.7373e+15,7.0709e+15
0.2051,8.336e+13,7.6645e+15,7.0084e+15
0.2061,8.0762e+13,7.5924e+15,6.9464e+15
0.2071,7.8245e+13,7.5209e+15,6.8849e+15
0.2081,7.5807e+13,7.4502e+15,6.824e+15
0.2091,7.3444e+13,7.38e+15,6.7636e+15
0.21011,7.1155e+13,7.3106e+15,6.7037e+15
0.21111,6.8938e+13,7.2418e+15,6.6444e+15
0.21211,6.6789e+13,7.1736e+15,6.5855e+15
0.21311,6.4708e+13,7.1061e+15,6.5271e+15
0.21411,6.2691e+13,7.0393e+15,6.4693e+15
0.21511,6.0738e+13,6.973e+15,6.4119e+15
0.21611,5.8845e+13,6.9074e+15,6.355e+15
0.21711,5.7011e+13,6.8424e+15,6.2986e+15
0.21811,5.5234e+13,6.778e+15,6.2427e+15
0.21911,5.3513e+13,6.7142e+15,6.1873e+15
0.22011,5.1845e+13,6.651e+15,6.1324e+15
0.22111,5.0229e+13,6.5884e+15,6.0779e+15
0.22211,4.8664e+13,6.5264e+15,6.0239e+15
0.22311,4.7147e+13,6.465e+15,5.9704e+15
0.22411,4.5678e+13,6.4041e+15,5.9174e+15
0.22511,4.4254e+13,6.3439e+15,5.8648e+15
0.22611,4.2875e+13,6.2842e+15,5.8126e+15
0.22711,4.1539e+13,6.225e+15,5.7609e+15
0.22811,4.0244e+13,6.1664e+15,5.7097e+15
0.22911,3.899e+13,6.1084e+15,5.6589e+15
0.23012,3.7775e+13,6.0509e+15,5.6085e+15
0.23112,3.6598e+13,5.994e+15,5.5586e+15
0.23212,3.5457e+13,5.9376e+15,5.5091e+15
0.23312,3.4352e+13,5.8817e+15,5.4601e+15
0.23412,3.3282e+13,5.8263e+15,5.4115e+15
0.23512,3.2244e+13,5.7715e+15,5.3633e+15
0.23612,3.124e+13,5.7172e+15,5.3155e+15
0.23712,3.0266e+13,5.6634e+15,5.2681e+15
0.23812,2.9323e+13,5.6101e+15,5.2212e+15
0.23912,2.8409e+13,5.5573e+15,5.1746e+15
0.24012,2.7524e+13,5.505e+15,5.1285e+15
0.24112,2.6666e+13,5.4532e+15,5.0828e+15
0.24212,2.5835e+13,5.4019e+15,5.0375e+15
0.24312,2.503e+13,5.351e+15,4.9925e+15
0.24412,2.425e+13,5.3007e+15,4.948e+15
0.24512,2.3494e+13,5.2508e+15,4.9039e+15
0.24612,2.2762e+13,5.2014e+15,4.8601e+15
0.24712,2.2052e+13,5.1524e+15,4.8168e+15
0.24812,2.1365e+13,5.1039e+15,4.7738e+15
0.24912,2.0699e+13,5.0559e+15,4.7312e+15
0.25013,2.0054e+13,5.0083e+15,4.6889e+15
0.25113,1.9429e+13,4.9612e+15,4.6471e+15
0.25213,1.8824e+13,4.9145e+15,4.6056e+15
0.25313,1.8237e+13,4.8682e+15,4.5644e+15
0.25413,1.7669e+13,4.8224e+15,4.5237e+15
0.25513,1.7118e+13,4.777e+15,4.4833e+15
0.25613,1.6585e+13,4.7321e+15,4.4432e+15
0.25713,1.6068e+13,4.6875e+15,4.4035e+15
0.25813,1.5567e+13,4.6434e+15,4.3642e+15
0.25913,1.5082e+13,4.5997e+15,4.3252e+15
0.26013,1.4612e+13,4.5564e+15,4.2865e+15
0.26113,1.4156e+13,4.5136e+15,4.2482e+15
0.26213,1.3715e+13,4.4711e+15,4.2103e+15
0.26313,1.3288e+13,4.429e+15,4.1726e+15
0.26413,1.2874e+13,4.3873e+15,4.1353e+15
0.26513,1.2473e+13,4.346e+15,4.0984e+15
0.26613,1.2084e+13,4.3051e+15,4.0617e+15
0.26713,1.1707e+13,4.2646e+15,4.0254e+15
0.26813,1.1342e+13,4.2245e+15,3.9894e+15
0.26913,1.0989e+13,4.1847e+15,3.9537e+15
0.27014,1.0646e+13,4.1453e+15,3.9184e+15
0.27114,1.0315e+13,4.1063e+15,3.8833e+15
0.27214,9.9932e+12,4.0677e+15,3.8486e+15
0.27314,9.6818e+12,4.0294e+15,3.8141e+15
0.27414,9.38e+12,3.9915e+15,3.78e+15
0.27514,9.0877e+12,3.9539e+15,3.7462e+15
0.27614,8.8045e+12,3.9167e+15,3.7127e+15
0.27714,8.5301e+12,3.8798e+15,3.6794e+15
0.27814,8.2643e+12,3.8433e+15,3.6465e+15
0.27914,8.0067e+12,3.8072e+15,3.6139e+15
0.28014,7.7572e+12,3.7713e+15,3.5815e+15
0.28114,7.5155e+12,3.7358e+15,3.5495e+15
0.28214,7.2813e+12,3.7007e+15,3.5177e+15
0.28314,7.0544e+12,3.6659e+15,3.4862e+15
0.28414,6.8345e+12,3.6314e+15,3.455e+15
0.28514,6.6215e+12,3.5972e+15,3.4241e+15
0.28614,6.4152e+12,3.5633e+15,3.3934e+15
0.28714,6.2152e+12,3.5298e+15,3.363e+15
0.28814,6.0216e+12,3.4966e+15,3.3329e+15
0.28914,5.8339e+12,3.4637e+15,3.3031e+15
0.29015,5.6521e+12,3.4311e+15,3.2735e+15
0.29115,5.4759e+12,3.3988e+15,3.2442e+15
0.29215,5.3053e+12,3.3668e+15,3.2151e+15
0.29315,5.14e+12,3.3351e+15,3.1863e+15
0.29415,4.9798e+12,3.3037e+15,3.1578e+15
0.29515,4.8246e+12,3.2726e+15,3.1295e+15
0.29615,4.6742e+12,3.2418e+15,3.1015e+15
0.29715,4.5286e+12,3.2113e+15,3.0737e+15
0.29815,4.3874e+12,3.1811e+15,3.0461e+15
0.29915,4.2507e+12,3.1512e+15,3.0188e+15
0.30015,4.1182e+12,3.1215e+15,2.9918e+15
0.30115,3.9899e+12,3.0921e+15,2.965e+15
0.30215,3.8655e+12,3.063e+15,2.9384e+15
0.30315,3.7451e+12,3.0342e+15,2.9121e+15
0.30415,3.6284e+12,3.0056e+15,2.886e+15
0.30515,3.5153e+12,2.9774e+15,2.8601e+15
0.30615,3.4057e+12,2.9493e+15,2.8345e+15
0.30715,3.2996e+12,2.9216e+15,2.8091e+15
0.30815,3.1968e+12,2.8941e+15,2.7839e+15
0.30915,3.0972e+12,2.8669e+15,2.759e+15
0.31016,3.0006e+12,2.8399e+15,2.7343e+15
0.31116,2.9071e+12,2.8131e+15,2.7097e+15
0.31216,2.8165e+12,2.7867e+15,2.6855e+15
0.31316,2.7288e+12,2.7604e+15,2.6614e+15
0.31416,2.6437e+12,2.7345e+15,2.6375e+15
0.31516,2.5613e+12,2.7087e+15,2.6139e+15
0.31616,2.4815e+12,2.6832e+15,2.5905e+15
0.31716,2.4042e+12,2.658e+15,2.5672e+15
0.31816,2.3293e+12,2.633e+15,2.5442e+15
0.31916,2.2567e+12,2.6082e+15,2.5214e+15
0.32016,2.1864e+12,2.5836e+15,2.4988e+15
0.32116,2.1182e+12,2.5593e+15,2.4764e+15
0.32216,2.0522e+12,2.5352e+15,2.4542e+15
0.32316,1.9883e+12,2.5114e+15,2.4322e+15
0.32416,1.9263e+12,2.4878e+15,2.4104e+15
0.32516,1.8663e+12,2.4643e+15,2.3888e+15
0.32616,1.8081e+12,2.4411e+15,2.3674e+15
0.32716,1.7518e+12,2.4182e+15,2.3461e+15
0.32816,1.6972e+12,2.3954e+15,2.3251e+15
0.32916,1.6443e+12,2.3729e+15,2.3042e+15
0.33017,1.5931e+12,2.3505e+15,2.2836e+15
0.33117,1.5434e+12,2.3284e+15,2.2631e+15
0.33217,1.4953e+12,2.3065e+15,2.2428e+15
0.33317,1.4487e+12,2.2848e+15,2.2227e+15
0.33417,1.4036e+12,2.2633e+15,2.2028e+15
0.33517,1.3599e+12,2.242e+15,2.183e+15
0.33617,1.3175e+12,2.2209e+15,2.1634e+15
0.33717,1.2764e+12,2.2e+15,2.144e+15
0.33817,1.2366e+12,2.1793e+15,2.1248e+15
0.33917,1.1981e+12,2.1588e+15,2.1057e+15
0.34017,1.1608e+12,2.1385e+15,2.0869e+15
0.34117,1.1246e+12,2.1183e+15,2.0681e+15
0.34217,1.0896e+12,2.0984e+15,2.0496e+15
0.34317,1.0556e+12,2.0787e+15,2.0312e+15
0.34417,1.0227e+12,2.0591e+15,2.013e+15
0.34517,9.9083e+11,2.0397e+15,1.9949e+15
0.34617,9.5996e+11,2.0205e+15,1.977e+15
0.34717,9.3004e+11,2.0015e+15,1.9593e+15
0.34817,9.0106e+11,1.9827e+15,1.9417e+15
0.34917,8.7298e+11,1.964e+15,1.9243e+15
0.35018,8.4578e+11,1.9455e+15,1.9071e+15
0.35118,8.1942e+11,1.9272e+15,1.89e+15
0.35218,7.9389e+11,1.9091e+15,1.873e+15
0.35318,7.6915e+11,1.8911e+15,1.8562e+15
0.35418,7.4518e+11,1.8733e+15,1.8395e+15
0.35518,7.2196e+11,1.8557e+15,1.823e+15
0.35618,6.9946e+11,1.8382e+15,1.8067e+15
0.35718,6.7767e+11,1.8209e+15,1.7905e+15
0.35818,6.5655e+11,1.8038e+15,1.7744e+15
0.35918,6.361e+11,1.7868e+15,1.7585e+15
0.36018,6.1628e+11,1.77e+15,1.7427e+15
0.36118,5.9707e+11,1.7533e+15,1.7271e+15
0.36218,5.7847e+11,1.7368e+15,1.7116e+15
0.36318,5.6045e+11,1.7205e+15,1.6962e+15
0.36418,5.4298e+11,1.7043e+15,1.681e+15
0.36518,5.2606e+11,1.6883e+15,1.6659e+15
0.36618,5.0967e+11,1.6724e+15,1.651e+15
0.36718,4.9379e+11,1.6566e+15,1.6362e+15
0.36818,4.7841e+11,1.641e+15,1.6215e+15
0.36918,4.635e+11,1.6256e+15,1.607e+15
0.37019,4.4906e+11,1.6103e+15,1.5925e+15
0.37119,4.3507e+11,1.5951e+15,1.5783e+15
0.37219,4.2151e+11,1.5801e+15,1.5641e+15
0.37319,4.0838e+11,1.5653e+15,1.5501e+15
0.37419,3.9566e+11,1.5505e+15,1.5362e+15
0.37519,3.8333e+11,1.5359e+15,1.5224e+15
0.37619,3.7139e+11,1.5215e+15,1.5087e+15
0.37719,3.5982e+11,1.5072e+15,1.4952e+15
0.37819,3.4861e+11,1.493e+15,1.4818e+15
0.37919,3.3774e+11,1.4789e+15,1.4685e+15
0.38019,3.2722e+11,1.465e+15,1.4553e+15
0.38119,3.1702e+11,1.4512e+15,1.4422e+15
0.38219,3.0715e+11,1.4376e+15,1.4293e+15
0.38319,2.9758e+11,1.424e+15,1.4165e+15
0.38419,2.8831e+11,1.4106e+15,1.4038e+15
0.38519,2.7932e+11,1.3974e+15,1.3912e+15
0.38619,2.7062e+11,1.3842e+15,1.3787e+15
0.38719,2.6219e+11,1.3712e+15,1.3663e+15
0.38819,2.5402e+11,1.3583e+15,1.354e+15
0.38919,2.461e+11,1.3455e+15,1.3419e+15
0.3902,2.3844e+11,1.3328e+15,1.3299e+15
0.3912,2.3101e+11,1.3203e+15,1.3179e+15
0.3922,2.2381e+11,1.3079e+15,1.3061e+15
0.3932,2.1684e+11,1.2956e+15,1.2944e+15
0.3942,2.1008e+11,1.2834e+15,1.2828e+15
0.3952,2.0353e+11,1.2713e+15,1.2713e+15
0.3962,1.9719e+11,1.2593e+15,1.2598e+15
0.3972,1.9105e+11,1.2475e+15,1.2485e+15
0.3982,1.8509e+11,1.2357e+15,1.2373e+15
0.3992,1.7933e+11,1.2241e+15,1.2262e+15
0.4002,1.7374e+11,1.2126e+15,1.2152e+15
0.4012,1.6833e+11,1.2012e+15,1.2043e+15
0.4022,1.6308e+11,1.1899e+15,1.1935e+15
0.4032,1.58e+11,1.1787e+15,1.1828e+15
0.4042,1.5308e+11,1.1676e+15,1.1722e+15
0.4052,1.4831e+11,1.1566e+15,1.1617e+15
0.4062,1.4369e+11,1.1457e+15,1.1512e+15
0.4072,1.3921e+11,1.1349e+15,1.1409e+15
0.4082,1.3487e+11,1.1242e+15,1.1307e+15
0.4092,1.3067e+11,1.1137e+15,1.1205e+15
0.41021,1.266e+11,1.1032e+15,1.1105e+15
0.41121,1.2266e+11,1.0928e+15,1.1005e+15
0.41221,1.1883e+11,1.0825e+15,1.0906e+15
0.41321,1.1513e+11,1.0723e+15,1.0808e+15
0.41421,1.1155e+11,1.0622e+15,1.0711e+15
0.41521,1.0807e+11,1.0522e+15,1.0615e+15
0.41621,1.047e+11,1.0423e+15,1.052e+15
0.41721,1.0144e+11,1.0325e+15,1.0426e+15
0.41821,9.8282e+10,1.0228e+15,1.0332e+15
0.41921,9.522e+10,1.0132e+15,1.0239e+15
0.42021,9.2252e+10,1.0036e+15,1.0148e+15
0.42121,8.9378e+10,9.942e+14,1.0056e+15
0.42221,8.6594e+10,9.8484e+14,9.9662e+14
0.42321,8.3897e+10,9.7557e+14,9.8768e+14
0.42421,8.1283e+10,9.6639e+14,9.7881e+14
0.42521,7.8751e+10,9.573e+14,9.7003e+14
0.42621,7.6297e+10,9.4829e+14,9.6133e+14
0.42721,7.392e+10,9.3936e+14,9.527e+14
0.42821,7.1617e+10,9.3052e+14,9.4415e+14
0.42921,6.9386e+10,9.2177e+14,9.3568e+14
0.43022,6.7224e+10,9.1309e+14,9.2728e+14
0.43122,6.513e+10,9.045e+14,9.1896e+14
0.43222,6.3101e+10,8.9599e+14,9.1071e+14
0.43322,6.1135e+10,8.8755e+14,9.0254e+14
0.43422,5.9231e+10,8.792e+14,8.9444e+14
0.43522,5.7385e+10,8.7093e+14,8.8641e+14
0.43622,5.5597e+10,8.6273e+14,8.7846e+14
0.43722,5.3865e+10,8.5461e+14,8.7057e+14
0.43822,5.2187e+10,8.4657e+14,8.6276e+14
0.43922,5.0561e+10,8.386e+14,8.5502e+14
0.44022,4.8986e+10,8.3071e+14,8.4734e+14
0.44122,4.746e+10,8.2289e+14,8.3974e+14
0.44222,4.5982e+10,8.1515e+14,8.322e+14
0.44322,4.4549e+10,8.0748e+14,8.2473e+14
0.44422,4.3161e+10,7.9988e+14,8.1733e+14
0.44522,4.1816e+10,7.9235e+14,8.1e+14
0.44622,4.0514e+10,7.8489e+14,8.0273e+14
0.44722,3.9251e+10,7.7751e+14,7.9552e+14
0.44822,3.8029e+10,7.7019e+14,7.8838e+14
0.44922,3.6844e+10,7.6294e+14,7.8131e+14
0.45023,3.5696e+10,7.5576e+14,7.743e+14
0.45123,3.4584e+10,7.4865e+14,7.6735e+14
0.45223,3.3507e+10,7.416e+14,7.6046e+14
0.45323,3.2462e+10,7.3462e+14,7.5364e+14
0.45423,3.1451e+10,7.2771e+14,7.4687e+14
0.45523,3.0471e+10,7.2086e+14,7.4017e+14
0.45623,2.9522e+10,7.1408e+14,7.3353e+14
0.45723,2.8602e+10,7.0736e+14,7.2694e+14
0.45823,2.7711e+10,7.007e+14,7.2042e+14
0.45923,2.6848e+10,6.941e+14,7.1395e+14
0.46023,2.6011e+10,6.8757e+14,7.0755e+14
0.46123,2.5201e+10,6.811e+14,7.012e+14
0.46223,2.4416e+10,6.7469e+14,6.949e+14
0.46323,2.3655e+10,6.6834e+14,6.8867e+14
0.46423,2.2918e+10,6.6205e+14,6.8249e+14
0.46523,2.2204e+10,6.5582e+14,6.7636e+14
0.46623,2.1513e+10,6.4965e+14,6.7029e+14
0.46723,2.0843e+10,6.4354e+14,6.6428e+14
0.46823,2.0193e+10,6.3748e+14,6.5831e+14
0.46923,1.9564e+10,6.3148e+14,6.5241e+14
0.47024,1.8955e+10,6.2554e+14,6.4655e+14
0.47124,1.8364e+10,6.1965e+14,6.4075e+14
0.47224,1.7792e+10,6.1382e+14,6.35e+14
0.47324,1.7238e+10,6.0804e+14,6.293e+14
0.47424,1.6701e+10,6.0232e+14,6.2365e+14
0.47524,1.6181e+10,5.9665e+14,6.1805e+14
0.47624,1.5677e+10,5.9104e+14,6.1251e+14
0.47724,1.5188e+10,5.8547e+14,6.0701e+14
0.47824,1.4715e+10,5.7996e+14,6.0156e+14
0.47924,1.4256e+10,5.7451e+14,5.9616e+14
0.48024,1.3812e+10,5.691e+14,5.9081e+14
0.48124,1.3382e+10,5.6374e+14,5.8551e+14
0.48224,1.2965e+10,5.5844e+14,5.8026e+14
0.48324,1.2561e+10,5.5318e+14,5.7505e+14
0.48424,1.217e+10,5.4798e+14,5.6989e+14
0.48524,1.1791e+10,5.4282e+14,5.6477e+14
0.48624,1.1424e+10,5.3771e+14,5.597e+14
0.48724,1.1068e+10,5.3265e+14,5.5468e+14
