0.000000000000000000e+00,0.000000000000000000e+00,9.375795568920754393e-04,9.379274902715904359e-04,9.379276193887802491e-04,9.379276194366954799e-04,9.379276194367130439e-04,9.379276194367130439e-04,9.379276194367130439e-04,9.379276194367130439e-04,9.379276194367130439e-04,9.379276194367130439e-04,9.379276194367105503e-04,9.379276194367105503e-04,9.379276194367105503e-04,9.379276194367105503e-04,9.379276194367105503e-04,9.379276194367105503e-04,9.379276194367105503e-04,9.379276194367132608e-04,9.379276194367130439e-04,9.379276194367130439e-04,9.379276194367130439e-04,9.379276194367130439e-04,9.379276194367130439e-04,9.379276194367130439e-04,9.379276194367130439e-04,9.379276194367130439e-04,9.379276194367130439e-04,9.379276194367130439e-04,9.379276194367130439e-04,9.379276194367130439e-04,9.379276194367130439e-04,9.379276194367130439e-04,9.379276194367130439e-04,9.379276194367130439e-04,9.379276194367130439e-04,9.379276194367157544e-04,9.379276194367157544e-04,9.379276194367157544e-04,9.379276194367157544e-04,9.379276194367157544e-04,9.379276194367157544e-04,9.379276194367157544e-04,9.379276194367157544e-04,9.379276194367157544e-04,9.379276194367183565e-04,9.379276194367183565e-04,9.379276194367183565e-04,9.379276194367183565e-04,9.379276194367183565e-04,9.379276194367183565e-04,9.379276194367183565e-04,9.379276194367210670e-04,9.379276194367210670e-04,9.379276194367210670e-04,9.379276194367210670e-04,9.379276194367210670e-04,9.379276194367236691e-04,9.379276194367237775e-04,9.379276194367236691e-04,9.379276194367237775e-04,9.379276194367236691e-04,9.379276194367262712e-04,9.379276194367262712e-04,9.379276194367262712e-04,9.379276194367262712e-04,9.379276194367288733e-04,9.379276194367287649e-04,9.379276194367288733e-04,9.379276194367287649e-04,9.379276194367312585e-04,9.379276194367313670e-04,9.379276194367312585e-04,9.379276194367313670e-04,9.379276194367342943e-04,9.379276194367337522e-04,9.379276194367337522e-04,9.379276194367363543e-04,9.379276194367365711e-04,9.379276194367368964e-04,9.379276194367389564e-04,9.379276194367389564e-04,9.379276194367389564e-04,9.379276194367417753e-04,9.379276194367438353e-04,9.379276194367438353e-04,9.379276194367464374e-04,9.379276194367467626e-04,9.379276194367464374e-04,9.379276194367493647e-04,9.379276194367489310e-04,9.379276194367489310e-04,9.379276194367516415e-04,9.379276194367516415e-04,9.379276194367541352e-04,9.379276194367541352e-04,9.379276194367541352e-04,9.379276194367570626e-04,9.379276194367570626e-04,9.379276194367596646e-04
5.000000000000000104e-04,1.091189775922781428e-05,9.411155705792861479e-04,9.414607667870561339e-04,9.414608948884881567e-04,9.414608949360261936e-04,9.414608949360439745e-04,9.414608949360439745e-04,9.414608949360439745e-04,9.414608949360439745e-04,9.414608949360439745e-04,9.414608949360439745e-04,9.414608949360413724e-04,9.414608949360413724e-04,9.414608949360413724e-04,9.414608949360413724e-04,9.414608949360413724e-04,9.414608949360413724e-04,9.414608949360413724e-04,9.414608949360441913e-04,9.414608949360439745e-04,9.414608949360439745e-04,9.414608949360439745e-04,9.414608949360439745e-04,9.414608949360439745e-04,9.414608949360439745e-04,9.414608949360439745e-04,9.414608949360439745e-04,9.414608949360439745e-04,9.414608949360439745e-04,9.414608949360439745e-04,9.414608949360439745e-04,9.414608949360439745e-04,9.414608949360439745e-04,9.414608949360439745e-04,9.414608949360439745e-04,9.414608949360439745e-04,9.414608949360464682e-04,9.414608949360464682e-04,9.414608949360464682e-04,9.414608949360464682e-04,9.414608949360464682e-04,9.414608949360464682e-04,9.414608949360464682e-04,9.414608949360464682e-04,9.414608949360464682e-04,9.414608949360491787e-04,9.414608949360491787e-04,9.414608949360491787e-04,9.414608949360491787e-04,9.414608949360491787e-04,9.414608949360491787e-04,9.414608949360491787e-04,9.414608949360519976e-04,9.414608949360517808e-04,9.414608949360519976e-04,9.414608949360517808e-04,9.414608949360519976e-04,9.414608949360543828e-04,9.414608949360543828e-04,9.414608949360543828e-04,9.414608949360543828e-04,9.414608949360543828e-04,9.414608949360572018e-04,9.414608949360572018e-04,9.414608949360572018e-04,9.414608949360572018e-04,9.414608949360598038e-04,9.414608949360593702e-04,9.414608949360598038e-04,9.414608949360593702e-04,9.414608949360619723e-04,9.414608949360619723e-04,9.414608949360619723e-04,9.414608949360619723e-04,9.414608949360648996e-04,9.414608949360643575e-04,9.414608949360644659e-04,9.414608949360671764e-04,9.414608949360671764e-04,9.414608949360675017e-04,9.414608949360696701e-04,9.414608949360696701e-04,9.414608949360696701e-04,9.414608949360722722e-04,9.414608949360744406e-04,9.414608949360744406e-04,9.414608949360769342e-04,9.414608949360773679e-04,9.414608949360769342e-04,9.414608949360798616e-04,9.414608949360796447e-04,9.414608949360796447e-04,9.414608949360824637e-04,9.414608949360824637e-04,9.414608949360848489e-04,9.414608949360848489e-04,9.414608949360848489e-04,9.414608949360874510e-04,9.414608949360874510e-04,9.414608949360899447e-04
1.000000000000000021e-03,9.624631358203329168e-05,1.019132100273357176e-03,1.019474580832270333e-03,1.019474707925932099e-03,1.019474707973096195e-03,1.019474707973113759e-03,1.019474707973113759e-03,1.019474707973113759e-03,1.019474707973113759e-03,1.019474707973113759e-03,1.019474707973113759e-03,1.019474707973111590e-03,1.019474707973111590e-03,1.019474707973111590e-03,1.019474707973111590e-03,1.019474707973111590e-03,1.019474707973111590e-03,1.019474707973111590e-03,1.019474707973114192e-03,1.019474707973113759e-03,1.019474707973113759e-03,1.019474707973113759e-03,1.019474707973113759e-03,1.019474707973113759e-03,1.019474707973113759e-03,1.019474707973113759e-03,1.019474707973113759e-03,1.019474707973113759e-03,1.019474707973113759e-03,1.019474707973113759e-03,1.019474707973113759e-03,1.019474707973113759e-03,1.019474707973113759e-03,1.019474707973113759e-03,1.019474707973113759e-03,1.019474707973113759e-03,1.019474707973116361e-03,1.019474707973116361e-03,1.019474707973116361e-03,1.019474707973116361e-03,1.019474707973116361e-03,1.019474707973116361e-03,1.019474707973116361e-03,1.019474707973116361e-03,1.019474707973116361e-03,1.019474707973119180e-03,1.019474707973119180e-03,1.019474707973119180e-03,1.019474707973119180e-03,1.019474707973119180e-03,1.019474707973119180e-03,1.019474707973119180e-03,1.019474707973121565e-03,1.019474707973121565e-03,1.019474707973121565e-03,1.019474707973121565e-03,1.019474707973121565e-03,1.019474707973124167e-03,1.019474707973124384e-03,1.019474707973124167e-03,1.019474707973124384e-03,1.019474707973124167e-03,1.019474707973127203e-03,1.019474707973127203e-03,1.019474707973127203e-03,1.019474707973127203e-03,1.019474707973129588e-03,1.019474707973129154e-03,1.019474707973129588e-03,1.019474707973129154e-03,1.019474707973131973e-03,1.019474707973131757e-03,1.019474707973131973e-03,1.019474707973131757e-03,1.019474707973134575e-03,1.019474707973133925e-03,1.019474707973134142e-03,1.019474707973136527e-03,1.019474707973136744e-03,1.019474707973136744e-03,1.019474707973139346e-03,1.019474707973139346e-03,1.019474707973139346e-03,1.019474707973141731e-03,1.019474707973144116e-03,1.019474707973144116e-03,1.019474707973146935e-03,1.019474707973146935e-03,1.019474707973146935e-03,1.019474707973149321e-03,1.019474707973149104e-03,1.019474707973149104e-03,1.019474707973151706e-03,1.019474707973151706e-03,1.019474707973154525e-03,1.019474707973154525e-03,1.019474707973154525e-03,1.019474707973156910e-03,1.019474707973156910e-03,1.019474707973159512e-03
1.500000000000000031e-03,4.485211180864375575e-04,1.364146488594071560e-03,1.364486274831079159e-03,1.364486400924885129e-03,1.364486400971677777e-03,1.364486400971695558e-03,1.364486400971695558e-03,1.364486400971695558e-03,1.364486400971695558e-03,1.364486400971695558e-03,1.364486400971695558e-03,1.364486400971693823e-03,1.364486400971693823e-03,1.364486400971693823e-03,1.364486400971693823e-03,1.364486400971693823e-03,1.364486400971693823e-03,1.364486400971693823e-03,1.364486400971697076e-03,1.364486400971695558e-03,1.364486400971695558e-03,1.364486400971695558e-03,1.364486400971695558e-03,1.364486400971695558e-03,1.364486400971695558e-03,1.364486400971695558e-03,1.364486400971695558e-03,1.364486400971695558e-03,1.364486400971695558e-03,1.364486400971695558e-03,1.364486400971695558e-03,1.364486400971695558e-03,1.364486400971695558e-03,1.364486400971695558e-03,1.364486400971695558e-03,1.364486400971695558e-03,1.364486400971698377e-03,1.364486400971698377e-03,1.364486400971698377e-03,1.364486400971698377e-03,1.364486400971698377e-03,1.364486400971698377e-03,1.364486400971698377e-03,1.364486400971698377e-03,1.364486400971698377e-03,1.364486400971701412e-03,1.364486400971701412e-03,1.364486400971701412e-03,1.364486400971701412e-03,1.364486400971701412e-03,1.364486400971701412e-03,1.364486400971701412e-03,1.364486400971703147e-03,1.364486400971703364e-03,1.364486400971703147e-03,1.364486400971703364e-03,1.364486400971703147e-03,1.364486400971705749e-03,1.364486400971706183e-03,1.364486400971705749e-03,1.364486400971706183e-03,1.364486400971705749e-03,1.364486400971709002e-03,1.364486400971709002e-03,1.364486400971709002e-03,1.364486400971709002e-03,1.364486400971711387e-03,1.364486400971711821e-03,1.364486400971711387e-03,1.364486400971711821e-03,1.364486400971713989e-03,1.364486400971713555e-03,1.364486400971713989e-03,1.364486400971713555e-03,1.364486400971716808e-03,1.364486400971715507e-03,1.364486400971715724e-03,1.364486400971718976e-03,1.364486400971718326e-03,1.364486400971718760e-03,1.364486400971721795e-03,1.364486400971721795e-03,1.364486400971721795e-03,1.364486400971723747e-03,1.364486400971725915e-03,1.364486400971725915e-03,1.364486400971729168e-03,1.364486400971728951e-03,1.364486400971729168e-03,1.364486400971730469e-03,1.364486400971731119e-03,1.364486400971731119e-03,1.364486400971733505e-03,1.364486400971733505e-03,1.364486400971736324e-03,1.364486400971736324e-03,1.364486400971736324e-03,1.364486400971738492e-03,1.364486400971738492e-03,1.364486400971741094e-03
2.000000000000000042e-03,1.472206339745339276e-03,2.380628160873493430e-03,2.380965273891723182e-03,2.380965398993504113e-03,2.380965399039928349e-03,2.380965399039946997e-03,2.380965399039946997e-03,2.380965399039946997e-03,2.380965399039946997e-03,2.380965399039946997e-03,2.380965399039946997e-03,2.380965399039944828e-03,2.380965399039944828e-03,2.380965399039944828e-03,2.380965399039944828e-03,2.380965399039944828e-03,2.380965399039944828e-03,2.380965399039944828e-03,2.380965399039947864e-03,2.380965399039946997e-03,2.380965399039946997e-03,2.380965399039946997e-03,2.380965399039946997e-03,2.380965399039946997e-03,2.380965399039946997e-03,2.380965399039946997e-03,2.380965399039946997e-03,2.380965399039946997e-03,2.380965399039946997e-03,2.380965399039946997e-03,2.380965399039946997e-03,2.380965399039946997e-03,2.380965399039946997e-03,2.380965399039946997e-03,2.380965399039946997e-03,2.380965399039946997e-03,2.380965399039950033e-03,2.380965399039950033e-03,2.380965399039950033e-03,2.380965399039950033e-03,2.380965399039950033e-03,2.380965399039950033e-03,2.380965399039950033e-03,2.380965399039950033e-03,2.380965399039950033e-03,2.380965399039952201e-03,2.380965399039952201e-03,2.380965399039952201e-03,2.380965399039952201e-03,2.380965399039952201e-03,2.380965399039952201e-03,2.380965399039952201e-03,2.380965399039953068e-03,2.380965399039953936e-03,2.380965399039953068e-03,2.380965399039953936e-03,2.380965399039953068e-03,2.380965399039956971e-03,2.380965399039956538e-03,2.380965399039956971e-03,2.380965399039956538e-03,2.380965399039956971e-03,2.380965399039960441e-03,2.380965399039960441e-03,2.380965399039960441e-03,2.380965399039960441e-03,2.380965399039963477e-03,2.380965399039963477e-03,2.380965399039963477e-03,2.380965399039963477e-03,2.380965399039963910e-03,2.380965399039963910e-03,2.380965399039963910e-03,2.380965399039963910e-03,2.380965399039967813e-03,2.380965399039964344e-03,2.380965399039965645e-03,2.380965399039969548e-03,2.380965399039969982e-03,2.380965399039969548e-03,2.380965399039971283e-03,2.380965399039971283e-03,2.380965399039971283e-03,2.380965399039974752e-03,2.380965399039976487e-03,2.380965399039976487e-03,2.380965399039980390e-03,2.380965399039979089e-03,2.380965399039980390e-03,2.380965399039982125e-03,2.380965399039982559e-03,2.380965399039982559e-03,2.380965399039984293e-03,2.380965399039984293e-03,2.380965399039987329e-03,2.380965399039987329e-03,2.380965399039987329e-03,2.380965399039988196e-03,2.380965399039988196e-03,2.380965399039991666e-03
2.500000000000000052e-03,3.827910296427490099e-03,4.729184740254934599e-03,4.729519200899704595e-03,4.729519325017198655e-03,4.729519325063257298e-03,4.729519325063274646e-03,4.729519325063274646e-03,4.729519325063274646e-03,4.729519325063274646e-03,4.729519325063274646e-03,4.729519325063274646e-03,4.729519325063272911e-03,4.729519325063272911e-03,4.729519325063272911e-03,4.729519325063272911e-03,4.729519325063272911e-03,4.729519325063272911e-03,4.729519325063272911e-03,4.729519325063276380e-03,4.729519325063274646e-03,4.729519325063274646e-03,4.729519325063274646e-03,4.729519325063274646e-03,4.729519325063274646e-03,4.729519325063274646e-03,4.729519325063274646e-03,4.729519325063274646e-03,4.729519325063274646e-03,4.729519325063274646e-03,4.729519325063274646e-03,4.729519325063274646e-03,4.729519325063274646e-03,4.729519325063274646e-03,4.729519325063274646e-03,4.729519325063274646e-03,4.729519325063274646e-03,4.729519325063278982e-03,4.729519325063278982e-03,4.729519325063278982e-03,4.729519325063278982e-03,4.729519325063278982e-03,4.729519325063278982e-03,4.729519325063278982e-03,4.729519325063278982e-03,4.729519325063278982e-03,4.729519325063279850e-03,4.729519325063279850e-03,4.729519325063279850e-03,4.729519325063279850e-03,4.729519325063279850e-03,4.729519325063279850e-03,4.729519325063279850e-03,4.729519325063279850e-03,4.729519325063280717e-03,4.729519325063279850e-03,4.729519325063280717e-03,4.729519325063279850e-03,4.729519325063284187e-03,4.729519325063283319e-03,4.729519325063284187e-03,4.729519325063283319e-03,4.729519325063284187e-03,4.729519325063289391e-03,4.729519325063289391e-03,4.729519325063289391e-03,4.729519325063289391e-03,4.729519325063294595e-03,4.729519325063290258e-03,4.729519325063294595e-03,4.729519325063290258e-03,4.729519325063290258e-03,4.729519325063291993e-03,4.729519325063290258e-03,4.729519325063291993e-03,4.729519325063295462e-03,4.729519325063291126e-03,4.729519325063291126e-03,4.729519325063297197e-03,4.729519325063300667e-03,4.729519325063295462e-03,4.729519325063299799e-03,4.729519325063299799e-03,4.729519325063299799e-03,4.729519325063303269e-03,4.729519325063304136e-03,4.729519325063304136e-03,4.729519325063309340e-03,4.729519325063306738e-03,4.729519325063309340e-03,4.729519325063311075e-03,4.729519325063311075e-03,4.729519325063311075e-03,4.729519325063311942e-03,4.729519325063311942e-03,4.729519325063314544e-03,4.729519325063314544e-03,4.729519325063314544e-03,4.729519325063314544e-03,4.729519325063314544e-03,4.729519325063317146e-03
3.000000000000000062e-03,8.406130669100203567e-03,9.300313131118318616e-03,9.300644959946762977e-03,9.300645083087590373e-03,9.300645083133291663e-03,9.300645083133315949e-03,9.300645083133315949e-03,9.300645083133315949e-03,9.300645083133315949e-03,9.300645083133315949e-03,9.300645083133315949e-03,9.300645083133312480e-03,9.300645083133312480e-03,9.300645083133312480e-03,9.300645083133312480e-03,9.300645083133312480e-03,9.300645083133312480e-03,9.300645083133312480e-03,9.300645083133315949e-03,9.300645083133315949e-03,9.300645083133315949e-03,9.300645083133315949e-03,9.300645083133315949e-03,9.300645083133315949e-03,9.300645083133315949e-03,9.300645083133315949e-03,9.300645083133315949e-03,9.300645083133315949e-03,9.300645083133315949e-03,9.300645083133315949e-03,9.300645083133315949e-03,9.300645083133315949e-03,9.300645083133315949e-03,9.300645083133315949e-03,9.300645083133315949e-03,9.300645083133315949e-03,9.300645083133321153e-03,9.300645083133321153e-03,9.300645083133321153e-03,9.300645083133321153e-03,9.300645083133321153e-03,9.300645083133321153e-03,9.300645083133321153e-03,9.300645083133321153e-03,9.300645083133321153e-03,9.300645083133317684e-03,9.300645083133317684e-03,9.300645083133317684e-03,9.300645083133317684e-03,9.300645083133317684e-03,9.300645083133317684e-03,9.300645083133317684e-03,9.300645083133314214e-03,9.300645083133315949e-03,9.300645083133314214e-03,9.300645083133315949e-03,9.300645083133314214e-03,9.300645083133322888e-03,9.300645083133321153e-03,9.300645083133322888e-03,9.300645083133321153e-03,9.300645083133322888e-03,9.300645083133328092e-03,9.300645083133328092e-03,9.300645083133328092e-03,9.300645083133328092e-03,9.300645083133335031e-03,9.300645083133328092e-03,9.300645083133335031e-03,9.300645083133328092e-03,9.300645083133324623e-03,9.300645083133329827e-03,9.300645083133324623e-03,9.300645083133329827e-03,9.300645083133336766e-03,9.300645083133324623e-03,9.300645083133324623e-03,9.300645083133335031e-03,9.300645083133338500e-03,9.300645083133333296e-03,9.300645083133336766e-03,9.300645083133336766e-03,9.300645083133336766e-03,9.300645083133340235e-03,9.300645083133341970e-03,9.300645083133341970e-03,9.300645083133345439e-03,9.300645083133341970e-03,9.300645083133345439e-03,9.300645083133350643e-03,9.300645083133345439e-03,9.300645083133345439e-03,9.300645083133347174e-03,9.300645083133347174e-03,9.300645083133352378e-03,9.300645083133352378e-03,9.300645083133352378e-03,9.300645083133350643e-03,9.300645083133350643e-03,9.300645083133355848e-03
3.500000000000000073e-03,1.623109554944703742e-02,1.711824060239017231e-02,1.711856981965409474e-02,1.711856994182576336e-02,1.711856994187111250e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187112985e-02,1.711856994187112985e-02,1.711856994187112985e-02,1.711856994187112985e-02,1.711856994187112985e-02,1.711856994187112985e-02,1.711856994187112985e-02,1.711856994187113679e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187114026e-02,1.711856994187114026e-02,1.711856994187114026e-02,1.711856994187114026e-02,1.711856994187114026e-02,1.711856994187114026e-02,1.711856994187114026e-02,1.711856994187114026e-02,1.711856994187114026e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187113332e-02,1.711856994187112985e-02,1.711856994187113332e-02,1.711856994187112985e-02,1.711856994187113332e-02,1.711856994187112985e-02,1.711856994187114026e-02,1.711856994187112985e-02,1.711856994187114026e-02,1.711856994187112985e-02,1.711856994187114026e-02,1.711856994187114719e-02,1.711856994187114719e-02,1.711856994187114719e-02,1.711856994187114719e-02,1.711856994187116107e-02,1.711856994187115066e-02,1.711856994187116107e-02,1.711856994187115066e-02,1.711856994187114372e-02,1.711856994187115413e-02,1.711856994187114372e-02,1.711856994187115413e-02,1.711856994187115760e-02,1.711856994187114026e-02,1.711856994187113679e-02,1.711856994187115760e-02,1.711856994187116107e-02,1.711856994187114719e-02,1.711856994187115066e-02,1.711856994187115066e-02,1.711856994187115066e-02,1.711856994187116107e-02,1.711856994187116454e-02,1.711856994187116454e-02,1.711856994187116107e-02,1.711856994187115760e-02,1.711856994187116107e-02,1.711856994187117148e-02,1.711856994187116454e-02,1.711856994187116454e-02,1.711856994187115760e-02,1.711856994187115760e-02,1.711856994187116801e-02,1.711856994187116801e-02,1.711856994187116801e-02,1.711856994187116801e-02,1.711856994187116801e-02,1.711856994187117148e-02
4.000000000000000083e-03,2.832343128172651325e-02,2.920359268038944661e-02,2.920391930603711758e-02,2.920391942724705203e-02,2.920391942729205076e-02,2.920391942729207505e-02,2.920391942729207505e-02,2.920391942729207505e-02,2.920391942729207505e-02,2.920391942729207505e-02,2.920391942729207505e-02,2.920391942729205770e-02,2.920391942729205770e-02,2.920391942729205770e-02,2.920391942729205770e-02,2.920391942729205770e-02,2.920391942729205770e-02,2.920391942729205770e-02,2.920391942729207505e-02,2.920391942729207505e-02,2.920391942729207505e-02,2.920391942729207505e-02,2.920391942729207505e-02,2.920391942729207505e-02,2.920391942729207505e-02,2.920391942729207505e-02,2.920391942729207505e-02,2.920391942729207505e-02,2.920391942729207505e-02,2.920391942729207505e-02,2.920391942729207505e-02,2.920391942729207505e-02,2.920391942729207505e-02,2.920391942729207505e-02,2.920391942729207505e-02,2.920391942729207505e-02,2.920391942729207158e-02,2.920391942729207158e-02,2.920391942729207158e-02,2.920391942729207158e-02,2.920391942729207158e-02,2.920391942729207158e-02,2.920391942729207158e-02,2.920391942729207158e-02,2.920391942729207158e-02,2.920391942729207158e-02,2.920391942729207158e-02,2.920391942729207158e-02,2.920391942729207158e-02,2.920391942729207158e-02,2.920391942729207158e-02,2.920391942729207158e-02,2.920391942729206811e-02,2.920391942729206117e-02,2.920391942729206811e-02,2.920391942729206117e-02,2.920391942729206811e-02,2.920391942729207158e-02,2.920391942729206117e-02,2.920391942729207158e-02,2.920391942729206117e-02,2.920391942729207158e-02,2.920391942729208545e-02,2.920391942729208545e-02,2.920391942729208545e-02,2.920391942729208545e-02,2.920391942729210627e-02,2.920391942729209239e-02,2.920391942729210627e-02,2.920391942729209239e-02,2.920391942729207505e-02,2.920391942729210280e-02,2.920391942729207505e-02,2.920391942729210280e-02,2.920391942729210280e-02,2.920391942729206811e-02,2.920391942729205770e-02,2.920391942729208545e-02,2.920391942729210280e-02,2.920391942729207505e-02,2.920391942729208545e-02,2.920391942729208545e-02,2.920391942729208545e-02,2.920391942729210280e-02,2.920391942729209239e-02,2.920391942729209239e-02,2.920391942729210974e-02,2.920391942729209586e-02,2.920391942729210974e-02,2.920391942729210974e-02,2.920391942729210627e-02,2.920391942729210627e-02,2.920391942729209239e-02,2.920391942729209239e-02,2.920391942729210627e-02,2.920391942729210627e-02,2.920391942729210627e-02,2.920391942729210974e-02,2.920391942729210974e-02,2.920391942729210627e-02
4.500000000000000527e-03,4.556098893201569744e-02,4.643421966974224657e-02,4.643454372343942121e-02,4.643454384369487958e-02,4.643454384373952443e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373953137e-02,4.643454384373953137e-02,4.643454384373953137e-02,4.643454384373953137e-02,4.643454384373953137e-02,4.643454384373953137e-02,4.643454384373953137e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955912e-02,4.643454384373955218e-02,4.643454384373955218e-02,4.643454384373955218e-02,4.643454384373955218e-02,4.643454384373955218e-02,4.643454384373955218e-02,4.643454384373955218e-02,4.643454384373954524e-02,4.643454384373955218e-02,4.643454384373954524e-02,4.643454384373955218e-02,4.643454384373954524e-02,4.643454384373955218e-02,4.643454384373954524e-02,4.643454384373955218e-02,4.643454384373954524e-02,4.643454384373955218e-02,4.643454384373956606e-02,4.643454384373956606e-02,4.643454384373956606e-02,4.643454384373956606e-02,4.643454384373960075e-02,4.643454384373957994e-02,4.643454384373960075e-02,4.643454384373957994e-02,4.643454384373954524e-02,4.643454384373959382e-02,4.643454384373954524e-02,4.643454384373959382e-02,4.643454384373959382e-02,4.643454384373955218e-02,4.643454384373952443e-02,4.643454384373956606e-02,4.643454384373960075e-02,4.643454384373955912e-02,4.643454384373957994e-02,4.643454384373957994e-02,4.643454384373957994e-02,4.643454384373959382e-02,4.643454384373957994e-02,4.643454384373957994e-02,4.643454384373960075e-02,4.643454384373959382e-02,4.643454384373960075e-02,4.643454384373960075e-02,4.643454384373959382e-02,4.643454384373959382e-02,4.643454384373958688e-02,4.643454384373958688e-02,4.643454384373959382e-02,4.643454384373959382e-02,4.643454384373959382e-02,4.643454384373959382e-02,4.643454384373959382e-02,4.643454384373958688e-02
