0.000000000000000000e+00,0.000000000000000000e+00,8.470506285224613697e-09,9.356397125573981439e-09,9.207085595009531829e-09,9.239906091726342842e-09,9.231883385290449433e-09,9.234635154735613944e-09,9.234730758763492878e-09,9.233233318131817835e-09,9.233200137177627621e-09,9.233872975765303159e-09,9.232990193574948255e-09,9.233581560534449456e-09,9.233057550764826090e-09,9.233062278050761485e-09,9.232818713562283720e-09,9.233720645071675734e-09,9.234802335243399299e-09,9.233693706166856593e-09,9.234187612089120986e-09
1.000000000000000021e-03,1.149179914488964516e-06,1.278028020357472978e-06,1.258635996055109056e-06,1.262947105701928471e-06,1.261865669148338572e-06,1.262157966648916547e-06,1.262075574065471909e-06,1.262100691248665816e-06,1.262091588128725434e-06,1.262093901854874947e-06,1.262093883778876333e-06,1.262093247328162501e-06,1.262093716539575685e-06,1.262093191604472280e-06,1.262093220214811289e-06,1.262092994898866442e-06,1.262093874281778604e-06,1.262094929340493990e-06,1.262093873415023130e-06,1.262094331510536862e-06
2.000000000000000042e-03,2.295477802750491722e-05,2.536933176524915756e-05,2.496532935397391227e-05,2.505424992036932289e-05,2.503203083704484209e-05,2.503802021308072412e-05,2.503632249698981198e-05,2.503682253508080001e-05,2.503666989232416373e-05,2.503671651390138156e-05,2.503670262741453521e-05,2.503670642895828433e-05,2.503670542505508596e-05,2.503670534531470635e-05,2.503670524735167327e-05,2.503670509741662639e-05,2.503670593145768404e-05,2.503670696798162554e-05,2.503670595700312031e-05,2.503670637828930197e-05
3.000000000000000062e-03,2.177743677231871653e-04,2.406109714481062989e-04,2.367707826442544156e-04,2.376156248848974016e-04,2.374045563062259715e-04,2.374614448946562532e-04,2.374453154131153318e-04,2.374500586619369871e-04,2.374486238802539029e-04,2.374490662360433525e-04,2.374489281473158881e-04,2.374489715048647490e-04,2.374489577181692224e-04,2.374489617646300072e-04,2.374489603393378312e-04,2.374489606659417281e-04,2.374489613169207818e-04,2.374489623771473411e-04,2.374489613908560245e-04,2.374489617871179865e-04
4.000000000000000083e-03,1.308931428720732466e-03,1.446149445307625065e-03,1.423063701343690824e-03,1.428142347613578413e-03,1.426873560967630581e-03,1.427215528520094784e-03,1.427118568841327130e-03,1.427147077730705257e-03,1.427138462026357382e-03,1.427141120765872389e-03,1.427140286883847760e-03,1.427140551761250107e-03,1.427140466584563439e-03,1.427140493826833511e-03,1.427140484815791381e-03,1.427140487694127840e-03,1.427140487470213636e-03,1.427140488787130264e-03,1.427140487738909726e-03,1.427140488137809389e-03
5.000000000000000104e-03,5.617111445973194291e-03,6.205938130802799400e-03,6.106865811590015194e-03,6.128660644630238262e-03,6.123215704936172364e-03,6.124683240271298207e-03,6.124267141421643572e-03,6.124389483437899136e-03,6.124352515615753660e-03,6.124363925175535864e-03,6.124360344025496158e-03,6.124361483511911106e-03,6.124361116601096007e-03,6.124361235458149547e-03,6.124361196426481892e-03,6.124361209273109299e-03,6.124361205705427559e-03,6.124361208102623716e-03,6.124361206706910310e-03,6.124361207211556114e-03
6.000000000000000125e-03,1.842387312645922537e-02,2.035517976128397438e-02,2.003022507808509614e-02,2.010171147625469321e-02,2.008385224696307425e-02,2.008866571438297152e-02,2.008730092279572763e-02,2.008770219894542158e-02,2.008758094992234983e-02,2.008761837267886152e-02,2.008760662477393141e-02,2.008761036418475060e-02,2.008760915985509724e-02,2.008760955107507032e-02,2.008760942273285846e-02,2.008760946514475884e-02,2.008760945171608053e-02,2.008760945737649364e-02,2.008760945488915345e-02,2.008760945575030141e-02
7.000000000000000146e-03,4.840044134809178694e-02,5.347406797205706691e-02,5.262039431087117691e-02,5.280819290446471526e-02,5.276127576005019970e-02,5.277392099341776666e-02,5.277033561299505904e-02,5.277138978550596077e-02,5.277107126094691264e-02,5.277116957232019095e-02,5.277113870859463651e-02,5.277114853361102725e-02,5.277114536920822496e-02,5.277114639794568129e-02,5.277114606052694251e-02,5.277114617208065322e-02,5.277114613562866596e-02,5.277114614895343780e-02,5.277114614388411784e-02,5.277114614561147915e-02
8.000000000000000167e-03,1.056730135210738192e-01,1.167502877032534497e-01,1.148864551949926732e-01,1.152964773105988883e-01,1.151940427526854521e-01,1.152216511858229347e-01,1.152138231972203719e-01,1.152161247791516907e-01,1.152154293443119759e-01,1.152156439881231176e-01,1.152155766021052963e-01,1.152155980541583746e-01,1.152155911449197490e-01,1.152155933916888669e-01,1.152155926547783760e-01,1.152155928983987776e-01,1.152155928179990629e-01,1.152155928459902556e-01,1.152155928359708953e-01,1.152155928393613499e-01
9.000000000000001055e-03,1.979956856723452951e-01,2.187507649025599299e-01,2.152585689347208953e-01,2.160268125957963692e-01,2.158348846598119042e-01,2.158866135843376388e-01,2.158719465642780777e-01,2.158762589546368293e-01,2.158749559451380862e-01,2.158753581153737555e-01,2.158752318558569694e-01,2.158752720505562883e-01,2.158752591047171654e-01,2.158752633149331468e-01,2.158752619340384704e-01,2.158752623905185464e-01,2.158752622393037557e-01,2.158752622909466401e-01,2.158752622729384896e-01,2.158752622790198750e-01
