0.000000000000000000e+00,0.000000000000000000e+00,1.518281085323514089e-08,1.779229697423967351e-08,1.784476896141148953e-08,1.822931688523445292e-08,1.838004282051801017e-08,1.851222684104934423e-08,1.859540835896223630e-08,1.865493788215345157e-08,1.869797166727148302e-08,1.872791566422592936e-08,1.875119102085653689e-08,1.876678929508903125e-08,1.877801941672476549e-08,1.878943586623014174e-08,1.879625516027760608e-08,1.880080057281868298e-08,1.880362744023746753e-08,1.880597262419872974e-08,1.880715071852538578e-08
1.000000000000000021e-03,0.000000000000000000e+00,7.207016130521762662e-08,1.124921235396491594e-07,1.387308409711364579e-07,1.566427827816682470e-07,1.694123052290094159e-07,1.785185502608579516e-07,1.851370517776930552e-07,1.899535732510567748e-07,1.934882898782005913e-07,1.960849914731503733e-07,1.980015437696810896e-07,1.994154881822628151e-07,2.004611654991341758e-07,2.012384555724014148e-07,2.018128190251105172e-07,2.022381572404778165e-07,2.025531311938559566e-07,2.027870831348700498e-07,2.029601539339334303e-07
2.000000000000000042e-03,9.871845908063537398e-12,1.189018488263041751e-06,1.962424271206324627e-06,2.493640505518686991e-06,2.848547773192336084e-06,3.103555931083985582e-06,3.284733517948607873e-06,3.416573947620849393e-06,3.512490667085066631e-06,3.582870085903368094e-06,3.634591731809836841e-06,3.672737090034411643e-06,3.700905204650370780e-06,3.721740595103458577e-06,3.737169107632893955e-06,3.748599725076665533e-06,3.757073794326850120e-06,3.763358937995734934e-06,3.768022799493602921e-06,3.771483870518730127e-06
3.000000000000000062e-03,1.278733744197111431e-09,1.155838053926201607e-05,1.904456479456822669e-05,2.417538603463136626e-05,2.758852310102614288e-05,3.003813864733089652e-05,3.177610303776240636e-05,3.303999953368864576e-05,3.395899999624192958e-05,3.463308215438129858e-05,3.512834012672157348e-05,3.549351918582069229e-05,3.576315724636503412e-05,3.596258519964720305e-05,3.611022335643718494e-05,3.621961262580993798e-05,3.630070924053759154e-05,3.636086042359495973e-05,3.640549250558086137e-05,3.643861867145540054e-05
4.000000000000000083e-03,3.048044474423788396e-08,7.238820183842674893e-05,1.185921109232800341e-04,1.500836504463156707e-04,1.709478259013665991e-04,1.858964993037808943e-04,1.964870305328247403e-04,2.041827490477708760e-04,2.097749261832231071e-04,2.138751294674710402e-04,2.168866943081115297e-04,2.191068043596327186e-04,2.207458208905424730e-04,2.219579251106926167e-04,2.228551654575221339e-04,2.235199238678284978e-04,2.240127283313823154e-04,2.243782429821860604e-04,2.246494467326415714e-04,2.248507350992782865e-04
5.000000000000000104e-03,3.604042844053154300e-07,3.264333890966125110e-04,5.309021517116423606e-04,6.693409058697634634e-04,7.606451091590566913e-04,8.259368764284832692e-04,8.721196144232309109e-04,9.056500163215875591e-04,9.299984487436010029e-04,9.478430988690842232e-04,9.609454761502162021e-04,9.706022878453738267e-04,9.777303008014436546e-04,9.830010517749431138e-04,9.869022755613916353e-04,9.897924781055546847e-04,9.919349659286797946e-04,9.935240014660882881e-04,9.947029993416355714e-04,9.955780411996897113e-04
6.000000000000000125e-03,2.693073471859728812e-06,1.134713598935928498e-03,1.829128579149146569e-03,2.295754444004267491e-03,2.601934199624527169e-03,2.820430522840567354e-03,2.974709129702373268e-03,3.086618882859141870e-03,3.167822841424026200e-03,3.227308903132105038e-03,3.270970777819962299e-03,3.303143041749956928e-03,3.326886130930668470e-03,3.344440508947112492e-03,3.357432384002453571e-03,3.367056688398850292e-03,3.374190755983727877e-03,3.379481739044021878e-03,3.383407319203103787e-03,3.386320793908561243e-03
7.000000000000000146e-03,1.429875001635326288e-05,3.187157394335689894e-03,5.083046672826070818e-03,6.346402030892829213e-03,7.170667688627071525e-03,7.757611522780535201e-03,8.171273605306703797e-03,8.471051129248258205e-03,8.688406037784937586e-03,8.847554642707630701e-03,8.964324058778047610e-03,9.050344383176922580e-03,9.113815322215930090e-03,9.160736168381573494e-03,9.195458525361837471e-03,9.221178818801597718e-03,9.240243121919034311e-03,9.254381628792635039e-03,9.264871227022903125e-03,9.272656207495091202e-03
8.000000000000000167e-03,5.800584012299066347e-05,7.502753247570940337e-03,1.181630542336933355e-02,1.466501257532770372e-02,1.651229617388347976e-02,1.782489300168705812e-02,1.874819097025923892e-02,1.941667935859677993e-02,1.990098819942887759e-02,2.025543809884301077e-02,2.051540664474677672e-02,2.070687074913109618e-02,2.084811808768120139e-02,2.095252154165659977e-02,2.102977462936090128e-02,2.108699521637828062e-02,2.112940585891991477e-02,2.116085735083725675e-02,2.118419110681651896e-02,2.120150819131383021e-02
9.000000000000001055e-03,1.893238390791865335e-04,1.526322699081220438e-02,2.369474088941850298e-02,2.921204338422990834e-02,3.276723570933463142e-02,3.528838652019743172e-02,3.705843107157916899e-02,3.833889699211499164e-02,3.926587500701493594e-02,3.994401086432494696e-02,4.044121129445417406e-02,4.080731200032058914e-02,4.107734556912772533e-02,4.127691783544706894e-02,4.142457744530466529e-02,4.153394038031846258e-02,4.161499389498261869e-02,4.167510064820614119e-02,4.171969251757588065e-02,4.175278565449100365e-02
