objective,TAPobject_data.mechanism.elementary_processes[0].forward.k,TAPobject_data.mechanism.elementary_processes[0].backward.k,TAPobject_data.mechanism.elementary_processes[1].forward.k,TAPobject_data.mechanism.elementary_processes[1].backward.k,TAPobject_data.mechanism.elementary_processes[2].forward.k,TAPobject_data.mechanism.elementary_processes[2].backward.k,TAPobject_data.mechanism.elementary_processes[3].forward.k,TAPobject_data.mechanism.elementary_processes[3].backward.k,TAPobject_data.mechanism.elementary_processes[4].forward.k,TAPobject_data.mechanism.elementary_processes[4].backward.k
4161065.4042653134,0.0,2815.5079333256217,81.31253441992303,7.596163796808623,1063.890819368828,9272.133645211508,9139.180220117649,0.0121790170840427,4.2152511805661135,177.49769221998048
138741.81281293917,1.61414095941369,13.226692834683128,29.132912344343648,0.1644899763662597,12.498826239344512,48.5855999612166,52.84847783782213,1.387988935244525e-05,0.0229729666044945,0.9574286062170728
131596.89403851386,1.615842500407337,10.272677958463726,29.07790737995265,0.1566559036459388,11.390505081722823,38.86262935302012,43.27015331096029,1.0560529276367926e-06,0.0185536913260704,0.7713293106034076
3376493.1612170823,0.0,15.338064390090482,29.655196452871817,0.1730070484529893,13.438256978985624,55.65177372066624,59.85265968384557,2.323760634321686e-05,0.0258292554941347,1.0613292628564213
124327.9081544804,1.0815904210060152,11.947465713697069,29.268778635997084,0.1620621441127892,12.067560988430849,44.4136872609058,48.75288972194484,8.39002330757032e-06,0.0209592384537306,0.8672130848440279
141406.73809585546,0.5407952105030076,13.642765051893775,29.46198754443445,0.1675345962828892,12.752908983708236,50.03273049078602,54.302774702895206,1.5813814825393592e-05,0.0233942469739326,0.9642711738502244
123122.80135461965,0.932413261662609,12.415110275995822,29.32207488485572,0.1635717079061128,12.256612712838844,45.96368787293354,50.283813184397005,1.0437859731928578e-05,0.0216309301532241,0.8939863434233277
4022675.811187936,0.0,205.20636477296745,1526.041186843059,0.0,650.2350377509393,1054.0782844827354,1241.9155141815245,0.0156366019792663,1.85355636501069,49.36232688902431
1025812.9566877718,0.5161562469974318,98.48286086479249,697.5020064155536,0.0905484320517199,297.0691583362455,496.0160301968988,582.2636496283541,0.0069864223233882,0.8394569349477619,22.531695255147707
665665.1024851383,0.8684288105551946,25.64491202216852,132.03055703348826,0.1523470220533905,56.03623385598644,115.14294750983808,132.05645997680728,0.0010827430008235,0.1473420801748979,4.220000991013876
134792.91087455966,0.927699691448845,13.389715799141982,36.88834502983158,0.1627448141220991,15.481744985112051,51.059946291831935,56.307794097732966,8.943182601023718e-05,0.0308917477741399,1.1390053019685331
120968.96959231384,0.9311998680403852,12.665998683792596,31.26982648747883,0.163358844280819,13.0868443106576,47.27559523449954,51.83454006214564,3.0772928592547795e-05,0.0240149016500278,0.957060494892313
3348206.688936594,0.0,13.825968829622369,38.97887593802473,0.1652624083913109,16.42214593390935,52.99012881467367,58.47474861465224,6.922523216098647e-05,0.0340068157379636,1.2367791604054257
118756.78640238896,0.6258111526992682,13.04641303395189,33.79802348256394,0.1639831216440621,14.180662633617048,49.14968706882889,54.01220871207198,4.338343251517384e-05,0.0272917683161871,1.0487947474945445
102058.97900172604,0.5981889921879628,18.620667157288853,29.66996363496944,0.1207612985948761,15.268875929696794,66.50099911394526,70.88950749323544,0.0001206318897627,0.0322514640426375,1.3089763855744103
94987.73074712924,0.5815384786333408,25.78507964035335,25.194239453876847,0.041299214465632,17.074086916655787,89.11595199457597,93.06400763318692,0.0002766780013309,0.0402367644287019,1.6703671066445658
4127087.578376706,5.4874675024732005,118.1646428655637,0.0,0.6921883615133638,0.0,355.9961379768707,336.04824962334993,0.0,0.1851119169887944,3.397689322387712
210105.74131691377,1.884921096290981,50.3280186738053,18.500760275984995,0.2142241785573493,12.537929138709242,160.01934128460326,157.6188423720749,0.0002031715775994,0.0787264683481296,2.129273409641049
93450.5493781271,0.7314453476051568,28.60785408588256,24.424397588186583,0.0611879559471162,16.552366586461286,97.27081377036012,100.48869860389438,0.0002682237549096,0.0446636080309151,1.723147622589504
125376.52905699596,0.3982264154617614,50.18558927660153,32.96351111588941,0.0785939772105745,22.011121293677345,165.78334671916247,166.96342664819025,0.0002258875445113,0.0795194343913626,2.710855278112918
87096.55320220374,0.6246003713363051,35.52664645328566,27.162421434418164,0.0667691092053261,18.30268885476204,119.23901320592992,121.80348613617878,0.0002546488617718,0.0558399536135562,2.039851119405071
142885.1243277133,0.3034093077365986,41.88137629850309,22.06885731582978,0.015412098905929,20.405674625119765,139.73169556917992,142.07772468204942,0.000169012899381,0.0673156399435031,2.496816287755012
86380.77005755759,0.5625145353068253,36.7550078863843,26.17784177915589,0.0568418625233123,18.709193407682854,123.20022340508602,125.72247141514104,0.0002380955359737,0.0580581896124717,2.128181922246822
84639.99049561351,0.6286966735285553,48.44806293319306,23.857083586510704,0.0452300602450081,20.14281055874594,159.2295955651292,160.21147053483637,0.0005244493320135,0.0769109452895556,2.757110854876612
83313.3536640149,0.5888678632222113,47.885515532061554,25.31505697375144,0.0511356123492666,20.454736171391147,157.7609975773722,158.93734006333557,0.0009115062297375,0.0763182311600582,2.728534223102669
82303.63142675279,0.5532024737748309,55.1391041327837,27.096293995299703,0.0555062581693659,22.26007489154279,180.7810902846469,181.2854741306033,0.0012944798786355,0.0879873889138834,3.135134123933012
88253.67505194679,0.4617383443851481,70.11459995408678,24.84361239478128,0.0383375278498458,24.38877278955704,226.81233715040256,225.4954288542101,0.0,0.120337701581112,3.791901739681799
82008.73751121375,0.5365315337235003,57.8686506199343,26.6857033061676,0.0523769562690029,22.648067378673947,189.1710915026935,189.3435129463363,0.0010585382412046,0.093883800181512,3.254841528604798
80770.69397427213,0.5124073068478671,73.1513997553111,28.890812526058816,0.0562735314431111,25.833805808676622,237.1887496960071,235.74498766023453,0.0013115841373987,0.1191982261577791,4.069874694656873
84218.97162758055,0.4041736663024569,88.69047832400139,32.38298530546181,0.0327022235718901,30.83942701187395,287.0717175285411,284.6822498996207,0.0026221522206776,0.1521553738345865,5.1148027680154975
80609.24229215398,0.4920829468953775,76.0693633807476,29.54658069783249,0.0518472574740243,26.77377277834454,246.55588720166563,244.9345384120209,0.0015576856020873,0.12538699453899,4.266093672235214
80219.45422094504,0.4269000252938339,95.06223294053804,32.11759890034656,0.0544081361507479,30.97139858079279,306.2880619850849,302.76528942318043,0.0017556809753134,0.1575055300550078,5.289146606505919
80086.50461921144,0.4358729154770958,107.19541502244608,32.83888694093584,0.0550723808059488,32.941001421125335,343.98821767656034,338.9812641610965,0.0017043972169143,0.1767871194165323,5.86124051407925
79861.91280231552,0.4179927677015051,105.99127761559468,33.03324648435763,0.0526701191226597,33.117796152695206,340.50804956312425,335.7898526187457,0.0016937504870375,0.1769601761524861,5.856965258486206
79829.232814691,0.404354532730004,110.73722374690756,33.675410535689444,0.0524752263314719,34.21765241985681,355.47894035518203,350.30373343541714,0.0016869817562327,0.185982304410428,6.124735209889282
79802.33352121292,0.3948718984323927,114.69040362324408,34.32775159467427,0.0528965422246122,35.179557254644294,367.9789068704656,362.43788510830416,0.0013211444534481,0.1942682260249276,6.353001570116758
79785.1028812708,0.3873759747424387,118.1587063291743,34.830711569847715,0.0526243144590414,35.99390884095426,378.92512416644513,373.05367208905136,0.0008342216092348,0.2006536854758828,6.549792550839883
79746.48678889219,0.375494693449257,120.2553452491206,35.252183276278245,0.0518284758170895,36.7996194741241,385.7285374670629,379.7827089635135,0.0,0.2064624899619823,6.710692036905243
79633.80351426343,0.3519073143735678,120.64179995061124,35.89753635609576,0.0511723251171533,37.991361437575776,387.611931159724,382.0641289564753,0.0,0.2131308206964633,6.877882492935455
89691.57114683594,0.2077944811056394,115.32064921032756,39.14755918190072,0.0456473665850042,44.01668310294172,375.2239874538146,373.0505179744179,0.0,0.2364521488352861,7.537163312636219
79511.69238575287,0.3205725135420923,119.48480931445424,36.60419665577229,0.0499710200613767,39.30146165591513,384.9183906891503,380.1042777864545,0.0,0.2182016333075573,7.021231511262838
85834.50327973257,0.1602194665937346,78.599465468576,37.80975437983824,0.0420946862470296,42.45758155618529,263.59226400829635,267.7012097000339,0.0,0.2047793349869327,6.386145952115417
79160.36513573675,0.2731461302791824,107.392466674436,36.96075516061645,0.0476414975902126,40.23492288326628,349.03469846580487,346.85968974497894,0.0,0.2142318237121833,6.833397156343687
4008179.5076475386,0.0,0.0,35.85065640043306,0.0263214213454914,41.61212398050075,0.0,0.0,0.0,0.1134079804002052,3.1373387400106227
79448.37438261679,0.2054310523231648,80.76902798498556,36.685552930924,0.0423560826972249,40.576341886951326,262.5062464909962,260.870439570083,0.0,0.1892367985118712,5.917115151776467
79081.99591258254,0.2499554548478252,98.27462255241184,36.86650546351164,0.0458313787067498,40.351850125168,319.4009255174974,317.41057956767065,0.0,0.205671669396249,6.51959409780902
597562.4023892492,0.0138344127147811,0.0,35.54582292836835,0.0317673740415418,40.402575990206856,21.97886049981224,37.57933468051732,0.0,0.1342443848333071,3.94686635075163
77798.50409493172,0.1736980748745171,66.53596357474196,36.43997935217173,0.0412892839488551,40.36823249215147,223.34583775568743,227.03660282679311,0.0,0.1826035957922506,5.688708906032321
76799.43878795096,0.0937662437946491,33.267981787370985,35.99290114027004,0.0365283289951984,40.38540424117916,122.66234912774982,132.30796875365522,0.0,0.1584239903127788,4.817787628391976
77149.68894278344,0.1431264384545551,53.81191321971908,36.26898473887571,0.0394683550161802,40.37480019441573,184.83728657848388,190.8056129905925,0.0,0.1733555891156875,5.355606457474309
76615.30967573362,0.1087904886852967,39.52113899193495,36.0769354035934,0.0374232134507491,40.3821765838228,141.58714253176163,150.11346848065733,0.0,0.1629688669804963,4.981488801991636
229926.53465188656,0.023332051976028,0.0,35.35653719731493,0.0325700716124642,40.08965009525616,21.15611689511796,36.18297916851418,0.0,0.1302291264295541,3.878828352994909
76203.4856452998,0.0834869219453918,27.81924253059909,35.86363119638108,0.0359862365631302,40.29556180578962,105.9284690046632,116.37955231007084,0.0,0.1532748889254532,4.654999770164822
4383246.407872865,0.104295145942002,0.0,30.13760005795136,0.1976998065200024,35.17741615673103,0.0,0.0,0.0,0.0,0.0
143210.2181656913,0.0903898177856334,18.590519619195053,33.96408433774483,0.0896329067233398,38.597674166921806,70.78788285110356,77.77193603002522,0.0,0.1024276569200037,3.1107556023285428
76012.67106629444,0.0838451473351159,27.340318476389733,35.765054319446726,0.0387702274808996,40.20745002267456,104.10485027111564,114.37601224394206,0.0,0.1506361746926007,4.574861306300509
127272.879960415,0.0227239145086325,0.0,47.781546736289954,0.0,50.58825643852399,34.59603678295372,100.177853378983,0.0044784080781908,0.3152899866096746,12.632705056196569
75237.60558886071,0.0817119168781706,26.38609688465592,36.18444945308277,0.0374170834708672,40.56975705396122,101.67887960426036,113.8804734021575,0.0001563037273503,0.1563828605853869,4.8560931615771095
86137.28181178548,0.0922826549214198,30.46859037267212,37.50311211274487,0.0,41.54089441323152,141.65629387727128,160.47490535637945,0.0024424575659568,0.1840168556101133,5.908217560693843
74770.93102766303,0.0834885004658863,27.072225979719228,36.40607205212025,0.0311285370966635,40.73297240248639,108.39773100197344,121.7114217001974,0.0005405288753053,0.1610272006327027,5.032919692710362
76224.07656442017,0.0961441616153122,43.72757784113804,38.56762666726114,0.0485666373872325,42.22137645491782,191.20895478936225,220.0555037126809,0.00729036712171,0.2055328164270843,6.845461708933698
74212.14047214786,0.0873963150633854,32.215064932347886,37.07351680894533,0.0365130730812754,41.19256175261151,133.96817772397696,152.07810382991514,0.0026247436878404,0.1747696430873873,5.5925963517128325
75602.15482941338,0.0695713587576397,29.096142672794844,37.60957480935763,0.0304562207850963,41.598383078033216,139.5385318504034,166.61502088436873,0.005396035428635,0.1901060819644286,6.113980012857751
73904.17559511139,0.0815205211059742,31.18694770995616,37.25022222721496,0.0345165006626743,41.32633613336176,135.80438155838115,156.8700330735461,0.0035382684665539,0.179825125599447,5.764464541070512
73813.0886936964,0.0702988993946761,28.113204204543106,37.900887728887184,0.0317108918698058,41.86962867852896,136.86545188168,163.13476110045232,0.005862209461398,0.1909565345072558,6.1364532844380655
73718.13876305711,0.0768732815025197,29.914010257891217,37.51968403636936,0.0333546065417122,41.55133129868805,136.24380539170463,159.46446130687332,0.0045006882402001,0.1844350051382067,5.918517214088036
73353.84452939563,0.0649464828906093,25.40307681355836,38.40459472201376,0.0301014482344458,42.30467934587401,134.2760987734224,162.19755420080412,0.0076075152976285,0.196680054237925,6.291476782027522
72650.03753990191,0.0647455558965443,23.75960177269054,38.73915282109569,0.028653122585971,42.59380291555105,132.0501051349061,159.3483752269493,0.0089389406544936,0.1988700429909088,6.305063017275375
71634.92561230758,0.0560928331029146,19.491262333222195,39.91947492762606,0.0305880888777859,43.57735669718769,131.9813558668654,162.78211772777405,0.0133679669950321,0.2117913377539532,6.666517366721276
151718.24110242544,0.0253004401191366,4.974195638753482,45.78197898169741,0.044815780032321,48.37669052738609,152.8962143371166,201.28697055675,0.0353207697843261,0.2799706980355329,8.641627126503174
70969.80113449792,0.0486394562010578,15.977369481819885,41.33850891847818,0.0340319376450392,44.73904763602268,137.04385046122508,172.10231511665768,0.0186816986470977,0.2282943250136252,7.144597698767759
69751.44889039449,0.0462607195026938,14.666484806987816,43.84890306322434,0.0484151396811912,46.72713118521784,160.52028313723088,201.7207282462213,0.0285987287547873,0.2575016105096324,7.99307896353439
69376.87704482082,0.0404817916154934,10.813481463176815,45.59176278490109,0.0484555673340046,48.14870095477031,169.1960558592383,214.58800794970307,0.0351838628834931,0.2774408678490994,8.549872567424803
68871.01965663306,0.0421963127657045,10.604359469956698,46.30564549421986,0.0419372947331537,48.71590196300068,178.85885810716283,225.7085783026762,0.0376221675227275,0.2869920278209612,8.837153854691815
68537.20251264163,0.0406116362778212,9.89240472496656,47.10587408099969,0.0470449929519582,49.35395499162686,185.1852525538581,234.0868997237249,0.0407807115477265,0.2961338709778466,9.102908011512492
68451.45259616115,0.0385562178183331,8.370501782886402,48.332186182760736,0.0500647468066209,50.339000555531705,194.4792643511161,246.2411315406883,0.0454781489007673,0.3101711006763468,9.50749095736466
68405.07759054696,0.0385843148416264,8.249400936475654,48.71793110729279,0.0511896802308871,50.644113434447455,198.57851437852645,251.2531493409896,0.046939624843769,0.3146995252663787,9.64477092726499
68387.02132317363,0.0380299436999436,7.644912199548683,49.1595556104776,0.0514230155324311,50.99980559928641,201.91173590838864,255.53989098199943,0.0485993389336187,0.3196818719314992,9.78915125345454
68364.98053116305,0.0376448369666692,7.26553773324948,49.37358844854942,0.0514835906658938,51.17288907013905,203.41427575686683,257.6970222209757,0.0493198742512906,0.3218503835356179,9.86788513781242
68305.52230362492,0.0347644663488864,4.4653230690565175,48.851377988610885,0.0500401686120078,50.797899926075786,188.578850061233,243.29242665535705,0.0461672593837507,0.312652621791207,9.705197604001008
68260.79622256322,0.0358653512373315,5.5339397764065446,49.43443296247605,0.0508468409098189,51.24165944825513,198.8663639936941,254.4284299572257,0.0473281095934614,0.3194085426465178,9.907195592751922
68256.89200573093,0.0356121249410214,5.332001164299945,49.56722764010374,0.0511829960363267,51.34856724935128,199.8537800907285,255.9655318823132,0.0472977675212665,0.3209736971323133,9.963690000396571
68248.32204711455,0.0353933953551324,5.164004193645994,49.6487376967251,0.051289648871792,51.41424872908924,200.51762356352185,257.4438703338443,0.0460038406917773,0.3221801364837911,10.02420533699202
68237.09756677736,0.0351490619835937,5.0418432984746975,49.77064060830675,0.0512271250360412,51.51091669476861,201.9178581759461,259.95794717886577,0.0439452772497325,0.3242287629460864,10.112351784860223
68208.87103673545,0.034913013181058,5.099923939236944,49.9074342697571,0.0507944698344868,51.61586742295535,204.4778149770612,264.8130328346918,0.0376638046643881,0.3281616602720263,10.273966961197257
68148.36206577547,0.0342556235734912,5.085551338824748,50.22323763690529,0.0499432869556916,51.86064075815685,209.6020656431453,274.8071422871181,0.0236055666117969,0.3380957887505332,10.616660348762558
68054.26087541717,0.0339571691267951,6.021335706314193,50.41594361605239,0.047135882805152,51.99176137876932,217.76521864538017,292.12811861466884,0.0,0.3554992034205078,11.186661454296996
67996.16799351957,0.0344752415314914,6.454159404701317,50.29622424627552,0.0469423441014414,51.89182755455122,217.67009467655737,291.9748526637718,0.0,0.3561509948646457,11.163039077124948
67895.37169795147,0.0341832347238699,6.243403468081243,50.44854264710074,0.0467612764973997,52.013916544191765,219.05535383586,295.16368521936823,0.0,0.3641155068583293,11.291148773887944
67853.48424860573,0.0312858396311962,2.905270378914141,52.0387932246953,0.0485465579541541,53.30872773463546,227.9907995769273,310.61488974557125,0.0,0.3894070313112063,11.952056033937746
67816.50286893625,0.0325503266358059,4.435511371308037,51.04168325303217,0.0469061426489281,52.503895884288255,220.9409275723079,301.2151297074802,0.0,0.3794121665207117,11.621097018761754
67806.98239887219,0.0323989145873737,4.382619616844166,51.11775440682989,0.046861489449135,52.563772254298605,221.89863150055984,303.1864304155376,0.0,0.3820570870768753,11.692929740928191
67786.94043844636,0.0318019044310099,4.115007419095174,51.378212166343744,0.0465948808301497,52.76941076038047,225.1053876777573,310.6335503866226,0.0,0.3926160268056946,11.979378721133935
67771.28077037566,0.031715804213673,4.26207496236503,51.31272949149531,0.046024914790224,52.71410317042363,225.42715748634177,313.0787977397924,0.0,0.3964129840022676,12.083222742737274
67702.40046733024,0.0311481985121187,4.817501597718043,50.9920130090297,0.0432771937721921,52.44434373533375,226.8877981315781,326.18754665240374,0.0,0.4162233294451204,12.657852020034802
67847.7327645597,0.0301213066233233,5.837848510259068,50.59781681248725,0.0457620030245039,52.10695434978821,230.2978007046498,346.4977095108448,0.0,0.4499344319022271,13.51047479620282
67676.94037149005,0.0308622271392573,5.101650309532843,50.88223628498309,0.0439691695497162,52.3503867113996,227.8374240152008,331.8435706399736,0.0,0.4256112799738171,12.895292502810172
67649.84814604172,0.0307169301241069,5.259075580854949,50.68354612802244,0.0429712139850986,52.18829584530948,227.3203824018576,335.4620425984647,0.0,0.4316073133047047,13.079702927471232
67650.44601872559,0.0289920660309794,4.217143765403128,51.08697532556956,0.0410643927155946,52.507824597792464,233.12249449020985,357.2974663983129,0.0,0.4635762770851568,14.033280705693285
67622.46857679424,0.0298020598379735,4.706433513615034,50.89752552898804,0.041959833362482,52.35777433487668,230.3978306295751,347.0435813986548,0.0,0.4485636956409958,13.585481891905827
67589.04969047073,0.0291137718544507,3.894987643658596,51.1745299769788,0.042058189090287,52.58372610706976,232.26261370119963,353.497285363896,0.0,0.4587393759155059,13.88679047941722
67562.34139431572,0.0284368073754454,2.7714208119794685,51.56761233036444,0.0427625359109186,52.90677247459341,234.0118078752588,358.3399707946105,0.0,0.467303790104174,14.127226378177966
67582.05104852162,0.0270644950672496,1.5819673739915192,51.917711224636406,0.0422407336582506,53.1897821129817,237.60615701537256,374.0079288383871,0.0,0.4926492650786615,14.848914381408523
67554.32395584535,0.0279257945607801,2.328499805128847,51.6979799007088,0.0425682305503661,53.01215778012955,235.3502484474302,364.1743040525662,0.0,0.4767417747585351,14.39596390653688
67546.08436705115,0.0274808799449099,2.015539778706956,51.71167732516318,0.0420111223241575,53.0231714287385,236.03566607388748,370.1827284180493,0.0,0.4870547913856891,14.685705769501077
67532.16927287828,0.0270929538482206,1.807044312659125,51.73997694487576,0.0413285349643132,53.04321542859874,237.56068371129,378.4422172272587,0.0,0.5011746756591349,15.057150956495663
67525.95100791287,0.0267547046648984,1.611783369810352,51.814626583014686,0.0409204954566299,53.10023666783681,239.4076736882384,386.23471190350347,0.0,0.5142809474769058,15.396007921957898
67523.94774390191,0.0266866035358117,1.5002638215120787,52.05220114702188,0.0412392757663387,53.287506659759366,242.20265743400304,391.0560761521322,0.0,0.520856482377315,15.558433758670107
67522.95978206121,0.0266064037650493,1.511009443474106,52.01139629284163,0.0408768372846806,53.253676290471226,242.3327665820556,393.14134058624734,0.0,0.524399104917206,15.656424510846616
67523.81209699,0.0263923906596601,1.6097134282136163,51.86966366067886,0.0406266423532897,53.13647876656255,242.56858049593907,398.7757234189149,0.0,0.5339993685640132,15.921376826187782
67522.16106811116,0.0265201302686796,1.5507992397747532,51.9542606809634,0.0407759780804471,53.2064313325744,242.4278284746736,395.41268703475566,0.0,0.5282691871225706,15.763232748473824
67520.8738220202,0.0264084007271266,1.5090062691778556,52.01899367347589,0.0406156127874783,53.25603981547164,243.71227158220245,399.2209490315889,0.0,0.5336176381594778,15.915371423410413
67518.17696049181,0.0263885802592839,1.61513721824438,52.17970966466744,0.040257763917927,53.377978571156,246.91732383928704,406.38488290569023,0.0,0.541844775823159,16.17032391421272
67516.30795334464,0.0263022660975269,1.5046604406666146,52.30222256229559,0.040496414766121,53.4750302838106,248.28271730814177,408.9998996187319,0.0,0.5446328554929819,16.264837912873567
67515.60393011685,0.0263362068485553,1.4448899057558742,52.36955506827111,0.0408113265550222,53.52972357541327,248.5459110612022,408.1539685572982,0.0,0.5423543004882438,16.21860044727586
67515.50336125976,0.0262958893272037,1.3965927008448575,52.37180602816815,0.0407596790561842,53.531842583051954,248.54215518206613,408.5720896920976,0.0,0.5431742711094424,16.241467072065344
67515.38674540925,0.0261966232245381,1.266060147833179,52.38685503222443,0.0406758324144555,53.544736690485344,248.59373448279405,409.63705929469046,0.0,0.5452276516093841,16.298334664249563
67520.1878984705,0.0263127220927532,1.177801888278407,52.27785319614718,0.0409681099564669,53.46330274458452,245.9937129478647,403.0108181024596,0.0,0.5371222165503431,16.05159775284139
67515.3845097806,0.0261990187849494,1.264239044873171,52.38460591052944,0.0406818632097554,53.543056399023975,248.5400861677556,409.5003347829023,0.0,0.545060405712483,16.29324354505035
67515.37717371629,0.0261806076822041,1.2462581332197296,52.39433722933451,0.0406776125705935,53.55072417725611,248.6817045880656,409.9654133462696,0.0,0.5457606994276063,16.312865638863958
67515.3761263353,0.0261744623628891,1.24291983775233,52.39839670163414,0.0406755904649608,53.55385171931145,248.7579908404508,410.19380194558136,0.0,0.5460915861139687,16.32205292582768
67515.37611936414,0.0261743610561368,1.2432076482786494,52.39823841688644,0.0406749458162657,53.553718269591606,248.75881181481765,410.2006623496553,0.0,0.5461019839417421,16.322352268288505
67515.37611876706,0.026174364933246,1.243293348869078,52.398171884360615,0.0406747990579963,53.55366414317174,248.7585248873312,410.2010145782581,0.0,0.5461025964209171,16.322373585469933
67515.37611768676,0.0261743345131944,1.2432836898447277,52.39814971486722,0.0406747343261499,53.55364633878976,248.75842209550456,410.201484643866,0.0,0.5461031448778445,16.322399809956828
67515.3761140124,0.0261743489959107,1.2433730445653826,52.39804706972968,0.0406744290095435,53.5535639287453,248.7576828299535,410.201078715098,0.0,0.5461022552058157,16.32239605690315
67515.37611708613,0.0261738486229737,1.242740267948547,52.39800907287333,0.0406751941595756,53.55354068960895,248.75618554198311,410.20250216629887,0.0,0.5461049422040518,16.322535561374114
67515.37610940884,0.0261741306253636,1.243096890989139,52.398030487309455,0.040674762932941,53.55355378682405,248.7570293901508,410.2016999313839,0.0,0.5461034278537178,16.322456938828196
67515.37609438908,0.0261742518544867,1.2431850265803257,52.39804820677051,0.0406745948742275,53.55356766272664,248.75715841305865,410.2005113462671,0.0,0.5460995056127969,16.322388766670272
67515.37598886971,0.0261736493643576,1.2428655833573246,52.397402485718935,0.0406716582883604,53.55305864797592,248.7515237457229,410.2036250958619,0.0,0.5461083510177295,16.322701369382386
67515.37578797308,0.0261733162386684,1.241971081682075,52.39760860431899,0.0406703264576602,53.553237422663145,248.7512146656425,410.2040381685029,0.0,0.5461042126981,16.322741503653333
67515.37688360772,0.0261685119056798,1.2403039901844686,52.39966130086784,0.0406616531420259,53.55481068896679,248.7970192846872,410.35298854375327,0.0,0.546304340239131,16.328734455576402
67515.37572055362,0.0261723838404989,1.2416475418557336,52.39800698022451,0.0406686431889025,53.553542753418775,248.76010417081525,410.2329456271584,0.0,0.5461430523358548,16.323904582360917
67515.37520926751,0.0261709683878069,1.2387284972291093,52.39846236973286,0.040666945694049,53.55395017172776,248.7573054539391,410.23554796146544,0.0,0.5461485115992478,16.32417548086931
67515.37390329716,0.0261670367554174,1.2311831939508326,52.39939373875701,0.0406641265597527,53.55481492172324,248.7467763008252,410.2384860955427,0.0,0.5461679510866461,16.324764974622198
67515.3728986433,0.0261546903305216,1.2173629308521974,52.405294377515816,0.0406552036987877,53.55956431821452,248.8221122644251,410.5139195553895,0.0,0.5465836431711192,16.336416990385608
67515.37162636271,0.0261552139051034,1.214343371797851,52.40536586536816,0.0406619264723745,53.55973029859565,248.7945038101606,410.4207020738985,0.0,0.5464620685611683,16.332690322382618
67515.37071136855,0.0261544461815082,1.2123505892954702,52.40589169953031,0.0406665125483433,53.56019857287146,248.789559922028,410.4029404982156,0.0,0.5464510429436563,16.331975195589138
67515.36981347551,0.0261534801525824,1.211295171948604,52.40696500843698,0.0406703340787193,53.5610693587229,248.8000427591445,410.424680070054,0.0,0.5464892796232638,16.332696071021378
67515.36814879173,0.0261525883182117,1.2109307327220238,52.4084556827369,0.0406747154492389,53.56226971170695,248.8189583742697,410.464178605934,0.0,0.5465464128211416,16.333916813553248
67515.36344520189,0.0261519040153367,1.2119785971038337,52.41087721160197,0.0406821393689069,53.56424636456418,248.8522496482917,410.5302769601162,0.0,0.5466289800171747,16.335567773139335
67515.35151663068,0.0261516444648104,1.214637307442983,52.41545126707854,0.0406944175803458,53.56807975870967,248.90850090247727,410.63199180493706,0.0,0.546723144864469,16.337155375838098
67515.32057978469,0.0261533704469817,1.221104850918961,52.42460851311687,0.0407159777644478,53.57599754349798,249.0029180634837,410.774576384354,0.0,0.5467632956668206,16.336511238514145
67515.24384456892,0.0261585833407511,1.2312138924336116,52.44368890811357,0.0407547661958542,53.593041420422175,249.14859774827244,410.9418986790954,0.0,0.5465661554722133,16.327910275602754
67523.97378412054,0.0257307943112248,0.991179090694554,52.66728026534251,0.0402733559231166,53.77651114486583,252.7297799861944,422.89491309999454,0.0,0.561803405276802,16.76373909165335
67515.23820380983,0.0261474781828419,1.2249827266181534,52.44949321153834,0.0407422690612181,53.597804189265865,249.2415631856932,411.2521920795172,0.0,0.5469617057399915,16.339224141760038
67515.05261431148,0.0261687155271618,1.253095109828955,52.48618493599768,0.0408095123480302,53.63178685720344,249.4414699519641,411.2951253657579,0.0,0.5458845137221586,16.304193877700637
67520.14622538254,0.0254882933482477,0.2721480015386663,52.93168476056639,0.0407895332705101,54.01091652183005,252.65409212059,422.6667068906023,0.0,0.5607802541519642,16.699278803155437
67515.03434999469,0.0261266830729843,1.1924980045940443,52.513705277842185,0.0408082781588953,53.65520724347187,249.63992673111863,411.99759435366224,0.0,0.5468046843845199,16.328599885529375
67514.62907393718,0.0261938751807418,1.2583831813719002,52.57804803449582,0.0409360446040441,53.71756865049314,249.7469956673307,411.1633641056586,0.0,0.5429645005787458,16.214572830889395
67514.33643117902,0.026287354830547,1.4448066108975222,52.69296346760731,0.04094241906248,53.82628076357142,250.7219600427161,412.4717189531452,0.0,0.5397145499793249,16.12302556487205
67513.6751779934,0.0263441417082083,1.402180999297264,52.7386707075328,0.0411130528154871,53.876110266674615,249.92911963173307,409.3348635477124,0.0,0.5329534640192356,15.929266581495243
67513.28605927786,0.0263454353259053,1.3283490696091054,52.76531135432961,0.0411316796012832,53.905634907089336,249.41978461905168,407.81764852201314,0.0,0.5294561840629227,15.834587754430602
67513.53063160273,0.0264342299259557,1.337610647979354,52.995411366069646,0.0417085793125668,54.13439172870867,249.19860308148264,404.95124663290096,0.0,0.51536452878608,15.441640353367038
67512.97084042068,0.0263835923972427,1.3323289817475668,52.864190594257664,0.0413795866071763,54.0039369474892,249.32473785153715,406.58589004455615,0.0,0.523400677361443,15.665729265223892
67512.84458052089,0.0263028727586566,1.2413432308763834,52.80796165028286,0.0412623411152042,53.95059739583628,249.13797848931,407.35842477299775,0.0,0.526606582629257,15.766983807334702
