0.000000000000000000e+00,0.000000000000000000e+00,3.611867730215970879e-02,3.683412453577043777e-02,3.749714731431141174e-02,3.814963279001327284e-02,3.879009618189131758e-02,3.941698423831500181e-02,4.002873900228348658e-02,4.062380535130323544e-02,4.120063873953189876e-02,4.175771313643816818e-02,4.229352909831352036e-02,4.280662190509541137e-02,4.329556969175881592e-02,4.375900150118475218e-02,4.419560518400246496e-02,4.460413507047848725e-02,4.498341934014489507e-02,4.533236702463066398e-02,4.564997452486063700e-02,4.593533169940411387e-02,4.618762730534838740e-02,4.640615381550707019e-02,4.659031162476592186e-02,4.673961246906759709e-02,4.685368209675986467e-02,4.693226222563972455e-02,4.697521161017875757e-02,4.698250640419102814e-02,4.695423963562344455e-02,4.689061994964496827e-02,4.679196957706349691e-02,4.665872151884969260e-02,4.649141607184907599e-02,4.629069666778418829e-02,4.605730510018943985e-02,4.579207620911527471e-02,4.549593203574543721e-02,4.516987557729899155e-02,4.481498414685147064e-02,4.443240246081957973e-02,4.402333547321429091e-02,4.358904106122538785e-02,4.313082261637935649e-02,4.265002161038761175e-02,4.214801019425475775e-02,4.162618390400774082e-02,4.108595450911156632e-02,4.052874307519577224e-02,3.995597327269084786e-02,3.936906498191405229e-02,3.876942822723105503e-02,3.815845746862057269e-02,3.753752628243675615e-02,3.690798244282693374e-02,3.627114342022923904e-02,3.562829231420554243e-02,3.498067421009024708e-02,3.432949297126018651e-02,3.367590845724037496e-02,3.302103416057363544e-02,3.236593525083644035e-02,3.171162701132129030e-02,3.105907365139951373e-02,3.040918747548670628e-02,2.976282838784588894e-02,2.912080371116320190e-02,2.848386829590488986e-02,2.785272489544618479e-02,2.722802479177933999e-02,2.661036862586768637e-02,2.600030743917617834e-02,2.539834387860701037e-02,2.480493356074536457e-02,2.422048655016140542e-02,2.364536895973401789e-02,2.307990463864655756e-02,2.252437691828502661e-02,2.197903042471552673e-02,2.144407292742490576e-02
1.399999999999999986e-03,3.219796560082767954e-04,3.596027901927438541e-02,3.666623078756151011e-02,3.732060286580485275e-02,3.796472572230726733e-02,3.859712754869770029e-02,3.921626834469046224e-02,3.982060286328516219e-02,4.040858807949608555e-02,4.097869086416484202e-02,4.152939585693022490e-02,4.205921347530426624e-02,4.256668799290926758e-02,4.305040561670001042e-02,4.350900249061413760e-02,4.394117255163804830e-02,4.434567516380284735e-02,4.472134245618829274e-02,4.506708630073266025e-02,4.538190481120886466e-02,4.566488842047152635e-02,4.591522531732151330e-02,4.613220626679206959e-02,4.631522882695426890e-02,4.646380078518955181e-02,4.657754285356525276e-02,4.665619065692702683e-02,4.669959583675180326e-02,4.670772645708869825e-02,4.668066652724373045e-02,4.661861479823044274e-02,4.652188278901850382e-02,4.639089203206829548e-02,4.622617066399614671e-02,4.602834933180747351e-02,4.579815648905632280e-02,4.553641315162595959e-02,4.524402712329820414e-02,4.492198682280613975e-02,4.457135471446409258e-02,4.419326046662706148e-02,4.378889385447196775e-02,4.335949751269403685e-02,4.290635959132239885e-02,4.243080638360000739e-02,4.193419498347659979e-02,4.141790604759412742e-02,4.088333669463526526e-02,4.033189361700347669e-02,3.976498643260860388e-02,3.918402133089864819e-02,3.859039504199142379e-02,3.798548916094868222e-02,3.737066485539355248e-02,3.674725797092043278e-02,3.611657454962152042e-02,3.547988677809702646e-02,3.483842935676409458e-02,3.419339630069977154e-02,3.354593816312269328e-02,3.289715967452398748e-02,3.224811778604267515e-02,3.159982010282642861e-02,3.095322369061602116e-02,3.030923423670256814e-02,2.966870554471807975e-02,2.903243934141720717e-02,2.840118537267653440e-02,2.777564176400400264e-02,2.715645563002015012e-02,2.654422388855161991e-02,2.593949428419722522e-02,2.534276657525081147e-02,2.475449387898425932e-02,2.417508413152952632e-02,2.360490166885979846e-02,2.304426889545851606e-02,2.249346801165221649e-02,2.195274280699934313e-02,2.142230049025988653e-02
2.799999999999999972e-03,1.944107023371448046e-03,3.709124169728982012e-02,3.777088561033741659e-02,3.840001248905083875e-02,3.901940520547304142e-02,3.962760638135575525e-02,4.022309061903847627e-02,4.080432663294363688e-02,4.136978464373961689e-02,4.191794398048546977e-02,4.244730088468257750e-02,4.295637645381267244e-02,4.344372465802771865e-02,4.390794036040173570e-02,4.434766726873812237e-02,4.476160574542813186e-02,4.514852040133410238e-02,4.550724740017666331e-02,4.583670140957354922e-02,4.613588208031229460e-02,4.640388011127035556e-02,4.663988268135194765e-02,4.684317827223428293e-02,4.701316089530697268e-02,4.714933354524900727e-02,4.725131091977833458e-02,4.731882143944917546e-02,4.735170838916823166e-02,4.734993036874254185e-02,4.731356086517601867e-02,4.724278710450915963e-02,4.713790813826219256e-02,4.699933215269855302e-02,4.682757312744866007e-02,4.662324681230509832e-02,4.638706609623175631e-02,4.611983583811109927e-02,4.582244716745189489e-02,4.549587138798751040e-02,4.514115348376895875e-02,4.475940535342097515e-02,4.435179878649035679e-02,4.391955828843446125e-02,4.346395380641452505e-02,4.298629342463611974e-02,4.248791608575834544e-02,4.197018441469442529e-02,4.143447767454046943e-02,4.088218493281794291e-02,4.031469846206204438e-02,3.973340743236975642e-02,3.913969192107108475e-02,3.853491727515757220e-02,3.792042885115570749e-02,3.729754714978558011e-02,3.666756335964787422e-02,3.603173532542656293e-02,3.539128393468472800e-02,3.474738993195437831e-02,3.410119115208383456e-02,3.345378016593036213e-02,3.280620232719753254e-02,3.215945420637262436e-02,3.151448239522197659e-02,3.087218266321655608e-02,3.023339944557092845e-02,2.959892564127654391e-02,2.896950269857204510e-02,2.834582096344591060e-02,2.772852027530015376e-02,2.711819076696283387e-02,2.651537387228485379e-02,2.592056349683234326e-02,2.533420734580388300e-02,2.475670836688224560e-02,2.418842631309767524e-02,2.362967939321614086e-02,2.308074598136957908e-02,2.254186639207388793e-02,2.201324469198905412e-02
4.199999999999999740e-03,6.462967058471669364e-03,4.108311015340410793e-02,4.169497651577191988e-02,4.225794220203292484e-02,4.281225404752154323e-02,4.335647294102489696e-02,4.388909166010897256e-02,4.440859618927620045e-02,4.491347303041855199e-02,4.540221672445787782e-02,4.587333757800611533e-02,4.632536953330090163e-02,4.675687811573724789e-02,4.716646839003612451e-02,4.755279285363875341e-02,4.791455919437364458e-02,4.825053783887067738e-02,4.855956921864278131e-02,4.884057069036965709e-02,4.909254299222947510e-02,4.931457629401305581e-02,4.950585562247024340e-02,4.966566568567824802e-02,4.979339511010848901e-02,4.988853991238255403e-02,4.995070624514331287e-02,4.997961245116649964e-02,4.997509024606421740e-02,4.993708521780713949e-02,4.986565645390569207e-02,4.976097545474082728e-02,4.962332428714356231e-02,4.945309296516080255e-02,4.925077618516560118e-02,4.901696938250436897e-02,4.875236418335180538e-02,4.845774332107302684e-02,4.813397502336259903e-02,4.778200700421549735e-02,4.740286005785291495e-02,4.699762138157059788e-02,4.656743763887918192e-02,4.611350787033394877e-02,4.563707630313699332e-02,4.513942512798656270e-02,4.462186729862002016e-02,4.408573943171598120e-02,4.353239483376814684e-02,4.296319673619078405e-02,4.237951175897815281e-02,4.178270366386292040e-02,4.117412741848251040e-02,4.055512361064449178e-02,3.992701323390274171e-02,3.929109286456435035e-02,3.864863024328434732e-02,3.800086027583728099e-02,3.734898144932507352e-02,3.669415267100373940e-02,3.603749052250724422e-02,3.538006692261796288e-02,3.472290718756974176e-02,3.406698847504081168e-02,3.341323859550435899e-02,3.276253517252566971e-02,3.211570513190824261e-02,3.147352449829349946e-02,3.083671847687430995e-02,3.020596179612558899e-02,2.958187929536121655e-02,2.896504671584160251e-02,2.835599169708599016e-02,2.775519493551267119e-02,2.716309149869481146e-02,2.658007225440843155e-02,2.600648541817142043e-02,2.544263818770844607e-02,2.488879843681625001e-02,2.434519647356861438e-02,2.381202683504680603e-02
5.599999999999999943e-03,1.573423262063403105e-02,4.975796502586560255e-02,5.022747587569525302e-02,5.065070503097775234e-02,5.106737845531349185e-02,5.147608258574749851e-02,5.187533517637786529e-02,5.226364579522808224e-02,5.263952303386461307e-02,5.300148193202074837e-02,5.334805161106308258e-02,5.367778305531704236e-02,5.398925697631112158e-02,5.428109169169527404e-02,5.455195094809846962e-02,5.480055161560325183e-02,5.502567118088873971e-02,5.522615496647532984e-02,5.540092301306114714e-02,5.554897650712276036e-02,5.566940381188244247e-02,5.576138588324186518e-02,5.582420109449379164e-02,5.585722948381157543e-02,5.585995624610345239e-02,5.583197450854382460e-02,5.577298742416060551e-02,5.568280940254204808e-02,5.556136666674252322e-02,5.540869694538442386e-02,5.522494845906324862e-02,5.501037815418081955e-02,5.476534916982382650e-02,5.449032766537058314e-02,5.418587897436676765e-02,5.385266315787986396e-02,5.349143002631887023e-02,5.310301363397590402e-02,5.268832638132819185e-02,5.224835271969156120e-02,5.178414258634262551e-02,5.129680457886046790e-02,5.078749897678479230e-02,5.025743066050051416e-02,4.970784199544000387e-02,4.914000573586880388e-02,4.855521802713041318e-02,4.795479152977735748e-02,4.734004874975539928e-02,4.671231559121818283e-02,4.607291519608526509e-02,4.542316208817082090e-02,4.476435666427856785e-02,4.409778004998209100e-02,4.342468934285653726e-02,4.274631325519906433e-02,4.206384816986912661e-02,4.137845460760208177e-02,4.069125411144432214e-02,4.000332654184556719e-02,3.931570777558717616e-02,3.862938779768984587e-02,3.794530917263788661e-02,3.726436587878134005e-02,3.658740248771164688e-02,3.591521366872710980e-02,3.524854399721817633e-02,3.458808804485400540e-02,3.393449072779455150e-02,3.328834789642991232e-02,3.265020712692054405e-02,3.202056871464914467e-02,3.139988682832651340e-02,3.078857081723118672e-02,3.018698663225180545e-02,2.959545836309805666e-02,2.901426986105033051e-02,2.844366642052200550e-02,2.788385652321212146e-02,2.733501361788311448e-02
7.000000000000000146e-03,3.146238115563406573e-02,6.478442858926661274e-02,6.500165693353679441e-02,6.517669921656346621e-02,6.534877993932122764e-02,6.551652243082277394e-02,6.567848005112666976e-02,6.583319584966515481e-02,6.597920964793654863e-02,6.611506534196824603e-02,6.623931841853179792e-02,6.635054362501445480e-02,6.644734272887387050e-02,6.652835229927142602e-02,6.659225144095005933e-02,6.663776940878292365e-02,6.666369303073652053e-02,6.666887386730180332e-02,6.665223504494199869e-02,6.661277764614370600e-02,6.654958671462780917e-02,6.646183665755139858e-02,6.634879606857878309e-02,6.620983198620443433e-02,6.604441340855457532e-02,6.585211410387664666e-02,6.563261475135970247e-02,6.538570423007403210e-02,6.511128024591514296e-02,6.480934910370406143e-02,6.448002478408601523e-02,6.412352727734255131e-02,6.374018015833363138e-02,6.333040753066719597e-02,6.289473030390940744e-02,6.243376187645627295e-02,6.194820329261787467e-02,6.143883787603433150e-02,6.090652547527916627e-02,6.035219631358513387e-02,5.977684457177947358e-02,5.918152171042839055e-02,5.856732963979353890e-02,5.793541378618705801e-02,5.728695612226079870e-02,5.662316821415410567e-02,5.594528436540334437e-02,5.525455487772841512e-02,5.455223951556916612e-02,5.383960118709674170e-02,5.311789990879196843e-02,5.238838706764186587e-02,5.165230002648186353e-02,5.091085708663022069e-02,5.016525283307420036e-02,4.941665387305537588e-02,4.866619498062595833e-02,4.791497564752188187e-02,4.716405704442176022e-02,4.641445938680575922e-02,4.566715969857577939e-02,4.492308996269338967e-02,4.418313564532014293e-02,4.344813457749286539e-02,4.271887617631811573e-02,4.199610098601347374e-02,4.128050051784873387e-02,4.057271736710104520e-02,3.987334558358379688e-02,3.918293127896164268e-02,3.850197343270427702e-02,3.783092489528765145e-02,3.717019354902481587e-02,3.652014361824468258e-02,3.588109709102803302e-02,3.525333525358471942e-02,3.463710030760708963e-02,3.403259704474376895e-02,3.343999458085957638e-02,3.285942812400214491e-02
8.399999999999999481e-03,5.492776906746617283e-02,8.741093032134494845e-02,8.723447304137138536e-02,8.702181471637003563e-02,8.681170210174406210e-02,8.660281091635872730e-02,8.639374469632879472e-02,8.618309358862448477e-02,8.596944127215906672e-02,8.575137210465895443e-02,8.552747848962051480e-02,8.529636840431964462e-02,8.505667302583327927e-02,8.480705438867708335e-02,8.454621300508580184e-02,8.427289537727117308e-02,8.398590133024076698e-02,8.368409109399656265e-02,8.336639207335354296e-02,8.303180518849237468e-02,8.267941084537916430e-02,8.230837431820804684e-02,8.191795056787842810e-02,8.150748851135163064e-02,8.107643456280615168e-02,8.062433548570629993e-02,8.015084059072334621e-02,7.965570309601131826e-02,7.913878084049537354e-02,7.860003615544780553e-02,7.803953505444527483e-02,7.745744569275414548e-02,7.685403607884726263e-02,7.622967116643659946e-02,7.558480928899413698e-02,7.491999800862812753e-02,7.423586944727547654e-02,7.353313510001531494e-02,7.281258026697476349e-02,7.207505809292924503e-02,7.132148334443208504e-02,7.055282592753224502e-02,6.977010425494967194e-02,6.897437850976553819e-02,6.816674387238962074e-02,6.734832376216286220e-02,6.652026317431317115e-02,6.568372212886840200e-02,6.483986932087583421e-02,6.398987598062944038e-02,6.313491001376198009e-02,6.227613043131749460e-02,6.141468211827470769e-02,6.055169095095648546e-02,5.968825929090583460e-02,5.882546186478136013e-02,5.796434204164640364e-02,5.710590850987410511e-02,5.625113235608421303e-02,5.540094454090951914e-02,5.455623376466876839e-02,5.371784471226276336e-02,5.288657666387998335e-02,5.206318245568511416e-02,5.124836777264541593e-02,5.044279075402168661e-02,4.964706189080464460e-02,4.886174419345218345e-02,4.808735360684766175e-02,4.732435965541501727e-02,4.657318628187898102e-02,4.583421287680886774e-02,4.510777546101329277e-02,4.439416801178874133e-02,4.369364389684834288e-02,4.300641741578590388e-02,4.233266542041941999e-02,4.167252898912599673e-02,4.102611515677633686e-02,4.039349867512722486e-02
9.799999999999999684e-03,8.688797420936444915e-02,1.183711687811071639e-01,1.176360877165435609e-01,1.168729745695295252e-01,1.161201259788385148e-01,1.153762893699387532e-01,1.146401366788356996e-01,1.139103222472656746e-01,1.131854895402677197e-01,1.124642780970259298e-01,1.117453307098251747e-01,1.110273007733477146e-01,1.103088597425084666e-01,1.095887046336382897e-01,1.088655655011999263e-01,1.081382128204649157e-01,1.074054647057608586e-01,1.066661938940361987e-01,1.059193344328424602e-01,1.051638879565078982e-01,1.043989296103600140e-01,1.036236134055884828e-01,1.028371770289723264e-01,1.020389461228827926e-01,1.012283378562230662e-01,1.004048638253466907e-01,9.956813232022838911e-02,9.871784977108309656e-02,9.785382156683571087e-02,9.697595204879334851e-02,9.608424383997396512e-02,9.517879645999990923e-02,9.425980420660518000e-02,9.332755343229064138e-02,9.238241917611034193e-02,9.142486122151673167e-02,9.045541964744888142e-02,8.947470986993792674e-02,8.848341731108963493e-02,8.748229168148796697e-02,8.647214100635622347e-02,8.545382539535065214e-02,8.442825066484856145e-02,8.339636185801278800e-02,8.235913672836046862e-02,8.131757923635829499e-02,8.027271314033589122e-02,7.922557569454975746e-02,7.817721154598009092e-02,7.712866683430359693e-02,7.608098356743583923e-02,7.503519427861125857e-02,7.399231701620812007e-02,7.295335067285974029e-02,7.191927068356029906e-02,7.089102510089707876e-02,6.986953105740893732e-02,6.885567161905042921e-02,6.785029303041929805e-02,6.685420234702302289e-02,6.586816544749821145e-02,6.489290541508901944e-02,6.392910127502557383e-02,6.297738707207502229e-02,6.203835127056923221e-02,6.111253645762069336e-02,6.020043932904119155e-02,5.930251093656718070e-02,5.841915717370217004e-02,5.755073948285039515e-02,5.669757574893370677e-02,5.585994137519344899e-02,5.503807050498533276e-02,5.423215737990771945e-02,5.344235779980281709e-02,5.266879068330871522e-02,5.191153970137653978e-02,5.117065495994674307e-02,5.044615473239390940e-02,4.973802721760350876e-02
1.119999999999999989e-02,1.276054302763287296e-01,1.579133999843169156e-01,1.564407972109672640e-01,1.549506699498856277e-01,1.534808955925433260e-01,1.520303158096615592e-01,1.505976922784050265e-01,1.491817636398619362e-01,1.477812519658074364e-01,1.463948694678404994e-01,1.450213254445163746e-01,1.436593334101942121e-01,1.423076183452564869e-01,1.409649240039433093e-01,1.396300202133597401e-01,1.383017100953900791e-01,1.369788371423522610e-01,1.356602920772682352e-01,1.343450194388846886e-01,1.330320237760267976e-01,1.317203755120468223e-01,1.304092162625014872e-01,1.290977636305988829e-01,1.277853154965026550e-01,1.264712536209560978e-01,1.251550466022178509e-01,1.238362522219715739e-01,1.225145189940626961e-01,1.211895871081988957e-01,1.198612885699739949e-01,1.185295466979465334e-01,1.171943749264559020e-01,1.158558748934195165e-01,1.145142339416420629e-01,1.131697219914744590e-01,1.118226878545948155e-01,1.104735550551235873e-01,1.091228171525695512e-01,1.077710327036109778e-01,1.064188198454435741e-01,1.050668506312655293e-01,1.037158451143149196e-01,1.023665652890184408e-01,1.010198089324795406e-01,9.967640341071271060e-02,9.833719949700987784e-02,9.700306528403947193e-02,9.567488019844651304e-02,9.435352921150137739e-02,9.303989724572016284e-02,9.173486385213579231e-02,9.043929815979863396e-02,8.915405415123149602e-02,8.787996626627093966e-02,8.661784536592825878e-02,8.536847506283004594e-02,8.413260842667237560e-02,8.291096507028838936e-02,8.170422861511557333e-02,8.051304453169447206e-02,7.933801834785914053e-02,7.817971421384349584e-02,7.703865381093592812e-02,7.591531558801407897e-02,7.481013430838241718e-02,7.372350088779983102e-02,7.265576250343797060e-02,7.160722295264373982e-02,7.057814323922843858e-02,6.956874236971478942e-02,6.857919832651505898e-02,6.760964921233374170e-02,6.666019453141275308e-02,6.573089659734802914e-02,6.482178203483862644e-02,6.393284337292635955e-02,6.306404070327281675e-02,6.221530338088185341e-02,6.138653176693836810e-02,6.057759899070273152e-02
1.260000000000000009e-02,1.769382357958870500e-01,2.058909744243638262e-01,2.034973003711776363e-01,2.010989685781040259e-01,1.987334705194343243e-01,1.963997671652725485e-01,1.940967337468351428e-01,1.918232157332912247e-01,1.895780349969606038e-01,1.873599962316604139e-01,1.851678936208551729e-01,1.830005177010585182e-01,1.808566623618496072e-01,1.787351319204125710e-01,1.766347482057640250e-01,1.745543575859328234e-01,1.724928378703684262e-01,1.704491050197786128e-01,1.684221196047666347e-01,1.664108928988177194e-01,1.644144926674820650e-01,1.624320484375641194e-01,1.604627562712664657e-01,1.585058830621950410e-01,1.565607701735344248e-01,1.546268364573779863e-01,1.527035806913106530e-01,1.507905832447276051e-01,1.488875071677515372e-01,1.469940985020400104e-01,1.451101859744112488e-01,1.432356800206602554e-01,1.413705711168354306e-01,1.395149275463598570e-01,1.376688925585102807e-01,1.358326809866608476e-01,1.340065753913174396e-01,1.321909217194054131e-01,1.303861246167102028e-01,1.285926423726131973e-01,1.268109816276544455e-01,1.250416918365878094e-01,1.232853595948663755e-01,1.215426028694497895e-01,1.198140651967114084e-01,1.181004098923792434e-01,1.164023143551449480e-01,1.147204644683308405e-01,1.130555491948548597e-01,1.114082553606076664e-01,1.097792627029550716e-01,1.081692391812885401e-01,1.065788366056418801e-01,1.050086865814637699e-01,1.034593968038935857e-01,1.019315477063679337e-01,1.004256894702181685e-01,9.894233940234284375e-02,9.748197967774065165e-02,9.604505544276563389e-02,9.463197327141714688e-02,9.324309996372326381e-02,9.187876167278005712e-02,9.053924334478923031e-02,8.922478845460631025e-02,8.793559901784311905e-02,8.667183585949389535e-02,8.543361911823597887e-02,8.422102896456966359e-02,8.303410651499971984e-02,8.187285491109481950e-02,8.073724055633728358e-02,7.962719447826327457e-02,7.854261380506227797e-02,7.748336332593443176e-02,7.644927713169717698e-02,7.544016031039062209e-02,7.445579067664015449e-02,7.349592053356666932e-02,7.256027844534213012e-02
