# t,Ke0,Kd0,Ke1,Ke2,Ke3
0.04,-7.80461591341238E+020,5129768142509089,-2.54522367037607E+034,-4.03526059719574E+035,0
0.042,-7.04901763651026E+020,4633133491623996,-2.29838802667524E+034,-3.68766686104088E+035,0
0.044,-6.35538013624073E+020,4177223984989742,-2.07185594602205E+034,-3.36219171990602E+035,0
0.046,-5.72112712694667E+020,3.76034630497093E+015,-1.86477167868215E+034,-3.05909546633208E+035,0
0.048,-5.14306510641682E+020,3380401452806439,-1.67608002645987E+034,-2.77813129864192E+035,0
0.05,-4.61766757691132E+020,3.03507155961493E+015,-1.50461897008167E+034,-2.51869872397233E+035,0
0.052,-4.14126781656109E+020,2721946590167480,-1.34918241077084E+034,-2.2799560285046E+035,0
0.054,-3.71018913799198E+020,2.43860995841168E+015,-1.2085624968692E+034,-2.06090330290801E+035,0
0.056,-3.32083204178543E+020,2.1826958113378E+015,-1.08157788476672E+034,-1.86044402706032E+035,0
0.058,-2.96973137820956E+020,1.95192659991224E+015,-9.67092221801172E+033,-1.67743083917368E+035,0
0.06,-2.65359246657081E+020,1.74413681946083E+015,-8.64025776068443E+033,-1.51069949099197E+035,0
0.062,-2.36931235686184E+020,1.5572869844804E+015,-7.71362232878307E+033,-1.35909387777396E+035,0
0.064,-2.11399056322941E+020,1.38947068348102E+015,-6.88152071168592E+033,-1.22148426189445E+035,0
0.066,-1.88493234291273E+020,1.23891673423091E+015,-6.13513522243837E+033,-1.09678026951766E+035,0
0.068,-1.67964672984205E+020,1.10398789131621E+015,-5.46631830833156E+033,-9.83939855945913E+034,0
0.07,-1.49584092907989E+020,983177161804201,-4.86757341374974E+033,-8.8197515716428E+034,0
0.072,-1.3314122497917E+020,875102503016310,-4.33202792646362E+033,-7.89955939926324E+034,0
0.074,-1.18443844587417E+020,778500473711880,-3.85340103059126E+033,-7.07011208486247E+034,0
0.076,-1.05316710691005E+020,692219261070212,-3.42596855184411E+033,-6.32329408173722E+034,0
0.078,-9.36004574355994E+019,615211395599485,-3.04452633359027E+033,-5.65157574483775E+034,0
0.08,-8.31504731818762E+019,546526383302400,-2.70435327200702E+033,-5.04799704401071E+034,0
0.082,-7.38357922849572E+019,485303421654781,-2.40117482834494E+033,-4.50614569535149E+034,0
0.084,-6.55380177286456E+019,430764318361227,-2.13112760042301E+033,-4.02013144921056E+034,0
0.086,-5.81503284343517E+019,382206966690579,-1.89072669764242E+033,-3.58456046770404E+034,0
0.088,-5.15763851958196E+019,338998154449251,-1.67682986501692E+033,-3.19449883114996E+034,0
0.09,-4.57294824014028E+019,300567988503099,-1.48660963886932E+033,-2.84544711360909E+034,0
0.092,-4.05316927162551E+019,266404273003363,-1.31752530823136E+033,-2.53331099473609E+034,0
0.094,-3.59130514677126E+019,236047148568070,-1.16729619813188E+033,-2.25437114090734E+034,0
0.096,-3.18108045570893E+019,209084149007466,-1.03387704579131E+033,-2.00525421957052E+034,0
0.098,-2.81687186335495E+019,185145667283134,-9.15435424886285E+032,-1.78290532796142E+034,0
0.1,-2.49364488955268E+019,163900800233594,-8.10331064235236E+032,-1.58456186416142E+034,0
0.102,-2.20689606385822E+019,145053546563345,-7.17096931952337E+032,-1.40772887656712E+034,0
0.104,-1.95260011570496E+019,128339335794283,-6.34421972446304E+032,-1.25015592569272E+034,0
0.106,-1.72716187457181E+019,113521866789101,-5.61135388290858E+032,-1.1098154715012E+034,0
0.108,-1.52737255705445E+019,100390234618754,-4.9619236019314E+032,-9.8488277513603E+033,0
0.11,-1.35037012217715E+019,88756324822447.6,-4.38661099710248E+032,-8.73717282748101E+033,0
0.112,-1.19360338289851E+019,78452454549677.3,-3.87711131924185E+032,-7.74845442653881E+033,0
0.114,-1.05479957278104E+019,69329240805641.7,-3.42602708977834E+032,-6.86944895128339E+033,0
0.116,-9.31935080386166E+018,61253676899318.9,-3.02677259920755E+032,-6.08829966014281E+033,0
0.118,-8.23209079230524E+018,54107399210115.7,-2.67348787446937E+032,-5.39438390309157E+033,0
0.12,-7.27019797392991E+018,47785127451947,-2.36096127572647E+032,-4.77819189300946E+033,0
0.122,-6.41943188171353E+018,42193262751548.8,-2.0845599392419E+032,-4.23121624139088E+033,0
0.124,-5.66713779829811E+018,37248628952847.8,-1.84016733926155E+032,-3.74585149478733E+033,0
0.126,-5.00207499468265E+018,32877343675522.1,-1.62412729704413E+032,-3.31530292680128E+033,0
0.128,-4.41426282093896E+018,29013806708765.5,-1.433193818606E+032,-2.93350386674847E+033,0
0.13,-3.89484291569475E+018,25599794351435.6,-1.26448619385886E+032,-2.59504087796485E+033,0
0.132,-3.43595594888645E+018,22583649274060.6,-1.11544883827906E+032,-2.29508613431613E+033,0
0.134,-3.03063144968342E+018,19919556386527.2,-9.83815403801388E+031,-2.02933638120298E+033,0
0.136,-2.67268940281005E+018,17566896056866.9,-8.67576728236051E+031,-1.79395790619193E+033,0
0.138,-2.3566524160541E+018,15489666811092.7,-7.64952232096113E+031,-1.58553698336176E+033,0
0.14,-2.07766737407799E+018,13655970384323.2,-6.74364408377442E+031,-1.4010352939275E+033,0
0.142,-1.83143559662816E+018,12037552668840.5,-5.94416084590242E+031,-1.23774986309382E+033,0
0.144,-1.61415061380342E+018,10609394727382.2,-5.23870167372836E+031,-1.09327708912976E+033,0
0.146,-1.42244275814595E+018,9349348611250.58,-4.61631608411464E+031,-9.65480475000415E+032,0
0.148,-1.25332985215907E+018,8237813242374.46,-4.06731356328217E+031,-8.52461705431015E+032,0
0.15,-1.10417334248699E+018,7257446094757.03,-3.58312082813571E+031,-7.52534742869993E+032,0
0.152,-9.72639297435008E+017,6392906841248.2,-3.1561549275865E+031,-6.64202644476418E+032,0
0.154,-8.56663744095584E+017,5630629523572.69,-2.77971047607851E+031,-5.86136828912974E+032,0
0.156,-7.54421875463546E+017,4958620158783.89,-2.44785948788581E+031,-5.17158546473539E+032,0
0.158,-6.64300706565913E+017,4366277015031.95,-2.15536244010379E+031,-4.56222328929811E+032,0
0.16,-5.84874802811166E+017,3844231080396.86,-1.89758933614611E+031,-4.02401216547753E+032,0
0.162,-5.14884743366679E+017,3384204508279.26,-1.67044967116837E+031,-3.54873579055348E+032,0
0.164,-4.53218018290166E+017,2978885059184.57,-1.4703303175897E+031,-3.12911365067374E+032,0
0.166,-3.98892090135506E+017,2621814769095.43,-1.29404045381137E+031,-2.75869630661571E+032,0
0.168,-3.51039379792419E+017,2307291265291.36,-1.13876275346964E+031,-2.43177212563047E+032,0
0.17,-3.0889396216314E+017,2030280320491.29,-1.00201013714247E+031,-2.14328424834964E+032,0
0.172,-2.71779780559346E+017,1786338389170.62,-8.8158746421225E+030,-1.88875670177521E+032,0
0.174,-2.39100209525292E+017,1571544006665.64,-7.75557610472099E+030,-1.66422868008895E+032,0
0.176,-2.10328814433029E+017,1382437054444.99,-6.82211437822796E+030,-1.46619611530183E+032,0
0.178,-1.85001172854101E+017,1215965004080.39,-6.00041216698053E+030,-1.29155975037305E+032,0
0.18,-1.62707637614256E+017,1069435350694.22,-5.27717110404913E+030,-1.13757900933831E+032,0
0.182,-1.4308693474033E+017,940473533920.576,-4.64066373883898E+030,-1.00183103280067E+032,0
0.184,-1.25820501378576E+017,826985722518.629,-4.0805495806348E+030,-8.82174313675398E+031,0
0.186,-1.10627479349561E+017,727125908305.525,-3.5877124545426E+030,-7.76716427931854E+031,0
0.188,-9.72602894359495E+016,639266817103.05,-3.15411673359812E+030,-6.83785408905532E+031,0
0.19,-8.55007199277796E+016,561974199751.657,-2.77268028449668E+030,-6.0190436208919E+031,0
0.192,-7.51564704039811E+016,493984115284.225,-2.43716220803094E+030,-5.29768960684551E+031,0
0.194,-6.60580984175798E+016,434182862287.729,-2.14206367215051E+030,-4.66227501089378E+031,0
0.196,-5.80563226650917E+016,381589253326.547,-1.88254032840642E+030,-4.10263232339943E+031,0
0.198,-5.10196414886928E+016,335338961974.004,-1.65432497392316E+030,-3.60978704709432E+031,0
0.2,-4.4832230244293E+016,294670702763.686,-1.45365927340087E+030,-3.17581910569655E+031,0
0.202,-3.93920852299111E+016,258914031705.275,-1.27723349095241E+030,-2.79374015564182E+031,0
0.204,-3.46093855583759E+016,227478579299.714,-1.12213330170279E+030,-2.45738500420167E+031,0
0.206,-3.04050476360676E+016,199844549506.615,-9.85792859697671E+029,-2.16131553617793E+031,0
0.208,-2.67094498246936E+016,175554337268.174,-8.65953393292247E+029,-1.90073572891301E+031,0
0.21,-2.34613074335806E+016,154205134131.946,-7.60626683064154E+029,-1.67141649358208E+031,0
0.212,-2.06066804884989E+016,135442406566.772,-6.68062851707603E+029,-1.46962922187049E+031,0
0.214,-1.80980987413665E+016,118954144881.999,-5.86721961276877E+029,-1.29208704277283E+031,0
0.216,-1.589379018946E+016,104465792480.551,-5.15248971589675E+029,-1.13589290620618E+031,0
0.218,-1.39570009607573E+016,91735775643.0568,-4.52451665327825E+029,-9.98493709681994E+030,0
0.22,-1.22553958327184E+016,80551563292.0751,-3.97281191212496E+029,-8.7763977291141E+030,0
0.222,-1.07605299014898E+016,70726194411.104,-3.48814917189544E+029,-7.7134904398161E+030,0
0.224,-9.4473830211538E+015,62095218032.3353,-3.0624132147266E+029,-6.77875490780424E+030,0
0.226,-8293949611758039,54513997153.3592,-2.68846681050274E+029,-5.95681193538841E+030,0
0.228,-7280877299917508,47855333612.7241,-2.36003345376378E+029,-5.23411709638723E+030,0
0.23,-6391148618966222,42007375988.9219,-2.07159407809344E+029,-4.59874330869168E+030,0
0.232,-5609800674385953,36871777033.0374,-1.81829609341708E+029,-4.04018896858753E+030,0
0.234,-4923678276448317,32362071073.1794,-1.59587328588992E+029,-3.5492086703581E+030,0
0.236,-4.32121657105421E+015,28402245303.7302,-1.40057529169257E+029,-3.11766387715755E+030,0
0.238,-3.79224966717401E+015,24925481942.3556,-1.22910550777516E+029,-2.73839121293274E+030,0
0.24,-3.32784217101992E+015,21873050947.6472,-1.07856643656387E+029,-2.40508631429542E+030,0
0.242,-2920140902122235,19193335387.4703,-9.4641158001235E+028,-2.11220141979567E+030,0
0.244,-2.56224438821063E+015,16840973662.4103,-8.30403102868859E+028,-1.8548550852749E+030,0
0.246,-2248088019649637,14776104655.2278,-7.28574577326765E+028,-1.62875260113459E+030,0
0.248,-1972342995298276,12963703528.4333,-6.3919820264532E+028,-1.43011585293356E+030,0
0.25,-1.73032741291772E+015,11372997344.1803,-5.6075596523136E+028,-1.25562151338085E+030,0
0.252,-1.51792805259615E+015,9976950967.08376,-4.91914268092953E+028,-1.10234658349674E+030,0
0.254,-1.33153157419035E+015,8751814842.70424,-4.31501614534917E+028,-9.67720415475484E+029,0
0.256,-1.16796400153729E+015,7676727242.7841,-3.78488980330928E+028,-8.49482451284372E+029,0
0.258,-1.02443750059285E+015,6733364451.77969,-3.31972552149125E+028,-7.45645000796687E+029,0
0.26,-898503576788093,5905633145.11543,-2.91158548387556E+028,-6.5446046257034E+029,0
0.262,-788011921145026,5179399895.27838,-2.55349872436605E+028,-5.7439246053378E+029,0
0.264,-691074226719119,4542253346.68727,-2.23934378218479E+028,-5.04090431791146E+029,0
0.266,-606032377915704,3983295132.18431,-1.96374554159829E+028,-4.42367255512022E+029,0
0.268,-531430486643888,3492956073.96698,-1.7219845492856E+028,-3.88179561216825E+029,0
0.27,-465990312252473,3062834625.09589,-1.50991730697961E+028,-3.40610397486278E+029,0
0.272,-408589657598823,2685554872.43945,-1.32390621690445E+028,-2.98853979814043E+029,0
0.274,-358243382473566,2354641742.82147,-1.1607580161238E+028,-2.62202269619731E+029,0
0.276,-314086718677861,2064411337.3013,-1.01766967552243E+028,-2.30033165811228E+029,0
0.278,-275360608849712,1809874567.07336,-8.92180862138553E+027,-2.01800116213838E+029,0
0.28,-241398824650554,1586652484.601,-7.82132171876482E+027,-1.77022979061771E+029,0
0.282,-211616649173904,1390901896.03024,-6.85628434960924E+027,-1.55279984921795E+029,0
0.284,-185500934438547,1219250011.61995,-6.01006480483171E+027,-1.36200667226281E+029,0
0.286,-162601367505078,1068737040.21387,-5.26806820262172E+027,-1.19459645283761E+029,0
0.288,-142522798890715,936765765.852435,-4.61748777312244E+027,-1.04771157480693E+029,0
0.29,-124918504525910,821057260.363417,-4.04708641450164E+027,-9.18842545892695E+028,0
0.292,-109484268104676,719611988.171913,-3.54700484958175E+027,-8.05785738539429E+028,0
0.294,-95953184277923.7,630675649.025342,-3.10859315546068E+027,-7.0660624009645E+028,0
0.296,-84091095206733.8,552709183.634522,-2.72426282859126E+027,-6.19605197400186E+028,0
0.298,-73692583552952.5,484362436.631097,-2.38735689087151E+027,-5.43291114454617E+028,0
0.3,-64577454291020.4,424451032.421558,-2.0920358441437E+027,-4.7635462677342E+028,0
0.302,-56587645909259.4,371936073.309095,-1.83317754590052E+027,-4.17646333069587E+028,0
0.304,-49584518772337.4,325906316.594708,-1.60628931250907E+027,-3.66157315311732E+028,0
0.306,-43446474735824.9,285562528.920693,-1.40743076152673E+027,-3.21002022476248E+028,0
0.308,-38066867683114.5,250203752.763161,-1.23314608520465E+027,-2.81403232348929E+028,0
0.31,-33352169536224.5,219215252.093754,-1.0804046060149E+027,-2.46678840094565E+028,0
0.312,-29220360604973.6,192057932.560599,-9.46548604534529E+026,-2.16230252553174E+028,0
0.314,-25599516914991.3,168259056.355996,-8.29247532710499E+026,-1.89532193854793E+028,0
0.316,-22426570482144.7,147404093.820498,-7.2645783332373E+026,-1.66123751375281E+028,0
0.318,-19646221422537.8,129129573.021334,-6.36387681241788E+026,-1.45600511682237E+028,0
0.32,-17209983358016,113116805.448366,-5.57466045323832E+026,-1.27607654267654E+028,0
0.322,-15075345828887.4,99086380.7676222,-4.88315543029832E+026,-1.11833886833542E+028,0
0.324,-13205039414773.8,86793336.6501991,-4.27728624088291E+026,-9.80061199444918E+027,0
0.326,-11566391002789.7,76022921.115458,-3.74646676080886E+026,-8.58847912204828E+027,0
0.328,-10130758175166.2,66586874.906546,-3.28141694441052E+026,-7.52597601134525E+027,0
0.33,-8873033033478.12,58320170.2538538,-2.87400202973835E+026,-6.59467038724574E+027,0
0.332,-7771206957421.08,51078150.1469602,-2.51709149309509E+026,-5.77839537101071E+027,0
0.334,-6805988834402.14,44734019.0558762,-2.2044353335513E+026,-5.06297175774661E+027,0
0.336,-5960470208019.55,39176642.0373148,-1.93055556355576E+026,-4.43596424546341E+027,0
0.338,-5219831593487.43,34308614.4222933,-1.69065104137232E+026,-3.88646747814546E+027,0
0.34,-4571084911724.43,30044568.9010193,-1.48051400893502E+026,-3.40491826761019E+027,0
0.342,-4002847610905.9,26309690.8822605,-1.29645689892471E+026,-2.98293080076649E+027,0
0.344,-3505144586506.46,23038416.5643569,-1.13524815056478E+026,-2.61315202701532E+027,0
0.346,-3069234486964.83,20173291.2870281,-9.94055927972022E+025,-2.2891347618298E+027,0
0.348,-2687457409794.04,17663968.4771873,-8.70398770353029E+025,-2.00522634238745E+027,0
0.35,-2353101360180.94,15466331.9155607,-7.62102322258798E+025,-1.75647093462269E+027,0
0.352,-2060285165792.64,13541726.1656397,-6.67261396532793E+025,-1.53852382266007E+027,0
0.354,-1803855824660.67,11856281.8678286,-5.84206714196215E+025,-1.3475762149507E+027,0
0.356,-1579298510821.47,10380324.2295987,-5.11475745978026E+025,-1.18028928022579E+027,0
0.358,-1382657680362.68,9087854.47581344,-4.47787150772182E+025,-1.0337362833383E+027,0
0.36,-1210467911674.37,7956095.27935984,-3.92018368266047E+025,-9.05351828991514E+026,0
0.362,-1059693281405.45,6965092.29502626,-3.43185977365125E+025,-7.92887342514146E+026,0
0.364,-927674224883.114,6097364.88654181,-3.00428479730714E+025,-6.9437202318737E+026,0
0.366,-812080958876.68,5337599.98641713,-2.62991209630687E+025,-6.08078599108162E+026,0
0.368,-710872657985.6,4672383.77286032,-2.30213108027638E+025,-5.32493294602483E+026,0
0.37,-622261675346.153,4089966.50161265,-2.01515131058994E+025,-4.662894932554E+026,0
0.372,-544682185600.62,3580056.40426163,-1.76390091340903E+025,-4.08304642892132E+026,0
0.374,-476762704625.061,3133639.06744795,-1.54393755332973E+025,-3.57520004387352E+026,0
0.376,-417302007646.47,2742819.1488531,-1.35137041757512E+025,-3.13042894936137E+026,0
0.378,-365248026290.875,2400681.67290002,-1.18279185160607E+025,-2.74091119240887E+026,0
0.38,-319679356773.426,2101170.48881948,-1.0352174543918E+025,-2.39979319633862E+026,0
0.382,-279789056724.035,1838981.77137069,-9.06033588467099E+024,-2.10107009146895E+026,0
0.384,-244870447956.872,1609470.70607112,-7.92951388690493E+024,-1.83948080489003E+026,0
0.386,-214304677259.981,1408569.7294579,-6.93966466559517E+024,-1.61041609298467E+026,0
0.388,-187549817937.538,1232716.89632908,-6.07323606016865E+024,-1.40983792339157E+026,0
0.39,-164131321579.811,1078793.12167557,-5.31485833533607E+024,-1.23420880876229E+026,0
0.392,-143633653084.429,944067.199815488,-4.65107321431686E+024,-1.08042986638423E+026,0
0.394,-125692962546.066,826147.638618756,-4.07009650201353E+024,-9.45786528419939E+025,0
0.396,-109990665709.65,722940.465462932,-3.56161014134014E+024,-8.27900959715113E+025,0
0.398,-96247820534.3255,632612.265825846,-3.116580059278E+024,-7.24690356094702E+025,0
