# t,Ke0,Kd0,Ke1,Ke2,Ke3
0.058,-3.72974959364792E+020,2451442677871019,-1.22777196800346E+034,-7.60450572953548E+034,0
0.06,-3.26609999697081E+020,2146701039668986,-1.0751068196817E+034,-6.69943819189735E+034,0
0.062,-2.85788646382543E+020,1.87839568520177E+015,-9.40701505330551E+033,-5.89594418787279E+034,0
0.064,-2.4988848016179E+020,1.6424356625847E+015,-8.2250476669634E+033,-5.18374437054687E+034,0
0.066,-2.18349072897153E+020,1435137466071546,-7.18669842144603E+033,-4.55338124593087E+034,0
0.068,-1.90667513865964E+020,1.25319563206262E+015,-6.27539668063211E+033,-3.99620152411222E+034,0
0.07,-1.66393826084166E+020,1.09365261226096E+015,-5.47631729100613E+033,-3.50432514254118E+034,0
0.072,-1.45126428844179E+020,953868950600807,-4.77623069968895E+033,-3.07060557275317E+034,0
0.074,-1.26507749723949E+020,831494442518858,-4.16335807434243E+033,-2.68858482891143E+034,0
0.076,-1.10220052014668E+020,724440710125189,-3.62723358430641E+033,-2.35244570407492E+034,0
0.078,-9.59815170732889E+019,630855452861982,-3.15857513321475E+033,-2.0569630862354E+034,0
0.08,-8.35426023501013E+019,549098510085806,-2.74916421720619E+033,-1.79745569424946E+034,0
0.082,-7.26826825875134E+019,477719784823825,-2.39173514773333E+033,-1.56973918344429E+034,0
0.084,-6.32069724219242E+019,415439017090464,-2.0798735739817E+033,-1.3700812728363E+034,0
0.086,-5.49437222620983E+019,361127353349244,-1.80792403165579E+033,-1.19515931913975E+034,0
0.088,-4.77416750988648E+019,313790630990518,-1.57090610679529E+033,-1.04202059093112E+034,0
0.09,-4.14678160675948E+019,272554586971301,-1.36444025722372E+033,-9.08046401124051E+033,0
0.092,-3.60051751678364E+019,236650415811743,-1.18467540432534E+033,-7.90915209755206E+033,0
0.094,-3.12510646524314E+019,205403184562626,-1.02823084510023E+033,-6.88573417062172E+033,0
0.096,-2.7115429264658E+019,178220989466621,-8.92141892217375E+032,-5.99207092700293E+033,0
0.098,-2.35193513390229E+019,154585130484554,-7.73810622504161E+032,-5.21215782075068E+033,0
0.1,-2.03937232983167E+019,134041386058559,-6.70962144142498E+032,-4.53188875394566E+033,0
0.102,-1.76780718413451E+019,116192284890141,-5.81605864077151E+032,-3.93884375588595E+033,0
0.104,-1.53195163341553E+019,100690259790554,-5.0400117873588E+032,-3.42209832396539E+033,0
0.106,-1.32718465868214E+019,87231586213674.8,-4.36627099297562E+032,-2.9720524442662E+033,0
0.108,-1.14947072279145E+019,75551021418644,-3.78155389678726E+032,-2.58027755592732E+033,0
0.11,-9.95287727500961E+018,65417069324952.3,-3.27426841218731E+032,-2.23937985969182E+033,0
0.112,-8.615634601984E+018,56627803365740.3,-2.83430344431851E+032,-1.9428784699206E+033,0
0.114,-7.4561959780029E+018,49007186047358.6,-2.45284450386311E+032,-1.68509700187187E+033,0
0.116,-6.45122425142628E+018,42401829832237.2,-2.1222114392097E+032,-1.46106728018291E+033,0
0.118,-5.58039508632253E+018,36678149439299.3,-1.83571578438285E+032,-1.26644395041787E+033,0
0.12,-4.82601643052822E+018,31719860732667.9,-1.58753547490314E+032,-1.09742887144599E+033,0
0.122,-4.1726946060759E+018,27425786043193.8,-1.3726049182771E+032,-9.50704260448191E+032,0
0.124,-3.60704156318433E+018,23707930044514.5,-1.1865186204993E+032,-8.23373653048561E+032,0
0.126,-3.11741843169935E+018,20489794200633.8,-1.02544676538087E+032,-7.12909827327952E+032,0
0.128,-2.69371104172079E+018,17704901335981.4,-8.86061320727386E+031,-6.17108921702887E+032,0
0.13,-2.32713356979804E+018,15295505066034.2,-7.65471405340941E+031,-5.34050052385297E+032,0
0.132,-2.01005690444174E+018,13211461699579.8,-6.61166794772548E+031,-4.62059806275862E+032,0
0.134,-1.73585871595128E+018,11409244796429.5,-5.70968572877353E+031,-3.99681049671565E+032,0
0.136,-1.49879256650589E+018,9851084870700.66,-4.92986051759897E+031,-3.45645552227128E+032,0
0.138,-1.29387370931477E+018,8504218785534.87,-4.25579185802564E+031,-2.98849979401592E+032,0
0.14,-1.11677950424215E+018,7340235217463.18,-3.67325797308802E+031,-2.58334855430553E+032,0
0.142,-9.63762625299605E+017,6334504197275.15,-3.16993012918611E+031,-2.23266142983843E+032,0
0.144,-8.31575455079898E+017,5465680179147.74,-2.73512382378565E+031,-1.92919125424597E+032,0
0.146,-7.17404256117785E+017,4715269370324.8,-2.3595821540773E+031,-1.66664313309041E+032,0
0.148,-6.1881188137757E+017,4067253185655.86,-2.03528729145387E+031,-1.43955128779298E+032,0
0.15,-5.33687938306072E+017,3507760692023.18,-1.75529648792814E+031,-1.24317150127817E+032,0
0.152,-4.60205455137323E+017,3024783789968.29,-1.51359948274226E+031,-1.07338724348164E+032,0
0.154,-3.96783216435498E+017,2607929657367.65,-1.30499456703844E+031,-9.26627782301765E+031,0
0.156,-3.42053039020832E+017,2248205664640.81,-1.12498090731389E+031,-7.99796787687709E+031,0
0.158,-2.94831350955568E+017,1937832572597.87,-9.69665029870304E+030,-6.90210115943638E+031,0
0.16,-2.54094516697226E+017,1670082352623.72,-8.35679633247856E+030,-5.95541620246346E+031,0
0.162,-2.18957422121625E+017,1439137432916.32,-7.20113128005214E+030,-5.13775973988312E+031,0
0.164,-1.88654894982799E+017,1239968581165.78,-6.20448506957349E+030,-4.43167617807802E+031,0
0.166,-1.62525590616258E+017,1068228990453.18,-5.34510327472689E+030,-3.82205050809374E+031,0
0.168,-1.39998020152811E+017,920162447199.179,-4.60418743696527E+030,-3.29579783131963E+031,0
0.17,-1.2057844003966E+017,792523732877.522,-3.96549663268988E+030,-2.84159352129415E+031,0
0.172,-1.03840357974158E+017,682509649882.949,-3.41500222602389E+030,-2.4496387928665E+031,0
0.174,-8.94154420663666E+016,587699270383.534,-2.94058879187134E+030,-2.11145710785078E+031,0
0.176,-7.69856477497109E+016,506002189026.033,-2.53179510545958E+030,-1.81971742392061E+031,0
0.178,-6.62764011159705E+016,435613719183.765,-2.17958988992492E+030,-1.56808080019988E+031,0
0.18,-5.70506984360523E+016,374976111000.924,-1.876177707189E+030,-1.35106731719355E+031,0
0.182,-4.91039999919429E+016,322744990185.278,-1.61483098193635E+030,-1.16394065770309E+031,0
0.184,-4.2259812354394E+016,277760321734.969,-1.38974467525837E+030,-1.00260803588493E+031,0
0.186,-3.63658671768389E+016,239021294375.338,-1.19591058318367E+030,-8.63533459417633E+030,0
0.188,-3.12908167072635E+016,205664601216.468,-1.02900863450773E+030,-7.43662570045985E+030,0
0.19,-2.69213767731864E+016,176945661506.917,-8.85312909622073E+029,-6.40357535148245E+030,0
0.192,-2.3159857172857E+016,152222388686.518,-7.61610404072888E+029,-5.51340661493558E+030,0
0.194,-1.99220273834009E+016,130941162367.931,-6.55130823065408E+029,-4.74645575531021E+030,0
0.196,-1.71352724297713E+016,112624707453.229,-5.63485921257911E+029,-4.08574965601789E+030,0
0.198,-1.47369997784369E+016,96861623154.9771,-4.84617100300977E+029,-3.51664013093466E+030,0
0.2,-1.26732633487594E+016,83297339063.0255,-4.16750148603936E+029,-3.02648754234006E+030,0
0.202,-1.08975752724765E+016,71626305219.1151,-3.5835615711479E+029,-2.60438714070468E+030,0
0.204,-9.36987996928611E+015,61585249043.1917,-3.08117774452356E+029,-2.24093241085294E+030,0
0.206,-8055668521463742,52947354400.5767,-2.64900077088549E+029,-1.92801046499077E+030,0
0.208,-6925214292415862,45517237566.856,-2.2772542772029E+029,-1.65862518057186E+030,0
0.21,-5952913300688696,39126611716.3664,-1.95751779420076E+029,-1.42674435236365E+030,0
0.212,-5116715085722310,33630546184.7031,-1.68253956351898E+029,-1.22716762465578E+030,0
0.214,-4397631729319195,28904239423.1757,-1.44607505242907E+029,-1.05541240080026E+030,0
0.216,-3.77931436560768E+015,24840235533.9891,-1.24274766717773E+029,-9.07615301720235E+029,0
0.218,-3.24768795807525E+015,21346023775.9492,-1.06792863157039E+029,-7.80447070056174E+029,0
0.22,-2790636373234655,18341968654.1715,-9.17633408986212E+028,-6.71039098583135E+029,0
0.222,-2397730863493814,15759525324.383,-7.8843240228501E+028,-5.76920006157513E+029,0
0.224,-2059996008632797,13539701200.8822,-6.77373974245616E+028,-4.95960896517606E+029,0
0.226,-1.76970797586833E+015,11631729984.1387,-5.81918097823323E+028,-4.26328119137608E+029,0
0.228,-1.52022065929344E+015,9991928930.73166,-4.99879176052357E+028,-3.66442510635159E+029,0
0.23,-1.30581586560374E+015,8582714171.75768,-4.29376770799553E+028,-3.14944233276997E+029,0
0.232,-1.12157423688978E+015,7371752329.48897,-3.68793151897672E+028,-2.70662446666938E+029,0
0.234,-963264054031417,6331229657.43965,-3.16736727130196E+028,-2.32589152216088E+029,0
0.236,-827245455562595,5437222501.40499,-2.72010542236463E+028,-1.99856639601542E+029,0
0.238,-710387944782108,4669155100.00185,-2.33585151291224E+028,-1.71718041970336E+029,0
0.24,-609999349939829,4009332662.50691,-2.00575253844844E+028,-1.47530573741307E+029,0
0.242,-523764654414341,3442539319.08764,-1.72219578148732E+028,-1.26741082901723E+029,0
0.244,-449693331507168,2955691969.14524,-1.4786356139396E+028,-1.08873599888034E+029,0
0.246,-386074006450922,2537542289.10513,-1.26944439714401E+028,-9.35186085453588E+028,0
0.248,-331435430409824,2178420226.91752,-1.08978414057282E+028,-8.03238021749161E+028,0
0.25,-284512891273715,1870013230.878,-9.35496040742143E+027,-6.89861201077709E+028,0
0.252,-244219306831735,1605176254.25018,-8.03005419139227E+027,-5.92448882606378E+028,0
0.254,-209620350121009,1377768262.07305,-6.89239920741985E+027,-5.08759113366396E+028,0
0.256,-179913046642944,1182511557.46644,-5.9155913036596E+027,-4.36863852430145E+028,0
0.258,-154407360659842,1014870754.19925,-5.07694019043276E+027,-3.75105163535885E+028,0
0.26,-132510354637253,870948661.74099,-4.35694852522084E+027,-3.22057498354115E+028,0
0.262,-113712563541875,747396727.839274,-3.73886383545634E+027,-2.76495227182571E+028,0
0.264,-97576275386152.7,641338010.261954,-3.20829312986647E+027,-2.37364690025281E+028,0
0.266,-83725452248920.8,550300930.863939,-2.75287145787608E+027,-2.03760141277482E+028,0
0.268,-71837062906145.2,472162307.718426,-2.36197689045018E+027,-1.7490304773667E+028,0
0.27,-61633630019364.9,405098370.151568,-2.026485441937E+027,-1.50124274295673E+028,0
0.272,-52876822234528.7,347542641.638936,-1.73856035380691E+027,-1.28848756048561E+028,0
0.274,-45361945151595.1,298149730.697464,-1.49147093764724E+027,-1.10582311057941E+028,0
0.276,-38913205467295.3,255764203.596133,-1.27943684367506E+027,-9.49002959109303E+027,0
0.278,-33379640107809.8,219393827.837439,-1.09749419710382E+027,-8.14378474688367E+027,0
0.28,-28631617254722.3,188186574.507943,-9.41380540806805E+026,-6.98814898001942E+027,0
0.282,-24557829156686.9,161410852.984396,-8.07435949934014E+026,-5.99619159607668E+027,0
0.284,-21062707804458.7,138438524.98405,-6.92518051932488E+026,-5.14477807178006E+027,0
0.286,-18064204174452.7,118730308.236061,-5.93929002081658E+026,-4.414036309659E+027,0
0.288,-15491880035184,101823234.530134,-5.09352737212465E+026,-3.78689772538506E+027,0
0.29,-13285268443315.4,87319873.7764684,-4.36801064881603E+026,-3.24870270913979E+027,0
0.292,-11392465197388.7,74879076.0772775,-3.74567347176915E+026,-2.78686145891308E+027,0
0.294,-9768918798767.75,64208018.523214,-3.211867120685E+026,-2.39056243810227E+027,0
0.296,-8376391016312.51,55055373.3142681,-2.75401874715575E+026,-2.05052179014261E+027,0
0.298,-7182064062281.18,47205439.5095485,-2.36133779760304E+026,-1.75876797320236E+027,0
0.3,-6157773751268.07,40473102.8241281,-2.02456386283537E+026,-1.50845667891397E+027,0
0.302,-5279350908951.35,34699506.9168383,-1.7357501228224E+026,-1.29371178871153E+027,0
0.304,-4526055786187.4,29748335.9733778,-1.48807737386835E+026,-1.10948871486929E+027,0
0.306,-3880092375549.89,25502622.4626384,-1.2756943294709E+026,-9.51456984257411E+026,0
0.308,-3326191368415.2,21862006.0455686,-1.09358049162123E+026,-8.15899362518057E+026,0
0.31,-2851252073848.71,18740380.0213514,-9.37428409907203E+025,-6.9962519471057E+026,0
0.312,-2444034982081.07,16063870.6444337,-8.03542593463434E+025,-5.9989596406419E+026,0
0.314,-2094897825487.76,13769102.3368152,-6.88752725635395E+025,-5.14361350554145E+026,0
0.316,-1795568996295.36,11801708.4343584,-5.90339162111945E+025,-4.41004312011745E+026,0
0.318,-1538953044995.71,10115052.7893516,-5.05968977650346E+025,-3.7809391773794E+026,0
0.32,-1318963726892.94,8669132.43830852,-4.33641070983007E+025,-3.24144842888074E+026,0
0.322,-1130380703104.8,7429635.74294756,-3.71639047581658E+025,-2.77882585223061E+026,0
0.324,-968726551427.448,6367134.02150131,-3.18490780518262E+025,-2.38213597690586E+026,0
0.326,-830161214309.312,5456387.78863219,-2.72933704807054E+025,-2.04199643678528E+026,0
0.328,-711391416641.37,4675751.38721763,-2.33885033941538E+025,-1.75035779280829E+026,0
0.33,-609592934410.605,4006662.08477266,-2.00416201882959E+025,-1.50031450729126E+026,0
0.332,-522343894573.061,3433201.6746059,-1.71730932176485E+025,-1.28594267203119E+026,0
0.334,-447567543611.341,2941720.31163706,-1.47146420412594E+025,-1.10216071168872E+026,0
0.336,-383483143112.633,2520513.76455392,-1.26077188881004E+025,-9.44609816353809E+025,0
0.338,-328563840422.063,2159546.5129318,-1.0802123464493E+025,-8.09551314747149E+025,0
0.34,-281500525387.347,1850214.18904421,-9.25481458494327E+024,-6.93778592777943E+025,0
0.342,-241170824149.263,1585139.78383358,-7.92889070903365E+024,-5.94541500058937E+025,0
0.344,-206612501134.517,1357998.82662587,-6.79271541960407E+024,-5.09481477387392E+025,0
0.346,-177000643609.884,1163369.42640616,-5.81916727080452E+024,-4.36575887655313E+025,0
0.348,-151628091789.733,996603.645102984,-4.98499634894982E+024,-3.74090247011225E+025,0
0.35,-129888653585.51,853717.173436776,-4.27027239125493E+024,-3.20537237232586E+025,0
0.352,-111262708420.681,731294.709343232,-3.65791145580431E+024,-2.74641538446094E+025,0
0.354,-95304860626.2461,626408.807642557,-3.13326998054688E+024,-2.35309657208789E+025,0
0.356,-81633351090.8328,536550.286158289,-2.68379665241803E+024,-2.01604041661399E+025,0
0.358,-69920977172.8436,459568.545168952,-2.29873386692126E+024,-1.72720875697333E+025,0
0.36,-59887306365.8212,393620.390289258,-1.96886172516848E+024,-1.47971030165339E+025,0
0.362,-51291999665.8801,337126.149070243,-1.68627851680666E+024,-1.26763723042784E+025,0
0.364,-43929086726.8648,288732.043405104,-1.44421249672264E+024,-1.08592503986854E+025,0
0.366,-37622057327.3152,247277.927288698,-1.23686050108619E+024,-9.30232331723077E+024,0
0.368,-32219652920.9119,211769.626008401,-1.05924958129364E+024,-7.96837711142332E+024,0
0.37,-27592258568.4693,181355.221451641,-9.07118377613094E+023,-6.82551363471861E+024,0
0.372,-23628809723.1699,155304.721381688,-7.76815420481963E+023,-5.84639223197337E+024,0
0.374,-20234140507.2575,132992.630497764,-6.65211947362143E+023,-5.0075794466594E+024,0
0.376,-17326710555.1153,113883.009691522,-5.69627166250858E+023,-4.28899138335873E+024,0
0.378,-14836656452.9032,97516.6687750792,-4.87764191374597E+023,-3.67341554420112E+024,0
0.38,-12704121487.2001,83500.1884457344,-4.17655129190845E+023,-3.1461008299429E+024,0
0.382,-10877824006.4382,71496.5105774205,-3.57614009528549E+023,-2.69440600309985E+024,0
0.384,-9313830352.08693,61216.8730848134,-3.0619644259237E+023,-2.30749828937319E+024,0
0.386,-7974503167.00077,52413.8974856824,-2.62165042007466E+023,-1.97609497678317E+024,0
0.388,-6827600047.96841,44875.6646286108,-2.24459790869138E+023,-1.69224188733022E+024,0
0.39,-5845501077.74692,38420.63750467,-1.92172645067588E+023,-1.44912346713458E+024,0
0.392,-5004546832.16692,32893.3101769912,-1.64525768783679E+023,-1.24089998855451E+024,0
0.394,-4284471082.42523,28160.4791118976,-1.40852883342274E+023,-1.06256799908411E+024,0
0.396,-3667914663.64469,24108.0479902751,-1.20583284617626E+023,-9.09840702054886E+023,0
0.398,-3140008911.11559,20638.2897653733,-1.03228147649403E+023,-7.7904542617427E+023,0
