4.996825195877885562e+05,5.003990486716960440e+05,5.010405008924345020e+05,5.008736644157713745e+05,5.009233507567435736e+05,5.009150358342789696e+05,5.009222606794765452e+05,5.009253261934143957e+05,5.009295043306619045e+05,5.009334020268984023e+05,5.009373208278663224e+05,5.009414472794948379e+05,5.009447340238200850e+05,5.009511830701795407e+05,5.009458372022729018e+05,5.009845113660849165e+05,5.008589587676028605e+05
4.996826138656319818e+05,5.003986968219943228e+05,5.010397691976254573e+05,5.008730181775994133e+05,5.009226647524401778e+05,5.009143430929082679e+05,5.009215518157818587e+05,5.009246031767892418e+05,5.009287660764948232e+05,5.009326482577748247e+05,5.009365510364408256e+05,5.009406610139554832e+05,5.009439307815655484e+05,5.009503624357643421e+05,5.009449984007725725e+05,5.009836549076986266e+05,5.008580803226036369e+05
4.996828843627982424e+05,5.003976873128266307e+05,5.010377431122047710e+05,5.008712272647634381e+05,5.009207724211526802e+05,5.009124384381162818e+05,5.009196098540492821e+05,5.009226294765608036e+05,5.009267580013386905e+05,5.009306053526511532e+05,5.009344722388988594e+05,5.009385454202839755e+05,5.009417773689538008e+05,5.009481704047586536e+05,5.009427660824770574e+05,5.009813837843255606e+05,5.008557600583084859e+05
4.996833446399677778e+05,5.003959695350443944e+05,5.010344373267535120e+05,5.008682972769824555e+05,5.009176904710178496e+05,5.009093445816824096e+05,5.009164651952792774e+05,5.009194430575079750e+05,5.009235260020581190e+05,5.009273273851059494e+05,5.009311469725598581e+05,5.009351717832030263e+05,5.009383541165388306e+05,5.009446966411583708e+05,5.009392396069890237e+05,5.009778071733030956e+05,5.008521180257446249e+05
4.996839589908230118e+05,5.003936767464388395e+05,5.010302342865334358e+05,5.008645547004502732e+05,5.009137714815789950e+05,5.009054185155769810e+05,5.009124853638056084e+05,5.009154206508970819e+05,5.009194566905361135e+05,5.009232109895967296e+05,5.009269821836755145e+05,5.009309576125268359e+05,5.009340893721818575e+05,5.009403805725104176e+05,5.009348698524982319e+05,5.009733873118665069e+05,5.008476294692364754e+05
4.996846751099148532e+05,5.003910041536039789e+05,5.010255978757459088e+05,5.008603988528494956e+05,5.009094396813334315e+05,5.009010855825734325e+05,5.009081033727554604e+05,5.009110013633059571e+05,5.009149958694643574e+05,5.009187086836475064e+05,5.009224372804746963e+05,5.009263693393210997e+05,5.009294567405027337e+05,5.009357030978412949e+05,5.009301452344998834e+05,5.009686199803084019e+05,5.008427987730086897e+05
4.996854437970290310e+05,5.003881353742388892e+05,5.010209184526029276e+05,5.008561681019985699e+05,5.009050508634446305e+05,5.008967004704551073e+05,5.009036778375247377e+05,5.009065464552539634e+05,5.009105078529870370e+05,5.009141877889631432e+05,5.009178826668675756e+05,5.009217804893862340e+05,5.009248329210596858e+05,5.009310441214588354e+05,5.009254489567908458e+05,5.009638915356206126e+05,5.008380161907251459e+05
4.996862260899818502e+05,5.003852158171925112e+05,5.010164697185732075e+05,5.008521024029461551e+05,5.009008546842542710e+05,5.008925108984248945e+05,5.008994576596943079e+05,5.009023051739900257e+05,5.009062424558701459e+05,5.009098986243570689e+05,5.009135691772403079e+05,5.009174424016950652e+05,5.009204697533925064e+05,5.009266559658563929e+05,5.009210338459844352e+05,5.009594551800104673e+05,5.008335357206480112e+05
4.996869938403530978e+05,5.003823505337995593e+05,5.010124188279939117e+05,5.008483514273732435e+05,5.008970046558053000e+05,5.008886684762140503e+05,5.008955940538056311e+05,5.008984279018263333e+05,5.009023493107973482e+05,5.009059900148299057e+05,5.009096448072713683e+05,5.009135022092871368e+05,5.009165134780276567e+05,5.009226839400999015e+05,5.009170442663243739e+05,5.009554542192966910e+05,5.008294998629936599e+05
4.996877279318589717e+05,5.003796108670023968e+05,5.010088521932794829e+05,5.008449961148053990e+05,5.008935817323129158e+05,5.008852526601978461e+05,5.008921653393378365e+05,5.008949916790808784e+05,5.008989041705167037e+05,5.009025363802173524e+05,5.009061826074808487e+05,5.009100315531227388e+05,5.009130342873941408e+05,5.009191967426182819e+05,5.009135473960381933e+05,5.009519542094590724e+05,5.008259727269939613e+05
