4.997954931132507627e+05,4.999774257348469109e+05,5.001552735693557188e+05,5.001090821555569419e+05,5.001229285176590784e+05,5.001206990598364500e+05,5.001227871245495044e+05,5.001237286687897285e+05,5.001249877001523855e+05,5.001261719426343334e+05,5.001273865979338880e+05,5.001286031340810005e+05,5.001298305040412815e+05,5.001310614469845314e+05,5.001323160723710898e+05,5.001335212270033080e+05,5.001349494161882903e+05
4.997954923710057046e+05,4.999774285049431492e+05,5.001552797486485215e+05,5.001090875517296372e+05,5.001229342574808397e+05,5.001207048457479104e+05,5.001227930404914659e+05,5.001237346966300393e+05,5.001249938491812791e+05,5.001261782148875063e+05,5.001273929974953644e+05,5.001286096645409125e+05,5.001298371693817317e+05,5.001310682505900622e+05,5.001323230201157276e+05,5.001335283159074024e+05,5.001349566767143551e+05
4.997954902526034857e+05,4.999774364109278540e+05,5.001552973429765552e+05,5.001091028667957289e+05,5.001229505080411909e+05,5.001207211806366104e+05,5.001228096975940862e+05,5.001237516223325511e+05,5.001250110680970247e+05,5.001261957308390411e+05,5.001274108200705959e+05,5.001286278018572484e+05,5.001298556305101374e+05,5.001310870431139483e+05,5.001323421574952081e+05,5.001335477904896252e+05,5.001349765603403212e+05
4.997954865506606293e+05,4.999774502267668140e+05,5.001553280208422220e+05,5.001091294894150924e+05,5.001229786918048630e+05,5.001207494354025694e+05,5.001228384367599501e+05,5.001237807496465393e+05,5.001250406239892473e+05,5.001262257193091791e+05,5.001274412551061832e+05,5.001286586948208860e+05,5.001298869942190940e+05,5.001311188881543931e+05,5.001323745029103011e+05,5.001335806247439468e+05,5.001350099867815152e+05
4.997954814217548701e+05,4.999774693681037170e+05,5.001553704459883738e+05,5.001091662145017763e+05,5.001230174968829378e+05,5.001207882532847580e+05,5.001228778380213189e+05,5.001238205985049135e+05,5.001250809740314144e+05,5.001262665735641494e+05,5.001274826303709997e+05,5.001287006042195717e+05,5.001299294526895974e+05,5.001311619079592638e+05,5.001324181061334093e+05,5.001336247978213942e+05,5.001350548498860444e+05
4.997954751711118734e+05,4.999774926958209253e+05,5.001554220740652527e+05,5.001092108168114210e+05,5.001230645541044069e+05,5.001208352438808652e+05,5.001229254555850639e+05,5.001238686755564413e+05,5.001251295738919289e+05,5.001263156978745828e+05,5.001275322975006420e+05,5.001287508280422771e+05,5.001299802491197479e+05,5.001312132900471915e+05,5.001324700971723069e+05,5.001336773838512017e+05,5.001351081565745990e+05
4.997954681133752456e+05,4.999775190356527455e+05,5.001554803007096052e+05,5.001092610402223072e+05,5.001231174784514005e+05,5.001208880202678265e+05,5.001229788657991448e+05,5.001239225289376918e+05,5.001251839404045604e+05,5.001263705777891446e+05,5.001275877099415520e+05,5.001288067870490486e+05,5.001300367708988488e+05,5.001312703879190376e+05,5.001325277945541311e+05,5.001337356674042530e+05,5.001351671506343991e+05
4.997954605157123297e+05,4.999775473905167310e+05,5.001555429241922684e+05,5.001093149887186592e+05,5.001231742745192023e+05,5.001209445956878481e+05,5.001230360611273791e+05,5.001239801377350232e+05,5.001252420368164894e+05,5.001264291609001230e+05,5.001276467991067911e+05,5.001288663961476996e+05,5.001300969160337700e+05,5.001313310823778156e+05,5.001325890612860676e+05,5.001337974941766006e+05,5.001352296569313039e+05
4.997954525863347226e+05,4.999775769833569648e+05,5.001556082342977752e+05,5.001093711961649824e+05,5.001232334045408643e+05,5.001210034450294916e+05,5.001230955062354333e+05,5.001240399622280383e+05,5.001253023171672830e+05,5.001264898952167132e+05,5.001277080066349008e+05,5.001289280904176412e+05,5.001301591128107975e+05,5.001313937947279192e+05,5.001326523113811272e+05,5.001338612710318994e+05,5.001352940736499149e+05
4.997954444809203269e+05,4.999776072331753676e+05,5.001556749557828298e+05,5.001094285733670113e+05,5.001232937293050345e+05,5.001210634421274299e+05,5.001231560709189507e+05,5.001241008725659922e+05,5.001253636506007751e+05,5.001265516490613809e+05,5.001277701997998520e+05,5.001289907359711360e+05,5.001302222260370036e+05,5.001314573883457342e+05,5.001327164066297701e+05,5.001339258581320173e+05,5.001353592588739120e+05
4.997954363134782179e+05,4.999776377144843573e+05,5.001557421569367289e+05,5.001094863271076465e+05,5.001233544211971457e+05,5.001211237711755093e+05,5.001232169386766618e+05,5.001241620547835482e+05,5.001254252247040276e+05,5.001266136117217247e+05,5.001278325694369851e+05,5.001290535251204856e+05,5.001302854494120693e+05,5.001315210582321160e+05,5.001327805432637106e+05,5.001339904528120533e+05,5.001354244111356675e+05
4.997954281665460439e+05,4.999776681192489341e+05,5.001558091646879329e+05,5.001095438860459253e+05,5.001234148854361847e+05,5.001211838474165997e+05,5.001232775257288595e+05,5.001242229284254718e+05,5.001254864616419654e+05,5.001266752080979059e+05,5.001278945430790191e+05,5.001291158879875438e+05,5.001303482155919191e+05,5.001315842395178042e+05,5.001328441588650458e+05,5.001340544949506293e+05,5.001354889729538118e+05
4.997954200993526028e+05,4.999776982264247490e+05,5.001558754970378359e+05,5.001096008421898005e+05,5.001234746982124634e+05,5.001212432552467799e+05,5.001233374181899708e+05,5.001242830830159946e+05,5.001255469538490288e+05,5.001267360336235724e+05,5.001279557190912310e+05,5.001291774258448277e+05,5.001304101287242956e+05,5.001316465391864185e+05,5.001329068632569397e+05,5.001341175970567856e+05,5.001355525599619723e+05
4.997954121539546177e+05,4.999777278790536802e+05,5.001559408124552574e+05,5.001096569072874263e+05,5.001235335607724846e+05,5.001213017024776782e+05,5.001233963258348522e+05,5.001243422315001953e+05,5.001256064170918544e+05,5.001267958069561864e+05,5.001280158189808135e+05,5.001292378630375024e+05,5.001304709159767372e+05,5.001317076872040634e+05,5.001329683892232133e+05,5.001341794945927104e+05,5.001356149107575184e+05
4.997954043597403215e+05,4.999777569674575352e+05,5.001560048728527036e+05,5.001097118810503744e+05,5.001235912660615868e+05,5.001213589872211451e+05,5.001234540487320046e+05,5.001244001767530572e+05,5.001256646568140131e+05,5.001268543361627380e+05,5.001280746534155915e+05,5.001292970128325396e+05,5.001305303932119859e+05,5.001317675020170864e+05,5.001330285578219919e+05,5.001342400111078750e+05,5.001356758518195129e+05
4.997953967367138830e+05,4.999777854169797502e+05,5.001560675166483270e+05,5.001097656281091040e+05,5.001236476745916880e+05,5.001214149740012945e+05,5.001235104532379773e+05,5.001244567875484936e+05,5.001257215440520085e+05,5.001269114945859765e+05,5.001281320980358869e+05,5.001293547531736549e+05,5.001305884406820987e+05,5.001318258661829168e+05,5.001330872539495467e+05,5.001342990337369265e+05,5.001357352729240665e+05
4.997953892978984513e+05,4.999778131790168700e+05,5.001561286390967434e+05,5.001098180612336146e+05,5.001237026969070430e+05,5.001214695764377248e+05,5.001235654546353617e+05,5.001245119812202174e+05,5.001257769980964949e+05,5.001269672035094118e+05,5.001281880761199282e+05,5.001294110093449126e+05,5.001306449856882100e+05,5.001318827090235427e+05,5.001331444089853321e+05,5.001343564958335483e+05,5.001357931097644614e+05
4.997953820511075901e+05,4.999778402244083700e+05,5.001561881778159877e+05,5.001098691290154238e+05,5.001237562807346112e+05,5.001215227445822093e+05,5.001236190044606919e+05,5.001245657110305037e+05,5.001258309738871758e+05,5.001270214195798617e+05,5.001282425460311351e+05,5.001294657414410030e+05,5.001306999900723458e+05,5.001319379941375228e+05,5.001331999883219833e+05,5.001344123645178624e+05,5.001358493315142114e+05
