1.000000000000000021e-03,-2.761149000000000936e-03,6.126294300000000720e-02,6.481983700000000514e-02,6.773002300000000031e-02,6.287971300000000374e-02,6.384977500000001138e-02,6.352642099999999958e-02,5.867611100000000302e-02,6.190965100000000304e-02,6.320306700000000166e-02,6.481983700000000514e-02,6.158629700000000512e-02,6.481983700000000514e-02,6.255635900000000582e-02,6.417312900000000930e-02
2.000000000000000042e-03,-7.288105000000001318e-03,5.317909300000000367e-02,5.899946500000000787e-02,6.384977500000001138e-02,6.029288100000000650e-02,6.546654500000000099e-02,6.093958900000000928e-02,6.449648300000000722e-02,6.320306700000000166e-02,7.161027100000000312e-02,6.643660700000000863e-02,6.934679300000000379e-02,6.546654500000000099e-02,6.773002300000000031e-02,6.287971300000000374e-02
3.000000000000000062e-03,-3.731211000000000770e-03,5.414915500000000437e-02,6.740666900000000239e-02,6.611325300000001071e-02,6.999350100000001351e-02,6.578989900000001279e-02,6.708331500000000447e-02,6.352642099999999958e-02,6.255635900000000582e-02,6.417312900000000930e-02,6.158629700000000512e-02,6.190965100000000304e-02,5.835275700000000509e-02,6.287971300000000374e-02,5.673598700000000855e-02
4.000000000000000083e-03,-4.377919000000000949e-03,5.867611100000000302e-02,6.255635900000000582e-02,6.352642099999999958e-02,6.093958900000000928e-02,6.061623500000000442e-02,6.190965100000000304e-02,5.802940300000000717e-02,6.320306700000000166e-02,6.514319100000000307e-02,6.643660700000000863e-02,6.578989900000001279e-02,6.837673100000001003e-02,6.546654500000000099e-02,6.708331500000000447e-02
5.000000000000000104e-03,-9.228229000000000987e-03,5.382580100000000645e-02,6.029288100000000650e-02,6.708331500000000447e-02,6.352642099999999958e-02,6.805337700000001211e-02,6.514319100000000307e-02,6.773002300000000031e-02,6.449648300000000722e-02,7.128691700000000520e-02,6.449648300000000722e-02,6.740666900000000239e-02,6.223300500000000790e-02,6.287971300000000374e-02,5.835275700000000509e-02
6.000000000000000125e-03,-4.976710000000006363e-04,5.608927900000000577e-02,6.870008500000000795e-02,6.611325300000001071e-02,6.740666900000000239e-02,6.287971300000000374e-02,6.287971300000000374e-02,6.061623500000000442e-02,5.932281900000000580e-02,6.287971300000000374e-02,5.932281900000000580e-02,6.287971300000000374e-02,6.093958900000000928e-02,6.675996100000000655e-02,6.190965100000000304e-02
7.000000000000000146e-03,-7.934813000000000630e-03,5.317909300000000367e-02,5.867611100000000302e-02,6.190965100000000304e-02,6.158629700000000512e-02,6.126294300000000720e-02,6.449648300000000722e-02,6.126294300000000720e-02,6.675996100000000655e-02,6.740666900000000239e-02,6.934679300000000379e-02,6.740666900000000239e-02,6.902343900000000587e-02,6.514319100000000307e-02,6.449648300000000722e-02
8.000000000000000167e-03,-5.347981000000000783e-03,5.738269500000000439e-02,6.675996100000000655e-02,7.096356300000000727e-02,6.643660700000000863e-02,6.967014700000000171e-02,6.449648300000000722e-02,6.578989900000001279e-02,6.190965100000000304e-02,6.708331500000000447e-02,6.061623500000000442e-02,6.449648300000000722e-02,6.190965100000000304e-02,6.223300500000000790e-02,5.932281900000000580e-02
9.000000000000001055e-03,4.723909999999994689e-04,5.576592500000000785e-02,6.805337700000001211e-02,6.384977500000001138e-02,6.546654500000000099e-02,6.223300500000000790e-02,6.126294300000000720e-02,6.029288100000000650e-02,6.126294300000000720e-02,6.708331500000000447e-02,6.384977500000001138e-02,6.967014700000000171e-02,6.740666900000000239e-02,7.161027100000000312e-02,6.643660700000000863e-02
1.000000000000000021e-02,-2.114441000000000757e-03,5.802940300000000717e-02,6.805337700000001211e-02,6.967014700000000171e-02,7.225697900000001284e-02,7.193362500000000104e-02,7.387374900000000244e-02,6.967014700000000171e-02,7.419710300000001424e-02,7.258033300000001076e-02,7.290368700000000868e-02,7.096356300000000727e-02,7.193362500000000104e-02,6.740666900000000239e-02,6.740666900000000239e-02
