# t,Ke0,Kd0,Ke1,Ke2,Ke3
0.102,-4.94642933362742E+018,32510692831723.3,-1.63351465484623E+032,-4.71684862433871E+032,0
0.104,-4.134741590061E+018,27175828962886.4,-1.36545637388614E+032,-3.94855818697258E+032,0
0.106,-3.45516355892088E+018,22709263545894.9,-1.14102814604758E+032,-3.3042025439603E+032,0
0.108,-2.88640407360708E+018,18971059230057.4,-9.53198220123348E+031,-2.76402531077029E+032,0
0.11,-2.41056199800885E+018,15843559818734.2,-7.96054498763123E+031,-2.31137295436977E+032,0
0.112,-2.01259462338206E+018,13227896280949.4,-6.64628953164977E+031,-1.93221673804943E+032,0
0.114,-1.67986779526688E+018,11041029937615.8,-5.5474903438112E+031,-1.61474644946555E+032,0
0.116,-1.40177553647046E+018,9213252413936.88,-4.62912039820733E+031,-1.34902551758287E+032,0
0.118,-1.16941869465482E+018,7686073533976.5,-3.8617897587222E+031,-1.12669854831442E+032,0
0.12,-9.75333666494066E+017,6410438345978.39,-3.22084960837129E+031,-9.40743555368637E+031,0
0.122,-8.13263563558877E+017,5345223098000.39,-2.68563646219852E+031,-7.85262250111034E+031,0
0.124,-6.77965314735817E+017,4455967408326.11,-2.23883507585177E+031,-6.55302699345474E+031,0
0.126,-5.65047169619703E+017,3713806247783.87,-1.86594176522018E+031,-5.46709478991824E+031,0
0.128,-4.70831898142317E+017,3094570811916.68,-1.55481259701609E+031,-4.55997159571876E+031,0
0.13,-3.92241692322781E+017,2578032031490.26,-1.29528325760745E+031,-3.80243569809668E+031,0
0.132,-3.26701382916067E+017,2147264458623.78,-1.07884941213777E+031,-3.16999809813623E+031,0
0.134,-2.72057101242757E+017,1788111667196.26,-8.98398075406108E+030,-2.64214436186902E+031,0
0.136,-2.26507957216902E+017,1488737202905.58,-7.47981971776996E+030,-2.20169627837838E+031,0
0.138,-1.88548679423703E+017,1239247581997.12,-6.22630099543259E+030,-1.83427471861791E+031,0
0.14,-1.56921481558439E+017,1031375930747.11,-5.18188767012248E+030,-1.5278479126881E+031,0
0.142,-1.30575689756667E+017,858216633822.53,-4.31188260169012E+030,-1.27235177210037E+031,0
0.144,-1.08633894441263E+017,714002865393.289,-3.58731058422222E+030,-1.0593709353617E+031,0
0.146,-9.03635843100769E+016,593920151909.583,-2.98398155740194E+030,-8.81870960733682E+030,0
0.148,-7.5153384253336E+016,493950194464.901,-2.48170586682905E+030,-7.33973573232877E+030,0
0.15,-6.2493157765099E+016,410740090760.624,-2.06363715195121E+030,-6.10768131829542E+030,0
0.152,-5.19573516399923E+016,341492867172.09,-1.71572231214234E+030,-5.08153550240532E+030,0
0.154,-4.31910596937322E+016,283875881751.269,-1.42624126942688E+030,-4.22705808871773E+030,0
0.156,-3.58983657027302E+016,235944207525.409,-1.18542200271422E+030,-3.51566960656773E+030,0
0.158,-2.98325960966961E+016,196076567755.245,-9.85118651592638E+029,-2.92352180538486E+030,0
0.16,-2.47881721887789E+016,162921784245.522,-8.18542444528319E+029,-2.43071954959363E+030,0
0.162,-2.05938016001076E+016,135354027585.851,-6.8003685348332E+029,-2.02066969177239E+030,0
0.164,-1.71067904927267E+016,112435433970.068,-5.64889762661364E+029,-1.67953639491267E+030,0
0.166,-1.42082935020907E+016,93384885099.4894,-4.69176604164402E+029,-1.39578565607684E+030,0
0.168,-1.17993479040127E+016,77551942512.3752,-3.89629392363167E+029,-1.15980454805127E+030,0
0.17,-9.79756344928666E+015,64395091327.1567,-3.23527411077574E+029,-9.6358302288681E+029,0
0.172,-8134360199877856,53463585757.82,-2.68605997922651E+029,-8.00448079262102E+029,0
0.174,-6752664238522808,44382304029.0025,-2.22980449371279E+029,-6.6484174216505E+029,0
0.176,-5604985831634627,36839116987.6865,-1.85082555833629E+029,-5.52135687161544E+029,0
0.178,-4651816956244379,30574355753.8154,-1.53607683269405E+029,-4.58476503886192E+029,0
0.18,-3.86029543380073E+015,25372031660.1364,-1.27470659077847E+029,-3.80656569258294E+029,0
0.182,-3203091568808390,21052518618.1536,-1.05769005834727E+029,-3.16006319842873E+029,0
0.184,-2657480436495340,17466455673.3604,-8.77523057599734E+028,-2.62304399643154E+029,0
0.186,-2204569029392471,14489667379.8063,-7.27966791065641E+028,-2.17702735492334E+029,0
0.188,-1828652547245170,12018932976.8552,-6.03835272516406E+028,-1.80664074817308E+029,0
0.19,-1516678359289130,9968463249.0062,-5.00818314417844E+028,-1.49909924824313E+029,0
0.192,-1257799716753200,8266967274.42751,-4.15334153434678E+028,-1.24377170688278E+029,0
0.194,-1043004259768590,6855210764.14693,-3.44406775081944E+028,-1.0318193369368E+029,0
0.196,-864804841461556,5683983984.71416,-2.85563817145759E+028,-8.55894673827575E+028,0
0.198,-716982262408106,4712410864.82211,-2.36751615227438E+028,-7.0989088095449E+028,0
0.2,-594371237653738,3906542250.52877,-1.96264524737451E+028,-5.88733021223679E+028,0
0.202,-492682361899931,3238185760.63657,-1.62686130341005E+028,-4.88204303150746E+028,0
0.204,-408354043226990,2683932612.06194,-1.34840351697584E+028,-4.04801468358976E+028,0
0.206,-338429380913894,2224348391.79521,-1.11750786294466E+028,-3.35614454983766E+028,0
0.208,-280453801479167,1843300263.5318,-9.26069070872228E+027,-2.7822627964283E+028,0
0.21,-232389966391233,1527397693.38727,-7.67359636004463E+027,-2.30629755356207E+028,0
0.212,-192547047976364,1265527611.47479,-6.35796276933657E+027,-1.91158225967983E+028,0
0.214,-159521956109097,1048468120.72044,-5.26745857026139E+027,-1.58427967555025E+028,0
0.216,-132150503342270,868567526.678267,-4.36364124405981E+027,-1.31290299341582E+028,0
0.218,-109466833640277,719477680.388198,-3.61461739832428E+027,-1.08791773603198E+028,0
0.22,-90669721041999.5,595932474.260362,-2.99392990258444E+027,-9.01410866701998E+027,0
0.222,-75094578744821.5,493563870.053829,-2.47963359139989E+027,-7.46815804136035E+027,0
0.224,-62190214087241.8,408749119.56562,-2.05352768457437E+027,-6.18683930088032E+027,0
0.226,-51499527244580,338483905.614372,-1.7005184347691E+027,-5.12494756028316E+027,0
0.228,-42643486572019.1,280277018.991254,-1.40808997481507E+027,-4.24498229938757E+027,0
0.23,-35307825980271.6,232062926.137191,-1.1658650503706E+027,-3.5158375942967E+027,0
0.232,-29232003296134.9,192129197.283064,-9.65240413355536E+026,-2.91171439319734E+027,0
0.234,-24200036399377,159056276.390106,-7.99084221980882E+026,-2.41121731051539E+027,0
0.236,-20032898673297.1,131667499.776176,-6.61484931252832E+026,-1.99660473324159E+027,0
0.238,-16582209150140.8,108987624.203914,-5.47542935837998E+026,-1.65316629288056E+027,0
0.24,-13724997505591.4,90208419.4809703,-4.53197705661343E+026,-1.36870613320796E+027,0
0.242,-11359361278014.7,74660125.2627958,-3.7508438373216E+026,-1.13311404511171E+027,0
0.244,-9400863628960.63,61787775.1086308,-3.10414837409087E+026,-9.38009568529392E+026,0
0.246,-7779545676697.12,51131559.8570991,-2.56879003470182E+026,-7.76446680365595E+026,0
0.248,-6437448803794.89,42310542.8379208,-2.12563073005559E+026,-6.42668781821032E+026,0
0.25,-5326560094849.55,35009156.1327265,-1.75881648442188E+026,-5.31905439923597E+026,0
0.252,-4407108810678.28,28966004.0450354,-1.4552149209102E+026,-4.40203785630353E+026,0
0.254,-3646154057516.78,23964580.4675065,-1.20394890184891E+026,-3.64288673979262E+026,0
0.256,-3016413985523.43,19825573.7156439,-9.96009923973741E+025,-3.01446711596632E+026,0
0.258,-2495295301140.3,16400487.9368444,-8.23937658672958E+025,-2.49430087605343E+026,0
0.26,-2064088894243.56,13566356.3192968,-6.81554344457659E+025,-2.06376834157387E+026,0
0.262,-1707303206090.22,11221359.6108902,-5.63744662305365E+025,-1.70744716105764E+026,0
0.264,-1412111799511.95,9281195.23951268,-4.66273321258669E+025,-1.41256425490795E+026,0
0.266,-1167895606327.54,7676068.705356,-3.85633906961401E+025,-1.16854151939238E+026,0
0.268,-965863657747.362,6348200.80757888,-3.18923645681199E+025,-9.6661928404358E+025,0
0.27,-798738867601.473,5249762.43474522,-2.63739649078067E+025,-7.99544242719703E+025,0
0.272,-660497731526.314,4341163.72129758,-2.18092962259816E+025,-6.61310841436912E+025,0
0.274,-546154707940.335,3589636.87790139,-1.80337365939887E+025,-5.46946984358881E+025,0
0.276,-451583624949.238,2968062.37702406,-1.49110404691845E+025,-4.52336478162151E+025,0
0.278,-373369766487.553,2453996.77975246,-1.23284545587346E+025,-3.74071928568582E+025,0
0.28,-308687376779.071,2028867.62610049,-1.01926730037545E+025,-3.09332876177624E+025,0
0.282,-255198222631.683,1677306.72926197,-8.42648789847698E+024,-2.55784849232153E+025,0
0.284,-210967599702.925,1386598.12146929,-6.96601581327776E+024,-2.11495749668819E+025,0
0.286,-174394787934.822,1146220.96792501,-5.75840143203877E+024,-1.7486660156054E+025,0
0.288,-144155474578.073,947471.138473093,-4.75991636113915E+024,-1.44574199265732E+025,0
0.29,-119154088665.642,783147.922900742,-3.93438521581451E+024,-1.19523614060489E+025,0
0.292,-98484343446.7128,647294.6935754,-3.25188273411188E+024,-9.88088675107298E+024,0
0.294,-81396575569.839,534984.240149883,-2.68765531995032E+024,-8.16803696145367E+024,0
0.296,-67270712029.1247,442141.093095845,-2.22122841510066E+024,-6.751795998086E+024,0
0.298,-55593896611.0312,365394.472100787,-1.83566772790075E+024,-5.58085894636051E+024,0
0.3,-45941973900.0305,301956.588515154,-1.51696783845598E+024,-4.61278447483889E+024,0
0.302,-37964166702.3094,249521.93674349,-1.25354625034131E+024,-3.81246552122424E+024,0
0.304,-31370396910.4118,206183.959818119,-1.03582472849878E+024,-3.15086347682935E+024,0
0.306,-25920794403.9773,170366.095980146,-8.55882885847659E+023,-2.60396053747245E+024,0
0.308,-21417016918.5306,140764.727962444,-7.07171567807827E+023,-2.15189267486415E+024,0
0.31,-17695068698.7155,116301.983129529,-5.84275726443215E+023,-1.7782321338484E+024,0
0.312,-14619359489.137,96086.6858150634,-4.82718250310634E+023,-1.4693937054657E+024,0
0.314,-12077789917.7125,79382.0556896188,-3.98797685570227E+023,-1.21414345344041E+024,0
0.316,-9977686177.59247,65578.9881975003,-3.29454000725266E+023,-1.00319223921979E+024,0
0.318,-8242437426.73591,54173.953650199,-2.72157554912386E+023,-8.28859428460647E+023,0
0.32,-6808714588.25984,44750.7176135878,-2.24817263873524E+023,-6.84794677776772E+023,0
0.322,-5624170150.32208,36965.2226952278,-1.85704648379905E+023,-5.65747784110939E+023,0
0.324,-4645535879.49397,30533.0856435681,-1.53391021623176E+023,-4.67378304476791E+023,0
0.326,-3837049694.80398,25219.2578767412,-1.26695545371946E+023,-3.86098082484281E+023,0
0.328,-3169154813.68155,20829.4755357264,-1.0464227643962E+023,-3.18941000947597E+023,0
0.33,-2617424100.60093,17203.1896968456,-8.64246492533038E+022,-2.63455259209741E+023,0
0.332,-2161670676.28593,14207.720793582,-7.13761086645018E+022,-2.1761428456307E+023,0
0.334,-1785212570.85901,11733.4255021825,-5.89458292211698E+022,-1.79743058276971E+023,0
0.336,-1474264770.01086,9689.70092600722,-4.86786408954603E+022,-1.48457192269941E+023,0
0.338,-1217436608.56217,8001.6811824189,-4.01984333299995E+022,-1.22612552267898E+023,0
0.34,-1005316276.37696,6607.5065411363,-3.31944364881219E+022,-1.01263603836418E+023,0
0.342,-830127354.311855,5456.06598467812,-2.74098796967887E+022,-8.36289726123393E+022,0
0.344,-685444906.195491,4505.13120460752,-2.26326171959894E+022,-6.90629706758569E+022,0
0.346,-565960810.657066,3719.81422986144,-1.86873795590314E+022,-5.70320566635036E+022,0
0.348,-467289801.561521,3071.29261500726,-1.54293692863304E+022,-4.70953756588941E+022,0
0.35,-385809162.327048,2535.75582081565,-1.27389676294242E+022,-3.88886725378816E+022,0
0.352,-318526240.65867,2093.5344463017,-1.05173600270444E+022,-3.21109945886833E+022,0
0.354,-262968960.306365,1728.38061018938,-8.68292088766164E+021,-2.65137002755346E+022,0
0.356,-217095341.846787,1426.87327041153,-7.16822603696839E+021,-2.18913746050314E+022,0
0.358,-179218735.349537,1177.92681098032,-5.91758396076354E+021,-1.8074320699489E+022,0
0.36,-147946039.099474,972.384980551489,-4.8849958379896E+021,-1.49223543738893E+022,0
0.362,-122126650.973695,802.685372049119,-4.03246995806199E+021,-1.2319675817262E+022,0
0.364,-100810289.701413,662.582200169777,-3.32862901504223E+021,-1.01706316016672E+022,0
0.366,-83212146.2306234,546.917256488442,-2.74755943620057E+021,-8.39621259701566E+021,0
0.368,-68684092.4627403,451.430677003367,-2.2678607200699E+021,-6.93116012604972E+021,0
0.37,-56690895.3955194,372.604608051726,-1.87186004900854E+021,-5.72157481904642E+021,0
0.372,-46790567.2340495,307.534056142338,-1.54496346799782E+021,-4.72294092293009E+021,0
0.374,-38618132.9112758,253.820198933128,-1.27511990340929E+021,-3.89849394632681E+021,0
0.376,-31872221.1833953,209.48225433727,-1.05237841377123E+021,-3.21787202896552E+021,0
0.378,-26303988.5627594,172.884682354519,-8.68522468775872E+020,-2.65600176414963E+021,0
0.38,-21707970.5637771,142.677054292106,-7.16767866438432E+020,-2.19217775124089E+021,0
0.382,-17914525.1709416,117.744386968174,-5.91513223967622E+020,-1.80930222202078E+021,0
0.384,-14783591.646208,97.1661220687272,-4.8813389992648E+020,-1.49325692632564E+021,0
0.386,-12199535.9020752,80.1822470278045,-4.02811793762251E+020,-1.23238429113836E+021,0
0.388,-10066893.4226371,66.1653150996834,-3.32394781508006E+020,-1.01705885852842E+021,0
0.39,-8306853.56891518,54.5973382275973,-2.7428063127025E+020,-8.39333306701982E+020,0
0.392,-6854356.25317571,45.0507047472081,-2.26321138532457E+020,-6.92646084880145E+020,0
0.394,-5655694.3998977,37.1724214054161,-1.86742962024759E+020,-5.71579946033123E+020,0
0.396,-4666534.14667823,30.6711010023376,-1.54082252939682E+020,-4.71662523652291E+020,0
0.398,-3850280.0533168,25.3062176217234,-1.27130675960253E+020,-3.89201637604185E+020,0
