# t,Ke0,Kd0,Ke1,Ke2,Ke3
0.068,-1.31917425410404E+020,867040557119132,-4.35355358230766E+033,-1.55706696652954E+034,0
0.07,-1.12591571300093E+020,740019474648952,-3.71571365232412E+033,-1.33367050575929E+034,0
0.072,-9.6038099488876E+019,631220140976052,-3.16938335990133E+033,-1.14144114127977E+034,0
0.074,-8.18705794327853E+019,538102705658158,-2.7018059426867E+033,-9.76201301642108E+033,0
0.076,-6.97542280389938E+019,458466775620936,-2.30192992714333E+033,-8.34299511272908E+033,0
0.078,-5.93994576072349E+019,390409008496727,-1.96019603231525E+033,-7.1255113419898E+033,0
0.08,-5.05561329922962E+019,332285367363825,-1.66834751099428E+033,-6.0818424598522E+033,0
0.082,-4.30084827209702E+019,282677673643644,-1.41926209857232E+033,-5.18790575756902E+033,0
0.084,-3.65706673233444E+019,240364479594709,-1.20680567217453E+033,-4.42282070536529E+033,0
0.086,-3.10826568639579E+019,204293973005416,-1.02569613181475E+033,-3.76849271940408E+033,0
0.088,-2.64068912791504E+019,173562026992345,-8.713931289324E+032,-3.20927605129772E+033,0
0.09,-2.24252594296871E+019,147392344559634,-7.39998324599297E+032,-2.73166252931213E+033,0
0.092,-1.90364341296928E+019,125118942835052,-6.28167404864319E+032,-2.32400288478689E+033,0
0.094,-1.61535573615785E+019,106170938933631,-5.33033660270212E+032,-1.97626193040018E+033,0
0.096,-1.37022340949659E+019,90059364149170.5,-4.52141755798162E+032,-1.67980417327885E+033,0
0.098,-1.16187938929311E+019,76365738201322.6,-3.83390343047961E+032,-1.42720623164282E+033,0
0.1,-9.8487856881334E+018,64732176010862.1,-3.24982371257047E+032,-1.21209293040041E+033,0
0.102,-8.34567598911559E+018,54852831539139.6,-2.75382114930728E+032,-1.02899434513818E+033,0
0.104,-7.06972449366033E+018,46466507650277.9,-2.33278058655432E+032,-8.73221353121803E+032,0
0.106,-5.98701418568125E+018,39350281330614,-1.97550882064921E+032,-7.40757493163276E+032,0
0.108,-5.06861571542973E+018,33314011497559.2,-1.67245877923246E+032,-6.28165157758633E+032,0
0.11,-4.2898682987939E+018,28195612640822.2,-1.41549216742697E+032,-5.32504347144105E+032,0
0.112,-3.62976155329017E+018,23856991879374.2,-1.19767543432809E+032,-4.51262406689147E+032,0
0.114,-3.07040463738048E+018,20180559827908.1,-1.01310455849104E+032,-3.82293345937385E+032,0
0.116,-2.5965707936066E+018,17066237061826.7,-8.56754723704009E+031,-3.23765499410176E+032,0
0.118,-2.19530693191978E+018,14428888065217.2,-7.24351463574215E+031,-2.74116436137496E+032,0
0.12,-1.85559924520637E+018,12196123455770.5,-6.12260301100169E+031,-2.3201415725805E+032,0
0.122,-1.56808704154019E+018,10306419118776.5,-5.17392303166569E+031,-1.96323739679323E+032,0
0.124,-1.32481802352912E+018,8707507756203.81,-4.37123315233249E+031,-1.66078689600372E+032,0
0.126,-1.11903915997912E+018,7355004369723.32,-3.692249435423E+031,-1.40456363649125E+032,0
0.128,-9.4501809346662E+017,6211232444034.79,-3.11805615753035E+031,-1.18756898490681E+032,0
0.13,-7.97890722600275E+017,5244222165849.53,-2.63260280429275E+031,-1.00385163022724E+032,0
0.132,-6.73531201938674E+017,4426855985199.68,-2.22227505264462E+031,-8.48353116610405E+031,0
0.134,-5.68441126677178E+017,3736140270531.1,-1.87552906962956E+031,-7.16775736530295E+031,0
0.136,-4.79655123204255E+017,3152584792989.7,-1.58257995561559E+031,-6.05469627025026E+031,0
0.138,-4.04660459225913E+017,2659674355766.45,-1.33513645574484E+031,-5.11336342371761E+031,0
0.14,-3.41328626207969E+017,2243419112671.43,-1.12617518263263E+031,-4.31746551289691E+031,0
0.142,-2.87857139328287E+017,1891972042333.57,-9.49748558615559E+030,-3.64469832473994E+031,0
0.144,-2.42720052015452E+017,1595303699915.21,-8.00821517325298E+030,-3.07614824798288E+031,0
0.146,-2.04625898927191E+017,1344925792986.39,-6.75132719825864E+030,-2.59578233240084E+031,0
0.148,-1.72481967536529E+017,1133656352827.73,-5.69076655518455E+030,-2.19001403226628E+031,0
0.15,-1.45363958467729E+017,955420323838.505,-4.79603526067118E+030,-1.84733358880975E+031,0
0.152,-1.22490231997893E+017,805080295989.933,-4.04134263619453E+030,-1.55799358314079E+031,0
0.154,-1.03199955777387E+017,678292878440.552,-3.40488422885608E+030,-1.31374154938361E+031,0
0.156,-8.69345695804351E+016,571386874674.803,-2.86823019178554E+030,-1.10759270668423E+031,0
0.158,-7.32220691245278E+016,481259986259.781,-2.41580669089228E+030,-9.33636873603215E+030,0
0.16,-6.16636847282378E+016,405291256929.125,-2.03445633814107E+030,-7.86874491400922E+030,0
0.162,-5.19225935818742E+016,341266882795.72,-1.71306573082444E+030,-6.630774231422E+030,0
0.164,-4.37143582115991E+016,287317368152.316,-1.44224995200573E+030,-5.58670830316534E+030,0
0.166,-3.6798829632183E+016,241864308089.646,-1.21408540260252E+030,-4.70632972348417E+030,0
0.168,-3.09732928458942E+016,203575336564.066,-1.02188362795424E+030,-3.96410239696443E+030,0
0.17,-2.60666657255483E+016,171325997944.01,-8.59999903341174E+029,-3.33845129208701E+030,0
0.172,-2.1934590758085E+016,144167486974.993,-7.2367128136904E+029,-2.81115210502152E+030,0
0.174,-1.84552833385216E+016,121299361251.576,-6.08879603215249E+029,-2.36681422607659E+030,0
0.176,-1.55260209116879E+016,102046465728.943,-5.12235655761843E+029,-1.99244288036822E+030,0
0.178,-1.30601747881676E+016,85839424017.3298,-4.30881235091996E+029,-1.67706842895577E+030,0
0.18,-1.09847013644451E+016,72198149159.9292,-3.62406368642303E+029,-1.41143261943615E+030,0
0.182,-9.23802214365595E+015,60717909843.2088,-3.04779366272077E+029,-1.18772311094298E+030,0
0.184,-7768232712991479,51057558709.8141,-2.56287725571215E+029,-9.99348906461004E+029,0
0.186,-6531589970561051,42929589495.5905,-2.15488218221065E+029,-8.40750438596792E+029,0
0.188,-5491234649724421,36091740684.1847,-1.81164740135116E+029,-7.07239002000515E+029,0
0.19,-4616112769217521,30339906622.5543,-1.52292725242305E+029,-5.94861030922879E+029,0
0.192,-3.88006521883386E+015,25502153725.2281,-1.28009106942813E+029,-5.00283404826866E+029,0
0.194,-3261059422439852,21433670497.1247,-1.07586967421317E+029,-4.2069654646622E+029,0
0.196,-2.74054103130278E+015,18012506468.3383,-9.04141473529906E+028,-3.53732570638292E+029,0
0.198,-2302886999342398,15135977472.3701,-7.59752006837821E+028,-2.97396161009158E+029,0
0.2,-1.93494427059619E+015,12717633619.9571,-6.38361741559527E+028,-2.50006208103926E+029,0
0.202,-1.62564074705889E+015,10684702343.2204,-5.3631771687927E+028,-2.10146543280245E+029,0
0.204,-1.36565726861413E+015,8975932448.46665,-4.50545318092164E+028,-1.76624359342295E+029,0
0.206,-1.14715108328834E+015,7539776594.56592,-3.78457039785332E+028,-1.48435125321961E+029,0
0.208,-963522763639304,6332859325.75829,-3.17875583678928E+028,-1.24732986718041E+029,0
0.21,-809219774958266,5318686002.43233,-2.66969049353406E+028,-1.04805798157196E+029,0
0.212,-679570957823145,4466554919.8099,-2.24196324807683E+028,-8.80540672665008E+028,0
0.214,-570647081036892,3750640777.02781,-1.88261078609759E+028,-7.39732001539808E+028,0
0.216,-479143376186940,3149222622.81817,-1.58073004573719E+028,-6.21385333492023E+028,0
0.218,-402280603183999,2644033598.0239,-1.32715180454096E+028,-5.21927169788958E+028,0
0.22,-337721735241259,2219713338.59248,-1.11416580020462E+028,-4.38350815551914E+028,0
0.222,-283501807101641,1863346895.43645,-9.35289281173977E+027,-3.68126779265329E+028,0
0.224,-237968854814888,1564076554.69009,-7.850721517743E+027,-3.09127282750892E+028,0
0.226,-199734200005706,1312775075.66839,-6.5893294766461E+027,-2.59562669010527E+028,0
0.228,-167630605569268,1101770664.61767,-5.53020781460226E+027,-2.17927840572023E+028,0
0.23,-140677060991965,924615522.401752,-4.64099161375779E+027,-1.8295715266318E+028,0
0.232,-118049150598772,775891086.581645,-3.89448229488204E+027,-1.53586431903126E+028,0
0.234,-99054122638085.3,651044170.258282,-3.26782509309836E+027,-1.28920999257388E+028,0
0.236,-83109915942255.6,546249112.510206,-2.74181710421479E+027,-1.08208751663401E+028,0
0.238,-69727517980773.2,458291824.772051,-2.30032524196249E+027,-9.08175050131148E+027,0
0.24,-58496126836124.6,384472266.302223,-1.92979670334916E+027,-7.62159263201969E+027,0
0.242,-49070672850335.2,322522428.840046,-1.61884728498142E+027,-6.3957488494737E+027,0
0.244,-41161325830847.9,270537371.569615,-1.35791520739655E+027,-5.36669702310637E+027,0
0.246,-34524672814417.2,226917236.007972,-1.13897005467731E+027,-4.5029098653328E+027,0
0.248,-28956301195712.8,190318497.805912,-9.55268079938615E+026,-3.77789957322666E+027,0
0.25,-24284563987745.2,159612988.239531,-8.01146511677667E+026,-3.16941429161327E+027,0
0.252,-20365339327665.4,133853450.487996,-6.71850662168072E+026,-2.65876234635796E+027,0
0.254,-17077626110508.5,112244591.453177,-5.63388621241609E+026,-2.23024399333296E+027,0
0.256,-14319842703198,94118754.6518302,-4.72409145918611E+026,-1.87067362839427E+027,0
0.258,-12006716798817.9,78915478.4412857,-3.96099052740559E+026,-1.56897809986993E+027,0
0.26,-10066672241400.4,66164320.6387787,-3.32097005967326E+026,-1.31585903672116E+027,0
0.262,-8439633610615.86,55470428.9128504,-2.78421088306736E+026,-1.10350901901433E+027,0
0.264,-7075181945113.1,46502419.0726504,-2.33407956228089E+026,-9.25373029066171E+026,0
0.266,-5931005578842.51,38982193.0191058,-1.95661731464083E+026,-7.75947978855683E+026,0
0.268,-4971598979685.41,32676386.7189012,-1.64011074439986E+026,-6.50614252127983E+026,0
0.27,-4167169980665.95,27389187.8612919,-1.37473132838654E+026,-5.45494161772195E+026,0
0.272,-3492722104007.17,22956304.3319423,-1.15223266689536E+026,-4.5733303297795E+026,0
0.274,-2927283985957.8,19239899.5228,-9.65696264805228E+025,-3.83399304375757E+026,0
0.276,-2453262374412.96,16124339.8375762,-8.09318080693962E+025,-3.21400613069908E+026,0
0.278,-2055898925348.48,13512624.426564,-6.78229320254347E+025,-2.69413312223925E+026,0
0.28,-1722814180888.59,11323387.9320997,-5.68345991757761E+025,-2.2582327602683E+026,0
0.282,-1443624765793.78,9488384.47032885,-4.7624261694876E+025,-1.89276188571585E+026,0
0.284,-1209622070514.52,7950375.74007633,-3.99046226873683E+025,-1.58635800599251E+026,0
0.286,-1013502564492.79,6661358.47729036,-3.34347390942245E+025,-1.32948879809613E+026,0
0.288,-849141459953.367,5581076.83526485,-2.80125547631539E+025,-1.11415783743622E+026,0
0.29,-711402771299.333,4675773.97909769,-2.34686342353952E+025,-9.33657551960889E+025,0
0.292,-595979928728.381,3917144.50101621,-1.96609045351459E+025,-7.82361838582496E+025,0
0.294,-499262040203.061,3281455.41242081,-1.64702431134406E+025,-6.55551987296549E+025,0
0.296,-418221682053.615,2748808.63520733,-1.37967760328E+025,-5.49270574244806E+025,0
0.298,-350320758851.426,2302522.25537105,-1.15567722658554E+025,-4.601988387906E+025,0
0.3,-293431527994.57,1928611.44835393,-9.68003828434743E+024,-3.85553777314927E+025,0
0.302,-245770350428.196,1615353.04832532,-8.10773248817437E+024,-3.23001789491947E+025,0
0.304,-205842120319.495,1352920.30606122,-6.79053193671415E+024,-2.70586219561951E+025,0
0.306,-172393655213.457,1133076.54058691,-5.6870946889879E+024,-2.26666560906497E+025,0
0.308,-144374604224.086,948918.203928364,-4.76277016560162E+024,-1.89867449939045E+025,0
0.31,-120904663601.04,794659.401788689,-3.98851759228554E+024,-1.59035875835608E+025,0
0.312,-101246083626.289,665451.192083085,-3.33999900516385E+024,-1.33205285047895E+025,0
0.314,-84780614180.1685,557230.057111323,-2.79681868823139E+024,-1.11565471556182E+025,0
0.316,-70990173483.1271,466590.846718733,-2.34188543862062E+024,-9.34373218763294E+024,0
0.318,-59440639659.0421,390680.246549234,-1.96087785382972E+024,-7.82516333665176E+024,0
0.32,-49768261410.8447,327107.460700738,-1.64179602340891E+024,-6.55313499381187E+024,0
0.322,-41668265215.9093,273869.331252689,-1.37458568368908E+024,-5.48766647034451E+024,0
0.324,-34885304522.9695,229287.564551892,-1.15082313996721E+024,-4.59525276053297E+024,0
0.326,-29205453562.3183,191956.109640599,-9.63451145253041E+023,-3.8478170380964E+024,0
0.328,-24449496319.0102,160697.049287113,-8.06557506211562E+023,-3.22183235907911E+024,0
0.33,-20467301442.133,134523.628451873,-6.75189513898848E+023,-2.69758528003656E+024,0
0.332,-17133107612.8889,112609.266844786,-5.65198410294382E+023,-2.25855849500574E+024,0
0.334,-14341572206.5356,94261.5883166777,-4.73109035674611E+023,-1.89091328280094E+024,0
0.336,-12004459837.0385,78900.6559503707,-3.96010585502233E+023,-1.58305565141876E+024,0
0.338,-10047867297.3307,66040.732672009,-3.31465062808547E+023,-1.32527266350519E+024,0
0.34,-8409898121.46353,55274.9970517777,-2.7743056341888E+023,-1.10942760619109E+024,0
0.342,-7038714012.86849,46262.7360994406,-2.32196993825198E+023,-9.28704497112051E+023,0
0.344,-5890902139.75352,38718.6141314032,-1.94332209364294E+023,-7.77393952480917E+023,0
0.346,-4930107158.5349,32403.6815924074,-1.62636885638574E+023,-6.50713730052557E+023,0
0.348,-4125885094.60611,27117.8420592135,-1.361067088896E+023,-5.44658339396908E+023,0
0.35,-3452743143.2044,22693.5412247475,-1.13900699767916E+023,-4.55873017458969E+023,0
0.352,-2889335266.84851,18990.4798727101,-9.53146767361962E+022,-3.81548126936584E+023,0
0.354,-2417788340.31686,15891.1848902348,-7.97590261519474E+022,-3.1933067204726E+023,0
0.356,-2023137680.96828,13297.2992280316,-6.67400808983656E+022,-2.67250160510971E+023,0
0.358,-1692854228.40015,11126.4742359313,-5.58445224617032E+022,-2.23656488607117E+023,0
0.36,-1416448509.67077,9309.76668016074,-4.67263161080255E+022,-1.8716790186506E+023,0
0.362,-1185138934.0684,7789.45857368603,-3.90957682416451E+022,-1.56627398975267E+023,0
0.364,-991573979.535935,6517.23121547972,-3.27103616064919E+022,-1.31066210644144E+023,0
0.366,-829599524.56664,5452.63595345149,-2.73670797985508E+022,-1.09673206577743E+023,0
0.368,-694063997.107647,4561.81350384727,-2.28959793292532E+022,-9.17692694381609E+022,0
0.37,-580655200.326388,3816.42147039397,-1.91548066801146E+022,-7.67858302630427E+022,0
0.372,-485763670.901936,3192.73625139253,-1.60244906410005E+022,-6.4246890313916E+022,0
0.374,-406368260.014171,2670.90100799814,-1.3405367754134E+022,-5.3753963684975E+022,0
0.376,-339940326.510031,2234.29596309813,-1.12140217556728E+022,-4.49734666755183E+022,0
0.378,-284363517.694397,1869.0111515917,-9.38063723730429E+021,-3.76261567626378E+022,0
0.38,-237866604.167207,1563.40496985581,-7.84678394742055E+021,-3.14782884056301E+022,0
0.382,-198967246.498647,1307.73457592484,-6.56356172199701E+021,-2.63342068795601E+022,0
0.384,-166424916.185582,1093.84645721707,-5.4900474053044E+021,-2.20301465615527E+022,0
0.386,-139201482.070903,914.91738036795,-4.59199464569697E+021,-1.84290379903324E+022,0
0.388,-116428215.300347,765.237527614854,-3.84074543164515E+021,-1.54161597763504E+022,0
0.39,-97378168.5221783,640.02895599897,-3.21231891777747E+021,-1.28954980480484E+022,0
0.392,-81443054.7733897,535.293631258308,-2.68664869024195E+021,-1.07866984141483E+022,0
0.394,-68113893.676556,447.686222789036,-2.24694431104154E+021,-9.0225141005301E+021,0
0.396,-56964811.6568574,374.40762875923,-1.87915690961004E+021,-7.54666956900607E+021,0
0.398,-47639482.6356991,313.115856050043,-1.57153188035079E+021,-6.31207203500063E+021,0
