# t,Ke0,Kd0,Ke1,Ke2,Ke3
0.098,-1.96831496747983E+019,129372583375503,-6.25962303062364E+032,-2.64486824223562E+034,0
0.1,-1.753708643279E+019,115267029268237,-5.57613147856326E+032,-2.36672659763389E+034,0
0.102,-1.56207757127464E+019,102671582772758,-4.96594629224401E+032,-2.11700047008658E+034,0
0.104,-1.39102368680089E+019,91428624926559.1,-4.42139817576875E+032,-1.89290645224274E+034,0
0.106,-1.23838997623658E+019,81396380465203.2,-3.9355911686159E+032,-1.69191615242295E+034,0
0.108,-1.10223769180544E+019,72447420204504.7,-3.50232920878895E+032,-1.51173554060502E+034,0
0.11,-9.80825482040507E+018,64467289340896.9,-3.11604892003085E+032,-1.35028552152832E+034,0
0.112,-8.72590319321072E+018,57353253862027,-2.77175822903656E+032,-1.20568374497667E+034,0
0.114,-7.76130104337788E+018,51013157182684.3,-2.46498041653687E+032,-1.07622764229542E+034,0
0.116,-6.90187828823165E+018,45364379198256,-2.19170321146614E+032,-9.60378662228933E+033,0
0.118,-6.13637180643941E+018,40332890144139.4,-1.9483325481706E+032,-8.5674766728424E+033,0
0.12,-5.45469479426269E+018,35852391904657.8,-1.73165062121937E+032,-7.64081443276307E+033,0
0.122,-4.84781836092714E+018,31863539769311.1,-1.53877788959929E+032,-6.81250268836304E+033,0
0.124,-4.30766435152002E+018,28313237983714.7,-1.36713870102588E+032,-6.07236487968341E+033,0
0.126,-3.82700844543258E+018,25154002838547.2,-1.21443022692084E+032,-5.4112402673072E+033,0
0.128,-3.39939264017001E+018,22343387447991.3,-1.07859441883779E+032,-4.82088794479114E+033,0
0.13,-3.01904628927166E+018,19843462750268.3,-9.57792717214729E+031,-4.29389910495105E+033,0
0.132,-2.68081492561672E+018,17620349681026.5,-8.5038326309442E+031,-3.82361698037415E+033,0
0.134,-2.38009615682455E+018,15643797829444.6,-7.54900382497896E+031,-3.40406389632309E+033,0
0.136,-2.11278197758558E+018,13886806270920.9,-6.70036131441896E+031,-3.02987489659433E+033,0
0.138,-1.87520689512525E+018,12325282608372.5,-5.9462370692819E+031,-2.69623742808308E+033,0
0.14,-1.66410131561892E+018,10937736592642.1,-5.27622545616916E+031,-2.39883659704849E+033,0
0.142,-1.4765496858322E+018,9705004997756.11,-4.6810494723681E+031,-2.13380553829675E+033,0
0.144,-1.30995292821516E+018,8610004715506.74,-4.15244074120206E+031,-1.89768046720628E+033,0
0.146,-1.16199474949778E+018,7637511310378.97,-3.68303191544066E+031,-1.68736001300589E+033,0
0.148,-1.0306114399415E+018,6773960517316.63,-3.26626025883453E+031,-1.50006845976591E+033,0
0.15,-9.13964816098214E+017,6007270400794.69,-2.89628128938909E+031,-1.33332254872452E+033,0
0.152,-8.10417992029124E+017,5326682105234.97,-2.56789147251793E+031,-1.18490152172493E+033,0
0.154,-7.18513693702862E+017,4722617320672.17,-2.27645904805127E+031,-1.05282011046586E+033,0
0.156,-6.36954858339944E+017,4186550766829.72,-2.01786216284712E+031,-9.35304199927594E+032,0
0.158,-5.64587285579892E+017,3710896163621.77,-1.7884335608551E+031,-8.30768916606358E+032,0
0.16,-5.00384129718187E+017,3288904302280.8,-1.58491115558064E+031,-7.37798913119859E+032,0
0.162,-4.43432043198052E+017,2914571969968.77,-1.40439387634666E+031,-6.55130640264575E+032,0
0.164,-3.92918800125084E+017,2582560601999.4,-1.24430224018609E+031,-5.81636415798986E+032,0
0.166,-3.48122245708416E+017,2288123649360.83,-1.10234315599644E+031,-5.16310116086486E+032,0
0.168,-3.08400432990489E+017,2027041749670.34,-9.7647851727381E+030,-4.58254332340242E+032,0
0.17,-2.73182822169482E+017,1795564882587.53,-8.6489718466355E+030,-4.06668847590782E+032,0
0.172,-2.41962430589848E+017,1590360773473.14,-7.65990000242366E+030,-3.6084030375772E+032,0
0.174,-2.14288832753375E+017,1408468884258.11,-6.78327512101031E+030,-3.2013294034958E+032,0
0.176,-1.89761920217759E+017,1247259398711.9,-6.00640120938438E+030,-2.83980297474903E+032,0
0.178,-1.68026340396141E+017,1104396670034.93,-5.31800390199041E+030,-2.51877786031895E+032,0
0.18,-1.48766541779542E+017,977806654298.728,-4.70807288170911E+030,-2.23376037257382E+032,0
0.182,-1.31702360581813E+017,865647902532.9,-4.16772154650122E+030,-1.98074952303735E+032,0
0.184,-1.16585090658928E+017,766285729250.143,-3.68906206517624E+030,-1.75618380236953E+032,0
0.186,-1.03193984607492E+017,678269215017.257,-3.26509416130297E+030,-1.55689359880109E+032,0
0.188,-9.13331394991611E+016,600310737132.443,-2.88960613967608E+030,-1.38005867302215E+032,0
0.19,-8.08287255753682E+016,531267754518.239,-2.55708682738628E+030,-1.22317016545637E+032,0
0.192,-7.15265206852133E+016,470126602168.689,-2.26264724270275E+030,-1.0839966642382E+032,0
0.194,-6.3289717204162E+016,415988076556.689,-2.00195093175079E+030,-9.60553909733184E+031,0
0.196,-5.59969717200781E+016,368054616688.357,-1.77115202633677E+030,-8.51077754316418E+031,0
0.198,-4.95406709571228E+016,325618906446.579,-1.56684017797546E+030,-7.54000034941287E+031,0
0.2,-4.38253902686355E+016,288053742631.625,-1.38599161409596E+030,-6.67927051018112E+031,0
0.202,-3.87665235658474E+016,254803029818.477,-1.22592564380159E+030,-5.91620371705255E+031,0
0.204,-3.42890658413932E+016,225373778168.939,-1.08426601334741E+030,-5.23979725174958E+031,0
0.206,-3.03265314854521E+016,199328993794.584,-9.58906576553621E+029,-4.64027748043111E+031,0
0.208,-2.68199934102752E+016,176281363146.791,-8.47980803526716E+029,-4.10896396225126E+031,0
0.21,-2.37172296389462E+016,155887643757.743,-7.49834702996347E+029,-3.63814839229183E+031,0
0.212,-2.09719654599234E+016,137843683096.683,-6.63002779948302E+029,-3.2209867854636E+031,0
0.214,-1.85432005523522E+016,121879995933.755,-5.86186691640233E+029,-2.85140347556543E+031,0
0.216,-1.63946116499346E+016,107757838190.522,-5.18236302022284E+029,-2.5240056540972E+031,0
0.218,-1.44940223415788E+016,95265722066.6902,-4.58132867544775E+029,-2.2340073084501E+031,0
0.22,-1.28129325314646E+016,84216323298.809,-4.04974116719762E+029,-1.97716154016076E+031,0
0.222,-1.13261009067478E+016,74443736817.5848,-3.57961012007186E+029,-1.74970035248003E+031,0
0.224,-1.00111744921935E+016,65801041900.029,-3.16386005948905E+029,-1.548281093772E+031,0
0.226,-8848360026965256,58158142209.3219,-2.79622624278871E+029,-1.36993883036163E+031,0
0.228,-7820132479468806,51399849933.4781,-2.47116227278851E+029,-1.21204400046657E+031,0
0.23,-6910976538203750,45424186666.15,-2.18375817149728E+029,-1.07226477061051E+031,0
0.232,-6107157376401993,40140876698.1652,-1.92966773874993E+029,-9.48533578390836E+030,0
0.234,-5396517400192494,35470011092.0627,-1.70504415127889E+029,-8.39017401262665E+030,0
0.236,-4768296057773347,31340863331.8377,-1.50648287422475E+029,-7.4209134092962E+030,0
0.238,-4.2129701113325E+015,27690839467.7958,-1.33097106067164E+029,-6.56315157515872E+030,0
0.24,-3.72211206434214E+015,24464547594.1214,-1.17584270694603E+029,-5.80412427523451E+030,0
0.242,-3.28826469524322E+015,21612973188.6071,-1.03873891338006E+029,-5.13252035145924E+030,0
0.244,-2.90482987682395E+015,19092748349.2226,-9.17572673127442E+028,-4.53831738261905E+030,0
0.246,-2.56597006584218E+015,16865504309.278,-8.10497676403451E+028,-4.01263578760955E+030,0
0.248,-2266521027912953,14897297799.1669,-7.15880675121837E+028,-3.54760932135724E+030,0
0.25,-2.00191452459268E+015,13158102886.9653,-6.32277004070099E+028,-3.13627013811821E+030,0
0.252,-1.7681098321056E+015,11621360867.7074,-5.58408900249912E+028,-2.77244679792043E+030,0
0.254,-1561533089158071,10263581611.1351,-4.93146302406722E+028,-2.45067377107135E+030,0
0.256,-1.37902358398062E+015,9063990519.38297,-4.35489848652674E+028,-2.16611115530527E+030,0
0.258,-1.21778619105646E+015,8004215904.91836,-3.84555821960681E+028,-1.91447346242076E+030,0
0.26,-1.07534925758691E+015,7068012188.63421,-3.39562821599722E+028,-1.69196645794707E+030,0
0.262,-949527318681907,6241014835.58599,-2.99819963708574E+028,-1.49523115022812E+030,0
0.264,-838388090382825,5510523408.19927,-2.64716436497781E+028,-1.3212941257359E+030,0
0.266,-740223252578640,4865309529.39252,-2.33712255371517E+028,-1.16752351688092E+030,0
0.268,-653522588667249,4295446908.6738,-2.06330080814034E+028,-1.03158996810807E+030,0
0.27,-576951098381108,3792160910.48122,-1.82147977478505E+028,-9.11432036901876E+029,0
0.272,-509328743593168,3347695428.00338,-1.6079300673547E+028,-8.05225529271063E+029,0
0.274,-449612525668608,2955195082.10597,-1.41935557203835E+028,-7.11356325296836E+029,0
0.276,-396880627286411,2608600989.25565,-1.25284328665894E+028,-6.28396300135897E+029,0
0.278,-350318381970240,2302558542.61162,-1.10581894410468E+028,-5.55081990126301E+029,0
0.28,-309205861709890,2032335828.54859,-9.76007756044496E+027,-4.90295693010974E+029,0
0.282,-272906896869509,1793751456.99597,-8.61399688738094E+027,-4.33048726254626E+029,0
0.284,-240859363811804,1583110724.4998,-7.60218749988334E+027,-3.82466598510756E+029,0
0.286,-212566594568876,1397149151.91915,-6.70895825859271E+027,-3.37775876895968E+029,0
0.288,-187589779421522,1232982548.49559,-5.92044658603693E+027,-2.98292557255161E+029,0
0.29,-165541248135307,1088062850.99014,-5.22440604026691E+027,-2.63411766370257E+029,0
0.292,-146078528636953,960139072.80708,-4.61001848000252E+027,-2.32598644411422E+029,0
0.294,-128899093537342,847222774.159856,-4.06772798563893E+027,-2.05380273088506E+029,0
0.296,-113735715179505,747557531.903118,-3.58909402610499E+027,-1.81338530207409E+029,0
0.298,-100352359000969,659591947.606131,-3.16666164978554E+027,-1.60103764858033E+029,0
0.3,-88540553055848.7,581955785.288236,-2.79384673312533E+027,-1.41349199466097E+029,0
0.302,-78116178702906,513438877.378303,-2.46483454670071E+027,-1.24785975592444E+029,0
0.304,-68916633763385.5,452972478.846578,-2.17449009878951E+027,-1.10158769811631E+029,0
0.306,-60798325099808.5,399612786.51627,-1.91827889384331E+027,-9.72419143857431E+028,0
0.308,-53634452478343.8,352526372.928622,-1.69219690025456E+027,-8.58359648832557E+028,0
0.31,-47313050005645.7,310977313.182032,-1.49270866082727E+027,-7.57646634870684E+028,0
0.312,-41735255303234.3,274315808.620445,-1.31669260240386E+027,-6.68722525825643E+028,0
0.314,-36813780028969.6,241968133.955383,-1.16139271001954E+027,-5.9021098400601E+028,0
0.316,-32471558399890.5,213427754.315798,-1.02437582735034E+027,-5.20895890860807E+028,0
0.318,-28640553068769.4,188247476.570081,-9.03493930531982E+026,-4.59702756364057E+028,0
0.32,-25260700094120.9,166032514.865031,-7.96850797931738E+026,-4.05682277654311E+028,0
0.322,-22278976850216.9,146434364.224867,-7.02772565246166E+026,-3.5799579947823E+028,0
0.324,-19648578598227,129145388.348493,-6.19781714402554E+026,-3.15902457343392E+028,0
0.326,-17328191090122.4,113894038.612364,-5.46574097038887E+026,-2.78747809412019E+028,0
0.328,-15281348037427.8,100440630.864547,-4.81998639592541E+026,-2.45953785423708E+028,0
0.33,-13475863575202,88573615.1486444,-4.25039417941865E+026,-2.17009800650511E+028,0
0.332,-11883330992774.1,78106280.9813585,-3.74799825745969E+026,-1.91464900355807E+028,0
0.334,-10478680015204.3,68873847.469227,-3.30488592633269E+026,-1.68920815694029E+028,0
0.336,-9239785818578.4,60730893.4605848,-2.9140743670138E+026,-1.49025825687455E+028,0
0.338,-8147123747381.14,53549088.0854658,-2.56940160826031E+026,-1.3146933204616E+028,0
0.34,-7183464409519.54,47215186.689609,-2.26543024411993E+026,-1.15977064336468E+028,0
0.342,-6333604438117.88,41629261.1948164,-1.99736241796759E+026,-1.02306842513449E+028,0
0.344,-5584128760369.17,36703137.5505499,-1.76096475818271E+026,-9.02448322481958E+027,0
0.346,-4923200695258.14,32359016.0961319,-1.55250210363142E+026,-7.96022359341239E+027,0
0.348,-4340376631253.6,28528253.4817337,-1.36867899233188E+026,-7.02123688496465E+027,0
0.35,-3826442413567.8,25150287.2814478,-1.20658800626618E+026,-6.1928075792582E+027,0
0.352,-3373268903308.66,22171686.61824,-1.0636641709625E+026,-5.46194486659358E+027,0
0.354,-2973684468469.38,19545314.0774052,-9.37644701906258E+025,-4.81718100669218E+027,0
0.356,-2621362426123.83,17229585.8919472,-8.26533472344153E+025,-4.24839319728781E+027,0
0.358,-2310721687630.8,15187818.9067099,-7.28569650060612E+025,-3.74664621988685E+027,0
0.36,-2036839061276.86,13387654.1650954,-6.42200015119558E+025,-3.30405344643976E+027,0
0.362,-1795371848175.2,11800548.1504799,-5.66054527579827E+025,-2.91365407091416E+027,0
0.364,-1582489525984.55,10401323.7594434,-4.98924764492391E+025,-2.56930467726288E+027,0
0.366,-1394813455875.2,9167774.01049729,-4.39744889995918E+025,-2.26558347452206E+027,0
0.368,-1229363672640.89,8080312.30800176,-3.87574861595397E+025,-1.997705723398E+027,0
0.37,-1083511927752.88,7121663.80559453,-3.41585610439362E+025,-1.76144905013413E+027,0
0.372,-954940252103.449,6276593.04901951,-3.01045964069446E+025,-1.55308749492646E+027,0
0.374,-841604391043.175,5531663.64341997,-2.65311107208607E+025,-1.36933327615406E+027,0
0.376,-741701540093.278,4875026.18790441,-2.33812400081907E+025,-1.2072853701458E+027,0
0.378,-653641876472.661,4296231.15910394,-2.06048394897759E+025,-1.06438411093442E+027,0
0.38,-576023440949.282,3786063.81565181,-1.81576909785687E+025,-9.38371107043429E+026,0
0.382,-507609976413.197,3336398.53644002,-1.60008035971418E+025,-8.2725385419737E+026,0
0.384,-447311375925.1,2940070.31031508,-1.40997968529661E+025,-7.2927449519488E+026,0
0.386,-394166433576.227,2590761.36165112,-1.24243563911509E+025,-6.42882242131654E+026,0
0.388,-347327627453.618,2282901.13241882,-1.09477538797475E+025,-5.66709032683422E+026,0
0.39,-306047695821.052,2011578.05066427,-9.64642348505863E+024,-4.99548042102469E+026,0
0.392,-269667795591.093,1772461.6989604,-8.49958827977814E+024,-4.40334716734758E+026,0
0.394,-237607056921.337,1561734.15930327,-7.48893070804121E+024,-3.88130033859165E+026,0
0.396,-209353369678.232,1376029.45474522,-6.59830192168167E+024,-3.42105727129434E+026,0
0.398,-184455256736.803,1212380.13453635,-5.81346541099499E+024,-3.01531247347466E+026,0
