# t,Ke0,Kd0,Ke1,Ke2,Ke3
0.178,-3.20556377328565E+016,210690462096.058,-1.05621787154621E+030,-5.51259639577623E+030,0
0.18,-2.72965538014446E+016,179410674526.74,-8.99404821857001E+029,-4.69778163332536E+030,0
0.182,-2.32414758164643E+016,152758070556.886,-7.65789537244205E+029,-4.00290094245694E+030,0
0.184,-1.97866848827698E+016,130050942397.076,-6.51954268708206E+029,-3.41038525585715E+030,0
0.186,-1.68436717680042E+016,110707550009.707,-5.54982473103759E+029,-2.90522503422203E+030,0
0.188,-1.43369184145538E+016,94231539770.6312,-4.7238570425751E+029,-2.47459977267522E+030,0
0.19,-1.2202001033599E+016,80199476775.8374,-4.02041102097772E+029,-2.10756073147712E+030,0
0.192,-1.03839685066258E+016,68250186646.919,-3.42137954687541E+029,-1.79475931400012E+030,0
0.194,-8835956420103484,58075646069.7875,-2.91132025610395E+029,-1.52821458173854E+030,0
0.196,-7518002728661602,49413198566.4131,-2.47706526017826E+029,-1.30111431480991E+030,0
0.198,-6396035908979069,42038903987.258,-2.10738771067055E+029,-1.10764481711788E+030,0
0.2,-5441010644904469,35761857673.9188,-1.79271698163014E+029,-9.42845345659793E+029,0
0.202,-4628169667678674,30419338795.1802,-1.52489542548529E+029,-8.02483628536079E+029,0
0.204,-3936413450096588,25872667568.7201,-1.29697067106691E+029,-6.82949439177591E+029,0
0.206,-3347762089030216,22003668404.3828,-1.10301830115588E+029,-5.81163626514926E+029,0
0.208,-2846895970503994,18711650857.5243,-9.3799049162969E+028,-4.94500372073313E+029,0
0.21,-2.42076374778259E+015,15910833006.8614,-7.9758683245764E+028,-4.20720763793339E+029,0
0.212,-2.05824782180266E+015,13528142775.152,-6.78144097484737E+028,-3.57916050031683E+029,0
0.214,-1.74987893416791E+015,11501342049.2875,-5.76542198190959E+028,-3.04459172033044E+029,0
0.216,-1.48759269937115E+015,9777426452.24404,-4.90123957548995E+028,-2.58963374615718E+029,0
0.218,-1.26452194449686E+015,8311260464.98435,-4.166266833098E+028,-2.20246867567259E+029,0
0.22,-1.07481961584936E+015,7064413453.94197,-3.54123813779048E+028,-1.87302658355094E+029,0
0.222,-913507774612280,6004167172.59578,-3.00975160468502E+028,-1.59272803692685E+029,0
0.224,-776348856058127,5102669593.4751,-2.5578448699914E+028,-1.35426436266172E+029,0
0.226,-659735924722194,4336213593.99035,-2.17363347494278E+028,-1.15141016088442E+029,0
0.228,-560599135045520,3684622155.07328,-1.84700264921675E+028,-9.78863357329387E+028,0
0.23,-476326014850700,3130724412.47301,-1.56934464241467E+028,-8.32108770043021E+028,0
0.232,-404693537571839,2659909191.36948,-1.33333490086053E+028,-7.07301750670591E+028,0
0.234,-343810247055495,2259744612.99968,-1.13274136862821E+028,-6.01168960858543E+028,0
0.236,-292066953233468,1919654034.62809,-9.62262030312746E+027,-5.10923772307176E+028,0
0.238,-248094734376371,1630640013.09094,-8.17386529476275E+027,-4.34194145130527E+028,0
0.24,-210729167288415,1385049202.41733,-6.94278308489882E+027,-3.68961152236671E+028,0
0.242,-178979865351036,1176372138.07734,-5.89674237938548E+027,-3.13506585114892E+028,0
0.244,-152004539676441,999072750.036723,-5.00799149773028E+027,-2.6636830521003E+028,0
0.246,-129086914167369,848443206.192802,-4.2529306911892E+027,-2.26302200597523E+028,0
0.248,-109617923891226,720480335.878062,-3.61149264582616E+027,-1.92249774743027E+028,0
0.25,-93079710319354.7,611780436.177959,-3.06661514177659E+027,-1.63310536862898E+028,0
0.252,-79031998775461.2,519449735.673587,-2.60379220551347E+027,-1.3871848530341E+028,0
0.254,-67100504682299.6,441028192.765023,-2.21069211004197E+027,-1.17822079465393E+028,0
0.256,-56967067428808.6,374424649.035724,-1.87683229920768E+027,-1.00067184687771E+028,0
0.258,-48361255231860,317861650.949995,-1.59330278019304E+027,-8.49825503833542E+027,0
0.26,-41053222349690.5,269828502.818895,-1.35253077995822E+027,-7.2167446487687E+027,0
0.262,-34847632391144.5,229041326.840012,-1.14808052851106E+027,-6.12811385531606E+027,0
0.264,-29578489072340,194409087.470854,-9.74482941577731E+026,-5.20339289819395E+027,0
0.266,-25104739301457.8,165004692.045086,-8.27090750572201E+026,-4.4179532123884E+027,0
0.268,-21306533528844.2,140040411.362242,-7.01955288576869E+026,-3.75085852871219E+027,0
0.27,-18082045385106.7,118846976.282524,-5.95721704079348E+026,-3.18431269774553E+027,0
0.272,-15344767191720.7,100855802.064434,-5.05539853967629E+026,-2.70318986438771E+027,0
0.274,-13021210330547.4,85583873.6982015,-4.28988535965706E+026,-2.29463474883547E+027,0
0.276,-11048950025259.5,72620894.9382953,-3.64011068831234E+026,-1.94772260413797E+027,0
0.278,-9374963085222.25,61618362.8754117,-3.08860525133384E+026,-1.65316996691574E+027,0
0.28,-7954214827310.44,52280280.2679078,-2.62053173945798E+026,-1.40308863591965E+027,0
0.282,-6748457915437.74,44355260.7340473,-2.22328905796994E+026,-1.19077643626691E+027,0
0.284,-5725211414468.26,37629818.4304575,-1.88617595295992E+026,-1.01053928426613E+027,0
0.286,-4856893085124.18,31922664.9300059,-1.60010512702645E+026,-8.57539883098431E+026,0
0.288,-4120081972904.36,27079862.4764508,-1.35736028380657E+026,-7.27669074194161E+026,0
0.29,-3494891771502.43,22970705.3213405,-1.15138966998043E+026,-6.17436460777674E+026,0
0.292,-2964438357708.17,19484220.0170259,-9.76630644427207E+025,-5.23877423894665E+026,0
0.294,-2514387377322.83,16526191.8570037,-8.28360622062119E+025,-4.44474080303857E+026,0
0.296,-2132569873488.39,14016638.5352426,-7.02570435820614E+025,-3.77088096965863E+026,0
0.298,-1808655746012.77,11887663.9084298,-5.95856752334451E+025,-3.19903587891784E+026,0
0.3,-1533876359113.3,10081634.7935918,-5.05330680592013E+025,-2.71378583911278E+026,0
0.302,-1300788915505.02,8549632.28130691,-4.28540141372714E+025,-2.30203791302455E+026,0
0.304,-1103076321033.26,7250136.3158229,-3.63403929735781E+025,-1.95267547059726E+026,0
0.306,-935377204961.919,6147908.47779968,-3.08155712850018E+025,-1.65626041832392E+026,0
0.308,-793141561141.03,5213043.16412478,-2.61296469082231E+025,-1.40478020483233E+026,0
0.31,-672508155766.931,4420161.83191479,-2.21554098462455E+025,-1.1914328842388E+026,0
0.312,-570200426034.825,3747728.77672951,-1.87849125275079E+025,-1.01044452449417E+026,0
0.314,-483438085897.354,3177470.14806966,-1.59265575602174E+025,-8.56914103446939E+025,0
0.316,-409862073398.81,2693880.65442431,-1.3502625044625E+025,-7.26681763109644E+025,0
0.318,-347470829581.167,2283804.74674578,-1.14471732197889E+025,-6.16216911583519E+025,0
0.32,-294566201165.99,1936081.0556717,-9.70425617867869E+024,-5.22523188528739E+025,0
0.322,-249707516112.27,1641240.54619691,-8.22641084896999E+024,-4.43057757755046E+025,0
0.324,-211672599462.438,1391250.28842806,-6.97337262985654E+024,-3.75662771184235E+025,0
0.326,-179424682425.178,1179295.96253702,-5.9109851883234E+024,-3.1850717212449E+025,0
0.328,-152084315322.01,999597.252357532,-5.01027511288357E+024,-2.70037280983404E+025,0
0.33,-128905528987.293,847251.162586795,-4.24666653692311E+024,-2.28934840503229E+025,0
0.332,-109255603057.032,718099.042803513,-3.59931459425424E+024,-1.94081396476382E+025,0
0.334,-92597896281.7891,608613.737105988,-3.05053975576367E+024,-1.64528058937413E+025,0
0.336,-78477276174.0938,515803.818267058,-2.58534780314316E+024,-1.39469832509554E+025,0
0.338,-66507755087.1159,437132.323991084,-2.19102249516302E+024,-1.18223826686313E+025,0
0.34,-56361999115.7459,370447.802579458,-1.85677993529876E+024,-1.00210760597685E+025,0
0.342,-47762426563.9395,313925.80626203,-1.57347530862152E+024,-8.49392649867672E+024,0
0.344,-40473655496.4623,266019.251586964,-1.3333540649836E+024,-7.19925590451777E+024,0
0.346,-34296096213.1392,225416.304989013,-1.12984082226071E+024,-6.1017143412719E+024,0
0.348,-29060515333.047,191004.654409978,-9.5736027968771E+023,-5.17132047272515E+024,0
0.35,-24623424369.0161,161841.200006686,-8.11185294343523E+023,-4.38264730548285E+024,0
0.352,-20863167915.1194,137126.343171009,-6.87308006601089E+023,-3.71413125553601E+024,0
0.354,-17676605454.9572,116182.177212319,-5.82330522570494E+023,-3.14748588899685E+024,0
0.356,-14976296832.0755,98433.9884358195,-4.93372189796347E+023,-2.66720450309933E+024,0
0.358,-12688115036.5597,83394.5658205949,-4.17990950943848E+023,-2.26013810483862E+024,0
0.36,-10749221516.9859,70650.8934509559,-3.54116640924855E+023,-1.91513737539564E+024,0
0.362,-9106349037.23195,59852.8643323877,-2.99994416095846E+023,-1.62274893300607E+024,0
0.364,-7714345423.41226,50703.7089478105,-2.54136778481988E+023,-1.37495767127175E+024,0
0.366,-6534938614.34418,42951.8783646287,-2.15282890830235E+023,-1.16496819331883E+024,0
0.368,-5535689427.12331,36384.1611275679,-1.82364075915814E+023,-9.87019417874778E+023,0
0.37,-4689103540.39163,30819.8466341993,-1.54474561249728E+023,-8.36227329609057E+023,0
0.372,-3971878518.35757,26105.7760861498,-1.30846672673962E+023,-7.08451606971102E+023,0
0.374,-3364265364.90167,22112.1462065709,-1.10829801121223E+023,-6.00182506677577E+023,0
0.376,-2849527208.39629,18728.9513641182,-9.38725693145168E+022,-5.08444932289526E+023,0
0.378,-2413480357.62056,15862.9670932273,-7.95077121539324E+022,-4.30717079709522E+023,0
0.38,-2044105209.25124,13435.1927246577,-6.7339258334311E+022,-3.64861447443586E+023,0
0.382,-1731216387.76051,11378.6833298812,-5.70316633478555E+022,-3.09066334719943E+023,0
0.384,-1466183110.95489,9636.71178115164,-4.83005971452598E+022,-2.61796235075975E+023,0
0.386,-1241692142.24398,8161.210719332,-4.09051347937484E+022,-2.21749774476746E+023,0
0.388,-1051546851.19042,6911.45184884018,-3.46411367003911E+022,-1.87824047924098E+023,0
0.39,-890496888.162568,5852.92644846942,-2.93356373983081E+022,-1.59084382374312E+023,0
0.392,-754093813.996785,4956.39647539422,-2.48420894024039E+022,-1.34738701307967E+023,0
0.394,-638568733.73496,4197.09029436102,-2.10363319737854E+022,-1.14115791460345E+023,0
0.396,-540728584.283536,3554.02101255174,-1.78131744232608E+022,-9.66468784200126E+022,0
0.398,-457868235.304231,3009.40874935625,-1.50835003689397E+022,-8.18500078949585E+022,0
