# time,CO,CO2,Inert
8.729999999999982219e-02,4.345337144073807556e-02,3.782008548362603140e+00,3.390605861122480302e+00
8.759999999999981690e-02,4.255503356807738280e-02,3.754907721115175789e+00,3.364004766498887911e+00
8.789999999999981162e-02,4.167620905239331763e-02,3.727988051423822835e+00,3.337612370825185248e+00
8.819999999999980633e-02,4.081646779217751320e-02,3.701248637651004092e+00,3.311427036799423185e+00
8.849999999999980105e-02,3.997538922337601913e-02,3.674688574837808641e+00,3.285447139961675589e+00
8.879999999999979576e-02,3.915256210698841999e-02,3.648306954958896675e+00,3.259671068593521515e+00
8.909999999999979048e-02,3.834758432141831958e-02,3.622102867170138740e+00,3.234097223618295214e+00
8.939999999999978519e-02,3.756006265946820744e-02,3.596075398049130900e+00,3.208724018502107089e+00
8.969999999999977991e-02,3.678961262987442277e-02,3.570223631828774113e+00,3.183549879155628926e+00
8.999999999999977462e-02,3.603585826327977693e-02,3.544546650624079476e+00,3.158573243836630962e+00
9.029999999999976934e-02,3.529843192254465689e-02,3.519043534652392058e+00,3.133792563053282798e+00
9.059999999999976406e-02,3.457697411729848680e-02,3.493713362447175452e+00,3.109206299468189716e+00
9.089999999999975877e-02,3.387113332263666510e-02,3.468555211065540878e+00,3.084812927803181282e+00
9.119999999999975349e-02,3.318056580186970472e-02,3.443568156289671389e+00,3.060610934744831813e+00
9.149999999999974820e-02,3.250493543323348250e-02,3.418751272822291298e+00,3.036598818850715809e+00
9.179999999999974292e-02,3.184391354047169664e-02,3.394103634476343334e+00,3.012775090456390359e+00
9.209999999999973763e-02,3.119717872720358803e-02,3.369624314359011663e+00,2.989138271583100082e+00
9.239999999999973235e-02,3.056441671499178156e-02,3.345312385050233317e+00,2.965686895846193494e+00
9.269999999999972706e-02,2.994532018502738327e-02,3.321166918775851240e+00,2.942419508364264136e+00
9.299999999999972178e-02,2.933958862335090886e-02,3.297186987575531081e+00,2.919334665668980477e+00
9.329999999999971649e-02,2.874692816952986382e-02,3.273371663465574066e+00,2.896430935615632141e+00
9.359999999999971121e-02,2.816705146871531507e-02,3.249720018596777837e+00,2.873706897294365792e+00
9.389999999999970592e-02,2.759967752700159122e-02,3.226231125407442502e+00,2.851161140942114258e+00
9.419999999999970064e-02,2.704453157001510469e-02,3.202904056771660457e+00,2.828792267855209097e+00
9.449999999999969535e-02,2.650134490465973908e-02,3.179737886143018777e+00,2.806598890302678839e+00
9.479999999999969007e-02,2.596985478394818123e-02,3.156731687693809185e+00,2.784579631440218694e+00
9.509999999999968479e-02,2.544980427484970845e-02,3.133884536449881075e+00,2.762733125224835717e+00
9.539999999999967950e-02,2.494094212908710625e-02,3.111195508421240152e+00,2.741058016330153446e+00
9.569999999999967422e-02,2.444302265681638775e-02,3.088663680728496175e+00,2.719552960062388447e+00
9.599999999999966893e-02,2.395580560312474128e-02,3.066288131725279698e+00,2.698216622276968568e+00
9.629999999999966365e-02,2.347905602728355898e-02,3.044067941116722853e+00,2.677047679295817773e+00
9.659999999999965836e-02,2.301254418469482477e-02,3.022002190074099204e+00,2.656044817825272464e+00
9.689999999999965308e-02,2.255604541147039621e-02,3.000089961345736800e+00,2.635206734874653733e+00
9.719999999999964779e-02,2.210934001158536971e-02,2.978330339364287926e+00,2.614532137675462664e+00
9.749999999999964251e-02,2.167221314654766903e-02,2.956722410350456354e+00,2.594019743601214234e+00
9.779999999999963722e-02,2.124445472752764866e-02,2.935265262413259357e+00,2.573668280087900495e+00
9.809999999999963194e-02,2.082585930989252695e-02,2.913957985646944415e+00,2.553476484555069703e+00
9.839999999999962665e-02,2.041622599009186578e-02,2.892799672224605878e+00,2.533443104327527173e+00
9.869999999999962137e-02,2.001535830484135053e-02,2.871789416488625957e+00,2.513566896557644093e+00
9.899999999999961608e-02,1.962306413255353668e-02,2.850926315037989767e+00,2.493846628148280065e+00
9.929999999999961080e-02,1.923915559696523503e-02,2.830209466812588115e+00,2.474281075676307839e+00
9.959999999999960552e-02,1.886344897291222789e-02,2.809637973174545333e+00,2.454869025316731346e+00
9.989999999999960023e-02,1.849576459420353494e-02,2.789210937986696948e+00,2.435609272767401023e+00
1.001999999999995949e-01,1.813592676354796804e-02,2.768927467688245603e+00,2.416500623174323348e+00
1.004999999999995897e-01,1.778376366448724405e-02,2.748786671367707157e+00,2.397541891057546781e+00
1.007999999999995844e-01,1.743910727529069532e-02,2.728787660833187800e+00,2.378731900237633035e+00
1.010999999999995791e-01,1.710179328476769262e-02,2.708929550680078790e+00,2.360069483762705644e+00
1.013999999999995738e-01,1.677166100995490169e-02,2.689211458356238538e+00,2.341553483836064764e+00
1.016999999999995685e-01,1.644855331563648687e-02,2.669632504224709102e+00,2.323182751744373054e+00
1.019999999999995632e-01,1.613231653565621107e-02,2.650191811624055482e+00,2.304956147786403342e+00
1.022999999999995580e-01,1.582280039598138802e-02,2.630888506926371218e+00,2.286872541202343623e+00
1.025999999999995527e-01,1.551985793947957895e-02,2.611721719593026236e+00,2.268930810103658047e+00
1.028999999999995474e-01,1.522334545236963578e-02,2.592690582228197371e+00,2.251129841403494147e+00
1.031999999999995421e-01,1.493312239230981837e-02,2.573794230630273017e+00,2.233468530747638514e+00
1.034999999999995368e-01,1.464905131808625499e-02,2.555031803841139926e+00,2.215945782446014700e+00
1.037999999999995315e-01,1.437099782086607817e-02,2.536402444193466277e+00,2.198560509404710928e+00
1.040999999999995262e-01,1.409883045698027797e-02,2.517905297355977456e+00,2.181311633058548249e+00
1.043999999999995210e-01,1.383242068220200301e-02,2.499539512376817818e+00,2.164198083304177622e+00
1.046999999999995157e-01,1.357164278748706522e-02,2.481304241725037052e+00,2.147218798433692122e+00
1.049999999999995104e-01,1.331637383614380464e-02,2.463198641330241578e+00,2.130372725068770290e+00
1.052999999999995051e-01,1.306649360240058448e-02,2.445221870620477134e+00,2.113658818095331959e+00
1.055999999999994998e-01,1.282188451133951280e-02,2.427373092558376300e+00,2.097076040598701230e+00
1.058999999999994945e-01,1.258243158016606258e-02,2.409651473675624267e+00,2.080623363799285030e+00
1.061999999999994893e-01,1.234802236078465232e-02,2.392056184105788130e+00,2.064299766988756613e+00
1.064999999999994840e-01,1.211854688365107159e-02,2.374586397615550126e+00,2.048104237466730204e+00
1.067999999999994787e-01,1.189389760287324488e-02,2.357241291634394109e+00,2.032035770477941039e+00
1.070999999999994734e-01,1.167396934253248433e-02,2.340020047282778126e+00,2.016093369149916992e+00
1.073999999999994681e-01,1.145865924419799987e-02,2.322921849398844607e+00,2.000276044431132938e+00
1.076999999999994628e-01,1.124786671560800907e-02,2.305945886563702807e+00,1.984582815029658276e+00
1.079999999999994575e-01,1.104149338049144856e-02,2.289091351125318585e+00,1.969012707352278513e+00
1.082999999999994523e-01,1.083944302950482115e-02,2.272357439221059927e+00,1.953564755444100021e+00
1.085999999999994470e-01,1.064162157225933408e-02,2.255743350798925295e+00,1.938238000928622862e+00
1.088999999999994417e-01,1.044793699041397794e-02,2.239248289637497891e+00,1.923031492948289678e+00
1.091999999999994364e-01,1.025829929181078064e-02,2.222871463364656019e+00,1.907944288105496655e+00
1.094999999999994311e-01,1.007262046562900325e-02,2.206612083475077757e+00,1.892975450404065896e+00
1.097999999999994258e-01,9.890814438535570213e-03,2.190469365346573216e+00,1.878124051191182753e+00
1.100999999999994206e-01,9.712797031809480841e-03,2.174442528255273732e+00,1.863389169099782361e+00
1.103999999999994153e-01,9.538485919418545830e-03,2.158530795389713486e+00,1.848769889991392468e+00
1.106999999999994100e-01,9.367800587027153361e-03,2.142733393863836433e+00,1.834265306899421910e+00
1.109999999999994047e-01,9.200662291914385102e-03,2.127049554728949854e+00,1.819874519972894955e+00
1.112999999999993994e-01,9.036994023782130361e-03,2.111478512984666711e+00,1.805596636420625734e+00
1.115999999999993941e-01,8.876720466433415599e-03,2.096019507588856801e+00,1.791430770455833432e+00
1.118999999999993888e-01,8.719767960301501308e-03,2.080671781466635117e+00,1.777376043241190029e+00
1.121999999999993836e-01,8.566064465810874218e-03,2.065434581518422963e+00,1.763431582834298350e+00
1.124999999999993783e-01,8.415539527551488264e-03,2.050307158627098669e+00,1.749596524133598674e+00
1.127999999999993730e-01,8.268124239248261786e-03,2.035288767664268583e+00,1.735870008824699662e+00
1.130999999999993677e-01,8.123751209508018808e-03,2.020378667495685843e+00,1.722251185327132061e+00
1.133999999999993624e-01,7.982354528326605220e-03,2.005576120985836486e+00,1.708739208741514526e+00
1.136999999999993571e-01,7.843869734339252442e-03,1.990880395001726422e+00,1.695333240797142871e+00
1.139999999999993519e-01,7.708233782797615022e-03,1.976290760415878145e+00,1.682032449799979679e+00
1.142999999999993466e-01,7.575385014257307592e-03,1.961806492108573607e+00,1.668836010581061347e+00
1.145999999999993413e-01,7.445263123960166492e-03,1.947426868969363234e+00,1.655743104445306368e+00
1.148999999999993360e-01,7.317809131895675577e-03,1.933151173897853736e+00,1.642752919120721522e+00
1.151999999999993307e-01,7.192965353526545660e-03,1.918978693803812030e+00,1.629864648708012842e+00
1.154999999999993254e-01,7.070675371163580129e-03,1.904908719606587919e+00,1.617077493630587171e+00
1.157999999999993201e-01,6.950884005975432010e-03,1.890940546233891961e+00,1.604390660584949391e+00
1.160999999999993149e-01,6.833537290619080655e-03,1.877073472619938732e+00,1.591803362491484908e+00
1.163999999999993096e-01,6.718582442477254342e-03,1.863306801702975024e+00,1.579314818445632485e+00
1.166999999999993043e-01,6.605967837489258414e-03,1.849639840422221182e+00,1.566924253669437217e+00
1.169999999999992990e-01,6.495642984562041526e-03,1.836071899714230016e+00,1.554630899463483207e+00
1.172999999999992937e-01,6.387558500548550303e-03,1.822602294508690157e+00,1.542433993159206596e+00
1.175999999999992884e-01,6.281666085780803453e-03,1.809230343723692513e+00,1.530332778071579414e+00
1.178999999999992832e-01,6.177918500145293361e-03,1.795955370260469586e+00,1.518326503452166687e+00
1.181999999999992779e-01,6.076269539688691768e-03,1.782776700997630526e+00,1.506414424442549027e+00
1.184999999999992726e-01,5.976674013742064306e-03,1.769693666784903696e+00,1.494595802028116038e+00
1.187999999999992673e-01,5.879087722552022409e-03,1.756705602436409608e+00,1.482869902992214328e+00
1.190999999999992620e-01,5.783467435407609741e-03,1.743811846723467340e+00,1.471235999870663669e+00
1.193999999999992567e-01,5.689770869251825278e-03,1.731011742366963757e+00,1.459693370906624210e+00
1.196999999999992514e-01,5.597956667767071091e-03,1.718304636029287291e+00,1.448241300005819188e+00
1.199999999999992462e-01,5.507984380923954329e-03,1.705689878305851170e+00,1.436879076692110013e+00
1.202999999999992409e-01,5.419814444983152117e-03,1.693166823716210745e+00,1.425605996063418646e+00
1.205999999999992356e-01,5.333408162940272805e-03,1.680734830694796011e+00,1.414421358747997237e+00
1.208999999999992303e-01,5.248727685403870719e-03,1.668393261581268883e+00,1.403324470861039064e+00
1.211999999999992250e-01,5.165735991896971968e-03,1.656141482610514304e+00,1.392314643961630294e+00
1.214999999999992197e-01,5.084396872572728189e-03,1.643978863902288534e+00,1.381391195010041262e+00
1.217999999999992145e-01,5.004674910334963416e-03,1.631904779450524146e+00,1.370553446325349922e+00
1.220999999999992092e-01,4.926535463354650771e-03,1.619918607112312836e+00,1.359800725543400146e+00
1.223999999999992039e-01,4.849944647973491833e-03,1.608019728596572939e+00,1.349132365575089088e+00
1.226999999999991986e-01,4.774869321986035219e-03,1.596207529452414731e+00,1.338547704564981400e+00
1.229999999999991933e-01,4.701277068291885401e-03,1.584481399057213080e+00,1.328046085850247859e+00
1.232999999999991880e-01,4.629136178909821694e-03,1.572840730604401882e+00,1.317626857919927730e+00
1.235999999999991827e-01,4.558415639345747908e-03,1.561284921090994260e+00,1.307289374374509094e+00
1.238999999999991775e-01,4.489085113306669032e-03,1.549813371304842979e+00,1.297032993885826713e+00
1.241999999999991722e-01,4.421114927752945074e-03,1.538425485811654614e+00,1.286857080157275179e+00
1.244999999999991669e-01,4.354476058281372269e-03,1.527120672941757906e+00,1.276761001884333835e+00
1.247999999999991616e-01,4.289140114831708692e-03,1.515898344776640982e+00,1.266744132715400095e+00
1.250999999999991563e-01,4.225079327709475516e-03,1.504757917135270073e+00,1.256805851212932978e+00
1.253999999999991510e-01,4.162266533918016105e-03,1.493698809560189744e+00,1.246945540814897724e+00
1.256999999999991457e-01,4.100675163792941690e-03,1.482720445303423507e+00,1.237162589796517720e+00
1.259999999999991405e-01,4.040279227932253719e-03,1.471822251312173702e+00,1.227456391232319977e+00
1.262999999999991352e-01,3.981053304415585643e-03,1.461003658214334866e+00,1.217826342958485908e+00
1.265999999999991299e-01,3.922972526306138692e-03,1.450264100303828574e+00,1.208271847535490107e+00
1.268999999999991246e-01,3.866012569429055825e-03,1.439603015525763752e+00,1.198792312211039102e+00
1.271999999999991193e-01,3.810149640420067759e-03,1.429019845461432681e+00,1.189387148883294554e+00
1.274999999999991140e-01,3.755360465038454915e-03,1.418514035313151789e+00,1.180055774064390439e+00
1.277999999999991088e-01,3.701622276738428512e-03,1.408085033888948567e+00,1.170797608844232895e+00
1.280999999999991035e-01,3.648912805493214912e-03,1.397732293587109487e+00,1.161612078854584063e+00
1.283999999999990982e-01,3.597210266866233529e-03,1.387455270380588024e+00,1.152498614233431473e+00
1.286999999999990929e-01,3.546493351323887037e-03,1.377253423801286569e+00,1.143456649589632557e+00
1.289999999999990876e-01,3.496741213784597922e-03,1.367126216924211324e+00,1.134485623967838475e+00
1.292999999999990823e-01,3.447933463398874642e-03,1.357073116351513731e+00,1.125584980813692626e+00
1.295999999999990770e-01,3.400050153555252228e-03,1.347093592196419332e+00,1.116754167939304265e+00
1.298999999999990718e-01,3.353071772107124766e-03,1.337187118067051372e+00,1.107992637488989685e+00
1.301999999999990665e-01,3.306979231815560059e-03,1.327353171050158043e+00,1.099299845905283624e+00
1.304999999999990612e-01,3.261753861003306894e-03,1.317591231694742904e+00,1.090675253895218244e+00
1.307999999999990559e-01,3.217377394415323749e-03,1.307900783995608052e+00,1.082118326396866115e+00
1.310999999999990506e-01,3.173831964281227137e-03,1.298281315376818901e+00,1.073628532546144543e+00
1.313999999999990453e-01,3.131100091575220439e-03,1.288732316675085920e+00,1.065205345643882140e+00
1.316999999999990401e-01,3.089164677469084883e-03,1.279253282123077096e+00,1.056848243123142073e+00
1.319999999999990348e-01,3.048008994973988670e-03,1.269843709332661552e+00,1.048556706516803771e+00
1.322999999999990295e-01,3.007616680766901033e-03,1.260503099278092787e+00,1.040330221425395552e+00
1.325999999999990242e-01,2.967971727197551111e-03,1.251230956279131945e+00,1.032168277485184138e+00
1.328999999999990189e-01,2.929058474471892774e-03,1.242026787984117586e+00,1.024070368336510439e+00
1.331999999999990136e-01,2.890861603008204779e-03,1.232890105352987042e+00,1.016035991592376231e+00
1.334999999999990083e-01,2.853366125961967394e-03,1.223820422640252925e+00,1.008064648807277086e+00
1.337999999999990031e-01,2.816557381915798380e-03,1.214817257377938775e+00,1.000155845446277558e+00
1.340999999999989978e-01,2.780421027730785918e-03,1.205880130358477631e+00,9.923090908543319433e-01
1.343999999999989925e-01,2.744943031555629326e-03,1.197008565617577736e+00,9.845238982258448512e-01
1.346999999999989872e-01,2.710109665990124636e-03,1.188202090417061596e+00,9.767997845744692542e-01
1.349999999999989819e-01,2.675907501399533810e-03,1.179460235227676179e+00,9.691362707031426771e-01
1.352999999999989766e-01,2.642323399376537291e-03,1.170782533711882900e+00,9.615328811743584225e-01
1.355999999999989714e-01,2.609344506347469148e-03,1.162168522706630736e+00,9.539891442806703870e-01
1.358999999999989661e-01,2.576958247319661565e-03,1.153617742206112906e+00,9.465045920154274706e-01
1.361999999999989608e-01,2.545152319766764461e-03,1.145129735344512900e+00,9.390787600437401350e-01
1.364999999999989555e-01,2.513914687648983234e-03,1.136704048378740506e+00,9.317111876736726694e-01
1.367999999999989502e-01,2.483233575565253932e-03,1.128340230671165623e+00,9.244014178276629412e-01
1.370999999999989449e-01,2.453097463034435450e-03,1.120037834672346300e+00,9.171489970141649684e-01
1.373999999999989396e-01,2.423495078902651676e-03,1.111796415903760549e+00,9.099534752995155351e-01
1.376999999999989344e-01,2.394415395874006751e-03,1.103615532940539268e+00,9.028144062800197434e-01
1.379999999999989291e-01,2.365847625161931686e-03,1.095494747394207158e+00,8.957313470542576095e-01
1.382999999999989238e-01,2.337781211258496954e-03,1.087433623895430967e+00,8.887038581956060446e-01
1.385999999999989185e-01,2.310205826819078986e-03,1.079431730076780172e+00,8.817315037249775500e-01
1.388999999999989132e-01,2.283111367659827924e-03,1.071488636555502527e+00,8.748138510837727422e-01
1.391999999999989079e-01,2.256487947865442548e-03,1.063603916916312953e+00,8.679504711070439305e-01
1.394999999999989027e-01,2.230325895004810297e-03,1.055777147694204832e+00,8.611409379968708588e-01
1.397999999999988974e-01,2.204615745452122820e-03,1.048007908357279971e+00,8.543848292959447255e-01
1.400999999999988921e-01,2.179348239811141653e-03,1.040295781289602539e+00,8.476817258613589257e-01
1.403999999999988868e-01,2.154514318440320722e-03,1.032640351774077869e+00,8.410312118386055191e-01
1.406999999999988815e-01,2.130105117076569986e-03,1.025041207975359914e+00,8.344328746357766446e-01
1.409999999999988762e-01,2.106111962555456268e-03,1.017497940922786670e+00,8.278863048979675510e-01
1.412999999999988709e-01,2.082526368625736615e-03,1.010010144493348250e+00,8.213910964818800231e-01
1.415999999999988657e-01,2.059340031856113449e-03,1.002577415394686700e+00,8.149468464306258708e-01
1.418999999999988604e-01,2.036544827632181913e-03,9.951993531481330146e-01,8.085531549487292580e-01
1.421999999999988551e-01,2.014132806241578783e-03,9.878755600717781249e-01,8.022096253773205454e-01
1.424999999999988498e-01,1.992096189045373597e-03,9.806056412635857367e-01,7.959158641695319725e-01
1.427999999999988445e-01,1.970427364733807248e-03,9.733892045845428109e-01,7.896714808660785234e-01
1.430999999999988392e-01,1.949118885664494769e-03,9.662258606418521190e-01,7.834760880710369690e-01
1.433999999999988340e-01,1.928163464281293198e-03,9.591152227721696510e-01,7.773293014278108704e-01
1.436999999999988287e-01,1.907553969612028671e-03,9.520569070248848798e-01,7.712307395952854305e-01
1.439999999999988234e-01,1.887283423843356912e-03,9.450505321454480967e-01,7.651800242241700856e-01
1.442999999999988181e-01,1.867344998971038651e-03,9.380957195587455999e-01,7.591767799335257250e-01
1.445999999999988128e-01,1.847732013523975276e-03,9.311920933525231758e-01,7.532206342874762095e-01
1.448999999999988075e-01,1.828437929360364088e-03,9.243392802608600967e-01,7.473112177721028537e-01
1.451999999999988022e-01,1.809456348534389586e-03,9.175369096476938546e-01,7.414481637725204299e-01
1.454999999999987970e-01,1.790781010231880417e-03,9.107846134903995194e-01,7.356311085501321401e-01
1.457999999999987917e-01,1.772405787773419315e-03,9.040820263634194998e-01,7.298596912200644438e-01
1.460999999999987864e-01,1.754324685683410906e-03,8.974287854219509253e-01,7.241335537287770796e-01
1.463999999999987811e-01,1.736531836823647194e-03,8.908245303856890951e-01,7.184523408318505000e-01
1.466999999999987758e-01,1.719021499589952137e-03,8.842689035226249938e-01,7.128157000719466119e-01
1.469999999999987705e-01,1.701788055170505186e-03,8.777615496329036482e-01,7.072232817569424901e-01
1.472999999999987653e-01,1.684826004864490917e-03,8.713021160327399928e-01,7.016747389382359534e-01
1.475999999999987600e-01,1.668129967459729048e-03,8.648902525383952433e-01,6.961697273892214488e-01
1.478999999999987547e-01,1.651694676667995283e-03,8.585256114502126668e-01,6.907079055839333570e-01
1.481999999999987494e-01,1.635514978616751458e-03,8.522078475367158568e-01,6.852889346758601619e-01
1.484999999999987441e-01,1.619585829396040771e-03,8.459366180187698481e-01,6.799124784769201568e-01
1.487999999999987388e-01,1.603902292659330729e-03,8.397115825538030709e-01,6.745782034366069047e-01
1.490999999999987335e-01,1.588459537277112955e-03,8.335324032200956967e-01,6.692857786212951243e-01
1.493999999999987283e-01,1.573252835042093008e-03,8.273987445011307118e-01,6.640348756937087815e-01
1.496999999999987230e-01,1.558277558424834425e-03,8.213102732700104935e-01,6.588251688925537142e-01
1.499999999999987177e-01,1.543529178378742197e-03,8.152666587739396675e-01,6.536563350123056892e-01
1.502999999999987124e-01,1.529003262193292818e-03,8.092675726187735785e-01,6.485280533831595529e-01
1.505999999999987071e-01,1.514695471394452266e-03,8.033126887536350402e-01,6.434400058511361431e-01
1.508999999999987018e-01,1.500601559691236778e-03,7.974016834555966993e-01,6.383918767583425247e-01
1.511999999999986966e-01,1.486717370967396588e-03,7.915342353144327880e-01,6.333833529233905413e-01
1.514999999999986913e-01,1.473038837317233209e-03,7.857100252174399335e-01,6.284141236219660254e-01
1.517999999999986860e-01,1.459561977124567518e-03,7.799287363343249124e-01,6.234838805675529949e-01
1.520999999999986807e-01,1.446282893183914106e-03,7.741900541021641269e-01,6.185923178923068422e-01
1.523999999999986754e-01,1.433197770862927297e-03,7.684936662104314697e-01,6.137391321280782908e-01
1.526999999999986701e-01,1.420302876305208108e-03,7.628392625860970222e-01,6.089240221875883430e-01
1.529999999999986648e-01,1.407594554672584415e-03,7.572265353787965836e-01,6.041466893457470011e-01
1.532999999999986596e-01,1.395069228425986543e-03,7.516551789460720334e-01,5.994068372211214246e-01
1.535999999999986543e-01,1.382723395644082365e-03,7.461248898386827477e-01,5.947041717575494157e-01
1.538999999999986490e-01,1.370553628378815827e-03,7.406353667859888468e-01,5.900384012058949024e-01
1.541999999999986437e-01,1.358556571047059161e-03,7.351863106814072735e-01,5.854092361059498595e-01
1.544999999999986384e-01,1.346728938857564336e-03,7.297774245679385929e-01,5.808163892684747864e-01
1.547999999999986331e-01,1.335067516272447430e-03,7.244084136237665117e-01,5.762595757573831801e-01
1.550999999999986279e-01,1.323569155502433547e-03,7.190789851479317818e-01,5.717385128720631204e-01
1.553999999999986226e-01,1.312230775035130859e-03,7.137888485460770482e-01,5.672529201298397439e-01
1.556999999999986173e-01,1.301049358195592847e-03,7.085377153162657482e-01,5.628025192485739403e-01
1.559999999999986120e-01,1.290021951738464434e-03,7.033252990348731748e-01,5.583870341293977191e-01
1.562999999999986067e-01,1.279145664471016165e-03,6.981513153425533691e-01,5.540061908395857992e-01
1.565999999999986014e-01,1.268417665906379499e-03,6.930154819302761782e-01,5.496597175955608705e-01
1.568999999999985961e-01,1.257835184946325298e-03,6.879175185254418068e-01,5.453473447460319701e-01
1.571999999999985909e-01,1.247395508592928507e-03,6.828571468780660902e-01,5.410688047552665303e-01
1.574999999999985856e-01,1.237095980688484751e-03,6.778340907470405963e-01,5.368238321864915452e-01
1.577999999999985803e-01,1.226934000683058265e-03,6.728480758864681111e-01,5.326121636854271868e-01
1.580999999999985750e-01,1.216907022429046612e-03,6.678988300320694016e-01,5.284335379639477637e-01
1.583999999999985697e-01,1.207012553002174146e-03,6.629860828876668055e-01,5.242876957838716878e-01
1.586999999999985644e-01,1.197248151548326771e-03,6.581095661117405404e-01,5.201743799408791169e-01
1.589999999999985592e-01,1.187611428155659673e-03,6.532690133040593983e-01,5.160933352485548298e-01
1.592999999999985539e-01,1.178100042751423996e-03,6.484641599923850475e-01,5.120443085225568902e-01
1.595999999999985486e-01,1.168711704022964938e-03,6.436947436192519412e-01,5.080270485649089895e-01
1.598999999999985433e-01,1.159444168362359136e-03,6.389605035288202783e-01,5.040413061484164681e-01
1.601999999999985380e-01,1.150295238834174406e-03,6.342611809538025724e-01,5.000868340012049051e-01
1.604999999999985327e-01,1.141262764165835953e-03,6.295965190024662705e-01,4.961633867913790574e-01
1.607999999999985274e-01,1.132344637760108802e-03,6.249662626457078707e-01,4.922707211118028670e-01
1.610999999999985222e-01,1.123538796729204410e-03,6.203701587042038668e-01,4.884085954649988737e-01
1.613999999999985169e-01,1.114843220950035955e-03,6.158079558356326366e-01,4.845767702481654782e-01
1.616999999999985116e-01,1.106255932140159329e-03,6.112794045219724914e-01,4.807750077383128318e-01
1.619999999999985063e-01,1.097774992953942305e-03,6.067842570568722227e-01,4.770030720775144117e-01
1.622999999999985010e-01,1.089398506098515846e-03,6.023222675330961451e-01,4.732607292582741709e-01
1.625999999999984957e-01,1.081124613469075599e-03,5.978931918300414150e-01,4.695477471090097055e-01
1.628999999999984905e-01,1.072951495303103376e-03,5.934967876013304000e-01,4.658638952796481103e-01
1.631999999999984852e-01,1.064877369353096600e-03,5.891328142624751019e-01,4.622089452273352439e-01
1.634999999999984799e-01,1.056900490077393754e-03,5.848010329786149653e-01,4.585826702022572920e-01
1.637999999999984746e-01,1.049019147848702458e-03,5.805012066523287384e-01,4.549848452335732985e-01
1.640999999999984693e-01,1.041231668179937479e-03,5.762330999115174990e-01,4.514152471154582180e-01
1.643999999999984640e-01,1.033536410966989869e-03,5.719964790973616209e-01,4.478736543932553271e-01
1.646999999999984587e-01,1.025931769748049697e-03,5.677911122523505716e-01,4.443598473497376578e-01
1.649999999999984535e-01,1.018416170979129795e-03,5.636167691083833198e-01,4.408736079914766237e-01
1.652999999999984482e-01,1.010988073325418861e-03,5.594732210749434609e-01,4.374147200353181719e-01
1.655999999999984429e-01,1.003645966968128890e-03,5.553602412273440647e-01,4.339829688949645159e-01
1.658999999999984376e-01,9.963883729264884793e-04,5.512776042950459088e-01,4.305781416676614515e-01
1.661999999999984323e-01,9.892138423945530563e-04,5.472250866500468769e-01,4.272000271209904221e-01
1.664999999999984270e-01,9.821209560925015652e-04,5.432024662953423011e-01,4.238484156797630575e-01
1.667999999999984218e-01,9.751083236321093136e-04,5.392095228534575790e-01,4.205230994130203515e-01
1.670999999999984165e-01,9.681745828960745381e-04,5.352460375550504024e-01,4.172238720211320917e-01
1.673999999999984112e-01,9.613183994309041107e-04,5.313117932275852606e-01,4.139505288229979874e-01
1.676999999999984059e-01,9.545384658530535081e-04,5.274065742840778892e-01,4.107028667433503810e-01
1.679999999999984006e-01,9.478335012680330803e-04,5.235301667119095503e-01,4.074806843001549383e-01
1.682999999999983953e-01,9.412022507021963399e-04,5.196823580617125904e-01,4.042837815921110356e-01
1.685999999999983900e-01,9.346434845469272969e-04,5.158629374363242759e-01,4.011119602862500688e-01
1.688999999999983848e-01,9.281559980149587134e-04,5.120716954798123499e-01,3.979650236056310186e-01
1.691999999999983795e-01,9.217386106085544584e-04,5.083084243665677571e-01,3.948427763171327154e-01
1.694999999999983742e-01,9.153901655992914164e-04,5.045729177904682006e-01,3.917450247193415835e-01
1.697999999999983689e-01,9.091095295191912572e-04,5.008649709541099782e-01,3.886715766305346431e-01
1.700999999999983636e-01,9.028955916629490160e-04,4.971843805581079856e-01,3.856222413767571577e-01
1.703999999999983583e-01,8.967472636010161624e-04,4.935309447904649982e-01,3.825968297799923756e-01
1.706999999999983531e-01,8.906634787033000699e-04,4.899044633160082318e-01,3.795951541464260282e-01
1.709999999999983478e-01,8.846431916732472138e-04,4.863047372658941270e-01,3.766170282548018111e-01
1.712999999999983425e-01,8.786853780920787305e-04,4.827315692271810232e-01,3.736622673448678489e-01
1.715999999999983372e-01,8.727890339729605209e-04,4.791847632324680584e-01,3.707306881059149184e-01
1.718999999999983319e-01,8.669531753248860707e-04,4.756641247496024572e-01,3.678221086654039906e-01
1.721999999999983266e-01,8.611768377260604597e-04,4.721694606714520459e-01,3.649363485776823679e-01
1.724999999999983213e-01,8.554590759065745743e-04,4.687005793057458791e-01,3.620732288127899712e-01
1.727999999999983161e-01,8.497989633401720894e-04,4.652572903649794256e-01,3.592325717453517253e-01
1.730999999999983108e-01,8.441955918448987772e-04,4.618394049563865345e-01,3.564142011435580959e-01
1.733999999999983055e-01,8.386480711924515627e-04,4.584467355719768489e-01,3.536179421582318905e-01
1.736999999999983002e-01,8.331555287260257719e-04,4.550790960786385009e-01,3.508436213119808245e-01
1.739999999999982949e-01,8.277171089864824400e-04,4.517363017083051990e-01,3.480910664884348527e-01
1.742999999999982896e-01,8.223319733466469186e-04,4.484181690481892635e-01,3.453601069215684327e-01
