2.000000000000000000e+00,2.808785438537597656e-02,3.020334243774414062e-02,3.645014762878417969e-02,3.922343254089355469e-02,1.442236900329589844e-01,1.317884922027587891e-01
2.000000000000000000e+01,1.268436908721923828e-01,1.345040798187255859e-01,1.768262386322021484e-01,1.989033222198486328e-01,6.565115451812744141e-01,1.008152246475219727e+00
5.000000000000000000e+01,2.837316989898681641e-01,3.262009620666503906e-01,3.984038829803466797e-01,4.920539855957031250e-01,1.630007505416870117e+00,2.424710273742675781e+00
1.000000000000000000e+02,5.407702922821044922e-01,6.424655914306640625e-01,7.576117515563964844e-01,1.024558305740356445e+00,3.248345851898193359e+00,5.006188154220581055e+00
1.500000000000000000e+02,8.446671962738037109e-01,9.668545722961425781e-01,1.136098861694335938e+00,1.529357194900512695e+00,5.672660827636718750e+00,7.614804506301879883e+00
2.000000000000000000e+02,1.060090303421020508e+00,1.350539207458496094e+00,1.608444929122924805e+00,2.020893335342407227e+00,7.679750442504882812e+00,8.146518945693969727e+00
2.500000000000000000e+02,1.356845378875732422e+00,1.604495525360107422e+00,1.904172420501708984e+00,2.600509405136108398e+00,9.564155817031860352e+00,9.885971307754516602e+00
3.000000000000000000e+02,1.637210130691528320e+00,1.970430612564086914e+00,2.317317485809326172e+00,2.862351179122924805e+00,1.161840105056762695e+01,1.432267212867736816e+01
3.500000000000000000e+02,1.913710355758666992e+00,2.280305624008178711e+00,2.701574325561523438e+00,3.103642225265502930e+00,1.212234210968017578e+01,1.806422019004821777e+01
4.000000000000000000e+02,2.388640642166137695e+00,2.605867862701416016e+00,3.539447546005249023e+00,3.423352003097534180e+00,1.409068846702575684e+01,1.936348223686218262e+01
4.500000000000000000e+02,2.396156072616577148e+00,2.890622615814208984e+00,3.466325759887695312e+00,3.681619644165039062e+00,1.479584932327270508e+01,1.706716799736022949e+01
5.000000000000000000e+02,2.651582002639770508e+00,3.250874519348144531e+00,3.824456930160522461e+00,3.895971059799194336e+00,1.787162995338439941e+01,1.717719769477844238e+01
5.500000000000000000e+02,2.914116859436035156e+00,3.971138715744018555e+00,4.211148262023925781e+00,4.392114400863647461e+00,2.200078177452087402e+01,1.836312365531921387e+01
6.000000000000000000e+02,3.204658031463623047e+00,4.171731472015380859e+00,4.521195650100708008e+00,5.011361122131347656e+00,2.076392626762390137e+01,1.944504976272583008e+01
6.500000000000000000e+02,3.495765686035156250e+00,5.004122495651245117e+00,4.868605375289916992e+00,5.342553377151489258e+00,2.425108981132507324e+01,2.229375433921813965e+01
7.000000000000000000e+02,3.733867168426513672e+00,5.537431955337524414e+00,5.270282268524169922e+00,5.777115583419799805e+00,2.626588821411132812e+01,2.515650653839111328e+01
7.500000000000000000e+02,3.989235639572143555e+00,5.744420051574707031e+00,5.690460681915283203e+00,6.053874969482421875e+00,2.548863196372985840e+01,2.452425980567932129e+01
8.000000000000000000e+02,4.266845703125000000e+00,6.086537122726440430e+00,6.337074041366577148e+00,6.333703517913818359e+00,3.009016537666320801e+01,2.841756153106689453e+01
8.500000000000000000e+02,4.534667491912841797e+00,6.495112657546997070e+00,6.295002698898315430e+00,6.770296335220336914e+00,2.874007725715637207e+01,2.511711502075195312e+01
9.000000000000000000e+02,4.760382652282714844e+00,6.331559419631958008e+00,6.617221355438232422e+00,7.001061439514160156e+00,3.402311849594116211e+01,2.943118786811828613e+01
9.500000000000000000e+02,5.000296115875244141e+00,6.180166006088256836e+00,6.890704631805419922e+00,7.332021951675415039e+00,3.394345688819885254e+01,3.388960671424865723e+01
1.000000000000000000e+03,5.284116029739379883e+00,6.538324356079101562e+00,7.413124561309814453e+00,7.448776006698608398e+00,3.348149371147155762e+01,3.255493259429931641e+01
