1.000000000000000000e+02,2.607856512069702148e+00,2.918631315231323242e+00,3.303861141204833984e+00,3.401046752929687500e+00,9.617296695709228516e+00,1.190368890762329102e+01
1.200000000000000000e+02,2.658244371414184570e+00,3.012363910675048828e+00,3.413094043731689453e+00,3.519340753555297852e+00,1.097806906700134277e+01,1.188293552398681641e+01
1.400000000000000000e+02,2.745115280151367188e+00,3.114513635635375977e+00,3.554633140563964844e+00,3.652680397033691406e+00,1.331719207763671875e+01,1.296455860137939453e+01
1.600000000000000000e+02,2.843468904495239258e+00,3.226354360580444336e+00,3.664747476577758789e+00,3.795140504837036133e+00,1.661375641822814941e+01,1.319996643066406250e+01
1.800000000000000000e+02,2.892987012863159180e+00,3.350109338760375977e+00,3.813859462738037109e+00,3.990530490875244141e+00,1.588454294204711914e+01,1.530609250068664551e+01
2.000000000000000000e+02,2.961396932601928711e+00,3.469276428222656250e+00,3.922451257705688477e+00,4.339989423751831055e+00,1.689548826217651367e+01,1.669812083244323730e+01
2.200000000000000000e+02,3.026206731796264648e+00,3.589053392410278320e+00,4.061348915100097656e+00,4.399760961532592773e+00,1.855199766159057617e+01,1.713564586639404297e+01
2.400000000000000000e+02,3.089503288269042969e+00,3.711608171463012695e+00,4.186227321624755859e+00,4.611601352691650391e+00,2.102771735191345215e+01,1.792651152610778809e+01
2.600000000000000000e+02,3.158674001693725586e+00,3.829825639724731445e+00,4.329401254653930664e+00,4.673784971237182617e+00,1.923758435249328613e+01,2.235422158241271973e+01
2.800000000000000000e+02,3.220485925674438477e+00,3.956907272338867188e+00,4.413177490234375000e+00,4.726673841476440430e+00,2.131986761093139648e+01,2.354134154319763184e+01
3.000000000000000000e+02,3.277145385742187500e+00,4.101504087448120117e+00,4.534198999404907227e+00,4.911524295806884766e+00,2.053925728797912598e+01,2.297877550125122070e+01
3.200000000000000000e+02,3.335998296737670898e+00,4.207060098648071289e+00,4.808170080184936523e+00,5.129901409149169922e+00,2.311784696578979492e+01,2.297061419486999512e+01
3.400000000000000000e+02,3.400590419769287109e+00,4.285102128982543945e+00,4.922936677932739258e+00,5.199855089187622070e+00,2.425058650970458984e+01,2.426463055610656738e+01
3.600000000000000000e+02,3.484959840774536133e+00,4.400547504425048828e+00,5.102755069732666016e+00,5.414311647415161133e+00,2.986783456802368164e+01,2.274526166915893555e+01
3.800000000000000000e+02,3.565033197402954102e+00,4.523067951202392578e+00,5.172396183013916016e+00,5.600616455078125000e+00,2.982647323608398438e+01,2.408779501914978027e+01
4.000000000000000000e+02,3.640900373458862305e+00,4.645162105560302734e+00,5.308185100555419922e+00,5.809105634689331055e+00,2.731805396080017090e+01,2.549488210678100586e+01
4.200000000000000000e+02,3.705376148223876953e+00,4.735735416412353516e+00,5.388098239898681641e+00,5.785001039505004883e+00,2.799654889106750488e+01,2.568626737594604492e+01
4.400000000000000000e+02,3.785288095474243164e+00,4.853810787200927734e+00,5.505339145660400391e+00,5.816226482391357422e+00,3.157572507858276367e+01,2.614753174781799316e+01
4.600000000000000000e+02,3.857515335083007812e+00,4.958694934844970703e+00,5.852118015289306641e+00,6.012411117553710938e+00,3.027800869941711426e+01,2.862011957168579102e+01
4.800000000000000000e+02,3.930933475494384766e+00,5.070712089538574219e+00,6.064049959182739258e+00,6.127877712249755859e+00,2.852147626876831055e+01,2.926713943481445312e+01
5.000000000000000000e+02,4.012516975402832031e+00,5.226305246353149414e+00,5.965195178985595703e+00,6.026032209396362305e+00,3.129638385772705078e+01,2.756926703453063965e+01
