0.000000000000000000e+00,0.000000000000000000e+00,1.206971450537482386e-10,1.079826422379805714e-10,9.306766529878862097e-11,8.585056423072972307e-11,7.984961755407447985e-11,7.617263388030230178e-11,7.528026976576855668e-11,7.186839446166101251e-11,7.126200856298615963e-11,6.964169301094206753e-11,6.954290153831504245e-11,6.877735272829275067e-11,6.792348303441613923e-11,6.854381992701332914e-11,6.831135894900174047e-11,6.826879485334392400e-11,6.796591944416068057e-11,6.796410465443971728e-11,6.656550295206824833e-11
1.000000000000000021e-03,7.490624390227232337e-06,8.092820018409972656e-06,7.813669116621159360e-06,7.792358897651726214e-06,7.732113763016164884e-06,7.702262352098214899e-06,7.676353656759311164e-06,7.658879332949694658e-06,7.645569618640721789e-06,7.635957920274544618e-06,7.628805148528054904e-06,7.623546390482162365e-06,7.619647140988698542e-06,7.616763310299093014e-06,7.614626363170660974e-06,7.613041967705799605e-06,7.611866669955303266e-06,7.610994581351430783e-06,7.610347422647208639e-06,7.609865663251746066e-06
2.000000000000000042e-03,1.332792512167514307e-04,1.460983529486296287e-04,1.409668733060003693e-04,1.405202560046260704e-04,1.393900187293779715e-04,1.388205427438951578e-04,1.383309377592604203e-04,1.379995194363000484e-04,1.377476577630450344e-04,1.375656046262097238e-04,1.374302200060220712e-04,1.373306514560376757e-04,1.372568476475524788e-04,1.372022669756122501e-04,1.371618042921917769e-04,1.371318153326657474e-04,1.371095690591071867e-04,1.370930645409780817e-04,1.370808147792728141e-04,1.370717201029803402e-04
3.000000000000000062e-03,1.127867123974126166e-03,1.245304097901379740e-03,1.200646703147123301e-03,1.196221989563496383e-03,1.186163735545445793e-03,1.181005515106054978e-03,1.176614842905828124e-03,1.173631739983825367e-03,1.171369699835629781e-03,1.169733354057343180e-03,1.168517198563229437e-03,1.167622641439408637e-03,1.166959689664033096e-03,1.166469407965116389e-03,1.166105960080377358e-03,1.165836597477170559e-03,1.165636785734696333e-03,1.165488546841801989e-03,1.165378524115577227e-03,1.165296850198673743e-03
4.000000000000000083e-03,6.037608161822958543e-03,6.685571846522904253e-03,6.440032765141453716e-03,6.412388842950610991e-03,6.355722583587118148e-03,6.326120540619551043e-03,6.301184916128406248e-03,6.284178182369118577e-03,6.271311945988283267e-03,6.261997253527685006e-03,6.255078762737263827e-03,6.249989071048339152e-03,6.246217877906648508e-03,6.243428897271261283e-03,6.241361562912141336e-03,6.239829419838838730e-03,6.238692920549738542e-03,6.237849769485643778e-03,6.237223993393267892e-03,6.236759466404831129e-03
5.000000000000000104e-03,2.300997786848719973e-02,2.549121459193920414e-02,2.452902013224658728e-02,2.440620327691171362e-02,2.417822036247614312e-02,2.405682724285208504e-02,2.395566845533209782e-02,2.388640440016259400e-02,2.383412973127089010e-02,2.379625477537132203e-02,2.376814173347670950e-02,2.374745720794426210e-02,2.373213435065789009e-02,2.372080234416415120e-02,2.371240316564149353e-02,2.370617847697411087e-02,2.370156134726520564e-02,2.369813601973273440e-02,2.369559382826315688e-02,2.369370672633155581e-02
6.000000000000000125e-03,6.685141590534655898e-02,7.399629904859537921e-02,7.111475057343273620e-02,7.069909893638544329e-02,6.999690011377851517e-02,6.961566718310097102e-02,6.930145687839138480e-02,6.908546465730214248e-02,6.892285718510438031e-02,6.880495027203055447e-02,6.871749337993075801e-02,6.865313815316691215e-02,6.860547546918047135e-02,6.857022683051176848e-02,6.854410318650604184e-02,6.852474321143015024e-02,6.851038361813326094e-02,6.849973079460991432e-02,6.849182468945898272e-02,6.848595594988783619e-02
7.000000000000000146e-03,1.554469918440012643e-01,1.717849802200739628e-01,1.648572113988155674e-01,1.637335412479540286e-01,1.619951537757946536e-01,1.610329688939539095e-01,1.602485994862946073e-01,1.597073257954808589e-01,1.593008587766653050e-01,1.590059107636091207e-01,1.587872905953428004e-01,1.586264025500327413e-01,1.585072746244052810e-01,1.584191758466771960e-01,1.583538899058228311e-01,1.583055084873093987e-01,1.582696247900218789e-01,1.582430046058589668e-01,1.582232485744897998e-01,1.582085837605033407e-01
8.000000000000000167e-03,3.011604360239270028e-01,3.321299239697517725e-01,3.182133081431307020e-01,3.156937434762649430e-01,3.120967240083582506e-01,3.100684917982984290e-01,3.084325870978255058e-01,3.072995545130451367e-01,3.064508181232580286e-01,3.058345277053504674e-01,3.053780513188641965e-01,3.050420936809059569e-01,3.047933992004610571e-01,3.046094872489631400e-01,3.044732123919716149e-01,3.043722266315389002e-01,3.042973306478386486e-01,3.042417706236953401e-01,3.042005379918417685e-01,3.041699316175797696e-01
9.000000000000001055e-03,5.040058124130044614e-01,5.545290559939637376e-01,5.303347750547716677e-01,5.254933415088253179e-01,5.190572749466654257e-01,5.153652653386110449e-01,5.124169648033900515e-01,5.103681739119514393e-01,5.088370898086219674e-01,5.077246832019047806e-01,5.069013195156685248e-01,5.062953129191051227e-01,5.058468254463084346e-01,5.055151780931611549e-01,5.052694600843952166e-01,5.050873790868227742e-01,5.049523454948119383e-01,5.048521761903248528e-01,5.047778395964311882e-01,5.047226614730576655e-01
1.000000000000000194e-02,7.526805393419251367e-01,8.260375527693071263e-01,7.884840259452758904e-01,7.802742523179093670e-01,7.700123496825320712e-01,7.640347292115925448e-01,7.593041881651394487e-01,7.560073981014259203e-01,7.535490643680676781e-01,7.517621252351264216e-01,7.504403772688181817e-01,7.494675405117463551e-01,7.487477488910351253e-01,7.482155048481186066e-01,7.478212056854810497e-01,7.475290361417975538e-01,7.473123702559194559e-01,7.471516496575879573e-01,7.470323803787015660e-01,7.469438513006477764e-01
1.100000000000000283e-02,1.031020755467132677e+00,1.128551427533032392e+00,1.075127616915638074e+00,1.062520409926813070e+00,1.047563132195794111e+00,1.038734012733790513e+00,1.031802495252916563e+00,1.026960048720996443e+00,1.023356299109672074e+00,1.020735822631555934e+00,1.018798728270524201e+00,1.017373004931164227e+00,1.016318373430677546e+00,1.015538581104866500e+00,1.014960951259673338e+00,1.014532955949180915e+00,1.014215580623342827e+00,1.013980161400907853e+00,1.013805463369458870e+00,1.013675793735581809e+00
1.200000000000000372e-02,1.323339108639538075e+00,1.444724425686533475e+00,1.373621991617028248e+00,1.355708326551769760e+00,1.335368758174647841e+00,1.323225860325895953e+00,1.313759139128932718e+00,1.307132265443546881e+00,1.302209255324196624e+00,1.298628529973935741e+00,1.295983104964293364e+00,1.294036118279878522e+00,1.292596215918052849e+00,1.291531624385083177e+00,1.290743107479747076e+00,1.290158882477790758e+00,1.289725677544558247e+00,1.289404348618862439e+00,1.289165905301433934e+00,1.288988923598215264e+00
