time,CO,O2,CO2,Inert
0.06375,2.44400182772829,2.49434202713236,0.963895467646151,3.29915264476727
0.0645,2.41222493331171,2.46637830266921,0.96761773316266,3.2778610840976
0.06525,2.38076707787436,2.43861997455576,0.971065830785089,3.25648534157445
0.066,2.34963249067876,2.41107437319477,0.974250890070881,3.23504192869488
0.06675,2.31882467576169,2.38374799624634,0.977183603841245,3.21354621079601
0.0675,2.28834647471384,2.35664657495805,0.979874234235002,3.19201248099156
0.06825,2.25820012423061,2.32977513547748,0.982332620892373,3.17045402944375
0.069,2.22838730900966,2.30313805551796,0.984568190720875,3.14888320825335
0.06975,2.19890921052381,2.27673911672248,0.986589968477017,3.12731149223546
0.0705,2.16976655198268,2.25058155304591,0.988406587752861,3.10574953583385
0.07125,2.1409596396858,2.22466809545248,0.990026302347538,3.0842072264124
0.072,2.11248840097699,2.19900101320369,0.991456998128176,3.06269373414842
0.07275,2.08435241904537,2.17358215199153,0.992706205422219,3.04121755873972
0.0735,2.05655096483334,2.14841296915318,0.993781111878558,3.01978657312483
0.07425,2.02908302630275,2.12349456618624,0.994688575663867,2.99840806440371
0.075,2.00194733528942,2.09882771876708,0.995435138837179,2.97708877213553
0.07575,1.9751423921523,2.07441290446026,0.996027040754919,2.95583492417874
0.0765,1.94866648840203,2.05025032829285,0.99647023138271,2.93465227022938
0.07725,1.92251772747479,2.02633994635488,0.996770384416789,2.91354611320326
0.078,1.89669404380218,2.00268148757485,0.996932910141196,2.89252133859926
0.07875,1.87119322031432,1.97927447380838,0.996962967965748,2.8715824419722
0.0795,1.84601290450169,1.95611823836781,0.996865478604335,2.85073355463566
0.08025,1.82115062315119,1.93321194311066,0.996645135864229,2.82997846770797
0.081,1.79660379586233,1.91055459419653,0.99630641802574,2.8093206546071
0.08175,1.77236974744117,1.88814505661338,0.995853598798518,2.78876329209383
0.0825,1.74844571926169,1.8659820675669,0.995290757846204,2.76830927995594
0.08325,1.72482887967739,1.8440642488193,0.994621790875658,2.74796125942091
0.084,1.70151633355908,1.82239011805762,0.99385041929075,2.72772163037841
0.08475,1.67850513102904,1.80095809936545,0.992980199413684,2.70759256748907
0.0855,1.65579227545585,1.77976653286663,0.992014531279426,2.68757603525114
0.08625,1.6333747307694,1.75881368360384,0.990956667010879,2.66767380209203
0.087,1.61124942815049,1.7380977497109,0.989809718784127,2.6478874535473
0.08775,1.58941327214563,1.71761686993248,0.988576666394464,2.6282184045861
0.0885,1.56786314625278,1.69736913054137,0.987260364435022,2.60866791113766
0.08925,1.54659591802113,1.67735257169941,0.985863549100607,2.5892370808706
0.09,1.52560844370367,1.6575651933047,0.984388844629984,2.56992688327298
0.09075,1.5048975724989,1.63800496036453,0.98283876940033,2.5507381590783
0.0915,1.48446015041452,1.61866980793057,0.981215741687721,2.53167162907949
0.09225,1.46429302378399,1.59955764562976,0.97952208510778,2.51272790237046
0.093,1.44439304246371,1.58066636182225,0.97776003375052,2.49390748405202
0.09375,1.4247570627369,1.56199382741495,0.975931737023353,2.47521078243688
0.0945,1.40538194994773,1.54353789935736,0.974039264216074,2.45663811578588
0.09525,1.38626458088781,1.52529642384418,0.972084608801349,2.43818971860579
0.096,1.36740184595507,1.50726723924729,0.970069692483962,2.41986574753709
0.09675,1.34879065110344,1.48944817879821,0.967996369011692,2.40166628685791
0.0975,1.33042791960063,1.47183707304019,0.965866427760362,2.38359135362928
0.09825,1.31231059360935,1.45443175206795,0.963681597105041,2.36564090250457
0.099,1.29443563560676,1.43723004757154,0.961443547589142,2.34781483022492
0.09975,1.27680002965514,1.42022979469944,0.959153894902534,2.33011297982099
0.1005,1.25940078253626,1.40342883375522,0.95681420267953,2.31253514453995
0.10125,1.24223492476048,1.3868250117405,0.95442598512695,2.29508107151545
0.102,1.22529951146104,1.37041618375648,0.951990709492089,2.27775046519725
0.10275,1.20859162318301,1.35420021427488,0.949509798380005,2.26054299055599
0.1035,1.1921083665756,1.33817497828879,0.946984631929011,2.24345827607765
0.10425,1.17584687499606,1.32233836235265,0.944416549852822,2.22649591656135
0.105,1.1598043090324,1.30668826552027,0.941806853357473,2.20965547573308
0.10575,1.14397785695183,1.29122260018887,0.939156806940552,2.19293648868747
0.1065,1.1283647350812,1.27593929285665,0.936467640080053,2.17633846416849
0.10725,1.11296218812523,1.26083628480067,0.933740548819609,2.15986088669972
0.108,1.09776748942775,1.24591153268149,0.930976697256624,2.14350321857376
0.10875,1.08277794118093,1.23116300908038,0.928177218939337,2.12726490170999
0.1095,1.06799087458695,1.21658870297451,0.925343218178625,2.11114535938918
0.11025,1.05340364997623,1.20218662015518,0.92247577127991,2.09514399787289
0.111,1.03901365688604,1.18795478359356,0.919575927700311,2.07926020791522
0.11175,1.02481831410301,1.17389123375836,0.916644711135786,2.06349336617374
0.1125,1.01081506967267,1.15999402888925,0.91368312054284,2.04784283652625
0.11325,0.997001400879041,1.1462612452297,0.910692131098988,2.03230797129943
0.114,0.983374814197031,1.13269097722254,0.907672695105972,2.01688811241509
0.11475,0.969932845220009,1.11928133767142,0.904625742839439,2.00158259245937
0.1155,0.956673058564957,1.10603045787092,0.90155218334865,1.98639073567987
0.11625,0.943593047757286,1.09293648770796,0.898452905209433,1.97131185891543
0.117,0.930690435097242,1.07999759573698,0.895328777233485,1.95634527246287
0.11775,0.917962871509663,1.06721196923113,0.892180649136914,1.94149028088484
0.1185,0.905408036378783,1.0545778142114,0.889009352170693,1.92674618376256
0.11925,0.893023637369517,1.04209335545581,0.885815699715562,1.91211227639704
0.12,0.880807410236684,1.02975683649021,0.882600487843749,1.89758785046223
0.12075,0.868757118623401,1.01756651956243,0.879364495849716,1.88317219461296
0.1215,0.856870553849819,1.00552068560125,0.876108486752032,1.86886459505093
0.12225,0.845145534693231,0.993617634161523,0.87283320776824,1.8546643360513
0.123,0.833579907160556,0.98185568335675,0.869539390764522,1.84057070045245
0.12375,0.822171544254094,0.970233169780281,0.866227752681871,1.82658297011133
0.1245,0.810918345731411,0.958748448416206,0.862898995940306,1.81270042632672
0.12525,0.799818237860081,0.947399892540924,0.859553808822612,1.79892235023234
0.126,0.788869173168001,0.936185893616298,0.85619286583897,1.78524802316192
0.12675,0.778069130189886,0.925104861175266,0.852816828073766,1.77167672698798
0.1275,0.76741611321056,0.914155222700635,0.84942634351574,1.75820774443608
0.12825,0.756908152005538,0.903335423497815,0.846022047372595,1.74484035937607
0.129,0.74654330157943,0.892643926562124,0.842604562371119,1.73157385709197
0.12975,0.736319641902577,0.882079212441259,0.839174499043726,1.71840752453176
0.1305,0.726235277646338,0.871639779093525,0.835732456002393,1.70534065053847
0.13125,0.716288337917418,0.861324141742283,0.832279020200727,1.69237252606375
0.132,0.706476975991547,0.851130832727119,0.828814767185025,1.67950244436518
0.13275,0.696799369046857,0.84105840135216,0.825340261334997,1.66672970118813
0.1335,0.687253717897199,0.831105413731905,0.821856056094833,1.65405359493356
0.13425,0.677838246725705,0.821270452634983,0.818362694195256,1.64147342681231
0.135,0.668551202818783,0.811552117326116,0.814860707867136,1.62898850098711
0.13575,0.659390856300787,0.801949023406653,0.811350619047176,1.61659812470283
0.1365,0.650355499869559,0.792459802653868,0.807832939576227,1.60430160840596
0.13725,0.641443448533003,0.783083102859386,0.804308171390644,1.59209826585391
0.138,0.63265303934685,0.773817587666879,0.800776806707156,1.57998741421485
0.13875,0.623982631153787,0.764661936409297,0.797239328201636,1.56796837415874
0.1395,0.615430604324027,0.755614843945818,0.793696209182132,1.55604046994012
0.14025,0.606995360497506,0.746675020498684,0.790147913756555,1.54420302947316
0.141,0.598675322327747,0.737841191490108,0.786594896995289,1.53245538439956
0.14175,0.590468933227522,0.729112097379384,0.783037605089056,1.52079687014975
0.1425,0.582374657116393,0.720486493500339,0.779476475502331,1.50922682599789
0.14325,0.574390978170197,0.711963149899259,0.775911937122498,1.49774459511091
0.144,0.566516400572553,0.703540851173382,0.772344410405093,1.48634952459224
0.14475,0.558749448268441,0.695218396310093,0.768774307515244,1.47504096552045
0.1455,0.551088664719911,0.686994598526864,0.765202032465598,1.46381827298313
0.14625,0.54353261266396,0.678868285112076,0.761627981250887,1.45268080610637
0.147,0.536079873872639,0.670838297266747,0.758052541979337,1.44162792808022
0.14775,0.528729048915375,0.662903489947275,0.75447609500104,1.4306590061802
0.1485,0.521478756923616,0.655062731709244,0.750899013033513,1.41977341178542
0.14925,0.514327635357725,0.647314904552319,0.747321661284504,1.40897052039318
0.15,0.507274339776235,0.639658903766321,0.74374439757225,1.39824971163076
0.15075,0.500317543607427,0.6320936377785,0.740167572443279,1.38761036926406
0.1515,0.493455937923249,0.624618028002049,0.736591529287838,1.3770518812038
0.15225,0.486688231215611,0.617231008685898,0.733016604453129,1.36657363950913
0.153,0.480013149175039,0.609931526765801,0.729443127354379,1.35617504038898
0.15375,0.473429434471692,0.602718541716768,0.725871420583859,1.34585548420126
0.1545,0.466935846538767,0.59559102540683,0.72230180001797,1.33561437545009
0.15525,0.460531161358259,0.588547961952194,0.718734574922407,1.32545112278119
0.156,0.454214171249099,0.581588347573766,0.715170048055538,1.31536513897553
0.15675,0.447983684657653,0.574711190455093,0.71160851577003,1.30535584094147
0.1575,0.441838525950573,0.567915510601683,0.708050268112798,1.29542264970541
0.15825,0.43577753521,0.561200339701783,0.704495588923327,1.28556499040103
0.159,0.429799568031106,0.554564720988545,0.700944755930434,1.27578229225737
0.15975,0.423903495321968,0.548007709103639,0.697398040847499,1.26607398858567
0.1605,0.418088203105749,0.541528369962291,0.693855709466248,1.25643951676525
0.16125,0.412352592325196,0.535125780619754,0.690318021749086,1.2468783182283
0.162,0.40669557864941,0.528799029139204,0.686785231920074,1.23738983844381
0.16275,0.401116092282908,0.522547214461072,0.683257588554524,1.2279735269007
0.1635,0.395613077776937,0.516369446273798,0.679735334667311,1.21862883709012
0.16425,0.39018549384303,0.510264844886003,0.676218707799912,1.2093552264871
0.165,0.384832313168788,0.504232541100088,0.672707940106174,1.20015215653158
0.16575,0.379552522235868,0.498271676087227,0.66920325843688,1.19101909260874
0.1665,0.374345121140169,0.492381401263775,0.665704884423115,1.18195550402895
0.16725,0.369209123414187,0.48656087816907,0.662213034558483,1.17296086400714
0.168,0.364143555851531,0.480809278344622,0.65872792028017,1.16403464964169
0.16875,0.359147458333566,0.475125783214669,0.655249748048899,1.15517634189306
0.1695,0.354219883658176,0.469509583968121,0.651778719427799,1.14638542556194
0.17025,0.349359897370622,0.46395988144185,0.648315031160184,1.13766138926711
0.171,0.344566577596474,0.45847588600533,0.644858875246282,1.12900372542301
0.17175,0.339839014876602,0.453056817446622,0.641410439018936,1.1204119302171
0.1725,0.335176312004209,0.447701904859674,0.637969905218268,1.1118855035869
0.17325,0.330577583863868,0.442410386532945,0.634537452065357,1.10342394919692
0.174,0.326041957272562,0.437181509839334,0.631113253334917,1.09502677441535
0.17475,0.321568570822709,0.432014531127391,0.627697478427004,1.0866934902906
0.1755,0.317156574727126,0.426908715613823,0.624290292437764,1.07842361152783
0.17625,0.312805130665939,0.421863337277254,0.620891856229241,1.07021665646517
0.177,0.308513411635405,0.416877678753243,0.617502326498247,1.06207214705001
0.17775,0.304280601798629,0.411951031230558,0.614121855844316,1.05398960881518
0.1785,0.300105896338153,0.40708269434866,0.610750592836746,1.04596857085504
0.17925,0.295988501310405,0.402271976096426,0.607388682080747,1.03800856580158
0.18,0.291927633501974,0.397518192712057,0.604036264282709,1.03010912980047
0.18075,0.287922520287703,0.392820668584197,0.600693476314592,1.02226980248709
0.1815,0.283972399490578,0.388178736154221,0.597360451277453,1.0144901269626
0.18225,0.280076519243383,0.383591735819686,0.594037318564127,1.00676964976997
0.183,0.276234137852112,0.379059015838958,0.590724203921049,0.999107920870119
0.18375,0.272444523661124,0.374579932236956,0.587421229509268,0.99150449361798
0.1845,0.268706954919993,0.370153848712035,0.584128513964617,0.983958924738699
0.18525,0.265020719652073,0.365780136543997,0.580846172457082,0.976470774303843
0.186,0.261385115524723,0.361458174503184,0.577574316749355,0.969039605707672
0.18675,0.257799449721196,0.357187348760685,0.574313055254606,0.961664985643495
0.1875,0.254263038814163,0.352967052799606,0.571062493093457,0.954346484080098
0.18825,0.250775208640852,0.348796687327414,0.567822732150185,0.947083674238224
0.189,0.247335294179794,0.344675660189338,0.564593871128151,0.939876132567178
0.18975,0.243942639429137,0.340603386282805,0.561376005604467,0.932723438721501
0.1905,0.240596597286531,0.336579287472911,0.558169228083922,0.925625175537747
0.19125,0.237296529430558,0.332602792508914,0.554973628052151,0.918580929011356
0.192,0.234041806203674,0.328673336941725,0.551789292028075,0.911590288273654
0.19275,0.230831806496675,0.324790363042403,0.548616303615604,0.90465284556892
0.1935,0.227665917634635,0.320953319721623,0.545454743554637,0.897768196231616
0.19425,0.224543535264333,0.317161662450124,0.54230468977133,0.890935938663692
0.195,0.221464063243118,0.313414853180112,0.539166217427679,0.884155674312034
0.19575,0.218426913529217,0.309712360267614,0.53603939897039,0.877427007646015
0.1965,0.215431506073462,0.306053658395763,0.53292430417907,0.87074954613519
0.19725,0.212477268712423,0.302438228499019,0.529821000213732,0.864122900227085
0.198,0.209563637062911,0.298865557688301,0.526729551661629,0.857546683325164
0.19875,0.206690054417869,0.295335139177011,0.523650020583422,0.851020511766867
0.1995,0.203855971643598,0.291846472207974,0.520582466558687,0.844544004801825
0.20025,0.201060847078326,0.288399061981239,0.517526946730767,0.838116784570174
0.201,0.198304146432095,0.284992419582764,0.514483515850995,0.831738476081032
0.20175,0.195585342687951,0.281626061913958,0.511452226322263,0.82540870719108
0.2025,0.192903916004415,0.278299511622072,0.508433128241967,0.819127108583302
0.20325,0.190259353619231,0.275012297031436,0.505426269444337,0.812893313745853
0.204,0.18765114975437,0.271763952075519,0.502431695542138,0.806706958951059
0.20475,0.185078805522268,0.268554016229818,0.49944944996778,0.800567683234558
0.2055,0.182541828833291,0.265382034445548,0.496479574013812,0.794475128374581
0.20625,0.180039734304414,0.262247557084139,0.493522106872828,0.78842893887136
0.207,0.177572043169084,0.259150139852523,0.490577085676786,0.78242876192669
0.20775,0.175138283188275,0.256089343739195,0.487644545535748,0.776474247423622
0.2085,0.172737988562697,0.25306473495106,0.484724519576047,0.770565047906286
0.20925,0.170370699846163,0.250075884851028,0.48181703897788,0.764700818559868
0.21,0.168035963860089,0.247122369896369,0.47892213301235,0.758881217190715
0.21075,0.165733333609114,0.24420377157781,0.476039829077954,0.753105904206574
0.2115,0.163462368197833,0.241319676359369,0.47317015273652,0.74737454259698
0.21225,0.161222632748619,0.238469675618913,0.470313127748613,0.741686797913778
0.213,0.159013698320528,0.23565336558943,0.467468776108392,0.736042338251778
0.21375,0.156835141829272,0.232870347301018,0.464637118077958,0.730440834229554
0.2145,0.154686545968242,0.230120226523563,0.461818172221177,0.724881958970369
0.21525,0.152567499130574,0.227402613710115,0.45901195543698,0.719365388083245
0.216,0.15047759533224,0.224717123940948,0.456218482992168,0.713890799644175
0.21675,0.148416434136155,0.222063376868284,0.453437768553707,0.708457874177446
0.2175,0.146383620577288,0.219440996661698,0.450669824220536,0.703066294637129
0.21825,0.144378765088749,0.216849611954169,0.447914660554884,0.697715746388674
0.219,0.142401483428875,0.214288855788786,0.445172286613101,0.692405917190659
0.21975,0.140451396609253,0.211758365566096,0.442442709976014,0.687136497176657
0.2205,0.138528130823717,0.209257782992086,0.439725936778828,0.681907178837248
0.22125,0.136631317378274,0.20678675402679,0.437021971740538,0.676717657002157
0.222,0.134760592621954,0.204344928833514,0.434330818192898,0.671567628822529
0.22275,0.132915597878589,0.201931961728682,0.431652478108942,0.66645679375331
0.2235,0.131095979379484,0.199547511132267,0.428986952131046,0.661384853535792
0.22425,0.129301388196982,0.197191239518842,0.426334239598567,0.656351512180272
0.225,0.12753148017892,0.194862813369196,0.423694338575024,0.651356475948831
0.22575,0.125785915883944,0.192561903122552,0.421067245874874,0.646399453338254
0.2265,0.124064360517684,0.190288183129348,0.418452957089857,0.64148015506306
0.22725,0.122366483869789,0.188041331604595,0.415851466614916,0.636598294038682
0.228,0.12069196025178,0.18582103058178,0.413262767673708,0.631753585364752
0.22875,0.119040468435746,0.183626965867347,0.410686852343724,0.626945746308523
0.2295,0.117411691593847,0.181458826995704,0.40812371158099,0.6221744962884
0.23025,0.115805317238624,0.179316307184783,0.405573335244378,0.617439556857609
0.231,0.114221037164102,0.177199103292128,0.403035712119526,0.61274065168798
0.23175,0.112658547387686,0.175106915771516,0.400510829942387,0.608077506553858
0.2325,0.111117548092819,0.173039448630094,0.397998675422371,0.603449849316124
0.23325,0.109597743572415,0.170996409386034,0.395499234265143,0.598857409906348
0.234,0.108098842173039,0.168977509026696,0.393012491195031,0.594299920311047
0.23475,0.106620556239842,0.166982461967295,0.390538429977081,0.589777114556076
0.2355,0.105162602062217,0.165010986010061,0.388077033438744,0.585288728691129
0.23625,0.103724699820195,0.163062802303892,0.385628283491219,0.580834500774353
0.237,0.10230657353155,0.161137635304488,0.38319216115044,0.576414170857079
0.23775,0.100907950999611,0.159235212734973,0.380768646557721,0.57202748096868
0.2385,0.099528563761775,0.157355265546972,0.378357719000064,0.56767417510153
0.23925,0.098168147038706,0.155497527882177,0.375959356930129,0.563353999196073
0.24,0.09682643968422,0.153661737034354,0.373573537985876,0.559066701126025
0.24075,0.09550318413583,0.151847633411819,0.371200239009877,0.554812030683664
0.2415,0.094198126366416,0.150054960500349,0.368839436162809,0.550589739565246
0.24225,0.092911015836816,0.148283464826531,0.366491105130295,0.546399581356528
0.243,0.091641605448714,0.146532895921537,0.364155221288536,0.542241311518389
0.24375,0.090389651497575,0.144803006285348,0.361831759726005,0.538114687372591
0.2445,0.089154913625832,0.14309355135141,0.359520695131034,0.534019468087605
0.24525,0.08793715477665,0.141404289451734,0.35722200162009,0.529955414664577
0.246,0.086736141148443,0.139734981782419,0.354935652577955,0.525922289923388
0.24675,0.0855516421502,0.138085392369592,0.352661620547409,0.521919858488819
0.2475,0.084383430357573,0.136455288035762,0.350399877175298,0.517947886776822
0.24825,0.083231281469677,0.134844438366567,0.348150393205126,0.514006142980901
0.249,0.082094974266524,0.133252615677927,0.345913138501276,0.510094397058582
0.24975,0.080974290567072,0.131679594983579,0.343688082091269,0.506212420718001
0.2505,0.07986901518784,0.130125153962998,0.341475192216071,0.502359987404582
0.25125,0.078778935902083,0.12858907292971,0.339274436381955,0.498536872287829
0.252,0.077703843399503,0.127071134799967,0.337085781410245,0.494742852248198
0.25275,0.076643531246504,0.125571125061806,0.334909193483126,0.490977705864089
0.2535,0.075597795846957,0.124088831744476,0.332744638184876,0.487241213398933
0.25425,0.074566436403497,0.122624045388225,0.330592080538534,0.483533156788361
0.255,0.07354925487933,0.121176559014452,0.328451485038364,0.479853319627484
0.25575,0.072546055960547,0.119746168096213,0.326322815678588,0.476201487158275
0.2565,0.07155664701894,0.118332670529078,0.324206035978921,0.472577446257035
0.25725,0.070580838075321,0.116935866602346,0.322101109007373,0.468980985421955
0.258,0.06961844176332,0.11555555897059,0.32000799740078,0.465411894760781
0.25875,0.068669273293686,0.11419155262555,0.317926663383433,0.461869965978563
0.2595,0.06773315041905,0.112843654868363,0.315857068784106,0.458354992365503
0.26025,0.066809893399173,0.11151167528212,0.313799175051769,0.454866768784899
0.261,0.06589932496666,0.110195425704757,0.3117529432702,0.451405091661167
0.26175,0.06500127029313,0.108894720202261,0.309718334171657,0.447969758967969
0.2625,0.064115556955853,0.107609375042209,0.307695308149783,0.444560570216422
0.26325,0.063242014904827,0.10633920866761,0.305683825271844,0.441177326443397
0.264,0.062380476430305,0.105084041671069,0.3036838452904,0.437819830199912
0.26475,0.061530776130761,0.103843696769256,0.301695327654489,0.434487885539613
0.2655,0.060692750881287,0.102617998777679,0.299718231520405,0.431181298007332
0.26625,0.059866239802419,0.10140677458576,0.297752515762093,0.427899874627753
0.267,0.059051084229383,0.100209853132208,0.295798138981223,0.424643423894135
0.26775,0.05824712768176,0.099027065380689,0.293855059516986,0.421411755757151
0.2685,0.057454215833564,0.09785824429578,0.291923235455615,0.418204681613789
0.269249999999999,0.056672196483716,0.096703224819214,0.290002624639682,0.415022014296351
0.269999999999999,0.055900919526929,0.095561843846415,0.288093184677174,0.411863568061527
0.270749999999999,0.055140236924982,0.094433940203297,0.286194872950372,0.408729158579558
0.271499999999999,0.054390002678387,0.093319354623357,0.284307646624545,0.405618602923482
0.272249999999999,0.053650072798435,0.092217929725029,0.282431462656467,0.402531719558453
0.272999999999999,0.052920305279627,0.091129509989317,0.280566277802768,0.399468328331151
0.273749999999999,0.052200560072479,0.090053941737689,0.278712048628134,0.396428250459271
0.274499999999999,0.051490699056692,0.088991073110234,0.276868731513351,0.393411308521082
0.275249999999999,0.050790586014692,0.087940754044087,0.275036282663207,0.390417326445082
0.275999999999999,0.050100086605524,0.086902836252104,0.27321465811425,0.387446129499719
0.276749999999999,0.049419068339104,0.085877173201792,0.271403813742414,0.384497544283197
0.277499999999999,0.048747400550821,0.084863620094494,0.269603705270509,0.381571398713348
0.278249999999999,0.048084954376482,0.083862033844822,0.267814288275582,0.378667522017601
0.278999999999999,0.047431602727601,0.082872273060327,0.266035518196152,0.375785744723009
0.279749999999999,0.046787220267026,0.081894198021425,0.264267350339321,0.37292589864636
0.280499999999999,0.046151683384892,0.080927670661549,0.262509739887758,0.370087816884363
0.281249999999999,0.045524870174906,0.079972554547546,0.260762641906565,0.367271333803908
0.281999999999999,0.044906660410951,0.079028714860305,0.259026011350026,0.364476285032401
