0.000000000000000000e+00,0.000000000000000000e+00,4.886812585730536228e-14,-3.895852925353240127e-13,8.528737006182724686e-14,1.460461945063648772e-12,-4.615393643079239998e-13,1.422167865165378857e-12,1.952145378388057950e-12,-1.680364967961768327e-12,9.500785243509794789e-14,1.920446825721162297e-12,2.074463596864617754e-14,1.042442175971310566e-12,1.554857229706143842e-13,2.424355059491395840e-12,1.326093872718062461e-13,7.829819703554849053e-14,3.386784514399755798e-13,-5.103378711821084115e-13,-9.786366360802840611e-13
1.000000000000000021e-03,3.786158432741205756e-06,4.106693293605503325e-06,4.039222825856257465e-06,4.068452058616992814e-06,4.069586404700071235e-06,4.075862112282190729e-06,4.078690461268522607e-06,4.081270952926933435e-06,4.082970182330096532e-06,4.084278377409696103e-06,4.085219328597527633e-06,4.085916636768231694e-06,4.086431237784379699e-06,4.086810918289661968e-06,4.087094442092342862e-06,4.087300684006503696e-06,4.087455231401257460e-06,4.087570050386441878e-06,4.087654307532218122e-06,4.087716889923615329e-06
2.000000000000000042e-03,6.962317733925500979e-05,7.699518003041065423e-05,7.574402475145286604e-05,7.630134147357657440e-05,7.632900661295294971e-05,7.645129124936214226e-05,7.650756703893767314e-05,7.655832362184832149e-05,7.659198154206072265e-05,7.661774917834188311e-05,7.663629471875692961e-05,7.665009051110726896e-05,7.666022861128796888e-05,7.666773935436243159e-05,7.667329479741072840e-05,7.667740857104887156e-05,7.668045887716156079e-05,7.668272149288382449e-05,7.668439926659279622e-05,7.668564444601975733e-05
3.000000000000000062e-03,6.112479804280142575e-04,6.831241513966529325e-04,6.721663446585055945e-04,6.772073479199470667e-04,6.775192243665908607e-04,6.786516840815938392e-04,6.791849389533451912e-04,6.796599401141745428e-04,6.799765664498673683e-04,6.802183478968488193e-04,6.803925609416344375e-04,6.805221146465660316e-04,6.806173254284370250e-04,6.806878681336432299e-04,6.807400265967463891e-04,6.807786810519393921e-04,6.808073284905717280e-04,6.808285773386371512e-04,6.808443408356145083e-04,6.808560402570306477e-04
4.000000000000000083e-03,3.404874499620679906e-03,3.825971583444505875e-03,3.765536266691483884e-03,3.794401431076322405e-03,3.796584316139934526e-03,3.803238873711875870e-03,3.806448686026110088e-03,3.809271185746605087e-03,3.811162676307729754e-03,3.812603433707719390e-03,3.813642808550261366e-03,3.814415342527670977e-03,3.814983240663598514e-03,3.815403962494155320e-03,3.815715049403755731e-03,3.815945608299964494e-03,3.816116473830265862e-03,3.816243210586879944e-03,3.816337234817637931e-03,3.816407018812708295e-03
5.000000000000000104e-03,1.353353708748377716e-02,1.524899731885751356e-02,1.501249735998223984e-02,1.513050177403077630e-02,1.514124491972857096e-02,1.516922975463762778e-02,1.518306946299973620e-02,1.519507942721861314e-02,1.520317241835324878e-02,1.520932111915704148e-02,1.521376240520516156e-02,1.521706167821650600e-02,1.521948773617352001e-02,1.522128485360463822e-02,1.522261376188811972e-02,1.522359865881024385e-02,1.522432856993039679e-02,1.522486996862742852e-02,1.522527163019311847e-02,1.522556974101555750e-02
6.000000000000000125e-03,4.106404533281138303e-02,4.633690007339243827e-02,4.563379354340270366e-02,4.600290133540519549e-02,4.604282659865703564e-02,4.613307744649942227e-02,4.617886569335314523e-02,4.621807423604935156e-02,4.624464454231458355e-02,4.626477935145628662e-02,4.627934166666624466e-02,4.629015356999558600e-02,4.629810638176209969e-02,4.630399680302161453e-02,4.630835293271012149e-02,4.631158134251089908e-02,4.631397398716870922e-02,4.631574868698552089e-02,4.631706534324873947e-02,4.631804255998567960e-02
7.000000000000000146e-03,9.973957533492192051e-02,1.126528097959831193e-01,1.109872022566172484e-01,1.119142847034446248e-01,1.120319250400825389e-01,1.122660870042977155e-01,1.123879730957323547e-01,1.124909799438485597e-01,1.125611795354412581e-01,1.126142405214940884e-01,1.126526659744685188e-01,1.126811799400360414e-01,1.127021603680831985e-01,1.127176982725353049e-01,1.127291899818247123e-01,1.127377065560535851e-01,1.127440185449925664e-01,1.127487003465227206e-01,1.127521738287382141e-01,1.127547518396973258e-01
8.000000000000000167e-03,2.015695525217919559e-01,2.278434019124248866e-01,2.245753150517764418e-01,2.265189193648246557e-01,2.268043883541167871e-01,2.273120922163301694e-01,2.275830660614985290e-01,2.278091924737449259e-01,2.279641501940478099e-01,2.280809892295208308e-01,2.281657084355889209e-01,2.282285431048740043e-01,2.282747911700252486e-01,2.283090386107126113e-01,2.283343699943283789e-01,2.283531429705074056e-01,2.283670568107079302e-01,2.283773771654432350e-01,2.283850340423543013e-01,2.283907169800067638e-01
9.000000000000001055e-03,3.508235933024729802e-01,3.968480568604347281e-01,3.913498114243433301e-01,3.948676982263782387e-01,3.954570414057955174e-01,3.964075055416099169e-01,3.969269630279393390e-01,3.973553868069257256e-01,3.976505076099138836e-01,3.978725243492825525e-01,3.980337016586209531e-01,3.981531883256249071e-01,3.982411608229330935e-01,3.983063002075719061e-01,3.983544853310637124e-01,3.983901947768483942e-01,3.984166621051636881e-01,3.984362938743795657e-01,3.984508592543621330e-01,3.984616697350123471e-01
