4.985065254051528755e+05,5.047879187106387690e+05,5.048456216761371470e+05,5.048302410680372850e+05,5.048343658212340088e+05,5.048332838377039880e+05,5.048335909868580056e+05,5.048335267495842418e+05,5.048335610592992743e+05,5.048335684916506871e+05,5.048335825407351949e+05,5.048335942782419734e+05,5.048336061050208518e+05,5.048336173794080387e+05,5.048336283377353102e+05,5.048336387419471866e+05,5.048336493537458009e+05
4.985065243465885869e+05,5.047879226612544735e+05,5.048456206967550097e+05,5.048302414232113515e+05,5.048343658128184034e+05,5.048332839260777691e+05,5.048335910472131800e+05,5.048335268157760147e+05,5.048335611221608706e+05,5.048335685536828823e+05,5.048335826012750040e+05,5.048335943374852650e+05,5.048336061629306059e+05,5.048336174360130681e+05,5.048336283930391073e+05,5.048336387959900312e+05,5.048336494064511498e+05
4.985065211780710961e+05,5.047879344863228034e+05,5.048456177750065690e+05,5.048302424795493716e+05,5.048343657880609971e+05,5.048332841873264988e+05,5.048335912251109257e+05,5.048335270102137583e+05,5.048335613062164630e+05,5.048335687347094645e+05,5.048335827773628407e+05,5.048335945092304028e+05,5.048336063302506227e+05,5.048336175990184420e+05,5.048336285517588840e+05,5.048336389505872503e+05,5.048336495566466474e+05
4.985065155156186665e+05,5.047879556188829592e+05,5.048456125674802461e+05,5.048302443573516211e+05,5.048343657442525146e+05,5.048332846493183170e+05,5.048335915389009751e+05,5.048335273522509960e+05,5.048335616291303886e+05,5.048335690514580929e+05,5.048335830846438184e+05,5.048335948081272072e+05,5.048336066206605174e+05,5.048336178811765276e+05,5.048336288257475244e+05,5.048336392167586600e+05,5.048336498144431971e+05
4.985065075252722017e+05,5.047879854392619454e+05,5.048456052346130018e+05,5.048302469958972652e+05,5.048343656828408130e+05,5.048332852957260911e+05,5.048335919770331820e+05,5.048335278288054396e+05,5.048335620780897443e+05,5.048335694909093436e+05,5.048335835100533441e+05,5.048335952210474643e+05,5.048336070209995378e+05,5.048336182693101582e+05,5.048336292018293170e+05,5.048336395813526469e+05,5.048336501667079283e+05
4.985064976207084837e+05,5.047880224035971332e+05,5.048455961599611328e+05,5.048302502554128878e+05,5.048343656069208519e+05,5.048332860914570047e+05,5.048335925154339639e+05,5.048335284134589019e+05,5.048335626279662829e+05,5.048335700282415492e+05,5.048335840293458896e+05,5.048335957242506556e+05,5.048336075080525479e+05,5.048336187407236430e+05,5.048336296578315087e+05,5.048336400227072882e+05,5.048336505923278746e+05
4.985064862551810220e+05,5.047880648203229648e+05,5.048455857599187293e+05,5.048302539855048526e+05,5.048343655197679182e+05,5.048332869993962231e+05,5.048335931288505089e+05,5.048335290787367267e+05,5.048335632528432179e+05,5.048335706380648189e+05,5.048335846179224900e+05,5.048335962938433513e+05,5.048336080586405587e+05,5.048336192729342147e+05,5.048336301719617913e+05,5.048336405196911073e+05,5.048336510708836722e+05
4.985064738300799509e+05,5.047881111914315843e+05,5.048455744013065123e+05,5.048302580543689546e+05,5.048343654242298217e+05,5.048332879873446655e+05,5.048335937954821275e+05,5.048335298010409460e+05,5.048335639305715449e+05,5.048335712987885345e+05,5.048335852549687261e+05,5.048335969097079942e+05,5.048336086533437483e+05,5.048336198471973767e+05,5.048336307261409820e+05,5.048336410548553686e+05,5.048336515856071492e+05
4.985064606707028579e+05,5.047881603028952959e+05,5.048455623803111957e+05,5.048302623559889616e+05,5.048343653225948219e+05,5.048332890295992256e+05,5.048335944979909691e+05,5.048335305616727564e+05,5.048335646436646348e+05,5.048335719934294466e+05,5.048335859241716098e+05,5.048335975561355008e+05,5.048336092770529212e+05,5.048336204489825759e+05,5.048336313064052956e+05,5.048336416147708078e+05,5.048336521236457629e+05
4.985064470303704729e+05,5.047882112093087053e+05,5.048455499269376160e+05,5.048302668082986493e+05,5.048343652166440152e+05,5.048332901063889731e+05,5.048335952230828698e+05,5.048335313463346101e+05,5.048335653787910123e+05,5.048335727090770379e+05,5.048335866131662042e+05,5.048335982212528470e+05,5.048336099183821352e+05,5.048336210673713940e+05,5.048336319022935932e+05,5.048336421894051600e+05,5.048336526754299994e+05
