0.000000000000000000e+00,0.000000000000000000e+00,8.536859968592554844e-04,8.516072361547773672e-04,8.490469966926696968e-04,8.464644428578107583e-04,8.438597160187761431e-04,8.412327150748070102e-04,8.385833424006023957e-04,8.359115041393494613e-04,8.332171103665901362e-04
5.000000000000000104e-04,6.824609516442186835e-07,8.479683528087312823e-04,8.458989618110290256e-04,8.433517499549017787e-04,8.407824364222959675e-04,8.381911616695931436e-04,8.355778254950077446e-04,8.329423311376703797e-04,8.302845855682178646e-04,8.276044996511935882e-04
1.000000000000000021e-03,6.163595368762022055e-06,8.470508109560735775e-04,8.449445453906460901e-04,8.423643529969207164e-04,8.397625344693881002e-04,8.371392302016566556e-04,8.344943417046507637e-04,8.318277738735089383e-04,8.291394352754377682e-04,8.264292383103424323e-04
1.500000000000000031e-03,2.945308696329677699e-05,8.638174112321346217e-04,8.615034401122818051e-04,8.587203750830992282e-04,8.559171273594841627e-04,8.530938405488471855e-04,8.502504210557367036e-04,8.473867785290731258e-04,8.445028261460746323e-04,8.415984807699393097e-04
2.000000000000000042e-03,9.925744189815381311e-05,9.266989006163588302e-04,9.237325068215027600e-04,9.203043154222929293e-04,9.168598827809376628e-04,9.133993646762409878e-04,9.099226811358277194e-04,9.064297550740645169e-04,9.029205125688390251e-04,8.993948830131144254e-04
2.500000000000000052e-03,2.652606641563311327e-04,1.084904397928799754e-03,1.080368906213445166e-03,1.075383962634450302e-03,1.070391813844101233e-03,1.065392647231534502e-03,1.060386415429072620e-03,1.055373073147386660e-03,1.050352577438277372e-03,1.045324887833307126e-03
3.000000000000000062e-03,5.992604493396898107e-04,1.409549167774500631e-03,1.401849451450957280e-03,1.393721325779246137e-03,1.385603789223192883e-03,1.377497096464569068e-03,1.369401267634902213e-03,1.361316323348794573e-03,1.353242284940324534e-03,1.345179174576580788e-03
3.500000000000000073e-03,1.191215436136597566e-03,1.989742475280395408e-03,1.976438791346698740e-03,1.962740871188767972e-03,1.949084548813748803e-03,1.935470203871898429e-03,1.921897980469768844e-03,1.908368020395172660e-03,1.894880463307602398e-03,1.881435446807334932e-03
4.000000000000000083e-03,2.141174265347336146e-03,2.924596158385387064e-03,2.902317019038828851e-03,2.879695689450421058e-03,2.857164949867770955e-03,2.834725389291244818e-03,2.812377358529126979e-03,2.790121201598930699e-03,2.767957255843742168e-03,2.745885851929110149e-03
4.500000000000000527e-03,3.549229456219325438e-03,4.313275750677181969e-03,4.277727490796489652e-03,4.241911457562213064e-03,4.206257518014254460e-03,4.170766584484928569e-03,4.135439326361997625e-03,4.100276399641733689e-03,4.065278446933850466e-03,4.030446097349315270e-03
5.000000000000000971e-03,5.505793378537199995e-03,6.245369160861688300e-03,6.191437715493138851e-03,6.137339038562021967e-03,6.083500254953889963e-03,6.029922744612954688e-03,5.976607637285821437e-03,5.923556040192409257e-03,5.870769037872963954e-03,5.818247691920990471e-03
5.500000000000001416e-03,8.083908939769643073e-03,8.793269251157181249e-03,8.715193466305748773e-03,8.637079766198471620e-03,8.559352733561025398e-03,8.482014389054610970e-03,8.405066493082254814e-03,8.328510771535057103e-03,8.252348915426491183e-03,8.176582580416208099e-03
6.000000000000001860e-03,1.133444247753094027e-02,1.200741008334233438e-02,1.189899819612931856e-02,1.179070784351467227e-02,1.168296129157804335e-02,1.157576140031594397e-02,1.146911075640391110e-02,1.136301189696848138e-02,1.125746730894666876e-02,1.115247942833930486e-02
6.500000000000002304e-03,1.528422423141291564e-02,1.591442207742691656e-02,1.576928286348732930e-02,1.562445481500620605e-02,1.548035812768490914e-02,1.533699672033885138e-02,1.519437422232378966e-02,1.505249419527777618e-02,1.491136013213844452e-02,1.477097545605864440e-02
7.000000000000002748e-03,1.993667921118390599e-02,2.051775373910393746e-02,2.032951862882302271e-02,2.014181334055923853e-02,1.995505626111018435e-02,1.976925260302572415e-02,1.958440727022412245e-02,1.940052507764478476e-02,1.921761074985140275e-02,1.903566891953942589e-02
7.500000000000003192e-03,2.527424883679960446e-02,2.580006737641657791e-02,2.556258684145756507e-02,2.532588164610792211e-02,2.509036863912951151e-02,2.485605457144157704e-02,2.462294586327351195e-02,2.439104882166625091e-02,2.416036963858825271e-02,2.393091438896098599e-02
8.000000000000003636e-03,3.126187748759371582e-02,3.172669009899412029e-02,3.143419472360688832e-02,3.114274412737609229e-02,3.085275389562814469e-02,3.056423256642716232e-02,3.027718832243504743e-02,2.999162920619959441e-02,2.970756311770839792e-02,2.942499781185913682e-02
8.500000000000004080e-03,3.785094102252223314e-02,3.824950320511810026e-02,3.789672586573100688e-02,3.754528319548857546e-02,3.719558978940554206e-02,3.684765622046143330e-02,3.650149267916481116e-02,3.615710918656667855e-02,3.581451559117879158e-02,3.547372156581597019e-02
9.000000000000004524e-03,4.498315137292369092e-02,4.531080850221608919e-02,4.489306849916660513e-02,4.447696972684941213e-02,4.406292605705087323e-02,4.365095033990944867e-02,4.324105501401009910e-02,4.283325231706386349e-02,4.242755428211935492e-02,4.202397273370546416e-02
9.500000000000004968e-03,5.259413184083921305e-02,5.284686904053124967e-02,5.236012185858270745e-02,5.187533524860973855e-02,5.139292261638821885e-02,5.091289932213115960e-02,5.043528028377142203e-02,4.996008018525064515e-02,4.948731347195563235e-02,4.901699434609389783e-02
1.000000000000000541e-02,6.061649462211810002e-02,6.079095728548258859e-02,6.023181516001690355e-02,5.967496187960259768e-02,5.912081062829490502e-02,5.856937949691515266e-02,5.802068610201326776e-02,5.747474779171322240e-02,5.693158164031032059e-02,5.639120444281442435e-02
1.050000000000000586e-02,6.898235537559531394e-02,6.907584606008222716e-02,6.844157503543596421e-02,6.780992637671000300e-02,6.718131327527165908e-02,6.655575675836948590e-02,6.593327734610138213e-02,6.531389525476909153e-02,6.469763039057561949e-02,6.408450234327686679e-02
1.100000000000000630e-02,7.762528978672426916e-02,7.763574705182051117e-02,7.692424606720568714e-02,7.621570278193610937e-02,7.551053060681033047e-02,7.480875369493671101e-02,7.411039565887041214e-02,7.341547977143378367e-02,7.272402895845835047e-02,7.203606579148917610e-02
1.150000000000000674e-02,8.648177941633679311e-02,8.640774363049180673e-02,8.561751062949901625e-02,8.483056934251083370e-02,8.404733359389922331e-02,8.326783083459324275e-02,8.249208794138736256e-02,8.172013141518863488e-02,8.095198737275406675e-02,8.018768153839624102e-02
1.200000000000000719e-02,9.549221558393303222e-02,9.533278599482079840e-02,9.446287532836923628e-02,9.359658627502276396e-02,9.273433324833321723e-02,9.187614715095562823e-02,9.102205827796809590e-02,9.017209651251419100e-02,8.932629131648849030e-02,8.848467172119950375e-02
1.250000000000000763e-02,1.046015371344868050e-01,1.043563237153131706e-01,1.034062983316683532e-01,1.024602178938367747e-01,1.015184975614838725e-01,1.005811718246708703e-01,9.964827453287165848e-02,9.871983908797908602e-02,9.779589843390114334e-02,9.687648504613888267e-02
1.300000000000000808e-02,1.137595760160595992e-01,1.134286488535069110e-01,1.123985300266874543e-01,1.113726708041956059e-01,1.103514872302711752e-01,1.093350175000086660e-01,1.083232991355944086e-01,1.073163691766561567e-01,1.063142641687315620e-01,1.053170201517290849e-01
1.350000000000000852e-02,1.229211776244708149e-01,1.225050159469009414e-01,1.213952326319290981e-01,1.202900131276709306e-01,1.191897744833941702e-01,1.180945586992335344e-01,1.170044070710150319e-01,1.159193603779310050e-01,1.148394588698514879e-01,1.137647422546345655e-01
1.400000000000000897e-02,1.320461535896392813e-01,1.315455959666531893e-01,1.303569353059536307e-01,1.291731307421252473e-01,1.279946004325780706e-01,1.268213902655101200e-01,1.256535453945316072e-01,1.244911104236506860e-01,1.233341293934020755e-01,1.221826457669826088e-01
1.450000000000000941e-02,1.410991148407804707e-01,1.405153116198912255e-01,1.392488716624463163e-01,1.379875669853025122e-01,1.367318169406014361e-01,1.354816713714280252e-01,1.342371793572932348e-01,1.329983893964203912e-01,1.317653493906709994e-01,1.305381066304808768e-01
1.500000000000000985e-02,1.500492234261443236e-01,1.493835921023616564e-01,1.480407374292985745e-01,1.467032831939371340e-01,1.453716500141289669e-01,1.440458917393577232e-01,1.427260614279838025e-01,1.414122115268253987e-01,1.401043938548653389e-01,1.388026595869709667e-01
1.550000000000001030e-02,1.588698932115185647e-01,1.581240771395811540e-01,1.567063978052942452e-01,1.552943693489028387e-01,1.538884137103139760e-01,1.524885887825616071e-01,1.510949516415625304e-01,1.497075587229921845e-01,1.483264658047583895e-01,1.469517279894914097e-01
1.600000000000001074e-02,1.675384624523395261e-01,1.667142930960533453e-01,1.652235670797493616e-01,1.637387271785992748e-01,1.622601966972893328e-01,1.607880375961817654e-01,1.593223109941797888e-01,1.578630773429011147e-01,1.564103964079074649e-01,1.549643272499571789e-01
1.650000000000001119e-02,1.760358553442366858e-01,1.751353180999505321e-01,1.735734773057978630e-01,1.720177423552896878e-01,1.704685379480151419e-01,1.689259301230673083e-01,1.673899840554662344e-01,1.658607642276345440e-01,1.643383344093785614e-01,1.628227576378942498e-01
1.700000000000001163e-02,1.843462449159993244e-01,1.833714484359141583e-01,1.817405481690917979e-01,1.801159578157395524e-01,1.784981034888818707e-01,1.768870553063615070e-01,1.752828825011178704e-01,1.736856535899727050e-01,1.720954363523601038e-01,1.705122978090831132e-01
1.750000000000001207e-02,1.924567258964350880e-01,1.914098747619895347e-01,1.897120665327531319e-01,1.880207566120734586e-01,1.863363725343394894e-01,1.846589884857484098e-01,1.829886777485850713e-01,1.813255128673307293e-01,1.796695656261431129e-01,1.780209070263609472e-01
1.800000000000001252e-02,2.003570033056991107e-01,1.992403738532236290e-01,1.974778813131593258e-01,1.957220598996157190e-01,1.939733385666254917e-01,1.922317955488662689e-01,1.904975081599420694e-01,1.887705529558287298e-01,1.870510057111045010e-01,1.853389413952077069e-01
1.850000000000001296e-02,2.080391003400742789e-01,2.068550194133063069e-01,2.050301172003742012e-01,2.032120435479712051e-01,2.014012288193143818e-01,1.995977552691095835e-01,1.978017042156846317e-01,1.960131562017882467e-01,1.942321909695783611e-01,1.924588874356350787e-01
1.900000000000001341e-02,2.154970874990191354e-01,2.142479138904571090e-01,2.123629091467449936e-01,2.104848752861413486e-01,2.086142440627169747e-01,2.067511017150252262e-01,2.048955335317960424e-01,2.030476240101048990e-01,2.012074568291257470e-01,1.993751148239075177e-01
1.950000000000001385e-02,2.227268337256618214e-01,2.214149420667780310e-01,2.194721583908442741e-01,2.175364731467142321e-01,2.156083194539231973e-01,2.136877874917725850e-01,2.117749664781396757e-01,2.098699448250406496e-01,2.079728101111547045e-01,2.060836490543752342e-01
2.000000000000001429e-02,2.297257794973834866e-01,2.283535463631502782e-01,2.263553099641374133e-01,2.243642851616840517e-01,2.223809064091119836e-01,2.204052677772049551e-01,2.184374623655495895e-01,2.164775824555137118e-01,2.145257194815550494e-01,2.125819640025549129e-01
2.050000000000001474e-02,2.364927312306978890e-01,2.350625232341945758e-01,2.330111510650637041e-01,2.309670897046318394e-01,2.289307749027514882e-01,2.269023045669650018e-01,2.248817756256443756e-01,2.228692841784094270e-01,2.208649254662350681e-01,2.188687938415793677e-01
2.100000000000001518e-02,2.430276759894486605e-01,2.415418396556635872e-01,2.394396293161148992e-01,2.373448155079083688e-01,2.352578352352584501e-01,2.331787901829378840e-01,2.311077810503459895e-01,2.290449076993884558e-01,2.269902691233991188e-01,2.249439634160767254e-01
2.150000000000001563e-02,2.493316152564175880e-01,2.477924684793911814e-01,2.456416896939196959e-01,2.434983801595747566e-01,2.413629780884676557e-01,2.392355888788789131e-01,2.371163169392433712e-01,2.350052658335183842e-01,2.329025382489340601e-01,2.308082359637534664e-01
2.200000000000001607e-02,2.554064164061215503e-01,2.538162413093196790e-01,2.516191288014534289e-01,2.494295457646906744e-01,2.472479315688398960e-01,2.450743952583353813e-01,2.429090448849796913e-01,2.407519876508306123e-01,2.386033298747948228e-01,2.364631769592299981e-01
2.250000000000001651e-02,2.612546804704970471e-01,2.596157175060778699e-01,2.573744651055009935e-01,2.551407904095867596e-01,2.529151338924290338e-01,2.506976081741452700e-01,2.484883248810752510e-01,2.462873947862180279e-01,2.440949277746876644e-01,2.419110328091704787e-01
2.300000000000001696e-02,2.668796247963000634e-01,2.651940679342818519e-01,2.629108237687668992e-01,2.606351940736292838e-01,2.583676203711049446e-01,2.561082187838770730e-01,2.538571044413027167e-01,2.516143916174229944e-01,2.493801936953021492e-01,2.471546231313597186e-01
