0.000000000000000000e+00,0.000000000000000000e+00,4.858863581608321297e-02,4.890888342372133601e-02,4.923528515422657958e-02,4.958913590723015158e-02,4.997369060740326774e-02,5.039294495932014617e-02,5.085160658997847638e-02,5.135525371403436984e-02,5.191054444530048689e-02,5.252549092428625277e-02,5.320982496480351071e-02,5.397549769290905380e-02,5.483738572394723093e-02,5.581433804002127602e-02,5.693083847962077115e-02,5.821991739661623588e-02,5.972899184580184040e-02,6.153393066236990949e-02,6.378258665443731212e-02,6.689461642438293554e-02,7.400535366709956597e-02,1.569196446353481322e-01,3.791280802584185983e-01,4.854544265148977300e-01,5.044124790870473385e-01,5.158742020974719233e-01,5.220727429676714770e-01,5.205104329318281930e-01,5.086135455017978257e-01,4.847019618696178367e-01,4.451133373304095309e-01,3.732915974965902439e-01,3.190452587516476868e-01,2.616679174007152664e-01,2.093275974240401405e-01,1.650062921123922055e-01,1.293486897319082174e-01,1.016425583869511595e-01,8.054015964389928117e-02,6.457605178944139657e-02,5.244821585264409364e-02,4.311995242291000868e-02,3.581989068161378631e-02,2.999836683919797700e-02,2.527356889980555965e-02,2.138291578556631919e-02,1.814480292227653793e-02,1.543092525440356404e-02,1.314744159763001075e-02,1.122277689476553625e-02,9.600045157845573177e-03,8.232493925965157430e-03,7.080812574647780445e-03,6.111527587714090347e-03,5.295997193990611973e-03,4.609719780687531951e-03,4.031800929685439190e-03,3.544502104545757624e-03,3.132837165552856875e-03
1.000000000000000021e-03,3.038073719655810280e-03,5.085807713615989739e-02,5.112859127393600683e-02,5.140241481724570211e-02,5.170010568762229558e-02,5.202449611393999973e-02,5.237908776751969836e-02,5.276800889475397743e-02,5.319615385676326746e-02,5.366936792351231084e-02,5.419468968929364028e-02,5.478067522915394671e-02,5.543784275771184572e-02,5.617930487957574492e-02,5.702171435340418204e-02,5.798678535861531008e-02,5.910400241012612327e-02,6.041615740458686212e-02,6.199292778597239456e-02,6.397357627052997764e-02,6.676381228666646017e-02,7.345381072353046603e-02,1.553084780263152831e-01,3.762567761815183709e-01,4.819975187929896321e-01,5.009145050493942763e-01,5.124025918476053931e-01,5.186775899753701680e-01,5.172509436681962391e-01,5.055535939862487727e-01,4.819022116136441047e-01,4.426471067747336785e-01,3.713354357101665282e-01,3.174399335698336877e-01,2.603877015199301814e-01,2.083272743167155772e-01,1.642334547433018932e-01,1.287535730081079688e-01,1.011826191147072035e-01,8.018152184392834947e-02,6.429301743824306081e-02,5.222188494137753462e-02,4.293665094930190773e-02,3.566976421452349583e-02,2.987426530795031510e-02,2.517022292325940894e-02,2.129635903796217242e-02,1.807197872154138810e-02,1.536942416288215874e-02,1.309532766811946636e-02,1.117847184604418322e-02,9.562249487339054624e-03,8.200131254553506138e-03,7.052988635390664181e-03,6.087498644063767811e-03,5.275144797249640277e-03,4.591530050129681573e-03,4.015847270100490925e-03,3.530430678786874565e-03,3.120354658143849845e-03
2.000000000000000042e-03,2.065734055020682428e-02,6.754031280455122244e-02,6.757068036383404031e-02,6.758899193255621385e-02,6.761354369388676566e-02,6.764497635572455647e-02,6.768421566735602357e-02,6.773234348830914353e-02,6.779062548243869335e-02,6.786055081662271948e-02,6.794388428911700417e-02,6.804273792747742022e-02,6.815967610259235365e-02,6.829788497191341401e-02,6.846147822694718943e-02,6.865612008683011358e-02,6.889045571629430487e-02,6.917980991601650753e-02,6.955712737438603244e-02,7.011221209759178896e-02,7.118404802278566201e-02,7.577770692163676713e-02,1.549381315745018417e-01,3.740193652710961381e-01,4.791001985088963466e-01,4.979128107863049491e-01,5.093631991285825222e-01,5.156493147486811424e-01,5.142913141961646950e-01,5.027244180641555760e-01,4.792621530666122398e-01,4.402724754824701714e-01,3.694398836390576091e-01,3.158803596880958020e-01,2.591416844406844167e-01,2.073523270275754171e-01,1.634794032532490837e-01,1.281723951238650516e-01,1.007330856849366491e-01,7.983072278672199984e-02,6.401595285743280628e-02,5.200015480757821940e-02,4.275693840357680520e-02,3.552247083253848997e-02,2.975242552612055585e-02,2.506870194974003194e-02,2.121128980320434107e-02,1.800037864811543029e-02,1.530893980344453023e-02,1.304406584434433455e-02,1.113488726257336019e-02,9.525068294015981082e-03,8.168297163216641302e-03,7.025623210261825249e-03,6.063870689930171871e-03,5.254645848815481940e-03,4.573654210158826020e-03,4.000174355978463291e-03,3.516612027096433293e-03,3.108101146577005140e-03
3.000000000000000062e-03,7.566051352355820936e-02,1.212154740579936135e-01,1.205786791045676126e-01,1.198858463348941028e-01,1.191493535604354198e-01,1.183633012301720244e-01,1.175208664264592445e-01,1.166138852399532105e-01,1.156325039043108460e-01,1.145647235268326819e-01,1.133957936616772216e-01,1.121073960624731081e-01,1.106765356710830567e-01,1.090740241935080762e-01,1.072624067510123819e-01,1.051931710946441695e-01,1.028032009195007646e-01,1.000111313023735043e-01,9.671747800534569173e-02,9.282898028496930354e-02,8.843612863145271230e-02,8.628970372796250510e-02,1.580905117719667574e-01,3.735439624813786663e-01,4.777511221698159116e-01,4.962828738489604707e-01,5.075178114502475468e-01,5.136340097206665289e-01,5.121588461269037662e-01,5.005300889587138702e-01,4.770573713605674726e-01,4.381399846679546184e-01,3.677020696291824486e-01,3.144392571499738387e-01,2.579837576492396978e-01,2.064424761182649670e-01,1.627733904259780207e-01,1.276267734369506690e-01,1.003100429904531521e-01,7.949984375373606027e-02,6.375403269086739322e-02,5.179007568049893290e-02,4.258629817659368572e-02,3.538232611529507077e-02,2.963628310326344231e-02,2.497177127450889850e-02,2.112995747884018408e-02,1.793185123088417501e-02,1.525100646250734764e-02,1.299494206151776375e-02,1.109311129525062875e-02,9.489431054545751157e-03,8.137792910866997742e-03,6.999413202688767148e-03,6.041255073127214936e-03,5.235041029952524141e-03,4.556574127240186137e-03,3.985214720794367713e-03,3.503436974722695749e-03,3.096431911685320736e-03
4.000000000000000083e-03,1.989051603593101902e-01,2.425077964701484456e-01,2.405294989282578122e-01,2.384063332112788536e-01,2.361386423832372849e-01,2.337066388862949484e-01,2.310869102715334689e-01,2.282513201559178140e-01,2.251657615250983180e-01,2.217885056475065453e-01,2.180679815863853510e-01,2.139397495369517455e-01,2.093223166661520029e-01,2.041112689606758568e-01,1.981709258726919165e-01,1.913223340006852402e-01,1.833259157604933964e-01,1.738567971137311152e-01,1.624727160144858185e-01,1.485908589989145545e-01,1.316123342987496891e-01,1.135573672636452230e-01,1.684820921086749579e-01,3.766474798683565606e-01,4.795447479067892482e-01,4.974414255546006913e-01,5.081047458004299688e-01,5.136880365418445837e-01,5.117220585773170072e-01,4.996422506453541135e-01,4.757507769910622741e-01,4.365047136627464019e-01,3.662867974715678931e-01,3.132400278480412248e-01,2.570053784262211760e-01,2.056651322143303040e-01,1.621650623470161368e-01,1.271533956472764293e-01,9.994078935387674945e-02,7.920938854499902371e-02,6.352282808680395632e-02,5.160361367414363631e-02,4.243403760334774066e-02,3.525665582191377795e-02,2.953167066806139038e-02,2.488412613892691805e-02,2.105618191743310191e-02,1.786953609431655987e-02,1.519823050379216084e-02,1.295014121011820243e-02,1.105499315040526544e-02,9.456917644196365103e-03,8.109980714724471587e-03,6.975543658555950072e-03,6.020691567139157575e-03,5.217250106371570939e-03,4.541109671317646208e-03,3.971704430151334203e-03,3.491570723784913777e-03,3.085951754284106067e-03
5.000000000000000104e-03,4.218405034879889604e-01,4.627039163045205128e-01,4.585399229935064325e-01,4.540886189863929112e-01,4.493304878004664715e-01,4.442223627149453069e-01,4.387126730054590196e-01,4.327390772530895213e-01,4.262255272269712125e-01,4.190783368981847445e-01,4.111808402445091826e-01,4.023860220122360554e-01,3.925061872671861130e-01,3.812982284208107364e-01,3.684422296379608053e-01,3.535098225988022591e-01,3.359166036982428882e-01,3.148499077280959013e-01,2.891608645892195795e-01,2.572224447562337923e-01,2.169013535880033039e-01,1.684566814585241323e-01,1.909000452995747166e-01,3.856410617811336650e-01,4.865118308851208440e-01,5.031997120067438489e-01,5.127154473925891187e-01,5.171784662113578790e-01,5.141151669409398384e-01,5.009481228813386089e-01,4.759621210473695685e-01,4.357120402307134710e-01,3.654176059453408953e-01,3.124500822466985128e-01,2.563306350600885186e-01,2.051117643301771931e-01,1.617217868063667019e-01,1.268020474443119772e-01,9.966237043934955686e-02,7.898718362312369401e-02,6.334347267748982602e-02,5.145701101720496357e-02,4.231279140567294206e-02,3.515540600414193001e-02,2.944650826886843764e-02,2.481214320746754493e-02,2.099515183335734156e-02,1.781769876289909446e-02,1.515415364643267135e-02,1.291263286819024393e-02,1.102304666401644762e-02,9.429676192018622907e-03,8.086713118735940065e-03,6.955626483712091558e-03,6.003594736164062987e-03,5.202524595960990664e-03,4.528376617874915917e-03,3.960645365120597436e-03,3.481918833212516422e-03,3.077484119226947448e-03
6.000000000000000125e-03,7.689056492677719401e-01,8.061891823927496148e-01,7.989443892525821544e-01,7.912189356386200023e-01,7.829654744947639466e-01,7.741076648613641753e-01,7.645536488072423031e-01,7.541917057176342754e-01,7.428846474825990809e-01,7.304622385677895791e-01,7.167107856387864295e-01,7.013586067679974390e-01,6.840553886576975495e-01,6.643422937565658382e-01,6.416077677329151685e-01,6.150207604103868908e-01,5.834275598423771525e-01,5.451893073801837852e-01,4.979243737331618402e-01,4.381189527788096894e-01,3.607426082657659849e-01,2.624449019532018035e-01,2.305005614415419624e-01,4.029795707232790014e-01,5.008117636333077050e-01,5.154919144850309554e-01,5.230598911924274619e-01,5.255867523622483883e-01,5.205814307354292847e-01,5.054347079748443550e-01,4.783931047024758687e-01,4.361589543869550667e-01,3.653520656667230693e-01,3.122623676984287444e-01,2.561025711924166393e-01,2.048878281581162641e-01,1.615212408548035994e-01,1.266301383597374930e-01,9.951750882034277046e-02,7.886532306557525462e-02,6.324034440576382921e-02,5.136900620215829882e-02,4.223713866886233403e-02,3.509005554154193129e-02,2.938993844258296420e-02,2.476318500252609398e-02,2.095285946475357666e-02,1.778126641475521671e-02,1.512286788700346017e-02,1.288584873167440865e-02,1.100017746775494402e-02,9.410190114167197098e-03,8.070132217322755971e-03,6.941525849609199439e-03,5.991600793498409044e-03,5.192312338026317149e-03,4.519665952035181559e-03,3.953196882165742332e-03,3.475529322735361210e-03,3.071982098947665177e-03
7.000000000000000146e-03,1.252880334987005462e+00,1.285786561912342529e+00,1.274620851850257086e+00,1.262743238478284180e+00,1.250072118547131739e+00,1.236489919241232194e+00,1.221854292721941793e+00,1.205991073696523586e+00,1.188684994667237982e+00,1.169667008137827979e+00,1.148596693653339162e+00,1.125037417267267026e+00,1.098420584260403787e+00,1.067993111876298862e+00,1.032738464792376964e+00,9.912549820839716697e-01,9.415634648517287042e-01,8.807951131782739695e-01,8.046762547135238863e-01,7.066911468999905743e-01,5.769898069579690869e-01,4.057354482500360460e-01,2.920472002652916843e-01,4.308966938930681723e-01,5.244108821854741587e-01,5.360879081909192267e-01,5.407146753726389532e-01,5.402938027131155563e-01,5.322974132001966341e-01,5.140548946934931918e-01,4.837376798484440132e-01,4.382463746914156411e-01,3.663512191244825966e-01,3.128725080854605767e-01,2.564662567557708939e-01,2.051002966681705897e-01,1.616422332054097133e-01,1.266959238710018698e-01,9.954956397852721128e-02,7.887638559351084488e-02,6.323819469040514729e-02,5.135862942926566754e-02,4.222188938181815898e-02,3.507226842594548394e-02,2.937125387792537123e-02,2.474473716206691473e-02,2.093539900695407657e-02,1.776525145131921044e-02,1.510853708861960992e-02,1.287328161600062928e-02,1.098934360371738722e-02,9.400988133516818140e-03,8.062419581460719339e-03,6.935140590288669735e-03,5.986376615918038643e-03,5.188088492479333777e-03,4.516293167267802257e-03,3.950540464537653784e-03,3.473470308275409743e-03,3.070417138613654607e-03
8.000000000000000167e-03,1.873968895536124224e+00,1.901801916126232062e+00,1.885993203637722271e+00,1.869222172589950048e+00,1.851369292038475223e+00,1.832270946401876266e+00,1.811727930310564227e+00,1.789495112788186182e+00,1.765267604367531940e+00,1.738661695659612372e+00,1.709188140345887064e+00,1.676214010104197349e+00,1.638907112962590729e+00,1.596153164070452046e+00,1.546429255038377137e+00,1.487605246449728025e+00,1.416622787882717338e+00,1.328960844763618532e+00,1.217722714666396922e+00,1.072074020308208642e+00,8.749111958070753259e-01,6.059055979018287408e-01,3.793091349340158014e-01,4.711311718319375341e-01,5.588400484636381060e-01,5.663738877112918235e-01,5.669271852790832567e-01,5.624090970146063961e-01,5.502293540486634660e-01,5.276144247229240802e-01,4.926036435714791217e-01,4.423364086726936373e-01,3.686521227054165850e-01,3.144582572228146744e-01,2.575535692869813098e-01,2.058464492896543430e-01,1.621564525411451907e-01,1.270524111587244820e-01,9.979800054489017247e-02,7.905003291465721726e-02,6.335956673768051994e-02,5.144321982015688521e-02,4.228054305128614576e-02,3.511268109544317395e-02,2.939893225203669622e-02,2.476363166124113252e-02,2.094833471242239092e-02,1.777423209456283071e-02,1.511496571210134421e-02,1.287812380648407050e-02,1.099324929807317559e-02,9.404382506286989088e-03,8.065570402069430905e-03,6.938207579278319811e-03,5.989447091969747963e-03,5.191202694252833837e-03,4.519461911767184981e-03,3.953757210021310690e-03,3.476719200036297065e-03,3.073678222010304498e-03
9.000000000000001055e-03,2.621710285170862686e+00,2.643894361045059593e+00,2.622857333661662516e+00,2.600607543587244663e+00,2.576987066054438724e+00,2.551785299295750598e+00,2.524744509479188270e+00,2.495545822863299179e+00,2.463790260361567785e+00,2.428972376484968443e+00,2.390442957031292170e+00,2.347355190887343568e+00,2.298585292584875095e+00,2.242612600430710756e+00,2.177333564787514941e+00,2.099764539801492358e+00,2.005551373336665666e+00,1.888132328047830155e+00,1.737263398262424374e+00,1.536384521448783902e+00,1.258323715038377921e+00,8.671640097750449305e-01,4.947176693816746629e-01,5.247853216647359043e-01,6.050686075655880014e-01,6.072354002374236170e-01,6.025076075005542098e-01,5.926724320767418064e-01,5.750463735640938268e-01,5.466996680439104583e-01,5.054596380517331067e-01,4.487223450209634201e-01,3.724485063486613901e-01,3.171650194014640212e-01,2.594724655607048569e-01,2.072059672296688304e-01,1.631226485251640324e-01,1.277430610980319348e-01,1.002951919206587217e-01,7.941061012498279448e-02,6.362297404340230833e-02,5.163702614639439914e-02,4.242420061337500575e-02,3.522004609703578704e-02,2.947995440018866264e-02,2.482549782526828272e-02,2.099625408665938345e-02,1.781198494627207751e-02,1.514529356817671465e-02,1.290301095341106312e-02,1.101412799138770486e-02,9.422283452388975286e-03,8.081233300038887998e-03,6.952162204591895954e-03,6.002072548785096148e-03,5.202770491928001596e-03,4.530167098975757152e-03,3.963740741400977388e-03,3.486083907466338248e-03,3.082500153773480231e-03
