0.000000000000000000e+00,7.000666666666666060e+02,7.001000000000000227e+02,6.999666666666666970e+02,7.000999999999999091e+02,7.000333333333333030e+02,6.999666666666666970e+02,6.998833333333332121e+02,7.002000000000000455e+02,7.001000000000001364e+02,7.001333333333334394e+02,6.999333333333331666e+02,7.001000000000001364e+02,6.998999999999999773e+02,7.000500000000000682e+02,7.002000000000000455e+02
1.000000000000000021e-03,-3.121630100000000185e-02,-2.927617700000000739e-02,-2.992288500000000323e-02,-2.895282300000000253e-02,-2.862946900000000461e-02,-2.927617700000000739e-02,-2.895282300000000253e-02,-2.927617700000000739e-02,-2.862946900000000461e-02,-2.701269900000000113e-02,-2.765940700000000391e-02,-2.798276100000000183e-02,-2.862946900000000461e-02,-2.895282300000000253e-02,-2.927617700000000739e-02
2.000000000000000475e-03,-2.733605300000000599e-02,-2.668934500000000321e-02,-2.733605300000000599e-02,-2.571928300000000250e-02,-2.636599100000000528e-02,-2.668934500000000321e-02,-2.604263700000000736e-02,-2.895282300000000253e-02,-2.733605300000000599e-02,-2.636599100000000528e-02,-2.571928300000000250e-02,-2.571928300000000250e-02,-2.507257500000000319e-02,-2.571928300000000250e-02,-2.604263700000000736e-02
3.000000000000000496e-03,-3.089294700000000393e-02,-3.121630100000000185e-02,-3.315642500000000326e-02,-3.250971700000000741e-02,-3.250971700000000741e-02,-3.315642500000000326e-02,-3.315642500000000326e-02,-3.477319500000000674e-02,-3.477319500000000674e-02,-3.412648700000000396e-02,-3.347977900000000812e-02,-3.347977900000000812e-02,-3.347977900000000812e-02,-3.283307100000000534e-02,-3.315642500000000326e-02
4.000000000000000083e-03,-2.765940700000000391e-02,-2.571928300000000250e-02,-2.571928300000000250e-02,-2.539592900000000458e-02,-2.539592900000000458e-02,-2.507257500000000319e-02,-2.507257500000000319e-02,-2.571928300000000250e-02,-2.539592900000000458e-02,-2.507257500000000319e-02,-2.507257500000000319e-02,-2.604263700000000736e-02,-2.604263700000000736e-02,-2.765940700000000391e-02,-2.733605300000000599e-02
5.000000000000000104e-03,-2.992288500000000323e-02,-2.927617700000000739e-02,-2.927617700000000739e-02,-2.959953100000000531e-02,-2.927617700000000739e-02,-2.927617700000000739e-02,-3.024623900000000809e-02,-3.056959300000000601e-02,-2.992288500000000323e-02,-2.895282300000000253e-02,-2.862946900000000461e-02,-2.959953100000000531e-02,-2.862946900000000461e-02,-2.992288500000000323e-02,-2.992288500000000323e-02
6.000000000000000125e-03,-3.218636300000000255e-02,-3.218636300000000255e-02,-3.315642500000000326e-02,-3.250971700000000741e-02,-3.250971700000000741e-02,-3.186300900000000463e-02,-3.186300900000000463e-02,-3.218636300000000255e-02,-3.250971700000000741e-02,-3.153965500000000671e-02,-3.089294700000000393e-02,-3.089294700000000393e-02,-2.959953100000000531e-02,-2.959953100000000531e-02,-3.024623900000000809e-02
7.000000000000000146e-03,-2.442586700000000388e-02,-2.345580500000000318e-02,-2.442586700000000388e-02,-2.345580500000000318e-02,-2.377915900000000457e-02,-2.377915900000000457e-02,-2.345580500000000318e-02,-2.507257500000000319e-02,-2.507257500000000319e-02,-2.571928300000000250e-02,-2.636599100000000528e-02,-2.798276100000000183e-02,-2.830611500000000669e-02,-2.927617700000000739e-02,-2.862946900000000461e-02
8.000000000000000167e-03,-3.283307100000000534e-02,-3.315642500000000326e-02,-3.315642500000000326e-02,-3.283307100000000534e-02,-3.186300900000000463e-02,-3.412648700000000396e-02,-3.283307100000000534e-02,-3.218636300000000255e-02,-3.218636300000000255e-02,-3.121630100000000185e-02,-3.056959300000000601e-02,-3.056959300000000601e-02,-2.992288500000000323e-02,-3.121630100000000185e-02,-3.056959300000000601e-02
9.000000000000001055e-03,-2.959953100000000531e-02,-2.959953100000000531e-02,-2.927617700000000739e-02,-2.862946900000000461e-02,-2.830611500000000669e-02,-2.862946900000000461e-02,-2.765940700000000391e-02,-2.895282300000000253e-02,-2.830611500000000669e-02,-2.798276100000000183e-02,-2.765940700000000391e-02,-2.765940700000000391e-02,-2.701269900000000113e-02,-2.733605300000000599e-02,-2.636599100000000528e-02
