0.000000000000000000e+00,0.000000000000000000e+00,1.588245597783389043e-03,1.588272029575822208e-03,1.588272030015693871e-03,1.588272030015691052e-03,1.588272030015691052e-03,1.588272030015691052e-03,1.588272030015681511e-03,1.588272030015681511e-03,1.588272030015670886e-03,1.588272030015670886e-03,1.588272030015660261e-03,1.588272030015660261e-03,1.588272030015660261e-03,1.588272030015650720e-03,1.588272030015650720e-03,1.588272030015650720e-03,1.588272030015640745e-03,1.588272030015640745e-03,1.588272030015640745e-03,1.588272030015640745e-03,1.588272030015630337e-03,1.588272030015630337e-03,1.588272030015630337e-03,1.588272030015630337e-03,1.588272030015630337e-03,1.588272030015630337e-03,1.588272030015630337e-03,1.588272030015630337e-03,1.588272030015630337e-03,1.588272030015630337e-03,1.588272030015630337e-03,1.588272030015630337e-03,1.588272030015630337e-03,1.588272030015630337e-03,1.588272030015630337e-03,1.588272030015630337e-03,1.588272030015630337e-03,1.588272030015640745e-03,1.588272030015640745e-03,1.588272030015640745e-03,1.588272030015640745e-03,1.588272030015650720e-03,1.588272030015650720e-03,1.588272030015650720e-03,1.588272030015650720e-03,1.588272030015660261e-03,1.588272030015660261e-03,1.588272030015670886e-03,1.588272030015670886e-03,1.588272030015670886e-03,1.588272030015681511e-03,1.588272030015681511e-03,1.588272030015691052e-03,1.588272030015691052e-03,1.588272030015700593e-03,1.588272030015701027e-03,1.588272030015711002e-03,1.588272030015720976e-03,1.588272030015720976e-03,1.588272030015731168e-03,1.588272030015731168e-03,1.588272030015741576e-03,1.588272030015751768e-03,1.588272030015761309e-03,1.588272030015761309e-03,1.588272030015771283e-03,1.588272030015781908e-03,1.588272030015781908e-03,1.588272030015791232e-03,1.588272030015801424e-03,1.588272030015811832e-03,1.588272030015822024e-03,1.588272030015822024e-03,1.588272030015831782e-03,1.588272030015842407e-03,1.588272030015852381e-03,1.588272030015861922e-03,1.588272030015872548e-03,1.588272030015882522e-03,1.588272030015892063e-03,1.588272030015902255e-03,1.588272030015912229e-03,1.588272030015912229e-03,1.588272030015922638e-03,1.588272030015932829e-03,1.588272030015942804e-03,1.588272030015952779e-03,1.588272030015962320e-03,1.588272030015972945e-03
1.399999999999999986e-03,1.779152760035414838e-01,1.794690191715618555e-01,1.794690450291603068e-01,1.794690450295904627e-01,1.794690450295908790e-01,1.794690450295908790e-01,1.794690450295908790e-01,1.794690450295906292e-01,1.794690450295906292e-01,1.794690450295907125e-01,1.794690450295907125e-01,1.794690450295907402e-01,1.794690450295907402e-01,1.794690450295907402e-01,1.794690450295907125e-01,1.794690450295907125e-01,1.794690450295907125e-01,1.794690450295905459e-01,1.794690450295905459e-01,1.794690450295905459e-01,1.794690450295905459e-01,1.794690450295905459e-01,1.794690450295905459e-01,1.794690450295905459e-01,1.794690450295905459e-01,1.794690450295905459e-01,1.794690450295905459e-01,1.794690450295905459e-01,1.794690450295905459e-01,1.794690450295905459e-01,1.794690450295905459e-01,1.794690450295905459e-01,1.794690450295905459e-01,1.794690450295905459e-01,1.794690450295905459e-01,1.794690450295905459e-01,1.794690450295905459e-01,1.794690450295905459e-01,1.794690450295905459e-01,1.794690450295905459e-01,1.794690450295905459e-01,1.794690450295905459e-01,1.794690450295907125e-01,1.794690450295907125e-01,1.794690450295907125e-01,1.794690450295907125e-01,1.794690450295907402e-01,1.794690450295907402e-01,1.794690450295907125e-01,1.794690450295907125e-01,1.794690450295907125e-01,1.794690450295906292e-01,1.794690450295906292e-01,1.794690450295908790e-01,1.794690450295908790e-01,1.794690450295905459e-01,1.794690450295904904e-01,1.794690450295907125e-01,1.794690450295909068e-01,1.794690450295909068e-01,1.794690450295906292e-01,1.794690450295906292e-01,1.794690450295909345e-01,1.794690450295910455e-01,1.794690450295906847e-01,1.794690450295906847e-01,1.794690450295909068e-01,1.794690450295909900e-01,1.794690450295909900e-01,1.794690450295907125e-01,1.794690450295909900e-01,1.794690450295907402e-01,1.794690450295907680e-01,1.794690450295907680e-01,1.794690450295911288e-01,1.794690450295907125e-01,1.794690450295908790e-01,1.794690450295911566e-01,1.794690450295912121e-01,1.794690450295907402e-01,1.794690450295910733e-01,1.794690450295911011e-01,1.794690450295911843e-01,1.794690450295911843e-01,1.794690450295910455e-01,1.794690450295909900e-01,1.794690450295908513e-01,1.794690450295912953e-01,1.794690450295911011e-01,1.794690450295910178e-01
2.799999999999999972e-03,9.378171641222401433e-01,9.393371347100676338e-01,9.393371600056185100e-01,9.393371600060392845e-01,9.393371600060390625e-01,9.393371600060390625e-01,9.393371600060390625e-01,9.393371600060401727e-01,9.393371600060401727e-01,9.393371600060398396e-01,9.393371600060398396e-01,9.393371600060401727e-01,9.393371600060401727e-01,9.393371600060401727e-01,9.393371600060398396e-01,9.393371600060398396e-01,9.393371600060398396e-01,9.393371600060411719e-01,9.393371600060411719e-01,9.393371600060411719e-01,9.393371600060411719e-01,9.393371600060399507e-01,9.393371600060399507e-01,9.393371600060399507e-01,9.393371600060399507e-01,9.393371600060399507e-01,9.393371600060399507e-01,9.393371600060399507e-01,9.393371600060399507e-01,9.393371600060399507e-01,9.393371600060399507e-01,9.393371600060399507e-01,9.393371600060399507e-01,9.393371600060399507e-01,9.393371600060399507e-01,9.393371600060399507e-01,9.393371600060399507e-01,9.393371600060399507e-01,9.393371600060411719e-01,9.393371600060411719e-01,9.393371600060411719e-01,9.393371600060411719e-01,9.393371600060398396e-01,9.393371600060398396e-01,9.393371600060398396e-01,9.393371600060398396e-01,9.393371600060401727e-01,9.393371600060401727e-01,9.393371600060398396e-01,9.393371600060398396e-01,9.393371600060398396e-01,9.393371600060401727e-01,9.393371600060401727e-01,9.393371600060390625e-01,9.393371600060390625e-01,9.393371600060402837e-01,9.393371600060405058e-01,9.393371600060392845e-01,9.393371600060390625e-01,9.393371600060390625e-01,9.393371600060393956e-01,9.393371600060393956e-01,9.393371600060393956e-01,9.393371600060393956e-01,9.393371600060401727e-01,9.393371600060401727e-01,9.393371600060398396e-01,9.393371600060393956e-01,9.393371600060393956e-01,9.393371600060398396e-01,9.393371600060402837e-01,9.393371600060396176e-01,9.393371600060396176e-01,9.393371600060396176e-01,9.393371600060408388e-01,9.393371600060406168e-01,9.393371600060396176e-01,9.393371600060399507e-01,9.393371600060393956e-01,9.393371600060396176e-01,9.393371600060405058e-01,9.393371600060410609e-01,9.393371600060399507e-01,9.393371600060399507e-01,9.393371600060396176e-01,9.393371600060402837e-01,9.393371600060393956e-01,9.393371600060401727e-01,9.393371600060399507e-01,9.393371600060392845e-01
4.199999999999999740e-03,2.706119804018828123e+00,2.707606701380796732e+00,2.707606726125937779e+00,2.707606726126352559e+00,2.707606726126353447e+00,2.707606726126353447e+00,2.707606726126353447e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353003e+00,2.707606726126353003e+00,2.707606726126353003e+00,2.707606726126354335e+00,2.707606726126354335e+00,2.707606726126354335e+00,2.707606726126354335e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126354335e+00,2.707606726126354335e+00,2.707606726126354335e+00,2.707606726126354335e+00,2.707606726126353003e+00,2.707606726126353003e+00,2.707606726126353003e+00,2.707606726126353003e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353447e+00,2.707606726126353447e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126352559e+00,2.707606726126352559e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126352559e+00,2.707606726126352559e+00,2.707606726126353447e+00,2.707606726126353447e+00,2.707606726126352559e+00,2.707606726126352115e+00,2.707606726126352115e+00,2.707606726126353447e+00,2.707606726126353891e+00,2.707606726126353003e+00,2.707606726126353003e+00,2.707606726126353003e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353891e+00,2.707606726126353003e+00,2.707606726126353003e+00,2.707606726126353003e+00,2.707606726126353891e+00,2.707606726126354779e+00,2.707606726126353447e+00,2.707606726126353447e+00,2.707606726126353891e+00,2.707606726126353447e+00,2.707606726126353003e+00,2.707606726126353447e+00,2.707606726126353891e+00,2.707606726126353447e+00
5.599999999999999943e-03,5.695831311162511845e+00,5.697285811628622021e+00,5.697285835834604129e+00,5.697285835835011802e+00,5.697285835835011802e+00,5.697285835835011802e+00,5.697285835835011802e+00,5.697285835835011802e+00,5.697285835835011802e+00,5.697285835835012691e+00,5.697285835835012691e+00,5.697285835835012691e+00,5.697285835835012691e+00,5.697285835835012691e+00,5.697285835835011802e+00,5.697285835835011802e+00,5.697285835835011802e+00,5.697285835835013579e+00,5.697285835835013579e+00,5.697285835835013579e+00,5.697285835835013579e+00,5.697285835835012691e+00,5.697285835835012691e+00,5.697285835835012691e+00,5.697285835835012691e+00,5.697285835835012691e+00,5.697285835835012691e+00,5.697285835835012691e+00,5.697285835835012691e+00,5.697285835835012691e+00,5.697285835835012691e+00,5.697285835835012691e+00,5.697285835835012691e+00,5.697285835835012691e+00,5.697285835835012691e+00,5.697285835835012691e+00,5.697285835835012691e+00,5.697285835835012691e+00,5.697285835835013579e+00,5.697285835835013579e+00,5.697285835835013579e+00,5.697285835835013579e+00,5.697285835835011802e+00,5.697285835835011802e+00,5.697285835835011802e+00,5.697285835835011802e+00,5.697285835835012691e+00,5.697285835835012691e+00,5.697285835835012691e+00,5.697285835835012691e+00,5.697285835835012691e+00,5.697285835835011802e+00,5.697285835835011802e+00,5.697285835835011802e+00,5.697285835835011802e+00,5.697285835835012691e+00,5.697285835835013579e+00,5.697285835835012691e+00,5.697285835835011802e+00,5.697285835835011802e+00,5.697285835835013579e+00,5.697285835835013579e+00,5.697285835835010914e+00,5.697285835835011802e+00,5.697285835835010026e+00,5.697285835835010026e+00,5.697285835835011802e+00,5.697285835835010026e+00,5.697285835835010026e+00,5.697285835835011802e+00,5.697285835835012691e+00,5.697285835835012691e+00,5.697285835835011802e+00,5.697285835835011802e+00,5.697285835835011802e+00,5.697285835835013579e+00,5.697285835835013579e+00,5.697285835835011802e+00,5.697285835835011802e+00,5.697285835835011802e+00,5.697285835835011802e+00,5.697285835835013579e+00,5.697285835835010914e+00,5.697285835835010914e+00,5.697285835835012691e+00,5.697285835835011802e+00,5.697285835835011802e+00,5.697285835835010914e+00,5.697285835835011802e+00,5.697285835835011802e+00
7.000000000000000146e-03,9.825466863384464844e+00,9.826889630427823263e+00,9.826889654105690042e+00,9.826889654106089722e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106089722e+00,9.826889654106089722e+00,9.826889654106089722e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106089722e+00,9.826889654106089722e+00,9.826889654106089722e+00,9.826889654106089722e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106089722e+00,9.826889654106089722e+00,9.826889654106089722e+00,9.826889654106089722e+00,9.826889654106087946e+00,9.826889654106087946e+00,9.826889654106087946e+00,9.826889654106089722e+00,9.826889654106089722e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106089722e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106087946e+00,9.826889654106089722e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106091498e+00,9.826889654106089722e+00,9.826889654106091498e+00,9.826889654106089722e+00
8.399999999999999481e-03,1.479040718263911636e+01,1.479179887465598142e+01,1.479179889781670632e+01,1.479179889781709534e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709534e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709534e+01,1.479179889781709534e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709711e+01,1.479179889781709534e+01,1.479179889781709711e+01,1.479179889781709534e+01,1.479179889781709178e+01,1.479179889781709711e+01,1.479179889781709534e+01
9.799999999999999684e-03,2.019235455022728232e+01,2.019371582399226384e+01,2.019371584664675012e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713382e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664713026e+01,2.019371584664712671e+01,2.019371584664713382e+01,2.019371584664713026e+01
1.119999999999999989e-02,2.564941920391922281e+01,2.565075071436172394e+01,2.565075073652088733e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126392e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126392e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126036e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126036e+01,2.565075073652126392e+01,2.565075073652126036e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126392e+01,2.565075073652126036e+01,2.565075073652126392e+01,2.565075073652126392e+01
1.260000000000000009e-02,3.085818450991110140e+01,3.085948690781491877e+01,3.085948692948958438e+01,3.085948692948994676e+01,3.085948692948995031e+01,3.085948692948995031e+01,3.085948692948995031e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948995031e+01,3.085948692948995031e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948993966e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01,3.085948692948994676e+01
