0.000000000000000000e+00,0.000000000000000000e+00
8.749999999999999098e-04,8.765909825669987736e-05
1.749999999999999820e-03,4.351936900692473013e-04
2.624999999999999729e-03,1.187216785342017598e-03
3.499999999999999639e-03,2.371189465196288718e-03
4.374999999999999549e-03,3.895238747902673038e-03
5.249999999999999459e-03,5.602614774451292710e-03
6.124999999999999369e-03,7.331272705552775715e-03
6.999999999999999278e-03,8.951321239773395513e-03
7.875000000000000056e-03,1.037796736060633655e-02
8.750000000000000833e-03,1.156846247315549032e-02
9.625000000000001610e-03,1.251213900548751000e-02
1.050000000000000239e-02,1.321946587730568265e-02
1.137500000000000316e-02,1.371289479158563883e-02
1.225000000000000394e-02,1.402025087516437819e-02
1.312500000000000472e-02,1.417044761548347069e-02
1.400000000000000550e-02,1.419098143738673802e-02
1.487500000000000627e-02,1.410665272016542807e-02
1.575000000000000705e-02,1.393906749579084531e-02
1.662500000000000783e-02,1.370660015264294450e-02
1.750000000000000860e-02,1.342460455634919558e-02
1.837500000000000938e-02,1.310574031491547331e-02
1.925000000000001016e-02,1.276033519256467366e-02
2.012500000000001094e-02,1.239673984271691051e-02
2.100000000000001171e-02,1.202165282691170824e-02
2.187500000000001249e-02,1.164040683204783412e-02
2.275000000000001327e-02,1.125721431545970500e-02
2.362500000000001404e-02,1.087537466372674559e-02
2.450000000000001482e-02,1.049744674853482149e-02
2.537500000000001560e-02,1.012539138115401208e-02
2.625000000000001638e-02,9.760688144208093386e-03
2.712500000000001715e-02,9.404430736062925969e-03
2.800000000000001793e-02,9.057404484861178787e-03
2.887500000000001871e-02,8.720149179109586493e-03
2.975000000000001948e-02,8.393009873719178490e-03
3.062500000000002026e-02,8.076177889759802650e-03
3.150000000000002104e-02,7.769723841950199744e-03
3.237500000000002182e-02,7.473624200342042327e-03
3.325000000000002259e-02,7.187782617673642467e-03
3.412500000000002337e-02,6.912047025503260250e-03
3.500000000000002415e-02,6.646223314041395901e-03
3.587500000000002492e-02,6.390086256387385831e-03
3.675000000000002570e-02,6.143388212027479402e-03
3.762500000000002648e-02,5.905866042065762399e-03
3.850000000000002726e-02,5.677246585553760369e-03
3.937500000000002803e-02,5.457250978944652199e-03
4.025000000000002881e-02,5.245598046204183462e-03
4.112500000000002959e-02,5.042006943055695085e-03
4.200000000000003036e-02,4.846199203248635623e-03
4.287500000000003114e-02,4.657900306007656255e-03
4.375000000000003192e-02,4.476840860633328652e-03
4.462500000000003270e-02,4.302757485521390389e-03
4.550000000000003347e-02,4.135393443783530118e-03
4.637500000000003425e-02,3.974499085491182103e-03
4.725000000000003503e-02,3.819832137239490173e-03
4.812500000000003580e-02,3.671157869611466583e-03
4.900000000000003658e-02,3.528249170458427116e-03
4.987500000000003736e-02,3.390886544463538564e-03
5.075000000000003814e-02,3.258858055222667478e-03
5.162500000000003891e-02,3.131959223178332717e-03
5.250000000000003969e-02,3.009992890174063331e-03
5.337500000000004047e-02,2.892769059208691665e-03
5.425000000000004124e-02,2.780104716201677213e-03
5.512500000000004202e-02,2.671823639171104752e-03
5.600000000000004280e-02,2.567756199101009582e-03
5.687500000000004358e-02,2.467739155873524635e-03
5.775000000000004435e-02,2.371615451918378248e-03
5.862500000000004513e-02,2.279234005652311292e-03
5.950000000000004591e-02,2.190449506315758545e-03
6.037500000000004668e-02,2.105122211441590868e-03
6.125000000000004746e-02,2.023117747892773377e-03
6.212500000000004824e-02,1.944306917167675387e-03
6.300000000000004208e-02,1.868565505482254778e-03
6.387500000000004285e-02,1.795774098987454282e-03
6.475000000000004363e-02,1.725817904360660944e-03
6.562500000000004441e-02,1.658586574915666377e-03
6.650000000000004519e-02,1.593974042301348360e-03
6.737500000000004596e-02,1.531878353801235243e-03
6.825000000000004674e-02,1.472201515201095132e-03
6.912500000000004752e-02,1.414849339157007307e-03
7.000000000000004829e-02,1.359731298970063207e-03
7.087500000000004907e-02,1.306760387654120302e-03
7.175000000000004985e-02,1.255852982168690138e-03
7.262500000000005063e-02,1.206928712678757062e-03
7.350000000000005140e-02,1.159910336696590638e-03
7.437500000000005218e-02,1.114723617956317817e-03
7.525000000000005296e-02,1.071297209869911948e-03
7.612500000000005373e-02,1.029562543412761112e-03
7.700000000000005451e-02,9.894537192877150573e-04
7.787500000000005529e-02,9.509074042182319875e-04
7.875000000000005607e-02,9.138627312237131844e-04
7.962500000000005684e-02,8.782612037331373207e-04
8.050000000000005762e-02,8.440466033965151422e-04
8.137500000000005840e-02,8.111649014574343758e-04
8.225000000000005917e-02,7.795641735538251255e-04
8.312500000000005995e-02,7.491945178181584793e-04
8.400000000000006073e-02,7.200079761523488870e-04
8.487500000000006151e-02,6.919584585567872728e-04
8.575000000000006228e-02,6.650016703969837198e-04
8.662500000000006306e-02,6.390950424954030358e-04
8.750000000000006384e-02,6.141976639400348152e-04
8.837500000000006461e-02,5.902702175051577089e-04
8.925000000000006539e-02,5.672749175835996955e-04
9.012500000000006617e-02,5.451754505334787532e-04
9.100000000000006695e-02,5.239369173460574260e-04
9.187500000000006772e-02,5.035257785448279998e-04
9.275000000000006850e-02,4.839098012293516693e-04
9.362500000000006928e-02,4.650580081806486685e-04
9.450000000000007006e-02,4.469406289481247011e-04
9.537500000000007083e-02,4.295290528410598699e-04
9.625000000000007161e-02,4.127957837506500806e-04
9.712500000000007239e-02,3.967143967314482001e-04
9.800000000000007316e-02,3.812594962737666051e-04
9.887500000000007394e-02,3.664066762012849090e-04
9.975000000000007472e-02,3.521324811306088872e-04
1.006250000000000755e-01,3.384143694320017976e-04
1.015000000000000763e-01,3.252306776328630451e-04
1.023750000000000770e-01,3.125605862077773908e-04
1.032500000000000778e-01,3.003840867011614980e-04
1.041250000000000786e-01,2.886819501306119875e-04
1.050000000000000794e-01,2.774356966210913536e-04
1.058750000000000802e-01,2.666275662220105426e-04
1.067500000000000809e-01,2.562404908611466779e-04
1.076250000000000817e-01,2.462580673911128853e-04
1.085000000000000825e-01,2.366645316858321168e-04
1.093750000000000833e-01,2.274447337461124661e-04
1.102500000000000840e-01,2.185841137750184522e-04
1.111250000000000848e-01,2.100686791852649903e-04
1.120000000000000856e-01,2.018849825023241479e-04
1.128750000000000864e-01,1.940201001283585285e-04
1.137500000000000872e-01,1.864616119334431426e-04
1.146250000000000879e-01,1.791975816418516518e-04
1.155000000000000887e-01,1.722165379824338758e-04
1.163750000000000895e-01,1.655074565733190685e-04
1.172500000000000903e-01,1.590597425123391531e-04
1.181250000000000910e-01,1.528632136456778803e-04
1.190000000000000918e-01,1.469080844883271250e-04
1.198750000000000926e-01,1.411849507709570363e-04
1.207500000000000934e-01,1.356847745887955947e-04
1.216250000000000941e-01,1.303988701290682655e-04
1.225000000000000949e-01,1.253188899544556650e-04
1.233750000000000957e-01,1.204368118209106497e-04
1.242500000000000965e-01,1.157449260090175210e-04
1.251250000000000973e-01,1.112358231488858197e-04
1.260000000000000842e-01,1.069023825193535953e-04
1.268750000000000711e-01,1.027377608030214556e-04
