0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.152970289806830899e-05,8.034994508745526177e-05,1.937596124173203058e-04,1.823660480877133041e-04,2.079438209835181859e-04,2.259961606580698920e-04,2.542342188209714801e-04
-1.792670430185615759e-04,6.690337126679191202e-04,1.605084358913645660e-03,1.502956203975168090e-03,1.706623724074116197e-03,1.846890755884357830e-03,2.067658128762625992e-03
-7.980213145125260440e-04,2.978256091283702257e-03,7.109983679312319345e-03,6.626081774749276697e-03,7.494962320539763981e-03,8.078986465469759765e-03,9.004466538357033464e-03
-2.529847564899575033e-03,9.441519647609782420e-03,2.243235872026309169e-02,2.081460166659159297e-02,2.345987819783018624e-02,2.519563897138519040e-02,2.796652606375853167e-02
-6.417716757451681631e-03,2.395124500739628445e-02,5.664366597930575731e-02,5.234882910335050821e-02,5.880664666483768205e-02,6.294478836341747818e-02,6.960245907671618049e-02
-1.387746911441088693e-02,5.179141981545019868e-02,1.219328902714661295e-01,1.122761746589493459e-01,1.257409247813808528e-01,1.341703653970463817e-01,1.478431623265566153e-01
-2.660481933346458411e-02,9.929053747868228641e-02,2.327267060077028993e-01,2.135813993957436097e-01,2.385177432485335036e-01,2.537763300813666301e-01,2.787354659953927283e-01
-4.643735824515945326e-02,1.733065803402155380e-01,4.044365749696491319e-01,3.700393899882432613e-01,4.121572350705950405e-01,4.373596317013311308e-01,4.789405205636456664e-01
-7.520688622088375630e-02,2.806759204553946896e-01,6.521480686770746438e-01,5.950377826739894349e-01,6.611467621905687819e-01,6.998502195631121081e-01,7.642653618860647535e-01
-1.146099357723316114e-01,4.277301033545546360e-01,9.894947341372364313e-01,9.005834902123168728e-01,9.983618862847384312e-01,1.054397760147772756e+00,1.148481467988064164e+00
-1.661120099202084699e-01,6.199384607696138971e-01,1.427846861965949676e+00,1.296602843627531643e+00,1.434320700275290905e+00,1.511617986652985524e+00,1.642543776028959401e+00
-2.308897540001003112e-01,8.616922928754684463e-01,1.975845443639787202e+00,1.790554946251966539e+00,1.976786719440290607e+00,2.079207606271957332e+00,2.254211593023504712e+00
-3.098075914067712766e-01,1.156217671700629390e+00,2.639244916089797055e+00,2.387319737138716480e+00,2.630673057635382506e+00,2.761872992591145604e+00,2.988006204325965864e+00
-4.034214875874068129e-01,1.505589488541245302e+00,3.420995688623218012e+00,3.089295377205214965e+00,3.398172938249932606e+00,3.561491060089172489e+00,3.845413547772337015e+00
-5.120015272825092500e-01,1.910815713371220026e+00,4.321490170411274256e+00,3.896635159194900666e+00,4.279038406701237029e+00,4.477419229921447474e+00,4.825240827172613045e+00
-6.355657364787297148e-01,2.371963620088592517e+00,5.338903671556555430e+00,4.807562513043282415e+00,5.270939506123252016e+00,5.506883560267156419e+00,5.924050507415591582e+00
-7.739191040623634166e-01,2.888305417308975276e+00,6.469575783976067029e+00,5.818716313356679493e+00,6.369851878973431525e+00,6.645391286441991063e+00,7.136614480402031724e+00
-9.266934390011579703e-01,3.458466997393111253e+00,7.708393254355949686e+00,6.925492878516432249e+00,7.570436683640750175e+00,7.887131006495106789e+00,8.456349876492081918e+00
-1.093385205335302812e+00,4.080569138555549813e+00,9.049149069660421318e+00,8.122363376172899052e+00,8.866390348817439815e+00,9.225338068113430268e+00,9.875713503498014134e+00
-1.273389677025099420e+00,4.752354972491475316e+00,1.048486335752415499e+01,9.403154953307028663e+00,1.025075218611560679e+01,1.065261360056630657e+01,1.138654353715456224e+01
-1.466030631860778088e+00,5.471300803556822245e+00,1.200805964430170292e+01,1.076129079443236769e+01,1.171616532342391181e+01,1.216119325940087492e+01,1.298034513667468914e+01
-1.670585398617264294e+00,6.234709586022442629e+00,1.361099538765292571e+01,1.218998888244597545e+01,1.325509129917367268e+01,1.374316667758627730e+01,1.464852178228243673e+01
-1.886305444257836639e+00,7.039787756564149568e+00,1.528584905143276806e+01,1.368242201656586055e+01,1.485998157291314747e+01,1.539065150242677937e+01,1.638255706722878813e+01
-2.112432897812658084e+00,7.883706902216929713e+00,1.702486785766504696e+01,1.523184312998117740e+01,1.652341072157500435e+01,1.709592734222666621e+01,1.817415308408315155e+01
-2.348213505249952426e+00,8.763652108612379976e+00,1.882048119323274094e+01,1.683168056166390869e+01,1.823817666409144067e+01,1.885153543527294673e+01,2.001533195028802936e+01
-2.592906534594874302e+00,9.676858926385587978e+00,2.066538482618378580e+01,1.847560799033576018e+01,1.999737323859173088e+01,2.065034974962695102e+01,2.189850681136092447e+01
-2.845792131458288132e+00,1.062064082238224394e+01,2.255260086099815808e+01,2.015759346322466428e+01,2.179444009571169616e+01,2.248562478259071185e+01,2.381652811522373625e+01
-3.106176581925240043e+00,1.159240882102582759e+01,2.447551791682606392e+01,2.187193150524678842e+01,2.362319433800740498e+01,2.435102472646096672e+01,2.576271025007147486e+01
-3.373395885582535669e+00,1.258968483903804980e+01,2.642791546918502021e+01,2.361326177829888451e+01,2.547784773861543428e+01,2.624063801276555097e+01,2.773084289595561458e+01
-3.646817984603528018e+00,1.361011000449653885e+01,2.840397573063556180e+01,2.537657723889402916e+01,2.735301277892979144e+01,2.814898060693474591e+01,2.971519072482144352e+01
-3.925843940124113640e+00,1.465144904712983553e+01,3.039828590490916227e+01,2.715722425183907873e+01,2.924370019275712806e+01,3.007099083574897236e+01,3.171048443148668028e+01
-4.209908297234632890e+00,1.571159166048570199e+01,3.240583315610300730e+01,2.895089667654735166e+01,3.114531021157570834e+01,3.200201800794674512e+01,3.371190550502374350e+01
-4.498478835918160001e+00,1.678855157242016460e+01,3.442199420050350511e+01,3.075362555804434805e+01,3.305361927851393489e+01,3.393780663902838768e+01,3.571506665977045714e+01
-4.791055867433848370e+00,1.788046391916441280e+01,3.644252105555037957e+01,3.256176572703599703e+01,3.496476363666155862e+01,3.587447771244347905e+01,3.771598943412388394e+01
-5.087171203708328093e+00,1.898558139904113418e+01,3.846352416571748023e+01,3.437198033899483107e+01,3.687522089557572968e+01,3.780850809512232047e+01,3.971108012602920212e+01
-5.386386900725195659e+00,2.010226958273023712e+01,4.048145386341671781e+01,3.618122415560669225e+01,3.878179043172546869e+01,3.973670896813845133e+01,4.169710495776882908e+01
-5.688293855047281689e+00,2.122900167541865812e+01,4.249308090808990812e+01,3.798672618694254766e+01,4.068157327692744474e+01,4.165620392518624726e+01,4.367116514015017259e+01
-5.992510314804369465e+00,2.236435295973085857e+01,4.449547667190735467e+01,3.978597216323761643e+01,4.257195198651307777e+01,4.356440722484926198e+01,4.563067232883143021e+01
