1.974466352989182424e-05,1.977519349997878916e-05,1.980591634883485598e-05,1.983701754401885335e-05,1.986849723951904343e-05,1.990035557325786199e-05,1.993259268761230467e-05,1.996520872380001951e-05,1.999820382334568708e-05,2.003157812762874213e-05,2.006533177795021125e-05,2.009946491545834340e-05,2.013397768111192999e-05,2.016887021563282359e-05,2.020414265946080464e-05,2.023979515270723180e-05,2.027582783510848224e-05,2.031224084597883968e-05,2.034903432416301986e-05,2.038620840798817770e-05,2.042376323521556539e-05,2.046169894299168233e-05,2.050001566779903540e-05,2.053871354540647573e-05,2.057779271081909163e-05,2.061725329822769489e-05,2.065709544095790400e-05,2.069731927141877325e-05,2.073792492105106612e-05,2.077891252027510180e-05,2.082028219843812394e-05,2.086203408376162194e-05,2.090416830328696164e-05,2.094668498282546121e-05,2.098958424688991017e-05
9.047337806236061333e-03,9.194217721807600857e-03,9.343605465133715884e-03,9.495628601436920113e-03,9.650329956819993921e-03,9.807752993153459956e-03,9.967941961554571337e-03,1.013094187600354669e-02,1.029679853623947754e-02,1.046555853749710219e-02,1.063726928410319017e-02,1.081197900229944123e-02,1.098973675355871885e-02,1.117059244805392385e-02,1.135459685837686764e-02,1.154180163348525121e-02,1.173225931288839410e-02,1.192602334107363549e-02,1.212314808217768852e-02,1.232368883490675762e-02,1.252770184770938058e-02,1.273524433420603584e-02,1.294637448887959834e-02,1.316115150303081432e-02,1.337963558100299134e-02,1.360188795668028014e-02,1.382797091026381417e-02,1.405794778533026208e-02,1.429188300617718205e-02,1.452984209546007328e-02,1.477189169212473653e-02,1.501809956964355111e-02,1.526853465454613631e-02,1.552326704530346616e-02,1.578236803136510991e-02
4.223386790922616096e-02,4.284655465096044724e-02,4.346855806713376125e-02,4.410041313803034907e-02,4.474225820649603558e-02,4.539423323843961439e-02,4.605648043598292024e-02,4.672914410542423208e-02,4.741237072837693051e-02,4.810630897812281925e-02,4.881110975135161123e-02,4.952692619620534253e-02,5.025391374182287818e-02,5.099223012797682308e-02,5.174203543519115267e-02,5.250349211523921977e-02,5.327676502205509756e-02,5.406202144305458090e-02,5.485943113087270867e-02,5.566916633552129734e-02,5.649140183697140549e-02,5.732631497816507299e-02,5.817408569846093530e-02,5.903489656751832043e-02,5.990893281962450523e-02,6.079638238846971077e-02,6.169743594237468709e-02,6.261228691997573759e-02,6.354113156637147819e-02,6.448416896973760415e-02,6.544160109841028194e-02,6.641363283845823362e-02,6.740047203169213796e-02,6.840232951432889674e-02,6.941941915551219644e-02
1.103495842592051718e-01,1.117799626179113159e-01,1.132297354579308996e-01,1.147001898662702302e-01,1.161915751171923583e-01,1.177041426293425619e-01,1.192381473563712546e-01,1.207938474502089632e-01,1.223715043938474190e-01,1.239713830070150180e-01,1.255937514867676297e-01,1.272388814389982803e-01,1.289070479128137381e-01,1.305985294345350101e-01,1.323136080422033789e-01,1.340525693203536706e-01,1.358157024351203668e-01,1.376033001696601032e-01,1.394156589598957163e-01,1.412530789305811996e-01,1.431158639316890691e-01,1.450043215751202486e-01,1.469187632717373904e-01,1.488595042687219927e-01,1.508268636872559521e-01,1.528211645605283275e-01,1.548427338720669288e-01,1.568919025943966150e-01,1.589690057280224167e-01,1.610743823407419506e-01,1.632083756072771896e-01,1.653713328492593115e-01,1.675636055754429476e-01,1.697855495226183731e-01,1.720375246954505277e-01
2.144170696665053943e-01,2.169057416655182646e-01,2.194245907867266587e-01,2.219759694335567413e-01,2.245602121817550367e-01,2.271776554165113871e-01,2.298286397048117657e-01,2.325135091842391588e-01,2.352326117610593903e-01,2.379862990889737018e-01,2.407749266074855066e-01,2.435988535642328312e-01,2.464584430417970373e-01,2.493540619834224703e-01,2.522860812191527469e-01,2.552548754919715668e-01,2.582608234840565453e-01,2.613043078431123156e-01,2.643857152087883966e-01,2.675054362391767748e-01,2.706638656373857588e-01,2.738614021781873298e-01,2.770984487347347702e-01,2.803754123053463498e-01,2.836927040403524614e-01,2.870507392690019310e-01,2.904499375264242844e-01,2.938907225806440260e-01,2.973735224596428250e-01,3.008987694784680533e-01,3.044669002663712987e-01,3.080783557940254269e-01,3.117335814006114147e-01,3.154330268215464472e-01,3.191771462139194604e-01
3.473861339052175534e-01,3.510079868263896175e-01,3.546692947052243472e-01,3.583737038701837463e-01,3.621215908543434780e-01,3.659133329780526189e-01,3.697493117534273455e-01,3.736299119785870815e-01,3.775555219993484979e-01,3.815265336545798913e-01,3.855433423071230048e-01,3.896063468514175954e-01,3.937159497273085562e-01,3.978725569320464839e-01,4.020765780326386318e-01,4.063284261779616102e-01,4.106285181107882654e-01,4.149772741796824982e-01,4.193751183507677949e-01,4.238224782193625306e-01,4.283197850214769953e-01,4.328674736451680882e-01,4.374659826417459652e-01,4.421157542368278626e-01,4.468172343412340486e-01,4.515708725617205155e-01,4.563771222115433623e-01,4.612364403208496499e-01,4.661492876468883995e-01,4.711161286840406248e-01,4.761374316736441403e-01,4.812136686136825325e-01,4.863453152680459191e-01,4.915328511764404107e-01,4.967767596608598235e-01
4.985848177991522578e-01,5.032725444217899247e-01,5.080064222047764311e-01,5.127915226497212764e-01,5.176282245688804684e-01,5.225169062386193497e-01,5.274579497587112975e-01,5.324517398739758711e-01,5.374986642942026771e-01,5.425991136083823108e-01,5.477534813084462550e-01,5.529621637831052539e-01,5.582255603195016569e-01,5.635440731024655703e-01,5.689181072141320517e-01,5.743480706331671737e-01,5.798343742338022411e-01,5.853774317846149877e-01,5.909776599470701886e-01,5.966354782738088058e-01,6.023513092066852259e-01,6.081255780745445927e-01,6.139587130907377954e-01,6.198511453503688928e-01,6.258033088272701994e-01,6.318156403706999269e-01,6.378885797017586068e-01,6.440225694095187414e-01,6.502180549468623560e-01,6.564754846260271171e-01,6.627953096138314848e-01,6.691779839266694951e-01,6.756239644249109055e-01,6.821337108080521849e-01,6.887076856055309726e-01
6.574424969976050415e-01,6.630411450491547898e-01,6.686899616152015557e-01,6.743954877469180431e-01,6.801580778133299310e-01,6.859780843496512404e-01,6.918558632173086309e-01,6.977917721990497535e-01,7.037861713687852960e-01,7.098394229812796663e-01,7.159518914913369780e-01,7.221239435376551885e-01,7.283559479359065225e-01,7.346482756689912685e-01,7.410012998777224524e-01,7.474153958510535434e-01,7.538909410160873348e-01,7.604283149277957232e-01,7.670278992584658173e-01,7.736900777868643830e-01,7.804152363871177389e-01,7.872037630173041034e-01,7.940560477077539536e-01,8.009724825490572853e-01,8.079534616797717783e-01,8.149993812738299814e-01,8.221106395276416290e-01,8.292876366468884264e-01,8.365307748330054194e-01,8.438404582693534994e-01,8.512170931070502933e-01,8.586610874505667956e-01,8.661728513426703024e-01,8.737527967502722870e-01,8.814013375453053634e-01
8.154354201357392196e-01,8.217540390932056571e-01,8.281246008773430756e-01,8.345550932914898024e-01,8.410458326629154380e-01,8.475971323925479695e-01,8.542093087320655753e-01,8.608826792067066913e-01,8.676175630248866844e-01,8.744142809506986191e-01,8.812731553212188595e-01,8.881945100243788804e-01,8.951786704871738110e-01,9.022259636607594668e-01,9.093367180060696331e-01,9.165112634789670532e-01,9.237499315151943557e-01,9.310530550150489804e-01,9.384209683278004199e-01,9.458540072358412321e-01,9.533525089385729290e-01,9.609168120360224163e-01,9.685472565121878707e-01,9.762441837181121684e-01,9.840079363546808677e-01,9.918388584551434128e-01,9.997372953673552276e-01,1.007703593735739478e+00,1.015738101482963174e+00,1.023841167791334827e+00,1.032013143083890361e+00,1.040254379005284502e+00,1.048565228402031924e+00,1.056946045303807091e+00,1.065397184899363747e+00
9.666030154788440854e-01,9.734503970626299241e-01,9.803498524840352779e-01,9.873107470580019251e-01,9.943333550254714881e-01,1.001417946872498188e+00,1.008564795543534398e+00,1.015774174744251246e+00,1.023046359380280768e+00,1.030381625418911762e+00,1.037780249906324448e+00,1.045242510942550052e+00,1.052768687667565928e+00,1.060359060244102425e+00,1.068013909841055264e+00,1.075733518616450946e+00,1.083518169700244949e+00,1.091368147176880798e+00,1.099283736067622419e+00,1.107265222312658670e+00,1.115312892752976959e+00,1.123427035112006367e+00,1.131607937977028966e+00,1.139855890780355097e+00,1.148171183780268612e+00,1.156554108041731865e+00,1.165004955416857557e+00,1.173524018525140988e+00,1.182111590733453621e+00,1.190767966135802602e+00,1.199493439532823391e+00,1.208288306411132051e+00,1.217152862922054268e+00,1.226087405861540747e+00,1.235092232644465549e+00
1.107292330869397823e+00,1.114496670868803108e+00,1.121752131530532326e+00,1.129069357896480330e+00,1.136448583730773843e+00,1.143890038466424564e+00,1.151393953694303862e+00,1.158960561391443100e+00,1.166590094378868070e+00,1.174282786177417215e+00,1.182038871025807847e+00,1.189858583854677132e+00,1.197742160272267986e+00,1.205689836546731675e+00,1.213701849589106541e+00,1.221778436935872403e+00,1.229919836731380167e+00,1.238126287710073381e+00,1.246398029178523270e+00,1.254735300997271708e+00,1.263138343562482557e+00,1.271607397787400950e+00,1.280142705083619159e+00,1.288744507342149515e+00,1.297413046914304147e+00,1.306148566592379989e+00,1.314951309590149942e+00,1.323821519523158186e+00,1.332759440388820993e+00,1.341765316546336129e+00,1.350839392696371766e+00,1.359981913860662139e+00,1.369193125361014340e+00,1.378473272799592086e+00,1.387822602033472075e+00
1.235626969559964428e+00,1.243043890470182822e+00,1.250510335557096342e+00,1.258038117061270444e+00,1.265627432598733115e+00,1.273278475089251405e+00,1.280991439387738184e+00,1.288766520475115085e+00,1.296603913926489104e+00,1.304503815764670005e+00,1.312466422479326988e+00,1.320491931001256836e+00,1.328580538688562962e+00,1.336732443309418983e+00,1.344947843025555256e+00,1.353226936375347966e+00,1.361569922256814502e+00,1.369976999910433202e+00,1.378448368901808552e+00,1.386984229104177624e+00,1.395584780680755310e+00,1.404250224066922570e+00,1.412980759952255916e+00,1.421776589262395474e+00,1.430637913140756057e+00,1.439564932930077923e+00,1.448557850153819437e+00,1.457616866497389196e+00,1.466742183789219167e+00,1.475934003981684617e+00,1.485192529131838635e+00,1.494517961382092475e+00,1.503910502940340566e+00,1.513370356061416677e+00,1.522897723022803129e+00
1.350967507296800152e+00,1.358481117908967306e+00,1.366042327462367867e+00,1.373663997919798208e+00,1.381346295969143156e+00,1.389089383400657463e+00,1.396893423775271703e+00,1.404758580606952023e+00,1.412685017834027557e+00,1.420672899672910550e+00,1.428722390638236917e+00,1.436833655517949282e+00,1.445006859360362661e+00,1.453242167457828637e+00,1.461539745331147833e+00,1.469899758713609117e+00,1.478322373534962431e+00,1.486807755905237949e+00,1.495356072098438238e+00,1.503967488536095409e+00,1.512642171770695931e+00,1.521380288468971331e+00,1.530182005395057665e+00,1.539047489393521317e+00,1.547976907372252908e+00,1.556970426285229303e+00,1.566028213115143064e+00,1.575150434855900894e+00,1.584337258494989298e+00,1.593588850995716788e+00,1.602905379279295994e+00,1.612287010206902460e+00,1.621733910561207415e+00,1.631246247029263685e+00,1.640824186179698163e+00
1.453468995838836486e+00,1.460989437082782061e+00,1.468555431934862154e+00,1.476180776118078297e+00,1.483865610519375711e+00,1.491610071047775987e+00,1.499414295259080321e+00,1.507278420551530385e+00,1.515202584634641081e+00,1.523186925384836021e+00,1.531231580866303954e+00,1.539336689307151174e+00,1.547502389087464181e+00,1.555728818724013029e+00,1.564016116855715843e+00,1.572364422228749836e+00,1.580773873681614594e+00,1.589244610130061686e+00,1.597776770551915249e+00,1.606370493971777780e+00,1.615025919445621794e+00,1.623743186045269571e+00,1.632522432842758109e+00,1.641363798894592829e+00,1.650267423225888264e+00,1.659233444814396830e+00,1.668262002574425695e+00,1.677353235340643955e+00,1.686507281851775231e+00,1.695724280734189682e+00,1.705004370485355247e+00,1.714347689457286661e+00,1.723754375839493536e+00,1.733224567643283143e+00,1.742758402680467000e+00
1.543755934298780996e+00,1.551215546572042081e+00,1.558718676688325422e+00,1.566279943622542303e+00,1.573899467047876310e+00,1.581577361665713388e+00,1.589313743727363448e+00,1.597108729258940985e+00,1.604962434523447223e+00,1.612874975879465822e+00,1.620846469802423639e+00,1.628877032861890006e+00,1.636966781710599284e+00,1.645115833070184941e+00,1.653324303717671029e+00,1.661592310471631029e+00,1.669919970178308732e+00,1.678307399697623215e+00,1.686754715889075662e+00,1.695262035597559169e+00,1.703829475639065949e+00,1.712457152786297288e+00,1.721145183754176022e+00,1.729893685185258878e+00,1.738702773635051990e+00,1.747572565557230506e+00,1.756503177288757822e+00,1.765494725034913781e+00,1.774547324854220065e+00,1.783661092643281210e+00,1.792836144121502606e+00,1.802072594815813833e+00,1.811370560044919475e+00,1.820730154904887765e+00,1.830151494249272037e+00
1.622699852119530384e+00,1.630049125666537924e+00,1.637439965682012888e+00,1.644887711490485183e+00,1.652392465453645487e+00,1.659954325027350963e+00,1.667573389138090834e+00,1.675249756448313754e+00,1.682983525808678049e+00,1.690774796120544599e+00,1.698623666357356177e+00,1.706530235543064489e+00,1.714494602742020923e+00,1.722516867045660316e+00,1.730597127559935444e+00,1.738735483392432002e+00,1.746932033639456927e+00,1.755186877373018373e+00,1.763500113627722854e+00,1.771871841387579360e+00,1.780302159572717979e+00,1.788791167026018369e+00,1.797338962499650084e+00,1.805945644641527847e+00,1.814611311981677133e+00,1.823336062918514466e+00,1.832119995705042248e+00,1.840963208434956755e+00,1.849865799028671098e+00,1.858827865219259579e+00,1.867849504538292349e+00,1.876930814301684736e+00,1.886071891595092920e+00,1.895272833260621681e+00,1.904533735878219725e+00
1.691275193194288207e+00,1.698479051712709964e+00,1.705722648369707883e+00,1.713021948496572078e+00,1.720377040368257004e+00,1.727788007459957642e+00,1.735254934649512304e+00,1.742777906530754706e+00,1.750357007853796443e+00,1.757992323391769807e+00,1.765683937962085004e+00,1.773431936405926113e+00,1.781236403578898786e+00,1.789097424338565334e+00,1.797015083532712554e+00,1.804989465987317798e+00,1.813020656494491512e+00,1.821108739800320286e+00,1.829253800592635537e+00,1.837455923488696463e+00,1.845715193022794409e+00,1.854031693633776845e+00,1.862405509652489632e+00,1.870836725289141800e+00,1.879325424620589713e+00,1.887871691577543976e+00,1.896475609931696171e+00,1.905137263282770554e+00,1.913856735045496027e+00,1.922634108436507949e+00,1.931469466461148254e+00,1.940362891900287989e+00,1.949314467296711317e+00,1.958324274942781607e+00,1.967392396862956971e+00
1.750470612449464891e+00,1.757505235890007400e+00,1.764577908013964747e+00,1.771705134565443318e+00,1.778886992353194696e+00,1.786123553518045526e+00,1.793414891542822520e+00,1.800761079618513616e+00,1.808162191071192693e+00,1.815618299233262345e+00,1.823129477464400683e+00,1.830695799132051826e+00,1.838317337602723534e+00,1.845994166230271460e+00,1.853726358344898850e+00,1.861513987241864898e+00,1.869357126170173578e+00,1.877255848321171650e+00,1.885210226817074286e+00,1.893220334699414531e+00,1.901286244917417934e+00,1.909408030316302574e+00,1.917585763625504036e+00,1.925819517446828666e+00,1.934109364242531992e+00,1.942455376323324767e+00,1.950857625836306619e+00,1.959316184752829759e+00,1.967831124856287195e+00,1.976402517729839881e+00,1.985030434744045724e+00,1.993714947044515462e+00,2.002456125539147980e+00,2.011254040886606642e+00,2.020108763479822045e+00
1.801237590216485884e+00,1.808087807014435944e+00,1.814974523991247812e+00,1.821914710189193709e+00,1.828908433060719929e+00,1.835955755537648670e+00,1.843056741838090984e+00,1.850211455888101320e+00,1.857419961734424918e+00,1.864682323420347787e+00,1.871998605006192085e+00,1.879368870550725656e+00,1.886793184103013221e+00,1.894271609691360991e+00,1.901804211312950077e+00,1.909391052923194110e+00,1.917032198425077327e+00,1.924727711658408280e+00,1.932477656389004927e+00,1.940282096297807568e+00,1.948141094969922049e+00,1.956054715883592143e+00,1.964023022399103091e+00,1.972046077747615422e+00,1.980123945019929277e+00,1.988256687155182556e+00,1.996444366929478464e+00,2.004687046944449325e+00,2.012984789615748671e+00,2.021337657161486501e+00,2.029745711590572821e+00,2.038209014691087173e+00,2.046727628018246037e+00,2.055301612883570161e+00,2.063931030339250849e+00
1.844463243660110274e+00,1.851120443391399917e+00,1.857812730014022806e+00,1.864557466709319877e+00,1.871354713264714142e+00,1.878204525102457056e+00,1.885106958878897565e+00,1.892062070962746478e+00,1.899069917833259957e+00,1.906130555960700468e+00,1.913244041826284381e+00,1.920410431904435278e+00,1.927629782655110091e+00,1.934902150513321706e+00,1.942227591879327697e+00,1.949606163108552392e+00,1.957037920501492945e+00,1.964522920293543473e+00,1.972061218644754144e+00,1.979652871629522748e+00,1.987297935226218559e+00,1.994996465306739131e+00,2.002748517626002922e+00,2.010554147811372872e+00,2.018413411352018905e+00,2.026326363588211610e+00,2.034293059700552853e+00,2.042313554699144884e+00,2.050387903412692836e+00,2.058516160477549040e+00,2.066698380326676077e+00,2.074934617178630702e+00,2.083224925026164520e+00,2.091569357625981507e+00,2.099967968483868130e+00
1.880958296842167643e+00,1.887418786190452336e+00,1.893913074595154455e+00,1.900458857528115608e+00,1.907056188465811264e+00,1.913705116678006135e+00,1.920405692619096438e+00,1.927157966462950123e+00,1.933961988486462058e+00,1.940817808954559132e+00,1.947725478139533006e+00,1.954685046304073470e+00,1.961696563693999584e+00,1.968760080528294099e+00,1.975875646989777135e+00,1.983043313215525627e+00,1.990263129287274779e+00,1.997535145221743358e+00,2.004859410960896149e+00,2.012235976362138246e+00,2.019664891188451161e+00,2.027146205098457887e+00,2.034679967636430664e+00,2.042266228222230140e+00,2.049905036141188130e+00,2.057596440533921989e+00,2.065340490386093020e+00,2.073137234518098726e+00,2.080986721574709097e+00,2.088889000014641617e+00,2.096844118100061660e+00,2.104852123886102433e+00,2.112913065210015429e+00,2.121026989681435548e+00,2.129193944668192451e+00
1.911454194715272781e+00,1.917717916487851726e+00,1.924014263467878072e+00,1.930361208196207379e+00,1.936758798923471137e+00,1.943207079851486441e+00,1.949706096319534288e+00,1.956255893394915901e+00,1.962856516242047933e+00,1.969508010011894905e+00,1.976210419860649159e+00,1.982963790933482295e+00,1.989768168357628042e+00,1.996623597232868752e+00,2.003530122622638743e+00,2.010487789544880943e+00,2.017496642962887776e+00,2.024556727776065657e+00,2.031668088810642203e+00,2.038830770810307058e+00,2.046044818426791867e+00,2.053310276210388974e+00,2.060627188600410165e+00,2.067995599915580129e+00,2.075415554344374858e+00,2.082887095935297417e+00,2.090410268587094667e+00,2.097985116038914466e+00,2.105611681860406481e+00,2.113290009441766593e+00,2.121020141983704477e+00,2.128802122487436055e+00,2.136635993744316231e+00,2.144521798326545436e+00,2.152459578573589827e+00
1.936605463377945258e+00,1.942675005947609668e+00,1.948776102075090444e+00,1.954926952103282156e+00,1.961127599928587539e+00,1.967378085553482370e+00,1.973678450072823498e+00,1.980028734318679540e+00,1.986428979215297375e+00,1.992879225672815169e+00,1.999379514605269303e+00,2.005929886915009508e+00,2.012530383486088592e+00,2.019181045175151734e+00,2.025881912802923068e+00,2.032633027145450022e+00,2.039434428925332998e+00,2.046286158802885335e+00,2.053188257367228875e+00,2.060140765127334017e+00,2.067143722502997161e+00,2.074197169815755970e+00,2.081301147279750463e+00,2.088455694992521039e+00,2.095660852925749218e+00,2.102916660915941094e+00,2.110223158655051279e+00,2.117580385681054000e+00,2.124988381368451140e+00,2.132447184918732308e+00,2.139956835350761200e+00,2.147517371491179272e+00,2.155128831964468361e+00,2.162791255184046246e+00,2.170504679339232190e+00
1.956994850283557019e+00,1.962874686050393169e+00,1.968785094596193330e+00,1.974744460119137734e+00,1.980752822863858009e+00,1.986810219331307747e+00,1.992916687071726090e+00,1.999072263381897363e+00,2.005276985646443411e+00,2.011530891235639551e+00,2.017834017522752266e+00,2.024186401869062735e+00,2.030588081617528573e+00,2.037039094084037050e+00,2.043539476549231626e+00,2.050089266250103126e+00,2.056688500371572914e+00,2.063337216037997468e+00,2.070035450304621438e+00,2.076783240148967202e+00,2.083580622462169796e+00,2.090427634040250116e+00,2.097324311575331723e+00,2.104270691646799918e+00,2.111266810712406183e+00,2.118312705099311355e+00,2.125408410995077713e+00,2.132553964438602456e+00,2.139749401310997001e+00,2.146994757326415648e+00,2.154290068022810978e+00,2.161635368752710562e+00,2.169030694673660165e+00,2.176476080739663921e+00,2.183971561688645036e+00
1.973139722902188753e+00,1.978835625766558692e+00,1.984561201031554534e+00,1.990334977541551975e+00,1.996156992457789103e+00,2.002027279342390553e+00,2.007945872765612538e+00,2.013912807053433784e+00,2.019928116615695046e+00,2.025991835847839262e+00,2.032103999147580886e+00,2.038264640900499636e+00,2.044473795473941813e+00,2.050731497208600373e+00,2.057037780410649663e+00,2.063392679343651004e+00,2.069796228220448508e+00,2.076248461194992512e+00,2.082749412354106600e+00,2.089299115709199128e+00,2.095897605187915680e+00,2.102544914625733341e+00,2.109241077757503469e+00,2.115986128208932282e+00,2.122780099488009498e+00,2.129623024976382784e+00,2.136514937920674040e+00,2.143455871423743719e+00,2.150445858435901414e+00,2.157484931746065815e+00,2.164573123972854951e+00,2.171710467555694635e+00,2.178896994745606719e+00,2.186132737596953479e+00,2.193417727955356611e+00
1.985498816493514784e+00,1.991017418500309333e+00,1.996564863487916952e+00,2.002159789949550461e+00,2.007802232424962696e+00,2.013492221993049558e+00,2.019229790701607463e+00,2.025014970362995825e+00,2.030847792869700630e+00,2.036728290099806937e+00,2.042656493933015849e+00,2.048632436236770271e+00,2.054656148860364073e+00,2.060727663626827244e+00,2.066847012325334632e+00,2.073014226703398410e+00,2.079229338459051224e+00,2.085492379232950277e+00,2.091803380600438356e+00,2.098162374063540891e+00,2.104569391042908411e+00,2.111024462869705243e+00,2.117527620777440944e+00,2.124078895893746655e+00,2.130678319232100382e+00,2.137325921683493668e+00,2.144021734008048075e+00,2.150765786826579262e+00,2.157558110612102453e+00,2.164398735681298813e+00,2.171287692185903229e+00,2.178225010104117398e+00,2.185210719231709398e+00,2.192244849174032950e+00,2.199327429334362982e+00
1.994478811719121225e+00,1.999827267547350296e+00,2.005203799515685503e+00,2.010627124511024100e+00,2.016097274828776875e+00,2.021614279435119954e+00,2.027178168227798061e+00,2.032788970877533519e+00,2.038446717131608743e+00,2.044151436722879911e+00,2.049903159385161988e+00,2.055701914839847877e+00,2.061547732790210752e+00,2.067440642913561888e+00,2.073380674853912087e+00,2.079367858214428377e+00,2.085402222549870732e+00,2.091483797358965280e+00,2.097612612076722449e+00,2.103788696066697828e+00,2.110012078613203279e+00,2.116282788913457669e+00,2.122600856069686071e+00,2.128966309081166131e+00,2.135379176836218917e+00,2.141839488104149147e+00,2.148347271527130786e+00,2.154902555612042470e+00,2.161505368722249631e+00,2.168155739069341781e+00,2.174853694704797835e+00,2.181599263511673215e+00,2.188392473195982735e+00,2.195233351278974343e+00,2.202121925085843035e+00
2.000440467048132831e+00,2.005626201901189010e+00,2.010839301274209845e+00,2.016098532518707742e+00,2.021403925995178597e+00,2.026755508859765964e+00,2.032153309164723698e+00,2.037597354743229783e+00,2.043087673501587265e+00,2.048624293331593904e+00,2.054207242125319688e+00,2.059836547762185610e+00,2.065512238103438758e+00,2.071234340984563715e+00,2.077002884208176248e+00,2.082817895536717590e+00,2.088679402685132303e+00,2.094587433313478186e+00,2.100542015019487341e+00,2.106543175331069051e+00,2.112590941698762048e+00,2.118685341488131257e+00,2.124826401972109480e+00,2.131014150323291556e+00,2.137248613606170800e+00,2.143529818769327466e+00,2.149857792637562159e+00,2.156232561903983491e+00,2.162654153122037570e+00,2.169122592697497520e+00,2.175637906880384609e+00,2.182200121756902700e+00,2.188809263241085379e+00,2.195465357067297063e+00,2.202168428779303078e+00
2.003704180586185046e+00,2.008734702486431267e+00,2.013791926088818851e+00,2.018894644239310310e+00,2.024042885618631438e+00,2.029236675821333602e+00,2.034476041304464022e+00,2.039761008313453861e+00,2.045091603163548655e+00,2.050467852155342996e+00,2.055889781588981169e+00,2.061357417751660925e+00,2.066870786912270663e+00,2.072429915314031756e+00,2.078034829167607178e+00,2.083685554644016502e+00,2.089382117867532695e+00,2.095124544908514075e+00,2.100912861776185636e+00,2.106747094411368870e+00,2.112627268679152071e+00,2.118553410361516676e+00,2.124525545149903216e+00,2.130543698637730632e+00,2.136607896312862742e+00,2.142718163550021870e+00,2.148874525603156282e+00,2.155077007597751226e+00,2.161325634523097339e+00,2.167620431224505761e+00,2.173961422395464194e+00,2.180348632569804490e+00,2.186782086113590928e+00,2.193261807217830039e+00,2.199787819887868867e+00
2.004554945047891668e+00,2.009437706801387336e+00,2.014346550666555657e+00,2.019300272649360295e+00,2.024298899962214460e+00,2.029342456842977427e+00,2.034430968360179115e+00,2.039564459377725569e+00,2.044742954826141101e+00,2.049966479621092130e+00,2.055235058677036708e+00,2.060548716895128418e+00,2.065907479158000992e+00,2.071311370322624246e+00,2.076760415213613875e+00,2.082254638616347631e+00,2.087794065270066390e+00,2.093378719860912174e+00,2.099008627014914641e+00,2.104683811290925188e+00,2.110404297173497312e+00,2.116170109065719895e+00,2.121981271281991877e+00,2.127837808040752510e+00,2.133739743457156557e+00,2.139687101535702851e+00,2.145679906162809569e+00,2.151718181099342431e+00,2.157801949973094047e+00,2.163931236271215752e+00,2.170106063332589930e+00,2.176326454340210326e+00,2.182592432313293696e+00,2.188904020100186809e+00,2.195261240368069799e+00
